Tid,GodkjenteProsent,PolitParti,Region
2021 2021,,07 Venstre,5532 Balsfjord
2025 2025,0.7,07 Venstre,5532 Balsfjord
2021 2021,,08 Miljøpartiet de Grønne,5532 Balsfjord
2025 2025,1.5,08 Miljøpartiet de Grønne,5532 Balsfjord
2021 2021,,55 Rødt,5532 Balsfjord
2025 2025,6.9,55 Rødt,5532 Balsfjord
2021 2021,,01 Arbeiderpartiet,5534 Karlsøy
2025 2025,28.4,01 Arbeiderpartiet,5534 Karlsøy
2021 2021,,02 Fremskrittspartiet,5534 Karlsøy
2025 2025,32.9,02 Fremskrittspartiet,5534 Karlsøy
2021 2021,,03 Høyre,5534 Karlsøy
2025 2025,5.4,03 Høyre,5534 Karlsøy
2021 2021,,04 Kristelig Folkeparti,5534 Karlsøy
2025 2025,1.1,04 Kristelig Folkeparti,5534 Karlsøy
2021 2021,,05 Senterpartiet,5534 Karlsøy
2025 2025,8.7,05 Senterpartiet,5534 Karlsøy
2021 2021,,06 Sosialistisk Venstreparti,5534 Karlsøy
2025 2025,7.4,06 Sosialistisk Venstreparti,5534 Karlsøy
2021 2021,,07 Venstre,5534 Karlsøy
2025 2025,1.1,07 Venstre,5534 Karlsøy
2021 2021,,08 Miljøpartiet de Grønne,5534 Karlsøy
2025 2025,1.5,08 Miljøpartiet de Grønne,5534 Karlsøy
2021 2021,,55 Rødt,5534 Karlsøy
2025 2025,7.7,55 Rødt,5534 Karlsøy
2021 2021,,01 Arbeiderpartiet,5536 Lyngen - Ivgu - Yykeä
2025 2025,26.0,01 Arbeiderpartiet,5536 Lyngen - Ivgu - Yykeä
2021 2021,,02 Fremskrittspartiet,5536 Lyngen - Ivgu - Yykeä
2025 2025,28.8,02 Fremskrittspartiet,5536 Lyngen - Ivgu - Yykeä
2021 2021,,03 Høyre,5536 Lyngen - Ivgu - Yykeä
2025 2025,8.7,03 Høyre,5536 Lyngen - Ivgu - Yykeä
2021 2021,,04 Kristelig Folkeparti,5536 Lyngen - Ivgu - Yykeä
2025 2025,9.9,04 Kristelig Folkeparti,5536 Lyngen - Ivgu - Yykeä
2021 2021,,05 Senterpartiet,5536 Lyngen - Ivgu - Yykeä
2025 2025,8.0,05 Senterpartiet,5536 Lyngen - Ivgu - Yykeä
2021 2021,,06 Sosialistisk Venstreparti,5536 Lyngen - Ivgu - Yykeä
2025 2025,3.2,06 Sosialistisk Venstreparti,5536 Lyngen - Ivgu - Yykeä
2021 2021,,07 Venstre,5536 Lyngen - Ivgu - Yykeä
2025 2025,1.8,07 Venstre,5536 Lyngen - Ivgu - Yykeä
2021 2021,,08 Miljøpartiet de Grønne,5536 Lyngen - Ivgu - Yykeä
2025 2025,1.9,08 Miljøpartiet de Grønne,5536 Lyngen - Ivgu - Yykeä
2021 2021,,55 Rødt,5536 Lyngen - Ivgu - Yykeä
2025 2025,6.1,55 Rødt,5536 Lyngen - Ivgu - Yykeä
2021 2021,,01 Arbeiderpartiet,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,24.4,01 Arbeiderpartiet,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,02 Fremskrittspartiet,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,31.5,02 Fremskrittspartiet,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,03 Høyre,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,8.5,03 Høyre,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,04 Kristelig Folkeparti,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,3.4,04 Kristelig Folkeparti,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,05 Senterpartiet,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,8.9,05 Senterpartiet,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,06 Sosialistisk Venstreparti,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,3.7,06 Sosialistisk Venstreparti,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,07 Venstre,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,0.7,07 Venstre,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,08 Miljøpartiet de Grønne,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,2.1,08 Miljøpartiet de Grønne,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,55 Rødt,5538 Storfjord - Omasvuotna - Omasvuono
2025 2025,9.3,55 Rødt,5538 Storfjord - Omasvuotna - Omasvuono
2021 2021,,01 Arbeiderpartiet,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,27.4,01 Arbeiderpartiet,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,02 Fremskrittspartiet,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,26.8,02 Fremskrittspartiet,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,03 Høyre,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,4.0,03 Høyre,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,04 Kristelig Folkeparti,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,9.9,04 Kristelig Folkeparti,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,05 Senterpartiet,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,9.6,05 Senterpartiet,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,06 Sosialistisk Venstreparti,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,4.7,06 Sosialistisk Venstreparti,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,07 Venstre,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,0.1,07 Venstre,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,08 Miljøpartiet de Grønne,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,2.0,08 Miljøpartiet de Grønne,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,55 Rødt,5540 Gáivuotna - Kåfjord - Kaivuono
2025 2025,11.7,55 Rødt,5540 Gáivuotna - Kåfjord - Kaivuono
2021 2021,,01 Arbeiderpartiet,5542 Skjervøy
2025 2025,24.2,01 Arbeiderpartiet,5542 Skjervøy
2021 2021,,02 Fremskrittspartiet,5542 Skjervøy
2025 2025,31.5,02 Fremskrittspartiet,5542 Skjervøy
2021 2021,,03 Høyre,5542 Skjervøy
2025 2025,6.0,03 Høyre,5542 Skjervøy
2021 2021,,04 Kristelig Folkeparti,5542 Skjervøy
2025 2025,13.0,04 Kristelig Folkeparti,5542 Skjervøy
2021 2021,,05 Senterpartiet,5542 Skjervøy
2025 2025,7.3,05 Senterpartiet,5542 Skjervøy
2021 2021,,06 Sosialistisk Venstreparti,5542 Skjervøy
2025 2025,5.7,06 Sosialistisk Venstreparti,5542 Skjervøy
2021 2021,,07 Venstre,5542 Skjervøy
2025 2025,1.1,07 Venstre,5542 Skjervøy
2021 2021,,08 Miljøpartiet de Grønne,5542 Skjervøy
2025 2025,1.2,08 Miljøpartiet de Grønne,5542 Skjervøy
2021 2021,,55 Rødt,5542 Skjervøy
2025 2025,5.6,55 Rødt,5542 Skjervøy
2021 2021,,01 Arbeiderpartiet,5544 Nordreisa - Ráisa - Raisi
2025 2025,25.4,01 Arbeiderpartiet,5544 Nordreisa - Ráisa - Raisi
2021 2021,,02 Fremskrittspartiet,5544 Nordreisa - Ráisa - Raisi
2025 2025,33.5,02 Fremskrittspartiet,5544 Nordreisa - Ráisa - Raisi
2021 2021,,03 Høyre,5544 Nordreisa - Ráisa - Raisi
2025 2025,7.0,03 Høyre,5544 Nordreisa - Ráisa - Raisi
2021 2021,,04 Kristelig Folkeparti,5544 Nordreisa - Ráisa - Raisi
2025 2025,5.8,04 Kristelig Folkeparti,5544 Nordreisa - Ráisa - Raisi
2021 2021,,05 Senterpartiet,5544 Nordreisa - Ráisa - Raisi
2025 2025,7.6,05 Senterpartiet,5544 Nordreisa - Ráisa - Raisi
2021 2021,,06 Sosialistisk Venstreparti,5544 Nordreisa - Ráisa - Raisi
2025 2025,6.3,06 Sosialistisk Venstreparti,5544 Nordreisa - Ráisa - Raisi
2021 2021,,07 Venstre,5544 Nordreisa - Ráisa - Raisi
2025 2025,1.0,07 Venstre,5544 Nordreisa - Ráisa - Raisi
2021 2021,,08 Miljøpartiet de Grønne,5544 Nordreisa - Ráisa - Raisi
2025 2025,1.7,08 Miljøpartiet de Grønne,5544 Nordreisa - Ráisa - Raisi
2021 2021,,55 Rødt,5544 Nordreisa - Ráisa - Raisi
2025 2025,7.1,55 Rødt,5544 Nordreisa - Ráisa - Raisi
2021 2021,,01 Arbeiderpartiet,5546 Kvænangen
2025 2025,23.0,01 Arbeiderpartiet,5546 Kvænangen
2021 2021,,02 Fremskrittspartiet,5546 Kvænangen
2025 2025,38.8,02 Fremskrittspartiet,5546 Kvænangen
2021 2021,,03 Høyre,5546 Kvænangen
2025 2025,5.1,03 Høyre,5546 Kvænangen
2021 2021,,04 Kristelig Folkeparti,5546 Kvænangen
2025 2025,4.2,04 Kristelig Folkeparti,5546 Kvænangen
2021 2021,,05 Senterpartiet,5546 Kvænangen
2025 2025,7.7,05 Senterpartiet,5546 Kvænangen
2021 2021,,06 Sosialistisk Venstreparti,5546 Kvænangen
2025 2025,5.4,06 Sosialistisk Venstreparti,5546 Kvænangen
2021 2021,,07 Venstre,5546 Kvænangen
2025 2025,0.5,07 Venstre,5546 Kvænangen
2021 2021,,08 Miljøpartiet de Grønne,5546 Kvænangen
2025 2025,0.8,08 Miljøpartiet de Grønne,5546 Kvænangen
2021 2021,,55 Rødt,5546 Kvænangen
2025 2025,7.9,55 Rødt,5546 Kvænangen
2021 2021,,01 Arbeiderpartiet,5601 Alta
2025 2025,14.6,01 Arbeiderpartiet,5601 Alta
2021 2021,,02 Fremskrittspartiet,5601 Alta
2025 2025,26.0,02 Fremskrittspartiet,5601 Alta
2021 2021,,03 Høyre,5601 Alta
2025 2025,4.9,03 Høyre,5601 Alta
2021 2021,,04 Kristelig Folkeparti,5601 Alta
2025 2025,2.3,04 Kristelig Folkeparti,5601 Alta
2021 2021,,05 Senterpartiet,5601 Alta
2025 2025,2.6,05 Senterpartiet,5601 Alta
2021 2021,,06 Sosialistisk Venstreparti,5601 Alta
2025 2025,3.7,06 Sosialistisk Venstreparti,5601 Alta
2021 2021,,07 Venstre,5601 Alta
2025 2025,1.5,07 Venstre,5601 Alta
2021 2021,,08 Miljøpartiet de Grønne,5601 Alta
2025 2025,2.7,08 Miljøpartiet de Grønne,5601 Alta
2021 2021,,55 Rødt,5601 Alta
2025 2025,6.1,55 Rødt,5601 Alta
2021 2021,,01 Arbeiderpartiet,5603 Hammerfest - Hámmerfeasta
2025 2025,40.1,01 Arbeiderpartiet,5603 Hammerfest - Hámmerfeasta
2021 2021,,02 Fremskrittspartiet,5603 Hammerfest - Hámmerfeasta
2025 2025,25.3,02 Fremskrittspartiet,5603 Hammerfest - Hámmerfeasta
2021 2021,,03 Høyre,5603 Hammerfest - Hámmerfeasta
2025 2025,6.6,03 Høyre,5603 Hammerfest - Hámmerfeasta
2021 2021,,04 Kristelig Folkeparti,5603 Hammerfest - Hámmerfeasta
2025 2025,1.2,04 Kristelig Folkeparti,5603 Hammerfest - Hámmerfeasta
2021 2021,,05 Senterpartiet,5603 Hammerfest - Hámmerfeasta
2025 2025,4.2,05 Senterpartiet,5603 Hammerfest - Hámmerfeasta
2021 2021,,06 Sosialistisk Venstreparti,5603 Hammerfest - Hámmerfeasta
2025 2025,4.7,06 Sosialistisk Venstreparti,5603 Hammerfest - Hámmerfeasta
2021 2021,,07 Venstre,5603 Hammerfest - Hámmerfeasta
2025 2025,0.7,07 Venstre,5603 Hammerfest - Hámmerfeasta
2021 2021,,08 Miljøpartiet de Grønne,5603 Hammerfest - Hámmerfeasta
2025 2025,2.3,08 Miljøpartiet de Grønne,5603 Hammerfest - Hámmerfeasta
2021 2021,,55 Rødt,5603 Hammerfest - Hámmerfeasta
2025 2025,7.9,55 Rødt,5603 Hammerfest - Hámmerfeasta
2021 2021,,01 Arbeiderpartiet,5605 Sør-Varanger
2025 2025,35.7,01 Arbeiderpartiet,5605 Sør-Varanger
2021 2021,,02 Fremskrittspartiet,5605 Sør-Varanger
2025 2025,24.2,02 Fremskrittspartiet,5605 Sør-Varanger
2021 2021,,03 Høyre,5605 Sør-Varanger
2025 2025,6.9,03 Høyre,5605 Sør-Varanger
2021 2021,,04 Kristelig Folkeparti,5605 Sør-Varanger
2025 2025,1.4,04 Kristelig Folkeparti,5605 Sør-Varanger
2021 2021,,05 Senterpartiet,5605 Sør-Varanger
2025 2025,5.8,05 Senterpartiet,5605 Sør-Varanger
2021 2021,,06 Sosialistisk Venstreparti,5605 Sør-Varanger
2025 2025,6.6,06 Sosialistisk Venstreparti,5605 Sør-Varanger
2021 2021,,07 Venstre,5605 Sør-Varanger
2025 2025,1.4,07 Venstre,5605 Sør-Varanger
2021 2021,,08 Miljøpartiet de Grønne,5605 Sør-Varanger
2025 2025,2.4,08 Miljøpartiet de Grønne,5605 Sør-Varanger
2021 2021,,55 Rødt,5605 Sør-Varanger
2025 2025,10.8,55 Rødt,5605 Sør-Varanger
2021 2021,,01 Arbeiderpartiet,5607 Vadsø
2025 2025,42.9,01 Arbeiderpartiet,5607 Vadsø
2021 2021,,02 Fremskrittspartiet,5607 Vadsø
2025 2025,17.9,02 Fremskrittspartiet,5607 Vadsø
2021 2021,,03 Høyre,5607 Vadsø
2025 2025,7.2,03 Høyre,5607 Vadsø
2021 2021,,04 Kristelig Folkeparti,5607 Vadsø
2025 2025,2.1,04 Kristelig Folkeparti,5607 Vadsø
2021 2021,,05 Senterpartiet,5607 Vadsø
2025 2025,6.7,05 Senterpartiet,5607 Vadsø
2021 2021,,06 Sosialistisk Venstreparti,5607 Vadsø
2025 2025,6.6,06 Sosialistisk Venstreparti,5607 Vadsø
2021 2021,,07 Venstre,5607 Vadsø
2025 2025,1.3,07 Venstre,5607 Vadsø
2021 2021,,08 Miljøpartiet de Grønne,5607 Vadsø
2025 2025,2.4,08 Miljøpartiet de Grønne,5607 Vadsø
2021 2021,,55 Rødt,5607 Vadsø
2025 2025,8.7,55 Rødt,5607 Vadsø
2021 2021,,01 Arbeiderpartiet,5610 Kárásjohka - Karasjok
2025 2025,19.9,01 Arbeiderpartiet,5610 Kárásjohka - Karasjok
2021 2021,,02 Fremskrittspartiet,5610 Kárásjohka - Karasjok
2025 2025,14.4,02 Fremskrittspartiet,5610 Kárásjohka - Karasjok
2021 2021,,03 Høyre,5610 Kárásjohka - Karasjok
2025 2025,4.6,03 Høyre,5610 Kárásjohka - Karasjok
2021 2021,,04 Kristelig Folkeparti,5610 Kárásjohka - Karasjok
2025 2025,2.8,04 Kristelig Folkeparti,5610 Kárásjohka - Karasjok
2021 2021,,05 Senterpartiet,5610 Kárásjohka - Karasjok
2025 2025,9.1,05 Senterpartiet,5610 Kárásjohka - Karasjok
2021 2021,,06 Sosialistisk Venstreparti,5610 Kárásjohka - Karasjok
2025 2025,6.2,06 Sosialistisk Venstreparti,5610 Kárásjohka - Karasjok
2021 2021,,07 Venstre,5610 Kárásjohka - Karasjok
2025 2025,0.6,07 Venstre,5610 Kárásjohka - Karasjok
2021 2021,,08 Miljøpartiet de Grønne,5610 Kárásjohka - Karasjok
2025 2025,1.2,08 Miljøpartiet de Grønne,5610 Kárásjohka - Karasjok
2021 2021,,55 Rødt,5610 Kárásjohka - Karasjok
2025 2025,32.2,55 Rødt,5610 Kárásjohka - Karasjok
2021 2021,,01 Arbeiderpartiet,5612 Guovdageaidnu - Kautokeino
2025 2025,11.9,01 Arbeiderpartiet,5612 Guovdageaidnu - Kautokeino
2021 2021,,02 Fremskrittspartiet,5612 Guovdageaidnu - Kautokeino
2025 2025,14.7,02 Fremskrittspartiet,5612 Guovdageaidnu - Kautokeino
2021 2021,,03 Høyre,5612 Guovdageaidnu - Kautokeino
2025 2025,4.2,03 Høyre,5612 Guovdageaidnu - Kautokeino
2021 2021,,04 Kristelig Folkeparti,5612 Guovdageaidnu - Kautokeino
2025 2025,10.5,04 Kristelig Folkeparti,5612 Guovdageaidnu - Kautokeino
2021 2021,,05 Senterpartiet,5612 Guovdageaidnu - Kautokeino
2025 2025,5.0,05 Senterpartiet,5612 Guovdageaidnu - Kautokeino
2021 2021,,06 Sosialistisk Venstreparti,5612 Guovdageaidnu - Kautokeino
2025 2025,6.9,06 Sosialistisk Venstreparti,5612 Guovdageaidnu - Kautokeino
2021 2021,,07 Venstre,5612 Guovdageaidnu - Kautokeino
2025 2025,2.7,07 Venstre,5612 Guovdageaidnu - Kautokeino
2021 2021,,08 Miljøpartiet de Grønne,5612 Guovdageaidnu - Kautokeino
2025 2025,1.7,08 Miljøpartiet de Grønne,5612 Guovdageaidnu - Kautokeino
2021 2021,,55 Rødt,5612 Guovdageaidnu - Kautokeino
2025 2025,20.2,55 Rødt,5612 Guovdageaidnu - Kautokeino
2021 2021,,01 Arbeiderpartiet,5614 Loppa
2025 2025,29.3,01 Arbeiderpartiet,5614 Loppa
2021 2021,,02 Fremskrittspartiet,5614 Loppa
2025 2025,30.2,02 Fremskrittspartiet,5614 Loppa
2021 2021,,03 Høyre,5614 Loppa
2025 2025,7.5,03 Høyre,5614 Loppa
2021 2021,,04 Kristelig Folkeparti,5614 Loppa
2025 2025,0.4,04 Kristelig Folkeparti,5614 Loppa
2021 2021,,05 Senterpartiet,5614 Loppa
2025 2025,6.2,05 Senterpartiet,5614 Loppa
2021 2021,,06 Sosialistisk Venstreparti,5614 Loppa
2025 2025,4.9,06 Sosialistisk Venstreparti,5614 Loppa
2021 2021,,07 Venstre,5614 Loppa
2025 2025,0.9,07 Venstre,5614 Loppa
2021 2021,,08 Miljøpartiet de Grønne,5614 Loppa
2025 2025,1.1,08 Miljøpartiet de Grønne,5614 Loppa
2021 2021,,55 Rødt,5614 Loppa
2025 2025,8.4,55 Rødt,5614 Loppa
2021 2021,,01 Arbeiderpartiet,5616 Hasvik
2025 2025,32.8,01 Arbeiderpartiet,5616 Hasvik
2021 2021,,02 Fremskrittspartiet,5616 Hasvik
2025 2025,24.1,02 Fremskrittspartiet,5616 Hasvik
2021 2021,,03 Høyre,5616 Hasvik
2025 2025,4.9,03 Høyre,5616 Hasvik
2021 2021,,04 Kristelig Folkeparti,5616 Hasvik
2025 2025,1.7,04 Kristelig Folkeparti,5616 Hasvik
2021 2021,,05 Senterpartiet,5616 Hasvik
2025 2025,12.8,05 Senterpartiet,5616 Hasvik
2021 2021,,06 Sosialistisk Venstreparti,5616 Hasvik
2025 2025,3.8,06 Sosialistisk Venstreparti,5616 Hasvik
2021 2021,,07 Venstre,5616 Hasvik
2025 2025,1.3,07 Venstre,5616 Hasvik
2021 2021,,08 Miljøpartiet de Grønne,5616 Hasvik
2025 2025,1.7,08 Miljøpartiet de Grønne,5616 Hasvik
2021 2021,,55 Rødt,5616 Hasvik
2025 2025,9.2,55 Rødt,5616 Hasvik
2021 2021,,01 Arbeiderpartiet,5618 Måsøy
2025 2025,36.1,01 Arbeiderpartiet,5618 Måsøy
2021 2021,,02 Fremskrittspartiet,5618 Måsøy
2025 2025,25.3,02 Fremskrittspartiet,5618 Måsøy
2021 2021,,03 Høyre,5618 Måsøy
2025 2025,6.4,03 Høyre,5618 Måsøy
2021 2021,,04 Kristelig Folkeparti,5618 Måsøy
2025 2025,1.8,04 Kristelig Folkeparti,5618 Måsøy
2021 2021,,05 Senterpartiet,5618 Måsøy
2025 2025,11.6,05 Senterpartiet,5618 Måsøy
2021 2021,,06 Sosialistisk Venstreparti,5618 Måsøy
2025 2025,3.2,06 Sosialistisk Venstreparti,5618 Måsøy
2021 2021,,07 Venstre,5618 Måsøy
2025 2025,0.8,07 Venstre,5618 Måsøy
2021 2021,,08 Miljøpartiet de Grønne,5618 Måsøy
2025 2025,2.0,08 Miljøpartiet de Grønne,5618 Måsøy
2021 2021,,55 Rødt,5618 Måsøy
2025 2025,6.8,55 Rødt,5618 Måsøy
2021 2021,,01 Arbeiderpartiet,5620 Nordkapp
2025 2025,30.1,01 Arbeiderpartiet,5620 Nordkapp
2021 2021,,02 Fremskrittspartiet,5620 Nordkapp
2025 2025,30.8,02 Fremskrittspartiet,5620 Nordkapp
2021 2021,,03 Høyre,5620 Nordkapp
2025 2025,7.7,03 Høyre,5620 Nordkapp
2021 2021,,04 Kristelig Folkeparti,5620 Nordkapp
2025 2025,0.8,04 Kristelig Folkeparti,5620 Nordkapp
2021 2021,,05 Senterpartiet,5620 Nordkapp
2025 2025,6.0,05 Senterpartiet,5620 Nordkapp
2021 2021,,06 Sosialistisk Venstreparti,5620 Nordkapp
2025 2025,8.6,06 Sosialistisk Venstreparti,5620 Nordkapp
2021 2021,,07 Venstre,5620 Nordkapp
2025 2025,1.4,07 Venstre,5620 Nordkapp
2021 2021,,08 Miljøpartiet de Grønne,5620 Nordkapp
2025 2025,1.6,08 Miljøpartiet de Grønne,5620 Nordkapp
2021 2021,,55 Rødt,5620 Nordkapp
2025 2025,8.3,55 Rødt,5620 Nordkapp
2021 2021,,01 Arbeiderpartiet,5622 Porsanger - Porsángu - Porsanki
2025 2025,29.9,01 Arbeiderpartiet,5622 Porsanger - Porsángu - Porsanki
2021 2021,,02 Fremskrittspartiet,5622 Porsanger - Porsángu - Porsanki
2025 2025,28.6,02 Fremskrittspartiet,5622 Porsanger - Porsángu - Porsanki
2021 2021,,03 Høyre,5622 Porsanger - Porsángu - Porsanki
2025 2025,8.7,03 Høyre,5622 Porsanger - Porsángu - Porsanki
2021 2021,,04 Kristelig Folkeparti,5622 Porsanger - Porsángu - Porsanki
2025 2025,1.5,04 Kristelig Folkeparti,5622 Porsanger - Porsángu - Porsanki
2021 2021,,05 Senterpartiet,5622 Porsanger - Porsángu - Porsanki
2025 2025,7.6,05 Senterpartiet,5622 Porsanger - Porsángu - Porsanki
2021 2021,,06 Sosialistisk Venstreparti,5622 Porsanger - Porsángu - Porsanki
2025 2025,4.1,06 Sosialistisk Venstreparti,5622 Porsanger - Porsángu - Porsanki
2021 2021,,07 Venstre,5622 Porsanger - Porsángu - Porsanki
2025 2025,0.8,07 Venstre,5622 Porsanger - Porsángu - Porsanki
2021 2021,,08 Miljøpartiet de Grønne,5622 Porsanger - Porsángu - Porsanki
2025 2025,1.6,08 Miljøpartiet de Grønne,5622 Porsanger - Porsángu - Porsanki
2021 2021,,55 Rødt,5622 Porsanger - Porsángu - Porsanki
2025 2025,10.9,55 Rødt,5622 Porsanger - Porsángu - Porsanki
2021 2021,,01 Arbeiderpartiet,5624 Lebesby
2025 2025,35.2,01 Arbeiderpartiet,5624 Lebesby
2021 2021,,02 Fremskrittspartiet,5624 Lebesby
2025 2025,20.5,02 Fremskrittspartiet,5624 Lebesby
2021 2021,,03 Høyre,5624 Lebesby
2025 2025,6.6,03 Høyre,5624 Lebesby
2021 2021,,04 Kristelig Folkeparti,5624 Lebesby
2025 2025,3.8,04 Kristelig Folkeparti,5624 Lebesby
2021 2021,,05 Senterpartiet,5624 Lebesby
2025 2025,7.4,05 Senterpartiet,5624 Lebesby
2021 2021,,06 Sosialistisk Venstreparti,5624 Lebesby
2025 2025,3.6,06 Sosialistisk Venstreparti,5624 Lebesby
2021 2021,,07 Venstre,5624 Lebesby
2025 2025,0.5,07 Venstre,5624 Lebesby
2021 2021,,08 Miljøpartiet de Grønne,5624 Lebesby
2025 2025,0.9,08 Miljøpartiet de Grønne,5624 Lebesby
2021 2021,,55 Rødt,5624 Lebesby
2025 2025,12.6,55 Rødt,5624 Lebesby
2021 2021,,01 Arbeiderpartiet,5626 Gamvik
2025 2025,32.4,01 Arbeiderpartiet,5626 Gamvik
2021 2021,,02 Fremskrittspartiet,5626 Gamvik
2025 2025,29.7,02 Fremskrittspartiet,5626 Gamvik
2021 2021,,03 Høyre,5626 Gamvik
2025 2025,1.6,03 Høyre,5626 Gamvik
2021 2021,,04 Kristelig Folkeparti,5626 Gamvik
2025 2025,0.2,04 Kristelig Folkeparti,5626 Gamvik
2021 2021,,05 Senterpartiet,5626 Gamvik
2025 2025,8.8,05 Senterpartiet,5626 Gamvik
2021 2021,,06 Sosialistisk Venstreparti,5626 Gamvik
2025 2025,9.2,06 Sosialistisk Venstreparti,5626 Gamvik
2021 2021,,07 Venstre,5626 Gamvik
2025 2025,0.5,07 Venstre,5626 Gamvik
2021 2021,,08 Miljøpartiet de Grønne,5626 Gamvik
2025 2025,1.1,08 Miljøpartiet de Grønne,5626 Gamvik
2021 2021,,55 Rødt,5626 Gamvik
2025 2025,8.1,55 Rødt,5626 Gamvik
2021 2021,,01 Arbeiderpartiet,5628 Deatnu - Tana
2025 2025,24.4,01 Arbeiderpartiet,5628 Deatnu - Tana
2021 2021,,02 Fremskrittspartiet,5628 Deatnu - Tana
2025 2025,24.8,02 Fremskrittspartiet,5628 Deatnu - Tana
2021 2021,,03 Høyre,5628 Deatnu - Tana
2025 2025,4.9,03 Høyre,5628 Deatnu - Tana
2021 2021,,04 Kristelig Folkeparti,5628 Deatnu - Tana
2025 2025,2.3,04 Kristelig Folkeparti,5628 Deatnu - Tana
2021 2021,,05 Senterpartiet,5628 Deatnu - Tana
2025 2025,10.8,05 Senterpartiet,5628 Deatnu - Tana
2021 2021,,06 Sosialistisk Venstreparti,5628 Deatnu - Tana
2025 2025,5.9,06 Sosialistisk Venstreparti,5628 Deatnu - Tana
2021 2021,,07 Venstre,5628 Deatnu - Tana
2025 2025,0.9,07 Venstre,5628 Deatnu - Tana
2021 2021,,08 Miljøpartiet de Grønne,5628 Deatnu - Tana
2025 2025,1.6,08 Miljøpartiet de Grønne,5628 Deatnu - Tana
2021 2021,,55 Rødt,5628 Deatnu - Tana
2025 2025,13.7,55 Rødt,5628 Deatnu - Tana
2021 2021,,01 Arbeiderpartiet,5630 Berlevåg
2025 2025,43.1,01 Arbeiderpartiet,5630 Berlevåg
2021 2021,,02 Fremskrittspartiet,5630 Berlevåg
2025 2025,25.7,02 Fremskrittspartiet,5630 Berlevåg
2021 2021,,03 Høyre,5630 Berlevåg
2025 2025,5.5,03 Høyre,5630 Berlevåg
2021 2021,,04 Kristelig Folkeparti,5630 Berlevåg
2025 2025,0.2,04 Kristelig Folkeparti,5630 Berlevåg
2021 2021,,05 Senterpartiet,5630 Berlevåg
2025 2025,6.6,05 Senterpartiet,5630 Berlevåg
2021 2021,,06 Sosialistisk Venstreparti,5630 Berlevåg
2025 2025,7.3,06 Sosialistisk Venstreparti,5630 Berlevåg
2021 2021,,07 Venstre,5630 Berlevåg
2025 2025,0.2,07 Venstre,5630 Berlevåg
2021 2021,,08 Miljøpartiet de Grønne,5630 Berlevåg
2025 2025,0.5,08 Miljøpartiet de Grønne,5630 Berlevåg
2021 2021,,55 Rødt,5630 Berlevåg
2025 2025,8.2,55 Rødt,5630 Berlevåg
2021 2021,,01 Arbeiderpartiet,5632 Båtsfjord
2025 2025,31.3,01 Arbeiderpartiet,5632 Båtsfjord
2021 2021,,02 Fremskrittspartiet,5632 Båtsfjord
2025 2025,39.2,02 Fremskrittspartiet,5632 Båtsfjord
2021 2021,,03 Høyre,5632 Båtsfjord
2025 2025,6.1,03 Høyre,5632 Båtsfjord
2021 2021,,04 Kristelig Folkeparti,5632 Båtsfjord
2025 2025,1.1,04 Kristelig Folkeparti,5632 Båtsfjord
2021 2021,,05 Senterpartiet,5632 Båtsfjord
2025 2025,5.7,05 Senterpartiet,5632 Båtsfjord
2021 2021,,06 Sosialistisk Venstreparti,5632 Båtsfjord
2025 2025,2.5,06 Sosialistisk Venstreparti,5632 Båtsfjord
2021 2021,,07 Venstre,5632 Båtsfjord
2025 2025,1.5,07 Venstre,5632 Båtsfjord
