kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,reform_2017_20,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst,d_ap_forrige,d_sp_forrige,d_h_forrige,h_resid_forrige,par
3440,Øyer,2007-2011,2007,2011,Innlandet,Innlandet,4,698,False,0,2160.0,31.44,29.78,-1.66,0.0,0.0,0.0,19.31,34.74,15.43,5.05,5.44,0.39,29.03,21.42,-7.61,10.6,4.44,-6.16,4.58,4.18,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.0,8.4956,4.067,5.1414,-11.05,8.57,8.55,7.558701940560478,2003-2007→2007-2011
3441,Gausdal,2007-2011,2007,2011,Innlandet,Innlandet,4,673,False,0,2872.0,27.72,39.41,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.68,19.44,-4.24,3.62,2.86,-0.76,7.52,14.22,6.7,0.0,0.0,0.0,0.0,0.0,0.0,37.47,24.08,-13.39,6114.0,8.7183,0.4416,-0.9516,-11.08,-10.7,0.0,-0.6736331274133559,2003-2007→2007-2011
3442,Østre Toten,2007-2011,2007,2011,Innlandet,Innlandet,4,747,False,0,6569.0,32.35,38.27,5.92,12.83,6.13,-6.7,6.36,13.73,7.37,3.84,4.47,0.63,30.9,25.0,-5.9,3.62,2.26,-1.36,6.61,7.13,0.52,0.0,0.0,0.0,0.0,0.0,0.0,3.49,3.02,-0.47,14389.0,9.5742,1.4942,3.2231,-5.26,4.56,0.19,-0.7126397778361664,2003-2007→2007-2011
3443,Vestre Toten,2007-2011,2007,2011,Innlandet,Innlandet,3,789,False,0,5864.0,46.08,47.11,1.03,20.19,9.32,-10.87,10.08,18.62,8.54,3.8,3.82,0.02,11.56,12.17,0.61,4.3,3.35,-0.95,2.92,4.58,1.66,0.0,0.0,0.0,1.07,1.04,-0.03,0.0,0.0,0.0,12610.0,9.4422,1.5305,-2.5276,6.81,-1.73,1.11,0.7062264015592572,2003-2007→2007-2011
3446,Gran,2007-2011,2007,2011,Innlandet,Innlandet,3,801,False,0,6711.0,26.66,37.68,11.02,10.89,8.6,-2.29,8.31,19.52,11.21,3.26,0.0,-3.26,10.24,12.08,1.84,3.59,2.73,-0.86,2.16,3.03,0.87,0.0,0.0,0.0,0.0,0.0,0.0,34.88,16.35,-18.53,13110.0,9.4811,2.4714,3.2511,-19.15,-6.1,-1.82,-2.812949995185915,2003-2007→2007-2011
3447,Søndre Land,2007-2011,2007,2011,Innlandet,Innlandet,4,692,False,0,2454.0,36.96,47.54,10.58,0.0,5.22,5.22,0.0,12.43,12.43,0.0,0.0,0.0,8.15,0.0,-8.15,9.94,6.14,-3.8,2.04,0.0,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,42.91,28.66,-14.25,5932.0,8.6881,-1.6015,-4.3115,2.68,1.65,-4.75,-5.2528275991575635,2003-2007→2007-2011
3448,Nordre Land,2007-2011,2007,2011,Innlandet,Innlandet,4,695,False,0,2878.0,51.49,52.83,1.34,7.47,5.51,-1.96,8.2,9.72,1.52,3.47,3.01,-0.46,13.41,15.52,2.11,6.18,4.86,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,8.55,-1.21,6720.0,8.8128,-0.0595,-2.7935,3.6,2.24,1.26,0.8173629870026687,2003-2007→2007-2011
3449,Sør-Aurdal,2007-2011,2007,2011,Innlandet,Innlandet,5,581,False,0,1616.0,31.81,30.28,-1.53,16.77,10.09,-6.68,5.01,9.23,4.22,5.57,4.49,-1.08,30.07,34.52,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77,11.38,0.61,3194.0,8.069,-0.9393,-6.0291,-10.08,10.52,-3.83,-4.1085582650741985,2003-2007→2007-2011
3450,Etnedal,2007-2011,2007,2011,Innlandet,Innlandet,5,587,False,0,730.0,23.97,35.76,11.79,0.0,0.0,0.0,12.6,16.32,3.72,6.03,0.0,-6.03,39.18,36.5,-2.68,7.53,2.82,-4.71,10.68,8.61,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,7.2399,-0.4304,-2.1157,-1.15,-1.75,4.23,3.5563894029105274,2003-2007→2007-2011
3451,Nord-Aurdal,2007-2011,2007,2011,Innlandet,Innlandet,4,686,False,0,3209.0,34.31,39.68,5.37,23.5,16.4,-7.1,11.59,14.9,3.31,3.33,0.0,-3.33,18.39,14.42,-3.97,3.8,3.22,-0.58,4.86,11.39,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,-0.22,6388.0,8.7622,0.2192,-2.1251,0.72,-4.43,-1.87,-2.467005804141491,2003-2007→2007-2011
3452,Vestre Slidre,2007-2011,2007,2011,Innlandet,Innlandet,5,583,False,0,1063.0,23.05,24.02,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88,28.81,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.07,47.16,-0.91,2212.0,7.7017,0.226,-3.3987,-0.75,2.68,0.0,-0.47748212693177533,2003-2007→2007-2011
3453,Øystre Slidre,2007-2011,2007,2011,Innlandet,Innlandet,5,602,False,0,1596.0,42.23,43.54,1.31,10.84,7.71,-3.13,6.2,25.3,19.1,3.2,0.0,-3.2,30.7,23.45,-7.25,0.0,0.0,0.0,6.83,0.0,-6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.0,8.0602,0.1579,3.122,4.12,1.73,-0.26,-1.3350776069695913,2003-2007→2007-2011
3454,Vang,2007-2011,2007,2011,Innlandet,Innlandet,6,541,False,0,774.0,24.81,51.44,26.63,0.0,0.0,0.0,11.24,11.14,-0.1,0.0,0.0,0.0,46.51,29.97,-16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,7.46,-9.98,1591.0,7.3721,0.0,-5.1282,5.95,0.48,-0.27,-0.7996627162907931,2003-2007→2007-2011
3901,Horten,2007-2011,2007,2011,Vestfold,Østlandet,2,874,False,0,11485.0,37.02,35.37,-1.65,19.08,7.65,-11.43,20.67,38.3,17.63,3.51,2.76,-0.75,2.54,2.6,0.06,4.95,3.08,-1.87,2.72,4.97,2.25,0.0,0.0,0.0,6.41,3.92,-2.49,3.11,1.35,-1.76,25011.0,10.1271,4.0982,8.2623,0.52,-0.2,3.0,1.8492069943781404,2003-2007→2007-2011
3903,Holmestrand,2007-2011,2007,2011,Vestfold,Østlandet,3,837,False,1,9726.0,36.86,35.79,-1.07,13.14,8.0,-5.14,22.55,34.87,12.32,1.44,3.78,2.34,8.93,9.32,0.39,5.81,3.76,-2.05,3.39,4.47,1.08,0.0,0.0,0.0,0.0,0.0,0.0,7.88,0.0,-7.88,20652.0,9.9356,5.336,9.6914,0.3,0.28,4.77,3.534323925296503,2003-2007→2007-2011
3905,Tønsberg,2007-2011,2007,2011,Vestfold,Østlandet,2,879,False,1,20810.0,23.3,29.76,6.46,27.41,10.8,-16.61,18.69,30.27,11.58,6.59,4.1,-2.49,8.61,8.81,0.2,7.04,4.9,-2.14,4.42,4.57,0.15,0.0,0.57,0.57,1.04,0.52,-0.52,2.9,5.71,2.81,45814.0,10.7323,6.0353,12.4957,4.73,2.12,6.09,4.650722441479953,2003-2007→2007-2011
3907,Sandefjord,2007-2011,2007,2011,Vestfold,Østlandet,3,861,False,1,25815.0,20.64,25.65,5.01,19.36,11.58,-7.78,36.67,43.45,6.78,6.38,4.78,-1.6,3.61,3.18,-0.43,6.2,3.91,-2.29,4.43,4.76,0.33,0.54,0.72,0.18,0.0,0.39,0.39,2.17,1.58,-0.59,57279.0,10.9557,5.0106,11.0252,-0.02,-0.48,13.07,11.655804392785223,2003-2007→2007-2011
3909,Larvik,2007-2011,2007,2011,Vestfold,Østlandet,3,842,False,1,20527.0,23.82,38.18,14.36,21.34,20.43,-0.91,22.43,17.96,-4.47,5.8,6.19,0.39,5.04,4.37,-0.67,3.47,2.67,-0.8,6.69,7.38,0.69,0.0,1.75,1.75,0.89,1.06,0.17,10.51,0.0,-10.51,43784.0,10.687,2.9097,4.5623,2.27,-0.77,8.97,7.980076071648698,2003-2007→2007-2011
3911,Færder,2007-2011,2007,2011,Vestfold,Østlandet,3,846,False,1,12407.0,21.78,28.79,7.01,23.08,13.02,-10.06,27.56,37.58,10.02,4.76,4.36,-0.4,1.16,0.96,-0.2,0.71,0.0,-0.71,3.8,6.06,2.26,0.0,0.0,0.0,0.0,0.46,0.46,17.16,8.77,-8.39,24798.0,10.1185,3.3753,5.572,5.84,1.16,10.6,9.490340949398048,2003-2007→2007-2011
4001,Porsgrunn,2007-2011,2007,2011,Telemark,Østlandet,3,855,False,0,15813.0,39.3,33.24,-6.06,27.38,10.49,-16.89,8.35,19.19,10.84,5.63,4.85,-0.78,1.64,0.97,-0.67,5.24,3.67,-1.57,7.77,5.58,-2.19,0.0,1.83,1.83,2.01,2.25,0.24,2.68,17.91,15.23,33977.0,10.4334,3.1374,5.7232,4.99,-0.13,-0.31,-1.4155623060024143,2003-2007→2007-2011
4003,Skien,2007-2011,2007,2011,Telemark,Østlandet,3,849,False,0,22049.0,38.54,37.36,-1.18,25.09,12.86,-12.23,10.05,26.66,16.61,8.58,7.67,-0.91,2.69,2.47,-0.22,7.3,4.61,-2.69,5.31,5.12,-0.19,0.0,0.84,0.84,1.41,1.23,-0.18,1.04,1.18,0.14,50696.0,10.8336,2.7241,4.6984,3.4,-0.5,-0.77,-1.6681591811585368,2003-2007→2007-2011
4005,Notodden,2007-2011,2007,2011,Telemark,Østlandet,4,774,False,0,5793.0,26.43,32.44,6.01,15.64,10.18,-5.46,9.2,18.33,9.13,10.84,10.82,-0.02,6.61,5.89,-0.72,0.0,0.0,0.0,4.99,9.23,4.24,0.0,1.16,1.16,0.0,0.0,0.0,26.29,11.96,-14.33,12221.0,9.4109,1.432,1.1423,-8.78,-4.34,1.86,1.1370379614003416,2003-2007→2007-2011
4010,Siljan,2007-2011,2007,2011,Telemark,Østlandet,4,739,False,0,1145.0,45.15,59.45,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,9.18,-3.31,6.46,5.97,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,25.4,-10.5,2362.0,7.7673,2.4132,4.3572,-14.33,4.92,-5.7,-6.745554671870218,2003-2007→2007-2011
4012,Bamble,2007-2011,2007,2011,Telemark,Østlandet,3,786,False,0,6539.0,33.49,35.95,2.46,36.49,32.35,-4.14,8.0,14.08,6.08,7.36,6.84,-0.52,4.65,4.08,-0.57,0.0,0.0,0.0,4.07,3.41,-0.66,0.0,0.0,0.0,0.0,3.29,3.29,5.95,0.0,-5.95,14061.0,9.5512,-0.2205,-1.3639,0.79,-2.47,-0.7,-1.3855818059718148,2003-2007→2007-2011
4014,Kragerø,2007-2011,2007,2011,Telemark,Østlandet,4,755,False,0,5263.0,27.47,33.95,6.48,17.96,10.14,-7.82,21.66,30.06,8.4,6.21,6.54,0.33,3.36,2.57,-0.79,5.95,4.04,-1.91,11.34,5.4,-5.94,0.0,0.0,0.0,6.04,7.29,1.25,0.0,0.0,0.0,10481.0,9.2573,2.0418,0.7062,-6.62,0.08,6.11,5.635480156209015,2003-2007→2007-2011
4016,Drangedal,2007-2011,2007,2011,Telemark,Østlandet,5,645,False,0,1981.0,40.03,47.66,7.63,11.0,7.5,-3.5,5.15,11.84,6.69,8.88,7.69,-1.19,12.17,11.89,-0.28,8.83,4.15,-4.68,13.93,9.26,-4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4136.0,8.3275,-0.2901,-1.8095,3.6,2.16,1.0,0.2832039033801117,2003-2007→2007-2011
4018,Nome,2007-2011,2007,2011,Telemark,Østlandet,4,709,False,0,3115.0,29.86,41.02,11.16,14.83,11.91,-2.92,7.26,14.74,7.48,5.75,5.38,-0.37,29.44,20.36,-9.08,4.59,3.07,-1.52,1.32,3.52,2.2,0.0,0.0,0.0,0.0,0.0,0.0,6.97,0.0,-6.97,6576.0,8.7912,-0.2281,-1.368,9.23,-1.43,2.19,1.4169858270420377,2003-2007→2007-2011
4020,Midt-Telemark,2007-2011,2007,2011,Telemark,Østlandet,4,731,False,1,4348.0,34.66,23.4,-11.26,14.58,8.92,-5.66,8.0,12.78,4.78,10.58,14.81,4.23,13.32,11.24,-2.08,8.81,5.46,-3.35,10.05,23.38,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9610.0,9.1706,4.2352,5.8097,1.88,-3.26,0.89,-0.20325099003748537,2003-2007→2007-2011
4022,Seljord,2007-2011,2007,2011,Telemark,Østlandet,5,650,False,0,1412.0,27.12,20.71,-6.41,12.96,8.72,-4.24,17.0,38.28,21.28,14.87,11.99,-2.88,13.17,9.88,-3.29,7.93,4.77,-3.16,6.94,5.65,-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933.0,7.9838,0.7501,0.6814,6.24,-3.91,-4.55,-4.902296752599765,2003-2007→2007-2011
4024,Hjartdal,2007-2011,2007,2011,Telemark,Østlandet,5,599,False,0,848.0,43.75,66.19,22.44,0.0,0.0,0.0,0.0,0.0,0.0,20.52,14.32,-6.2,35.73,19.49,-16.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.0,7.3896,-1.3589,-4.7704,11.27,0.82,0.0,-0.7588252831737466,2003-2007→2007-2011
4026,Tinn,2007-2011,2007,2011,Telemark,Østlandet,5,595,False,0,3227.0,49.46,38.32,-11.14,8.8,8.39,-0.41,12.92,27.43,14.51,2.51,2.66,0.15,8.61,10.65,2.04,5.52,6.62,1.1,1.43,5.93,4.5,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.0,-10.75,6120.0,8.7193,-1.3562,-7.9726,6.32,1.0,-6.08,-6.255094341339103,2003-2007→2007-2011
4028,Kviteseid,2007-2011,2007,2011,Telemark,Østlandet,5,601,False,0,1182.0,28.51,34.27,5.76,0.0,0.0,0.0,10.66,13.2,2.54,14.55,12.2,-2.35,38.41,32.86,-5.55,0.0,0.0,0.0,7.87,7.47,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.0,7.8407,-1.6129,-6.3296,-2.29,1.68,-0.93,-1.4302753333055482,2003-2007→2007-2011
4030,Nissedal,2007-2011,2007,2011,Telemark,Østlandet,6,543,False,0,720.0,24.58,30.51,5.93,12.64,11.02,-1.62,8.19,9.98,1.79,32.5,20.3,-12.2,22.08,28.19,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.0,7.2262,2.1818,-3.9645,-1.34,4.05,-1.02,-1.3434375475217277,2003-2007→2007-2011
4032,Fyresdal,2007-2011,2007,2011,Telemark,Østlandet,6,491,False,0,698.0,29.37,57.89,28.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54,23.55,-14.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.09,18.56,-13.53,1363.0,7.2174,-0.8804,0.2226,-5.01,13.85,0.0,-1.0645715622203549,2003-2007→2007-2011
4034,Tokke,2007-2011,2007,2011,Telemark,Østlandet,6,533,False,0,1334.0,36.88,45.74,8.86,5.4,4.26,-1.14,4.27,14.06,9.79,6.52,5.17,-1.35,42.2,30.78,-11.42,4.72,0.0,-4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414.0,7.789,-4.0597,-6.8758,3.27,2.02,-0.54,-1.0167400202509211,2003-2007→2007-2011
4036,Vinje,2007-2011,2007,2011,Telemark,Østlandet,6,550,False,0,1759.0,28.2,25.26,-2.94,11.26,8.09,-3.17,5.34,12.55,7.21,6.65,5.38,-1.27,19.27,21.08,1.81,27.0,24.17,-2.83,2.27,3.48,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,8.2118,-0.6243,-4.4624,-0.93,2.18,-1.0,-1.3178594548858222,2003-2007→2007-2011
4201,Risør,2007-2011,2007,2011,Agder,Agder,4,709,False,0,3425.0,26.39,37.28,10.89,11.8,7.23,-4.57,17.72,19.15,1.43,8.18,6.83,-1.35,4.58,2.59,-1.99,0.0,0.0,0.0,13.78,13.41,-0.37,0.0,0.0,0.0,13.69,12.34,-1.35,3.85,1.18,-2.67,6873.0,8.8354,-0.0291,-2.4144,3.87,-11.23,-4.73,-5.354955413866302,2003-2007→2007-2011
4202,Grimstad,2007-2011,2007,2011,Agder,Agder,3,809,False,0,8463.0,17.38,24.8,7.42,23.86,18.38,-5.48,14.81,13.76,-1.05,16.76,14.18,-2.58,6.14,4.42,-1.72,4.88,2.87,-2.01,16.18,19.99,3.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,19536.0,9.88,6.5878,15.3501,-0.09,-2.41,-4.3,-6.091938232483992,2003-2007→2007-2011
4203,Arendal,2007-2011,2007,2011,Agder,Agder,3,805,False,0,17400.0,31.29,23.58,-7.71,21.7,14.83,-6.87,15.3,31.15,15.85,10.57,7.54,-3.03,4.51,3.01,-1.5,6.8,6.55,-0.25,5.36,6.84,1.48,0.0,0.0,0.0,0.0,0.0,0.0,4.47,6.5,2.03,40057.0,10.5981,5.4223,6.7818,8.73,1.15,-2.69,-3.502080516521107,2003-2007→2007-2011
4204,Kristiansand,2007-2011,2007,2011,Agder,Agder,3,832,False,1,42920.0,20.3,25.74,5.44,16.36,12.28,-4.08,20.31,26.41,6.1,18.03,15.99,-2.04,2.96,2.3,-0.66,3.89,2.7,-1.19,5.13,5.06,-0.07,2.19,1.76,-0.43,2.01,1.33,-0.68,8.81,6.43,-2.38,93247.0,11.443,6.279,12.987,4.31,-0.48,0.01,-1.4773408179927898,2003-2007→2007-2011
4205,Lindesnes,2007-2011,2007,2011,Agder,Agder,4,733,False,1,9911.0,21.78,22.91,1.13,25.86,21.83,-4.03,13.9,19.23,5.33,23.14,17.29,-5.85,6.56,4.89,-1.67,3.73,2.02,-1.71,4.78,8.23,3.45,0.0,1.43,1.43,0.0,0.0,0.0,0.24,2.17,1.93,20867.0,9.9459,5.0031,9.7636,-1.45,-0.46,-2.62,-3.8201797780077564,2003-2007→2007-2011
4206,Farsund,2007-2011,2007,2011,Agder,Agder,4,686,False,0,4764.0,23.32,14.16,-9.16,32.58,35.46,2.88,16.39,22.6,6.21,15.45,12.13,-3.32,4.45,3.46,-0.99,5.44,4.12,-1.32,2.2,5.18,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.17,2.89,2.72,9386.0,9.147,0.309,-2.1818,6.5,-1.55,-5.95,-6.745290754583731,2003-2007→2007-2011
4207,Flekkefjord,2007-2011,2007,2011,Agder,Agder,4,689,False,0,4123.0,15.21,15.7,0.49,17.56,14.75,-2.81,20.18,26.9,6.72,15.69,16.29,0.6,8.9,7.53,-1.37,5.34,3.78,-1.56,16.74,15.04,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,-0.39,8860.0,9.0893,1.7269,1.658,-0.55,-0.18,-0.33,-1.0773950311271634,2003-2007→2007-2011
4211,Gjerstad,2007-2011,2007,2011,Agder,Agder,5,661,False,0,1216.0,31.41,30.07,-1.34,6.17,7.88,1.71,23.68,28.39,4.71,10.36,5.59,-4.77,15.79,23.34,7.55,2.38,0.0,-2.38,10.2,4.74,-5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.0,7.8292,-0.6367,0.1604,-4.16,-6.09,9.16,8.518612502245077,2003-2007→2007-2011
4212,Vegårshei,2007-2011,2007,2011,Agder,Agder,5,653,False,0,1083.0,42.29,28.93,-13.36,12.28,6.64,-5.64,16.34,22.9,6.56,18.28,21.07,2.79,10.8,17.48,6.68,0.0,0.0,0.0,0.0,2.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,7.5305,3.1116,4.5702,8.53,1.34,-9.42,-10.16395420920758,2003-2007→2007-2011
4213,Tvedestrand,2007-2011,2007,2011,Agder,Agder,4,729,False,0,2796.0,17.02,24.61,7.59,0.0,4.77,4.77,20.1,15.39,-4.71,8.87,9.11,0.24,14.84,10.59,-4.25,5.83,0.0,-5.83,5.15,5.26,0.11,0.0,0.0,0.0,0.0,0.0,0.0,28.18,30.26,2.08,5822.0,8.6694,2.5249,0.5729,-3.56,5.54,10.39,9.744973430616193,2003-2007→2007-2011
4214,Froland,2007-2011,2007,2011,Agder,Agder,4,726,False,0,2104.0,22.15,19.16,-2.99,17.87,14.21,-3.66,3.52,8.6,5.08,16.3,24.11,7.81,38.17,30.65,-7.52,0.0,0.0,0.0,2.0,3.27,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.0,8.4678,7.7327,12.7805,-0.48,9.71,-1.16,-2.6223225558866297,2003-2007→2007-2011
4215,Lillesand,2007-2011,2007,2011,Agder,Agder,3,788,False,0,4611.0,13.75,16.6,2.85,12.97,7.5,-5.47,44.2,47.58,3.38,9.69,8.92,-0.77,4.21,2.74,-1.47,6.92,3.94,-2.98,8.13,7.88,-0.25,0.0,1.28,1.28,0.0,0.0,0.0,0.13,3.56,3.43,9109.0,9.117,6.6308,9.2822,-3.86,-1.11,18.24,17.262030411886283,2003-2007→2007-2011
4216,Birkenes,2007-2011,2007,2011,Agder,Agder,4,705,False,0,2077.0,18.44,17.58,-0.86,12.18,8.79,-3.39,32.79,38.65,5.86,17.86,18.94,1.08,11.56,10.38,-1.18,4.67,3.17,-1.5,2.26,2.49,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,-0.24,4411.0,8.3919,8.2748,9.8942,-0.56,-0.62,3.73,2.6545378500941346,2003-2007→2007-2011
4217,Åmli,2007-2011,2007,2011,Agder,Agder,5,591,False,0,958.0,39.87,33.0,-6.87,12.73,8.73,-4.0,7.1,18.66,11.56,0.0,14.94,14.94,40.29,24.67,-15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,7.5038,0.7713,-1.3484,6.04,12.88,-2.07,-2.5838496778278213,2003-2007→2007-2011
4218,Iveland,2007-2011,2007,2011,Agder,Agder,5,624,False,0,623.0,17.98,16.06,-1.92,16.69,9.34,-7.35,9.15,12.55,3.4,16.85,16.5,-0.35,24.88,33.58,8.7,0.0,0.0,0.0,14.45,11.97,-2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0,7.0825,9.5718,15.0794,2.56,-5.16,3.42,2.2053434382156407,2003-2007→2007-2011
4219,Evje og Hornnes,2007-2011,2007,2011,Agder,Agder,4,691,False,0,1589.0,23.35,27.07,3.72,8.43,6.14,-2.29,4.47,17.15,12.68,27.0,33.7,6.7,14.79,9.0,-5.79,0.0,0.0,0.0,2.27,0.0,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,19.7,6.93,-12.77,3315.0,8.1062,4.8265,3.4534,-8.11,5.18,-1.14,-1.8322163063277652,2003-2007→2007-2011
4220,Bygland,2007-2011,2007,2011,Agder,Agder,6,551,False,0,683.0,10.54,19.97,9.43,0.0,0.0,0.0,0.0,0.0,0.0,12.15,0.0,-12.15,28.99,36.76,7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,43.27,-5.05,1272.0,7.1483,-2.5943,-7.6063,-5.41,-8.42,-4.47,-4.9666521426616,2003-2007→2007-2011
4221,Valle,2007-2011,2007,2011,Agder,Agder,6,466,False,0,711.0,16.74,27.3,10.56,0.0,0.0,0.0,48.95,22.01,-26.94,11.95,5.15,-6.8,22.36,40.11,17.75,0.0,0.0,0.0,0.0,5.43,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,7.1854,-2.7273,-11.8132,-5.52,-12.68,20.53,20.380174002972804,2003-2007→2007-2011
4222,Bykle,2007-2011,2007,2011,Agder,Agder,6,467,False,0,477.0,22.64,39.45,16.81,8.39,6.9,-1.49,27.46,30.37,2.91,6.92,0.0,-6.92,8.81,13.81,5.0,10.69,0.0,-10.69,7.34,9.47,2.13,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,-7.76,902.0,6.8046,9.6452,11.8778,-0.92,-1.58,-4.18,-5.445819402281828,2003-2007→2007-2011
4223,Vennesla,2007-2011,2007,2011,Agder,Agder,3,775,False,0,5811.0,25.86,27.41,1.55,25.12,14.4,-10.72,8.74,14.99,6.25,30.43,30.17,-0.26,7.35,6.88,-0.47,0.0,1.37,1.37,1.72,2.52,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.77,2.26,1.49,12555.0,9.4379,6.2047,9.1162,-0.82,-0.57,2.17,0.9887085286507016,2003-2007→2007-2011
4224,Åseral,2007-2011,2007,2011,Agder,Agder,6,536,False,0,496.0,16.73,21.05,4.32,0.0,0.0,0.0,10.48,12.94,2.46,27.02,0.0,-27.02,24.8,48.25,23.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.97,17.76,-3.21,893.0,6.7946,2.1277,5.1903,-2.29,24.8,10.48,9.08790903945057,2003-2007→2007-2011
4225,Lyngdal,2007-2011,2007,2011,Agder,Agder,4,695,False,1,4527.0,9.17,11.17,2.0,16.92,8.35,-8.57,22.88,37.93,15.05,25.91,18.43,-7.48,7.38,10.26,2.88,2.32,2.27,-0.05,7.42,3.97,-3.45,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.61,-0.39,8963.0,9.1009,5.7124,8.908,-8.84,-4.2,8.54,7.409528748182371,2003-2007→2007-2011
4226,Hægebostad,2007-2011,2007,2011,Agder,Agder,5,575,False,0,880.0,6.59,6.62,0.03,5.68,15.46,9.78,11.14,27.55,16.41,17.39,9.99,-7.4,5.91,10.2,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,30.18,-23.12,1599.0,7.3771,2.5016,-0.2435,-0.81,-0.49,-5.53,-6.541936277928526,2003-2007→2007-2011
4227,Kvinesdal,2007-2011,2007,2011,Agder,Agder,5,650,False,0,2824.0,31.13,39.97,8.84,25.5,16.01,-9.49,11.33,18.31,6.98,16.47,16.45,-0.02,11.23,6.91,-4.32,2.34,0.0,-2.34,1.77,2.36,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,5595.0,8.6296,3.95,4.8495,9.6,-5.14,-1.23,-1.9365450057848048,2003-2007→2007-2011
4228,Sirdal,2007-2011,2007,2011,Agder,Agder,5,575,False,0,958.0,17.43,29.45,12.02,16.08,9.1,-6.98,11.48,11.15,-0.33,17.33,15.64,-1.69,25.05,14.52,-10.53,6.26,0.0,-6.26,6.37,6.24,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,13.91,1737.0,7.4599,3.1088,3.1088,3.21,2.79,-7.63,-8.397891391148685,2003-2007→2007-2011
