kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,d_sp_frp,kv_sp_t0,kv_d_sp,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst,nettoinnfl_per1000,fodselsovsk_per1000,andel_67p_t0,andel_19_34_t0,d_andel_67p,andel_hoyutd_t0,inntekt_median_t0,andel_primaer_t0,andel_industri_t0,andel_offentlig_t0,reform_2017_20,d_ap_forrige,d_sp_forrige,d_h_forrige,h_resid_forrige,par
3909,Larvik,2017-2021,2017,2021,Vestfold,Østlandet,3,842,False,26459.0,29.46,28.29,-1.17,19.26,14.48,-4.78,26.92,22.33,-4.59,4.26,3.73,-0.53,6.77,11.42,4.65,4.25,5.88,1.63,3.35,3.47,0.12,2.6,3.18,0.58,1.63,4.0,2.37,1.5,3.23,1.73,-0.13,5.46,5.63,46557.0,10.7484,2.0233,5.4175,20.5769,-0.7518,17.2541,18.1691,2.1168,25.91,481424.2998,2.3049,9.717,32.6152,1,-1.62,3.75,0.64,2.6771457317893845,2013-2017→2017-2021
3911,Færder,2017-2021,2017,2021,Vestfold,Østlandet,3,846,False,15836.0,26.16,25.3,-0.86,14.59,10.68,-3.91,34.97,29.67,-5.3,3.06,2.73,-0.33,3.76,6.46,2.7,5.41,6.78,1.37,4.82,5.3,0.48,3.91,5.15,1.24,2.1,4.91,2.81,1.21,3.03,1.82,-1.21,0.94,11.98,26676.0,10.1915,1.0534,5.157,11.6584,-1.6494,17.4576,17.3189,1.8398,35.1689,522149.7199,0.8694,7.4972,41.2267,1,-0.56,2.62,-0.25,1.8338749671570351,2013-2017→2017-2021
4001,Porsgrunn,2017-2021,2017,2021,Telemark,Østlandet,3,855,False,20310.0,35.57,33.68,-1.89,17.3,12.62,-4.68,22.77,18.72,-4.05,3.92,3.6,-0.32,5.33,9.03,3.7,5.3,6.71,1.41,3.22,2.88,-0.34,2.62,3.18,0.56,2.37,4.98,2.61,1.59,4.59,3.0,-0.98,1.47,7.66,36198.0,10.4968,0.9061,4.2319,13.7577,-4.6964,16.2385,19.711,1.5297,27.7089,477000.0,0.5097,12.7956,34.813,0,-1.78,4.24,-2.1,-0.027766761687776143,2013-2017→2017-2021
4003,Skien,2017-2021,2017,2021,Telemark,Østlandet,3,849,False,29896.0,33.07,32.0,-1.07,17.51,12.87,-4.64,22.38,18.04,-4.34,5.6,5.03,-0.57,7.01,10.89,3.88,5.7,6.72,1.02,2.79,2.44,-0.35,2.58,3.03,0.45,1.9,4.87,2.97,1.46,4.1,2.64,-0.76,3.0,7.32,54316.0,10.9026,1.5244,5.8894,11.9118,3.1667,16.2144,19.7953,1.4684,27.2107,469000.0,0.9888,9.9192,38.6055,0,-2.7,5.15,-1.12,0.9086315077840763,2013-2017→2017-2021
4005,Notodden,2017-2021,2017,2021,Telemark,Østlandet,4,774,False,7013.0,33.61,32.0,-1.61,15.39,12.16,-3.23,17.61,13.48,-4.13,6.02,4.91,-1.11,14.27,19.34,5.07,4.28,5.08,0.8,2.45,1.95,-0.5,1.65,1.83,0.18,3.32,5.55,2.23,1.4,3.7,2.3,1.84,9.89,5.88,12757.0,9.4538,1.8578,4.8241,-6.9766,-9.485,18.0372,19.6755,1.2948,25.506,444000.0,1.9621,10.895,41.0671,0,-7.83,9.95,-0.6,1.1725791391388087,2013-2017→2017-2021
4010,Siljan,2017-2021,2017,2021,Telemark,Østlandet,4,739,False,1401.0,33.83,33.19,-0.64,13.85,12.69,-1.16,17.84,11.33,-6.51,4.21,3.8,-0.41,19.34,24.52,5.18,3.85,3.37,-0.48,2.07,0.65,-1.42,1.93,2.58,0.65,1.5,3.73,2.23,1.57,4.16,2.59,4.02,38.15,4.95,2357.0,7.7651,-0.4243,-2.9764,-9.7582,5.5155,16.8859,17.5223,1.5632,23.3976,567000.0,3.0176,9.3043,35.7083,0,-5.49,13.05,-0.27,1.4667567979603178,2013-2017→2017-2021
4012,Bamble,2017-2021,2017,2021,Telemark,Østlandet,3,786,False,8130.0,31.19,29.86,-1.33,22.61,17.95,-4.66,22.39,17.65,-4.74,4.66,5.56,0.9,8.87,12.78,3.91,3.57,4.15,0.58,2.29,2.23,-0.06,1.5,1.72,0.22,1.49,3.51,2.02,1.44,4.61,3.17,-0.75,6.31,7.7,14138.0,9.5566,-0.8771,-0.114,-8.2048,-0.6366,17.1806,18.5528,2.0929,23.036,533000.0,1.5023,14.6737,30.8498,0,-3.43,6.73,-0.88,1.0490583707229364,2013-2017→2017-2021
4014,Kragerø,2017-2021,2017,2021,Telemark,Østlandet,4,755,False,6120.0,32.22,32.25,0.03,14.93,11.69,-3.24,21.68,17.14,-4.54,5.77,4.65,-1.12,9.49,13.16,3.67,4.4,5.0,0.6,3.12,2.76,-0.36,2.6,3.08,0.48,4.69,6.69,2.0,1.09,3.58,2.49,0.43,3.93,15.85,10586.0,9.2673,-1.6059,-2.6087,-3.2118,-13.0361,20.1115,17.0886,2.7572,23.9448,440000.0,1.3666,10.4207,35.3833,0,-6.2,7.45,0.92,2.7082296162961894,2013-2017→2017-2021
4016,Drangedal,2017-2021,2017,2021,Telemark,Østlandet,5,645,False,2350.0,30.98,32.04,1.06,12.98,12.22,-0.76,12.09,7.17,-4.92,5.96,5.01,-0.95,27.4,30.09,2.69,4.26,4.79,0.53,1.74,1.04,-0.7,1.53,1.94,0.41,1.11,3.15,2.04,1.96,2.55,0.59,1.93,31.51,14.12,4148.0,8.3304,-1.8563,-1.2852,1.4465,-20.0096,19.0694,16.4658,0.8028,16.9447,453000.0,5.4583,8.7539,34.346,0,-10.74,18.19,-3.37,-2.0102902575082915,2013-2017→2017-2021
4018,Nome,2017-2021,2017,2021,Telemark,Østlandet,4,709,False,3708.0,33.17,32.24,-0.93,14.51,10.65,-3.86,17.75,10.38,-7.37,4.21,2.77,-1.44,19.8,27.03,7.23,3.96,5.09,1.13,1.7,1.49,-0.21,2.7,2.77,0.07,1.16,3.68,2.52,1.05,3.9,2.85,3.37,23.47,9.93,6585.0,8.7925,-1.473,-1.1126,-1.5186,-13.2118,19.0281,17.2665,1.1476,22.202,459000.0,3.6101,12.8651,40.1707,0,-6.39,11.82,-0.97,0.6518866206733349,2013-2017→2017-2021
4020,Midt-Telemark,2017-2021,2017,2021,Telemark,Østlandet,4,731,False,5650.0,26.96,25.02,-1.94,15.26,12.2,-3.06,16.27,11.42,-4.85,5.12,3.74,-1.38,19.15,25.2,6.05,5.26,6.65,1.39,3.93,2.58,-1.35,4.87,4.55,-0.32,1.96,5.13,3.17,1.24,3.5,2.26,2.99,14.52,16.34,10565.0,9.2653,-0.9844,4.4325,31.0459,0.6626,16.3654,22.0634,1.2429,30.5562,479027.2109,5.008,8.568,37.4296,1,-6.6,9.36,-1.53,-0.034721567713104085,2013-2017→2017-2021
4022,Seljord,2017-2021,2017,2021,Telemark,Østlandet,5,650,False,1656.0,22.52,25.74,3.22,15.46,15.79,0.33,19.75,13.74,-6.01,3.56,4.28,0.72,26.63,24.83,-1.8,4.11,4.82,0.71,2.6,1.45,-1.15,2.72,2.65,-0.07,1.21,3.01,1.8,1.45,3.68,2.23,-1.47,27.12,16.81,2979.0,7.9993,-2.6519,-1.8613,-6.378,-20.4767,19.3018,16.7842,2.8362,25.2864,461000.0,5.6414,4.634,32.9752,0,-6.94,14.61,-3.06,-1.6608582670477854,2013-2017→2017-2021
4024,Hjartdal,2017-2021,2017,2021,Telemark,Østlandet,5,599,False,950.0,25.79,24.97,-0.82,16.11,11.65,-4.46,11.37,8.29,-3.08,6.63,5.56,-1.07,35.16,39.56,4.4,1.37,2.73,1.36,0.42,0.84,0.42,0.95,1.26,0.31,1.05,1.89,0.84,1.16,3.25,2.09,-0.06,36.12,7.93,1593.0,7.3734,-2.0088,-2.2542,-10.0439,-10.6717,20.904,16.8864,1.8379,19.1988,491000.0,10.4113,5.9126,31.6195,0,-13.25,16.34,-0.72,0.48612390135287487,2013-2017→2017-2021
4026,Tinn,2017-2021,2017,2021,Telemark,Østlandet,5,595,False,3281.0,23.71,25.31,1.6,10.21,9.61,-0.6,14.08,12.47,-1.61,1.37,1.14,-0.23,37.67,29.61,-8.06,7.13,11.55,4.42,1.46,1.97,0.51,1.95,2.27,0.32,1.04,2.95,1.91,1.37,3.13,1.76,-8.66,41.89,-13.53,5894.0,8.6817,-4.9203,-7.1724,-26.1283,-24.262,19.5623,15.9315,2.886,20.5698,460000.0,2.9727,10.2316,33.8403,0,-14.13,28.2,-8.68,-7.377038283494436,2013-2017→2017-2021
4028,Kviteseid,2017-2021,2017,2021,Telemark,Østlandet,5,601,False,1342.0,23.85,22.84,-1.01,13.86,11.39,-2.47,13.56,9.33,-4.23,10.58,10.7,0.12,26.38,30.59,4.21,3.58,3.57,-0.01,2.83,1.58,-1.25,3.28,2.33,-0.95,1.42,4.39,2.97,0.67,3.29,2.62,1.74,23.49,9.9,2442.0,7.8006,-0.4914,-2.8389,8.5995,-12.285,19.6151,16.8305,2.4425,25.2399,476000.0,5.7708,5.5336,33.5968,0,-8.74,11.23,-2.74,-1.4512664261581134,2013-2017→2017-2021
4030,Nissedal,2017-2021,2017,2021,Telemark,Østlandet,6,543,False,861.0,25.9,24.07,-1.83,14.4,13.32,-1.08,14.52,9.23,-5.29,12.78,11.92,-0.86,24.04,31.07,7.03,2.56,2.8,0.24,1.51,0.7,-0.81,2.09,1.64,-0.45,0.81,2.22,1.41,1.39,3.04,1.65,5.95,27.16,10.35,1476.0,7.2971,-3.1165,1.7794,-30.4878,-1.355,17.6829,17.2087,3.7856,24.1868,475000.0,7.5798,6.117,37.1011,0,-6.66,12.25,-0.07,0.758922648123902,2013-2017→2017-2021
4032,Fyresdal,2017-2021,2017,2021,Telemark,Østlandet,6,491,False,743.0,32.44,29.01,-3.43,10.36,7.15,-3.21,8.75,5.53,-3.22,1.75,0.94,-0.81,40.65,42.65,2.0,1.48,4.32,2.84,0.81,0.67,-0.14,1.75,2.29,0.54,0.81,3.37,2.56,1.21,4.05,2.84,-1.21,39.06,-4.98,1319.0,7.1846,-6.8992,-9.1044,-53.0705,-16.6793,18.044,17.1342,2.7215,25.3759,466000.0,7.8221,11.0429,39.1104,0,-7.0,20.79,-9.99,-9.109319610080624,2013-2017→2017-2021
4034,Tokke,2017-2021,2017,2021,Telemark,Østlandet,6,533,False,1339.0,30.17,28.82,-1.35,9.93,6.88,-3.05,9.71,6.57,-3.14,4.56,3.9,-0.66,37.27,40.06,2.79,3.06,3.98,0.92,1.42,0.54,-0.88,1.49,3.36,1.87,1.05,3.06,2.01,1.34,2.83,1.49,-0.26,51.48,-7.94,2228.0,7.7089,-2.8725,-6.563,-7.1813,-21.0952,18.7612,16.7415,2.1722,22.8709,481000.0,4.9869,6.6492,38.4077,0,-11.35,19.52,-3.55,-2.4558122334516037,2013-2017→2017-2021
4036,Vinje,2017-2021,2017,2021,Telemark,Østlandet,6,550,False,2117.0,19.65,18.43,-1.22,12.75,9.91,-2.84,11.2,7.8,-3.4,3.02,2.38,-0.64,41.24,41.79,0.55,5.95,8.97,3.02,1.37,1.52,0.15,1.84,2.02,0.18,1.79,4.22,2.43,1.18,2.96,1.78,-2.29,38.79,13.84,3726.0,8.2231,0.8052,2.5949,10.1986,-1.8787,18.1159,19.4042,1.719,26.4744,484000.0,4.902,6.0784,36.0784,0,-12.11,22.39,-5.36,-4.364145482043563,2013-2017→2017-2021
4201,Risør,2017-2021,2017,2021,Agder,Agder,4,709,False,4015.0,32.13,30.24,-1.89,15.82,12.5,-3.32,25.48,21.3,-4.18,6.05,4.38,-1.67,6.77,11.61,4.84,4.33,4.76,0.43,3.09,3.44,0.35,3.24,3.23,-0.01,1.72,5.17,3.45,1.37,3.39,2.02,1.52,4.11,1.48,6936.0,8.8445,-2.5087,-1.5864,-7.6413,-18.0219,19.3627,17.1569,3.2489,25.3916,454000.0,1.8893,10.0431,40.0729,0,-3.33,3.63,1.1,2.742159755533556,2013-2017→2017-2021
4202,Grimstad,2017-2021,2017,2021,Agder,Agder,3,809,False,12306.0,20.79,21.42,0.63,18.19,12.12,-6.07,27.23,22.45,-4.78,13.19,12.85,-0.34,6.35,10.05,3.7,3.84,5.72,1.88,3.79,3.88,0.09,3.4,4.03,0.63,0.98,3.37,2.39,2.26,4.1,1.84,-2.37,5.08,4.81,22692.0,10.0298,5.2838,14.7337,38.1192,14.4104,13.886,21.9637,0.9565,33.0075,505000.0,2.3546,7.9218,38.4652,0,-1.08,3.11,-0.58,1.1412816341543865,2013-2017→2017-2021
4203,Arendal,2017-2021,2017,2021,Agder,Agder,3,805,False,24799.0,29.16,27.86,-1.3,18.1,14.86,-3.24,25.86,20.67,-5.19,6.78,5.59,-1.19,5.63,9.96,4.33,4.63,6.54,1.91,3.08,3.3,0.22,2.58,3.06,0.48,1.4,4.06,2.66,2.79,4.1,1.31,1.09,3.24,3.7,44576.0,10.705,1.097,6.7158,9.1305,1.705,15.376,19.091,1.9678,29.6056,478000.0,1.0723,8.3024,39.7535,0,-2.13,3.14,0.42,2.211873445106454,2013-2017→2017-2021
4204,Kristiansand,2017-2021,2017,2021,Agder,Agder,3,832,False,58870.0,22.52,22.46,-0.06,13.99,9.83,-4.16,30.02,23.3,-6.72,11.44,13.02,1.58,4.01,6.77,2.76,5.36,6.6,1.24,4.47,4.6,0.13,3.69,4.07,0.38,1.66,3.83,2.17,2.82,5.52,2.7,-1.4,2.96,1.64,107157.0,11.5821,5.0683,13.6082,36.0126,14.5487,13.1592,22.6873,0.8823,33.7973,492902.5584,0.6985,10.0172,37.1663,1,-2.0,2.57,0.52,2.3632665818957603,2013-2017→2017-2021
4205,Lindesnes,2017-2021,2017,2021,Agder,Agder,4,733,False,12637.0,19.51,20.52,1.01,20.51,17.1,-3.41,28.0,20.85,-7.15,10.02,10.72,0.7,9.23,13.54,4.31,3.43,3.88,0.45,3.14,3.24,0.1,2.56,2.79,0.23,1.09,2.47,1.38,2.51,4.89,2.38,0.9,5.21,6.18,22859.0,10.0371,0.8574,5.2211,6.6495,1.5749,15.5694,18.9597,1.6764,25.6826,487269.7108,3.1999,12.9224,35.0859,1,-3.76,4.93,1.2,2.7686618776347074,2013-2017→2017-2021
4206,Farsund,2017-2021,2017,2021,Agder,Agder,4,686,False,5373.0,19.8,19.63,-0.17,24.1,20.46,-3.64,27.94,21.69,-6.25,10.7,10.53,-0.17,6.27,12.32,6.05,3.07,3.75,0.68,2.79,2.54,-0.25,1.41,1.52,0.11,1.53,2.46,0.93,2.38,5.09,2.71,2.41,5.46,3.31,9769.0,9.187,-1.2693,2.4429,-11.8743,-1.3307,17.2894,18.2721,1.7153,21.3789,505000.0,3.5339,18.6978,31.4843,0,-2.6,2.37,1.47,2.9746645371173877,2013-2017→2017-2021
4207,Flekkefjord,2017-2021,2017,2021,Agder,Agder,4,689,False,4869.0,17.77,15.76,-2.01,24.95,24.47,-0.48,23.68,19.09,-4.59,12.57,12.75,0.18,10.7,13.87,3.17,3.33,4.18,0.85,2.55,2.05,-0.5,1.42,1.66,0.24,1.03,2.78,1.75,2.01,3.39,1.38,2.69,11.23,7.96,9090.0,9.1149,-0.6931,0.1553,-3.0803,-3.8504,17.9978,18.5039,1.2002,24.4035,504000.0,3.6994,13.534,38.8787,0,-4.77,6.45,-4.22,-2.664305653823651,2013-2017→2017-2021
4211,Gjerstad,2017-2021,2017,2021,Agder,Agder,5,661,False,1415.0,27.21,25.39,-1.82,16.96,12.58,-4.38,20.35,15.97,-4.38,6.64,5.89,-0.75,20.85,27.08,6.23,2.54,3.46,0.92,1.77,1.55,-0.22,1.34,1.18,-0.16,0.71,3.83,3.12,1.63,3.09,1.46,1.85,29.95,3.77,2511.0,7.8284,-3.2258,-2.6832,-17.1247,-15.1334,18.1601,17.5627,2.0457,15.2712,443000.0,4.1446,15.0794,33.2451,0,-5.16,11.33,-0.67,0.792605214477465,2013-2017→2017-2021
4212,Vegårshei,2017-2021,2017,2021,Agder,Agder,5,653,False,1217.0,27.12,25.23,-1.89,11.91,10.19,-1.72,19.56,12.65,-6.91,19.15,15.12,-4.03,15.94,25.85,9.91,2.05,3.01,0.96,1.64,1.0,-0.64,0.99,1.31,0.32,0.66,2.55,1.89,0.99,3.09,2.1,8.19,24.22,2.13,2104.0,7.6516,1.1407,10.718,19.0114,-8.5551,15.3992,18.346,-0.5496,23.601,467000.0,5.5385,10.6667,36.5128,0,-4.43,5.51,-0.47,0.6887754383505202,2013-2017→2017-2021
4213,Tvedestrand,2017-2021,2017,2021,Agder,Agder,4,729,False,3458.0,25.36,24.95,-0.41,15.04,11.0,-4.04,28.72,23.89,-4.83,7.46,5.0,-2.46,10.32,16.05,5.73,3.27,5.02,1.75,3.38,3.65,0.27,3.07,3.01,-0.06,1.5,3.93,2.43,1.88,3.5,1.62,1.69,14.89,4.34,6051.0,8.708,0.2644,1.6418,16.1957,-13.7167,18.1127,17.4517,1.7653,24.8196,471000.0,1.8483,10.8202,37.0427,0,-2.64,4.78,1.47,3.1426611959745774,2013-2017→2017-2021
4214,Froland,2017-2021,2017,2021,Agder,Agder,4,726,False,3081.0,22.4,21.24,-1.16,22.65,19.0,-3.65,18.14,10.81,-7.33,14.18,11.24,-2.94,12.89,22.54,9.65,2.53,2.77,0.24,1.72,1.48,-0.24,1.27,1.51,0.24,0.62,2.77,2.15,3.6,6.65,3.05,6.0,18.09,4.7,5713.0,8.6505,5.0936,17.1055,35.533,14.8783,12.4978,20.8647,2.0258,19.7501,519000.0,2.5737,7.4972,34.5021,0,-6.8,4.76,1.57,2.829885709445434,2013-2017→2017-2021
4215,Lillesand,2017-2021,2017,2021,Agder,Agder,3,788,False,6147.0,20.81,21.02,0.21,14.01,10.98,-3.03,34.34,25.59,-8.75,8.62,10.18,1.56,4.29,8.31,4.02,4.67,6.78,2.11,6.17,4.75,-1.42,3.03,3.82,0.79,1.37,3.78,2.41,2.7,4.78,2.08,0.99,2.77,4.43,10702.0,9.2782,4.4665,15.1035,36.5352,7.5687,14.9224,18.3984,1.6876,31.6405,546000.0,1.3028,10.5803,36.0047,0,-1.18,2.31,-3.74,-2.0583634078415294,2013-2017→2017-2021
4216,Birkenes,2017-2021,2017,2021,Agder,Agder,4,705,False,2690.0,19.26,17.18,-2.08,17.7,11.3,-6.4,24.28,19.08,-5.2,16.47,14.13,-2.34,12.86,23.49,10.63,2.53,2.73,0.2,2.3,2.15,-0.15,1.52,2.22,0.7,1.19,2.33,1.14,1.9,5.38,3.48,4.23,12.92,20.37,5178.0,8.5522,1.854,10.4271,1.3519,22.2093,13.3642,20.9154,1.577,23.4866,514000.0,4.3549,17.9487,31.339,0,0.06,5.01,-4.83,-3.512689061928498,2013-2017→2017-2021
4217,Åmli,2017-2021,2017,2021,Agder,Agder,5,591,False,1057.0,30.94,27.54,-3.4,14.76,11.06,-3.7,15.7,7.7,-8.0,9.37,6.91,-2.46,20.53,30.9,10.37,2.93,4.05,1.12,1.04,1.97,0.93,0.57,0.89,0.32,1.8,5.23,3.43,2.37,3.75,1.38,6.67,34.04,12.92,1856.0,7.5262,-1.8319,-0.3827,-19.9353,3.7716,17.5647,18.2112,2.7427,20.8196,457000.0,7.7859,13.6253,34.0633,0,-6.84,5.22,3.33,4.428301414668806,2013-2017→2017-2021
4218,Iveland,2017-2021,2017,2021,Agder,Agder,5,624,False,747.0,14.86,12.36,-2.5,19.68,13.87,-5.81,15.53,10.16,-5.37,20.35,18.68,-1.67,19.81,29.95,10.14,2.14,2.06,-0.08,1.87,1.51,-0.36,1.74,1.37,-0.37,1.34,3.16,1.82,2.68,6.87,4.19,4.33,29.01,6.71,1342.0,7.2019,-0.5216,2.2989,-26.0805,20.8644,12.0715,22.2057,1.3367,15.1252,489000.0,3.7677,16.1695,34.0659,0,-4.16,8.32,-2.44,-1.3982626130949594,2013-2017→2017-2021
4219,Evje og Hornnes,2017-2021,2017,2021,Agder,Agder,4,691,False,1931.0,24.18,23.54,-0.64,15.95,12.28,-3.67,17.56,13.75,-3.81,19.37,15.78,-3.59,13.78,20.8,7.02,2.85,4.31,1.46,2.07,1.67,-0.4,1.29,1.32,0.03,0.83,2.33,1.5,2.12,4.21,2.09,3.35,9.1,4.39,3614.0,8.1926,0.1384,4.1439,-1.3835,-4.7039,16.6851,18.6497,1.5796,22.0527,472000.0,3.9076,6.4535,37.833,0,-5.98,6.35,-0.28,1.0857215189151586,2013-2017→2017-2021
4220,Bygland,2017-2021,2017,2021,Agder,Agder,6,551,False,730.0,23.56,21.06,-2.5,12.74,10.03,-2.71,17.12,12.75,-4.37,10.82,7.88,-2.94,25.75,31.81,6.06,2.6,5.01,2.41,1.37,1.29,-0.08,1.78,0.86,-0.92,1.23,5.01,3.78,3.01,4.3,1.29,3.35,31.14,-3.47,1200.0,7.0901,-4.8333,-7.8289,-36.6667,-13.3333,18.5833,16.1667,4.8843,25.8537,460000.0,8.056,8.9317,38.3538,0,-5.36,7.24,-0.72,0.4283305131569799,2013-2017→2017-2021
4221,Valle,2017-2021,2017,2021,Agder,Agder,6,466,False,654.0,20.8,19.31,-1.49,17.89,13.54,-4.35,18.81,15.13,-3.68,9.33,10.66,1.33,24.62,29.83,5.21,1.83,3.46,1.63,2.45,1.73,-0.72,1.53,1.59,0.06,0.92,2.45,1.53,1.83,2.31,0.48,0.86,28.43,12.06,1246.0,7.1277,-6.1798,-8.9564,-47.3515,-16.0514,17.3355,17.6565,3.7937,24.5446,489000.0,6.4715,9.0909,34.0524,0,-4.42,6.46,-0.21,0.6286281775068346,2013-2017→2017-2021
4222,Bykle,2017-2021,2017,2021,Agder,Agder,6,467,False,529.0,20.79,19.34,-1.45,13.61,7.62,-5.99,21.93,18.75,-3.18,8.51,7.62,-0.89,19.47,25.59,6.12,5.1,6.84,1.74,3.97,4.88,0.91,3.4,3.12,-0.28,1.32,3.32,2.0,1.89,2.93,1.04,0.13,12.39,8.83,952.0,6.8586,-2.3109,-5.9656,-37.8151,15.7563,11.6597,22.8992,1.8887,32.175,477000.0,1.9298,2.9825,34.386,0,-7.2,7.91,-2.21,-1.565131574315488,2013-2017→2017-2021
4223,Vennesla,2017-2021,2017,2021,Agder,Agder,3,775,False,7866.0,22.35,20.58,-1.77,19.58,13.59,-5.99,20.93,13.99,-6.94,18.09,21.49,3.4,8.29,15.37,7.08,2.87,4.06,1.19,2.19,1.7,-0.49,1.44,1.46,0.02,0.7,2.22,1.52,3.57,5.54,1.97,1.09,12.78,10.05,14425.0,9.5767,3.5355,12.0069,17.8856,17.539,12.9913,21.9619,0.6812,19.2159,496000.0,1.2297,13.4095,33.0845,0,-4.51,4.7,1.17,2.7391094067832924,2013-2017→2017-2021
4224,Åseral,2017-2021,2017,2021,Agder,Agder,6,536,False,526.0,16.92,16.67,-0.25,15.02,11.59,-3.43,21.1,12.14,-8.96,16.16,14.67,-1.49,25.67,37.14,11.47,1.52,1.45,-0.07,0.95,0.72,-0.23,0.38,0.18,-0.2,0.38,1.09,0.71,1.9,4.35,2.45,8.04,35.77,-6.2,937.0,6.8427,-1.0672,1.6447,-10.6724,0.0,13.8741,19.6371,0.7969,17.4731,478000.0,11.6327,8.5714,31.2245,0,-5.67,5.75,5.29,6.150700805583758,2013-2017→2017-2021
4225,Lyngdal,2017-2021,2017,2021,Agder,Agder,4,695,False,5459.0,12.95,13.49,0.54,20.7,17.47,-3.23,27.29,20.18,-7.11,21.62,21.28,-0.34,10.13,15.3,5.17,1.96,2.51,0.55,1.63,1.82,0.19,1.14,1.27,0.13,0.46,1.96,1.5,2.12,4.7,2.58,1.94,11.71,6.08,10353.0,9.245,1.0722,10.438,-4.6363,15.8408,13.9187,19.8107,1.5439,22.6187,507139.9382,3.2877,15.2134,33.6737,1,-3.67,3.41,0.94,2.241223437963127,2013-2017→2017-2021
4226,Hægebostad,2017-2021,2017,2021,Agder,Agder,5,575,False,1007.0,10.23,7.65,-2.58,20.36,17.96,-2.4,18.17,10.11,-8.06,24.03,27.18,3.15,20.26,29.54,9.28,0.5,1.18,0.68,1.19,0.1,-1.09,1.29,0.59,-0.7,0.4,0.98,0.58,3.57,4.71,1.14,6.88,24.28,14.25,1702.0,7.4396,-0.7051,3.1117,-13.5135,5.8754,15.8049,20.3878,0.7039,20.2673,548000.0,10.5263,18.589,30.6831,0,-5.08,7.4,1.95,2.9271087758330276,2013-2017→2017-2021
4227,Kvinesdal,2017-2021,2017,2021,Agder,Agder,5,650,False,3333.0,22.77,18.77,-4.0,24.39,20.21,-4.18,18.9,13.39,-5.51,14.4,14.41,0.01,12.12,19.97,7.85,1.62,2.58,0.96,1.32,1.44,0.12,1.62,1.86,0.24,1.02,1.59,0.57,1.83,5.77,3.94,3.67,7.74,13.99,5988.0,8.6975,-1.1022,1.8226,-12.024,0.0,15.481,20.1236,1.5741,18.5393,491000.0,3.9889,14.1866,33.8189,0,-3.19,6.1,-3.31,-2.027453878443761,2013-2017→2017-2021
4228,Sirdal,2017-2021,2017,2021,Agder,Agder,5,575,False,1015.0,16.75,15.14,-1.61,17.44,16.63,-0.81,21.58,15.54,-6.04,14.48,13.55,-0.93,20.69,26.29,5.6,1.87,2.39,0.52,2.76,2.29,-0.47,2.46,1.39,-1.07,0.59,1.99,1.4,1.38,4.78,3.4,4.79,20.02,-0.38,1836.0,7.5153,-3.4858,-1.0609,-33.7691,-1.0893,17.4837,18.9542,0.6315,24.0411,559000.0,5.6928,5.0483,35.8754,0,-1.91,4.99,-1.03,0.0035196443295133495,2013-2017→2017-2021
4601,Bergen,2017-2021,2017,2021,Vestland,Vestlandet,2,895,False,162440.0,24.38,23.65,-0.73,12.56,9.38,-3.18,31.57,26.47,-5.1,4.11,3.54,-0.57,4.14,5.37,1.23,9.04,11.39,2.35,5.43,5.85,0.42,4.46,5.3,0.84,2.81,5.83,3.02,1.48,3.22,1.74,-1.95,2.0,3.31,278556.0,12.5374,2.5291,9.6812,7.923,17.3717,13.2408,25.7069,0.7606,40.5132,487000.0,0.4386,5.3505,36.6843,0,-1.21,2.13,-2.04,0.085606201313154,2013-2017→2017-2021
4602,Kinn,2017-2021,2017,2021,Vestland,Vestlandet,5,663,False,9641.0,25.55,26.24,0.69,15.01,14.73,-0.28,26.9,19.02,-7.88,3.38,2.93,-0.45,14.82,15.62,0.8,4.2,5.81,1.61,4.68,4.04,-0.64,2.71,2.42,-0.29,1.76,6.27,4.51,1.0,2.92,1.92,0.52,6.84,12.38,18030.0,9.7998,-4.8253,-2.5996,-19.9113,0.8874,14.9473,19.6728,1.7427,24.2171,531979.1388,4.7455,11.7641,31.3671,1,-1.95,8.21,-1.71,-0.2670120311619921,2013-2017→2017-2021
4611,Etne,2017-2021,2017,2021,Vestland,Vestlandet,5,604,False,2274.0,16.01,16.99,0.98,21.06,19.0,-2.06,22.82,14.84,-7.98,8.14,7.31,-0.83,22.69,28.2,5.51,2.81,3.33,0.52,2.9,3.06,0.16,1.54,1.23,-0.31,0.88,2.76,1.88,1.14,3.28,2.14,3.45,30.17,8.3,4135.0,8.3272,-1.9831,3.6838,-31.4389,11.3664,16.4692,18.0895,2.7018,23.1375,523000.0,7.971,13.1884,29.372,0,-4.87,6.87,-0.11,1.0028535912079384,2013-2017→2017-2021
