kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,reform_2017_20,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst
3421,Trysil,2019-2023,2019,2023,Innlandet,Innlandet,5,604,False,False,3755.0,33.66,34.59,0.93,4.77,7.31,2.54,12.57,15.81,3.24,1.78,0.0,-1.78,39.12,31.21,-7.91,5.67,7.66,1.99,0.8,0.0,-0.8,1.62,0.0,-1.62,0.0,3.44,3.44,0.0,0.0,0.0,6607.0,8.7959,-0.3784,-1.5996
3422,Åmot,2019-2023,2019,2023,Innlandet,Innlandet,5,638,False,False,2114.0,31.32,18.39,-12.93,7.19,9.94,2.75,9.41,39.85,30.44,0.0,0.0,0.0,40.11,23.47,-16.64,10.22,8.35,-1.87,1.75,0.0,-1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.0,8.3909,-4.4021,-3.9663
3423,Stor-Elvdal,2019-2023,2019,2023,Innlandet,Innlandet,6,538,False,False,1324.0,37.31,35.74,-1.57,6.12,8.04,1.92,10.2,14.68,4.48,0.0,0.0,0.0,30.29,10.36,-19.93,9.82,11.69,1.87,6.27,15.17,8.9,0.0,0.0,0.0,0.0,4.31,4.31,0.0,0.0,0.0,2459.0,7.8075,-7.2387,-13.6312
3424,Rendalen,2019-2023,2019,2023,Innlandet,Innlandet,6,486,False,False,1117.0,54.07,45.25,-8.82,0.0,0.0,0.0,5.19,12.25,7.06,0.0,0.0,0.0,35.27,35.47,0.2,5.46,7.04,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,7.4905,-1.2284,-7.3822
3425,Engerdal,2019-2023,2019,2023,Innlandet,Innlandet,6,421,False,False,807.0,43.99,33.42,-10.57,0.0,0.0,0.0,10.04,25.2,15.16,0.0,0.0,0.0,0.0,41.37,41.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97,0.0,-45.97,1286.0,7.1593,3.2659,-3.4884
3426,Tolga,2019-2023,2019,2023,Innlandet,Innlandet,5,567,False,False,908.0,19.82,12.41,-7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.63,35.31,-6.32,31.61,41.8,10.19,6.94,7.4,0.46,0.0,3.08,3.08,0.0,0.0,0.0,0.0,0.0,0.0,1551.0,7.3467,0.2579,-7.4955
3427,Tynset,2019-2023,2019,2023,Innlandet,Innlandet,5,647,False,False,3019.0,19.28,24.76,5.48,2.22,3.55,1.33,7.68,13.01,5.33,1.89,0.0,-1.89,50.05,37.64,-12.41,6.13,5.7,-0.43,3.35,2.77,-0.58,5.1,6.52,1.42,0.0,1.71,1.71,4.31,4.34,0.03,5591.0,8.6289,0.6618,1.0413
3428,Alvdal,2019-2023,2019,2023,Innlandet,Innlandet,5,573,False,False,1367.0,25.46,19.7,-5.76,0.0,0.0,0.0,23.85,22.61,-1.24,3.8,3.43,-0.37,38.84,43.51,4.67,0.0,0.0,0.0,3.07,5.45,2.38,4.97,0.0,-4.97,0.0,0.0,0.0,0.0,5.3,5.3,2418.0,7.7907,3.1017,1.7967
3429,Folldal,2019-2023,2019,2023,Innlandet,Innlandet,6,492,False,False,991.0,40.77,51.25,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85,29.75,-9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,7.27,-1.91,11.2,11.73,0.53,1577.0,7.3633,-3.6779,-8.162
3430,Os,2019-2023,2019,2023,Innlandet,Innlandet,6,551,False,False,1138.0,28.82,38.44,9.62,0.0,0.0,0.0,0.0,0.0,0.0,5.45,7.24,1.79,55.71,46.33,-9.38,10.02,7.99,-2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0,7.5559,-3.5565,-9.3857
3431,Dovre,2019-2023,2019,2023,Innlandet,Innlandet,6,563,False,False,1407.0,28.36,30.11,1.75,0.0,0.0,0.0,9.31,8.77,-0.54,0.0,0.0,0.0,33.26,44.17,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.07,16.96,-12.11,2615.0,7.869,-5.6979,-9.571
3432,Lesja,2019-2023,2019,2023,Innlandet,Innlandet,6,520,False,False,1108.0,38.9,46.18,7.28,0.0,0.0,0.0,12.55,8.92,-3.63,0.0,0.0,0.0,48.56,44.9,-3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,7.6054,-2.1404,-8.345
3433,Skjåk,2019-2023,2019,2023,Innlandet,Innlandet,6,550,False,False,1270.0,25.43,18.86,-6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94,54.03,-6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,27.11,13.49,2204.0,7.698,-2.5862,-5.792
3434,Lom,2019-2023,2019,2023,Innlandet,Innlandet,6,547,False,False,1148.0,21.52,17.15,-4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.77,21.48,-19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.72,61.37,23.65,2293.0,7.7376,-3.5325,-6.4298
3435,Vågå,2019-2023,2019,2023,Innlandet,Innlandet,5,610,False,False,1969.0,30.37,26.27,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,19.96,-13.97,10.92,12.26,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78,41.51,16.73,3589.0,8.1856,-1.5882,-4.9516
3436,Nord-Fron,2019-2023,2019,2023,Innlandet,Innlandet,5,629,False,False,2908.0,61.24,44.26,-16.98,3.2,9.48,6.28,6.67,12.14,5.47,2.44,2.93,0.49,26.44,27.52,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,3.67,0.0,0.0,0.0,5742.0,8.6556,-2.6646,-4.0844
3437,Sel,2019-2023,2019,2023,Innlandet,Innlandet,5,627,False,False,3293.0,29.82,38.94,9.12,1.7,0.0,-1.7,4.49,0.0,-4.49,0.0,0.0,0.0,57.94,53.63,-4.31,3.16,7.42,4.26,0.0,0.0,0.0,2.88,0.0,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,5789.0,8.6637,-3.8349,-6.4684
3438,Sør-Fron,2019-2023,2019,2023,Innlandet,Innlandet,5,615,False,False,1560.0,32.76,32.92,0.16,0.0,0.0,0.0,3.65,11.34,7.69,0.0,0.0,0.0,52.44,47.72,-4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,-2.37,8.78,8.02,-0.76,3127.0,8.0478,3.6137,1.472
3439,Ringebu,2019-2023,2019,2023,Innlandet,Innlandet,5,647,False,False,2217.0,53.5,49.93,-3.57,0.0,0.0,0.0,0.0,4.57,4.57,0.0,0.0,0.0,27.56,25.17,-2.39,0.0,0.0,0.0,0.0,0.0,0.0,3.92,3.15,-0.77,0.0,0.0,0.0,15.02,17.18,2.16,4425.0,8.395,-0.2034,-1.7794
3440,Øyer,2019-2023,2019,2023,Innlandet,Innlandet,4,698,False,False,2621.0,34.61,24.48,-10.13,0.0,5.0,5.0,10.26,20.81,10.55,3.09,3.17,0.08,43.8,32.65,-11.15,8.24,13.89,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5119.0,8.5407,0.8205,1.1564
3441,Gausdal,2019-2023,2019,2023,Innlandet,Innlandet,4,673,False,False,3114.0,36.35,23.75,-12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16,33.62,-10.54,0.0,0.0,0.0,0.0,4.15,4.15,4.17,5.26,1.09,0.0,0.0,0.0,15.32,33.23,17.91,6112.0,8.718,0.2781,-0.1954
3442,Østre Toten,2019-2023,2019,2023,Innlandet,Innlandet,4,747,False,False,7238.0,37.15,34.46,-2.69,6.69,12.58,5.89,9.45,12.92,3.47,2.42,2.29,-0.13,29.91,20.67,-9.24,2.94,3.57,0.63,2.75,3.91,1.16,3.16,2.16,-1.0,3.18,3.0,-0.18,2.35,4.45,2.1,14948.0,9.6123,-0.3479,0.8804
3443,Vestre Toten,2019-2023,2019,2023,Innlandet,Innlandet,3,789,False,False,6539.0,39.23,33.78,-5.45,8.0,13.5,5.5,15.42,22.03,6.61,2.05,3.04,0.99,23.15,14.62,-8.53,3.06,3.5,0.44,2.19,3.4,1.21,3.44,1.74,-1.7,3.47,4.4,0.93,0.0,0.0,0.0,13384.0,9.5018,1.8754,4.8927
3446,Gran,2019-2023,2019,2023,Innlandet,Innlandet,3,801,False,False,6923.0,27.33,34.1,6.77,5.42,10.77,5.35,9.37,18.09,8.72,0.0,0.0,0.0,20.38,6.58,-13.8,0.0,2.84,2.84,1.86,1.39,-0.47,2.04,1.29,-0.75,0.0,2.56,2.56,33.6,22.37,-11.23,13642.0,9.5209,-0.5424,0.1328
3447,Søndre Land,2019-2023,2019,2023,Innlandet,Innlandet,4,692,False,False,2717.0,31.98,40.83,8.85,0.0,4.99,4.99,16.3,10.77,-5.53,1.55,1.94,0.39,16.3,8.32,-7.98,4.56,4.71,0.15,4.38,3.17,-1.21,2.28,1.7,-0.58,3.53,3.41,-0.12,19.1,20.16,1.06,5623.0,8.6346,-1.0493,-2.4373
3448,Nordre Land,2019-2023,2019,2023,Innlandet,Innlandet,4,695,False,False,3345.0,37.82,29.35,-8.47,0.0,9.37,9.37,8.25,8.66,0.41,1.85,0.0,-1.85,39.01,35.36,-3.65,6.01,7.96,1.95,0.0,0.0,0.0,1.91,0.0,-1.91,0.0,0.0,0.0,5.14,9.3,4.16,6671.0,8.8055,-2.1586,-3.4182
3449,Sør-Aurdal,2019-2023,2019,2023,Innlandet,Innlandet,5,581,False,False,1563.0,30.52,28.3,-2.22,5.12,11.18,6.06,8.45,11.1,2.65,0.0,0.0,0.0,49.14,49.42,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,-6.78,2981.0,8.0,-3.8578,-8.9291
3450,Etnedal,2019-2023,2019,2023,Innlandet,Innlandet,5,587,False,False,728.0,32.01,23.99,-8.02,9.2,17.23,8.03,0.0,0.0,0.0,0.0,9.66,9.66,45.47,49.11,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,-13.32,1305.0,7.174,-5.0575,-11.4367
3451,Nord-Aurdal,2019-2023,2019,2023,Innlandet,Innlandet,4,686,False,False,3154.0,31.52,22.6,-8.92,9.13,10.95,1.82,8.94,11.06,2.12,1.59,0.0,-1.59,36.65,40.3,3.65,4.63,5.29,0.66,7.55,2.19,-5.36,0.0,4.76,4.76,0.0,0.0,0.0,0.0,2.85,2.85,6418.0,8.7669,-0.2649,0.0782
3452,Vestre Slidre,2019-2023,2019,2023,Innlandet,Innlandet,5,583,False,False,1089.0,14.97,14.3,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,55.54,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,7.35,7.0,-0.35,0.0,0.0,0.0,21.67,23.15,1.48,2135.0,7.6662,-2.0609,-5.7684
3453,Øystre Slidre,2019-2023,2019,2023,Innlandet,Innlandet,5,602,False,False,1586.0,23.39,29.57,6.18,0.0,0.0,0.0,12.74,18.14,5.4,0.0,0.0,0.0,52.27,28.88,-23.39,7.25,14.51,7.26,4.35,8.9,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3208.0,8.0734,2.5873,2.9403
3454,Vang,2019-2023,2019,2023,Innlandet,Innlandet,6,541,False,False,894.0,53.24,39.33,-13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16,14.5,-9.66,0.0,0.0,0.0,0.0,0.0,0.0,7.61,7.66,0.05,0.0,2.55,2.55,14.99,35.96,20.97,1610.0,7.384,1.6149,2.4421
3901,Horten,2019-2023,2019,2023,Vestfold,Østlandet,2,874,False,False,13619.0,43.42,31.32,-12.1,8.58,10.7,2.12,21.43,22.75,1.32,2.3,2.58,0.28,4.52,1.59,-2.93,3.63,5.68,2.05,2.06,5.45,3.39,7.06,5.18,-1.88,7.01,6.65,-0.36,0.0,8.11,8.11,27334.0,10.2159,1.2731,4.0872
3903,Holmestrand,2019-2023,2019,2023,Vestfold,Østlandet,3,837,False,True,12198.0,29.84,18.71,-11.13,11.02,19.33,8.31,30.45,32.03,1.58,2.71,3.84,1.13,12.53,6.68,-5.85,3.3,4.59,1.29,1.84,2.28,0.44,4.57,2.67,-1.9,3.18,3.75,0.57,0.55,6.11,5.56,24275.0,10.0972,7.9547,17.8062
3905,Tønsberg,2019-2023,2019,2023,Vestfold,Østlandet,2,879,False,True,27930.0,26.85,22.02,-4.83,9.25,11.81,2.56,26.1,32.48,6.38,3.86,4.06,0.2,12.6,4.83,-7.77,5.9,6.15,0.25,3.96,3.99,0.03,7.44,4.18,-3.26,2.85,3.41,0.56,1.2,7.05,5.85,55706.0,10.9278,5.1251,16.5787
3907,Sandefjord,2019-2023,2019,2023,Vestfold,Østlandet,3,861,False,True,30063.0,25.4,17.05,-8.35,8.12,9.9,1.78,32.46,40.5,8.04,3.05,3.33,0.28,10.01,3.54,-6.47,4.82,6.12,1.3,5.69,4.5,-1.19,5.19,3.17,-2.02,2.5,3.17,0.67,2.76,8.72,5.96,63271.0,11.0552,3.6399,6.498
3909,Larvik,2019-2023,2019,2023,Vestfold,Østlandet,3,842,False,True,22633.0,22.22,18.34,-3.88,14.34,20.88,6.54,19.75,26.91,7.16,4.33,4.55,0.22,11.09,5.78,-5.31,4.43,6.14,1.71,3.27,4.86,1.59,5.5,3.1,-2.4,3.79,2.87,-0.92,11.28,6.58,-4.7,47107.0,10.7602,2.4179,5.8793
3911,Færder,2019-2023,2019,2023,Vestfold,Østlandet,3,846,False,True,13821.0,23.0,28.34,5.34,9.49,11.04,1.55,26.25,29.8,3.55,2.71,2.82,0.11,12.92,3.13,-9.79,0.0,0.0,0.0,3.88,3.55,-0.33,11.06,5.45,-5.61,0.0,0.0,0.0,10.7,15.86,5.16,26700.0,10.1924,2.1948,5.0876
4001,Porsgrunn,2019-2023,2019,2023,Telemark,Østlandet,3,855,False,False,17408.0,35.45,24.52,-10.93,8.58,11.9,3.32,14.96,23.39,8.43,6.02,6.39,0.37,9.13,2.88,-6.25,5.77,6.06,0.29,3.46,2.88,-0.58,5.95,3.62,-2.33,6.83,5.94,-0.89,3.84,12.43,8.59,36224.0,10.4975,2.2968,4.7016
4003,Skien,2019-2023,2019,2023,Telemark,Østlandet,3,849,False,False,25182.0,31.86,22.52,-9.34,9.8,16.06,6.26,17.89,22.69,4.8,5.57,5.91,0.34,10.32,5.16,-5.16,5.78,6.7,0.92,2.11,2.67,0.56,5.37,3.54,-1.83,4.71,5.93,1.22,6.59,8.81,2.22,54645.0,10.9086,2.3406,5.4871
4005,Notodden,2019-2023,2019,2023,Telemark,Østlandet,4,774,False,False,6410.0,33.26,31.15,-2.11,4.7,11.6,6.9,16.76,20.06,3.3,6.26,6.48,0.22,15.77,9.26,-6.51,7.35,5.58,-1.77,2.89,5.71,2.82,2.04,0.0,-2.04,8.53,8.53,0.0,2.45,1.64,-0.81,12682.0,9.4479,2.7046,4.225
4010,Siljan,2019-2023,2019,2023,Telemark,Østlandet,4,739,False,False,1304.0,33.44,30.2,-3.24,0.0,0.0,0.0,11.27,27.29,16.02,5.75,8.15,2.4,43.1,25.71,-17.39,6.44,8.65,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.0,7.7532,1.9751,-2.1022
4012,Bamble,2019-2023,2019,2023,Telemark,Østlandet,3,786,False,False,6926.0,35.14,23.62,-11.52,18.55,36.27,17.72,13.43,13.41,-0.02,4.42,4.65,0.23,14.01,9.76,-4.25,2.67,3.95,1.28,2.05,3.81,1.76,2.82,0.0,-2.82,4.78,4.54,-0.24,2.14,0.0,-2.14,14089.0,9.5531,0.5891,0.3043
4014,Kragerø,2019-2023,2019,2023,Telemark,Østlandet,4,755,False,False,5496.0,24.53,17.74,-6.79,10.66,22.23,11.57,14.88,13.97,-0.91,5.0,4.08,-0.92,19.78,7.69,-12.09,2.69,3.37,0.68,2.58,2.92,0.34,7.39,7.97,0.58,12.48,16.08,3.6,0.0,3.95,3.95,10406.0,9.2501,0.0673,-2.6822
4016,Drangedal,2019-2023,2019,2023,Telemark,Østlandet,5,645,False,False,2172.0,27.99,32.15,4.16,6.81,14.41,7.6,4.47,0.0,-4.47,6.17,6.69,0.52,45.63,22.66,-22.97,6.58,6.93,0.35,2.35,0.0,-2.35,0.0,5.36,5.36,0.0,0.0,0.0,0.0,11.8,11.8,4080.0,8.3139,0.2696,-1.1597
4018,Nome,2019-2023,2019,2023,Telemark,Østlandet,4,709,False,False,3290.0,36.75,29.45,-7.3,8.81,15.08,6.27,9.15,14.82,5.67,2.92,3.04,0.12,33.4,21.83,-11.57,3.86,5.04,1.18,0.0,1.16,1.16,4.1,5.81,1.71,0.0,0.0,0.0,1.0,3.78,2.78,6538.0,8.7854,0.3212,-0.9962
4020,Midt-Telemark,2019-2023,2019,2023,Telemark,Østlandet,4,731,False,True,4731.0,21.22,15.45,-5.77,9.03,12.58,3.55,10.29,12.05,1.76,4.88,4.76,-0.12,30.86,29.53,-1.33,4.4,5.9,1.5,5.71,8.16,2.45,9.19,7.51,-1.68,4.42,4.06,-0.36,0.0,0.0,0.0,10923.0,9.2986,-1.7211,5.6594
4022,Seljord,2019-2023,2019,2023,Telemark,Østlandet,5,650,False,False,1566.0,16.73,22.22,5.49,10.41,25.22,14.81,18.45,26.88,8.43,0.0,0.0,0.0,43.93,17.37,-26.56,0.0,0.0,0.0,1.6,0.0,-1.6,8.88,0.0,-8.88,0.0,8.32,8.32,0.0,0.0,0.0,2934.0,7.9841,0.1704,-0.2037
4024,Hjartdal,2019-2023,2019,2023,Telemark,Østlandet,5,599,False,False,899.0,46.94,56.17,9.23,0.0,0.0,0.0,0.0,0.0,0.0,9.01,13.75,4.74,44.05,30.08,-13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,7.3601,1.0178,-1.3052
4026,Tinn,2019-2023,2019,2023,Telemark,Østlandet,5,595,False,False,3082.0,23.23,32.17,8.94,3.73,7.99,4.26,24.17,22.9,-1.27,0.0,0.0,0.0,28.36,16.41,-11.95,17.98,15.17,-2.81,2.53,3.14,0.61,0.0,2.22,2.22,0.0,0.0,0.0,0.0,0.0,0.0,5780.0,8.6622,-4.0484,-7.1488
4028,Kviteseid,2019-2023,2019,2023,Telemark,Østlandet,5,601,False,False,1255.0,36.57,27.3,-9.27,0.0,0.0,0.0,8.53,12.99,4.46,12.91,27.63,14.72,33.39,27.21,-6.18,0.0,0.0,0.0,2.15,4.88,2.73,6.45,0.0,-6.45,0.0,0.0,0.0,0.0,0.0,0.0,2403.0,7.7845,0.9988,-3.1911
4030,Nissedal,2019-2023,2019,2023,Telemark,Østlandet,6,543,False,False,845.0,38.34,27.63,-10.71,3.79,6.85,3.06,9.7,13.93,4.23,10.65,17.24,6.59,37.51,34.36,-3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,7.2971,-2.3035,0.8392
4032,Fyresdal,2019-2023,2019,2023,Telemark,Østlandet,6,491,False,False,754.0,53.58,55.18,1.6,0.0,0.0,0.0,12.33,0.0,-12.33,0.0,0.0,0.0,34.08,44.82,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.0,7.1593,-4.8212,-9.3333
4034,Tokke,2019-2023,2019,2023,Telemark,Østlandet,6,533,False,False,1270.0,35.83,28.76,-7.07,0.0,0.0,0.0,0.0,11.37,11.37,6.54,4.01,-2.53,43.54,43.73,0.19,4.25,5.52,1.27,0.0,0.0,0.0,9.84,6.61,-3.23,0.0,0.0,0.0,0.0,0.0,0.0,2228.0,7.7089,-1.3465,-3.7653
4036,Vinje,2019-2023,2019,2023,Telemark,Østlandet,6,550,False,False,1957.0,16.45,12.79,-3.66,3.93,3.96,0.03,8.48,5.94,-2.54,3.63,0.0,-3.63,52.63,31.81,-20.82,12.62,14.41,1.79,2.25,0.0,-2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,31.1,3723.0,8.2223,2.9277,2.9831
4201,Risør,2019-2023,2019,2023,Agder,Agder,4,709,False,False,3736.0,30.75,32.63,1.88,8.35,8.62,0.27,28.96,32.8,3.84,4.47,0.0,-4.47,5.59,3.99,-1.6,1.74,0.0,-1.74,10.17,12.58,2.41,0.0,0.0,0.0,9.96,9.38,-0.58,0.0,0.0,0.0,6848.0,8.8317,-0.6133,-0.6133
4202,Grimstad,2019-2023,2019,2023,Agder,Agder,3,809,False,False,10733.0,20.96,18.47,-2.49,10.1,10.93,0.83,21.13,24.41,3.28,15.8,13.0,-2.8,9.89,6.4,-3.49,4.83,7.34,2.51,8.47,5.81,-2.66,5.06,2.55,-2.51,2.21,2.09,-0.12,1.55,9.0,7.45,23246.0,10.0539,5.7687,13.8603
4203,Arendal,2019-2023,2019,2023,Agder,Agder,3,805,False,False,21902.0,26.78,30.66,3.88,11.9,17.06,5.16,19.17,17.24,-1.93,5.73,5.18,-0.55,6.94,3.07,-3.87,7.62,11.68,4.06,3.38,3.37,-0.01,3.59,1.43,-2.16,2.01,2.41,0.4,12.87,7.89,-4.98,44785.0,10.7096,2.4696,5.8958
4204,Kristiansand,2019-2023,2019,2023,Agder,Agder,3,832,False,True,55999.0,18.3,14.17,-4.13,5.52,9.13,3.61,17.73,29.2,11.47,11.48,12.29,0.81,4.6,2.67,-1.93,6.13,6.2,0.07,3.32,4.5,1.18,7.53,4.22,-3.31,2.88,2.83,-0.05,22.52,14.8,-7.72,110391.0,11.6118,4.6906,13.6137
4205,Lindesnes,2019-2023,2019,2023,Agder,Agder,4,733,False,True,11737.0,21.34,11.9,-9.44,26.72,23.47,-3.25,15.17,15.48,0.31,9.03,8.45,-0.58,11.39,4.97,-6.42,3.17,6.55,3.38,4.21,14.8,10.59,4.72,2.64,-2.08,1.45,1.52,0.07,2.79,10.21,7.42,22909.0,10.0393,2.4881,5.1691
4206,Farsund,2019-2023,2019,2023,Agder,Agder,4,686,False,False,4903.0,26.86,17.19,-9.67,21.72,33.61,11.89,14.52,12.78,-1.74,15.85,15.26,-0.59,8.77,7.41,-1.36,4.71,5.27,0.56,3.45,2.52,-0.93,0.0,0.96,0.96,2.45,0.0,-2.45,1.67,5.01,3.34,9695.0,9.1794,1.7019,4.4381
4207,Flekkefjord,2019-2023,2019,2023,Agder,Agder,4,689,False,False,4467.0,11.46,8.53,-2.93,16.39,45.08,28.69,23.33,11.82,-11.51,13.97,13.75,-0.22,19.19,5.75,-13.44,4.39,4.27,-0.12,6.76,4.61,-2.15,0.0,0.0,0.0,3.16,3.33,0.17,1.37,2.87,1.5,9066.0,9.1123,1.6545,1.7219
4211,Gjerstad,2019-2023,2019,2023,Agder,Agder,5,661,False,False,1213.0,36.93,19.07,-17.86,8.99,14.08,5.09,13.93,32.98,19.05,6.43,7.53,1.1,33.72,20.46,-13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,5.89,0.0,0.0,0.0,2454.0,7.8055,-1.3447,-2.5362
4212,Vegårshei,2019-2023,2019,2023,Agder,Agder,5,653,False,False,1237.0,24.09,26.81,2.72,0.0,0.0,0.0,9.38,13.65,4.27,40.18,35.53,-4.65,26.35,24.01,-2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0,7.6464,2.3889,7.9053
4213,Tvedestrand,2019-2023,2019,2023,Agder,Agder,4,729,False,False,3260.0,20.18,20.07,-0.11,4.42,7.15,2.73,22.24,32.26,10.02,4.48,5.72,1.24,19.23,12.0,-7.23,0.0,7.51,7.51,9.39,4.49,-4.9,2.24,0.0,-2.24,0.92,2.8,1.88,16.9,8.0,-8.9,6069.0,8.7109,1.8949,1.9789
4214,Froland,2019-2023,2019,2023,Agder,Agder,4,726,False,False,2778.0,23.07,22.45,-0.62,13.28,19.82,6.54,5.33,7.02,1.69,29.23,22.1,-7.13,22.79,15.84,-6.95,0.0,4.46,4.46,2.02,0.0,-2.02,0.0,0.0,0.0,0.0,0.0,0.0,4.28,8.3,4.02,5845.0,8.6733,5.6287,13.8065
4215,Lillesand,2019-2023,2019,2023,Agder,Agder,3,788,False,False,5476.0,19.12,17.47,-1.65,7.63,9.21,1.58,27.89,29.44,1.55,8.13,8.19,0.06,7.2,4.53,-2.67,5.86,7.18,1.32,8.55,5.19,-3.36,4.86,3.01,-1.85,2.3,2.94,0.64,8.47,12.84,4.37,10990.0,9.3047,3.9035,13.8258
4216,Birkenes,2019-2023,2019,2023,Agder,Agder,4,705,False,False,2478.0,15.7,12.54,-3.16,9.08,9.68,0.6,22.07,27.07,5.0,10.49,15.03,4.54,33.29,21.56,-11.73,0.0,3.35,3.35,2.34,1.18,-1.16,0.0,0.0,0.0,0.0,2.04,2.04,7.02,7.55,0.53,5212.0,8.5587,3.4152,9.1977
4217,Åmli,2019-2023,2019,2023,Agder,Agder,5,591,False,False,954.0,30.08,40.0,9.92,0.0,0.0,0.0,14.15,16.15,2.0,8.81,0.0,-8.81,46.96,37.47,-9.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,6.37,0.0,0.0,0.0,1848.0,7.5219,-3.355,-1.5978
4218,Iveland,2019-2023,2019,2023,Agder,Agder,5,624,False,False,711.0,12.38,11.69,-0.69,8.72,9.96,1.24,21.66,30.16,8.5,21.52,28.28,6.76,35.72,19.91,-15.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,7.1899,1.3575,4.7545
4219,Evje og Hornnes,2019-2023,2019,2023,Agder,Agder,4,691,False,False,1823.0,37.14,31.23,-5.91,5.27,6.25,0.98,10.48,20.34,9.86,21.94,19.9,-2.04,13.49,7.08,-6.41,2.36,2.32,-0.04,6.97,10.78,3.81,0.0,0.0,0.0,2.36,2.1,-0.26,0.0,0.0,0.0,3638.0,8.1992,7.3117,9.7863
4220,Bygland,2019-2023,2019,2023,Agder,Agder,6,551,False,False,694.0,29.83,22.68,-7.15,0.0,0.0,0.0,24.93,41.55,16.62,0.0,0.0,0.0,27.67,27.85,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58,7.91,-9.67,1192.0,7.0834,-4.698,-5.8824
