kom2024,aar,parti,stemmer,godkjente_i_alt,prosent_alle
4217,1997,07,23,1113,2.07
4217,2001,01,323,1062,30.41
4217,2001,02,133,1062,12.52
4217,2001,03,102,1062,9.6
4217,2001,04,167,1062,15.73
4217,2001,05,155,1062,14.6
4217,2001,06,139,1062,13.09
4217,2001,07,13,1062,1.22
4217,2005,01,401,1036,38.71
4217,2005,02,199,1036,19.21
4217,2005,03,58,1036,5.6
4217,2005,04,82,1036,7.92
4217,2005,05,168,1036,16.22
4217,2005,06,82,1036,7.92
4217,2005,07,32,1036,3.09
4217,2009,01,409,1031,39.67
4217,2009,02,199,1031,19.3
4217,2009,03,96,1031,9.31
4217,2009,04,95,1031,9.21
4217,2009,05,140,1031,13.58
4217,2009,06,60,1031,5.82
4217,2009,07,16,1031,1.55
4217,2009,08,1,1031,0.1
4217,2009,55,8,1031,0.78
4217,2013,01,385,1019,37.78
4217,2013,02,145,1019,14.23
4217,2013,03,126,1019,12.37
4217,2013,04,95,1019,9.32
4217,2013,05,156,1019,15.31
4217,2013,06,28,1019,2.75
4217,2013,07,32,1019,3.14
4217,2013,08,5,1019,0.49
4217,2013,55,12,1019,1.18
4217,2017,01,327,1057,30.94
4217,2017,02,156,1057,14.76
4217,2017,03,166,1057,15.7
4217,2017,04,99,1057,9.37
4217,2017,05,217,1057,20.53
4217,2017,06,31,1057,2.93
4217,2017,07,11,1057,1.04
4217,2017,08,6,1057,0.57
4217,2017,55,19,1057,1.8
4217,2021,01,279,1013,27.54
4217,2021,02,112,1013,11.06
4217,2021,03,78,1013,7.7
4217,2021,04,70,1013,6.91
4217,2021,05,313,1013,30.9
4217,2021,06,41,1013,4.05
4217,2021,07,20,1013,1.97
4217,2021,08,9,1013,0.89
4217,2021,55,53,1013,5.23
4217,2025,01,308,1036,29.73
4217,2025,02,237,1036,22.88
4217,2025,03,52,1036,5.02
4217,2025,04,69,1036,6.66
4217,2025,05,174,1036,16.8
4217,2025,06,28,1036,2.7
4217,2025,07,15,1036,1.45
4217,2025,08,10,1036,0.97
4217,2025,55,67,1036,6.47
4218,1989,01,169,675,25.04
4218,1989,02,109,675,16.15
4218,1989,03,72,675,10.67
4218,1989,04,178,675,26.37
4218,1989,05,85,675,12.59
4218,1989,06,32,675,4.74
4218,1989,07,22,675,3.26
4218,1989,08,2,675,0.3
4218,1993,01,151,618,24.43
4218,1993,02,25,618,4.05
4218,1993,03,44,618,7.12
4218,1993,04,144,618,23.3
4218,1993,05,190,618,30.74
4218,1993,06,29,618,4.69
4218,1993,07,21,618,3.4
4218,1997,01,133,637,20.88
4218,1997,02,81,637,12.72
4218,1997,03,48,637,7.54
4218,1997,04,196,637,30.77
4218,1997,05,112,637,17.58
4218,1997,06,17,637,2.67
4218,1997,07,44,637,6.91
4218,1997,08,4,637,0.63
4218,2001,01,89,638,13.95
4218,2001,02,84,638,13.17
4218,2001,03,85,638,13.32
4218,2001,04,214,638,33.54
4218,2001,05,67,638,10.5
4218,2001,06,34,638,5.33
4218,2001,07,28,638,4.39
4218,2005,01,118,666,17.72
4218,2005,02,183,666,27.48
4218,2005,03,51,666,7.66
4218,2005,04,153,666,22.97
4218,2005,05,80,666,12.01
4218,2005,06,17,666,2.55
4218,2005,07,48,666,7.21
4218,2009,01,138,694,19.88
4218,2009,02,204,694,29.39
4218,2009,03,84,694,12.1
4218,2009,04,162,694,23.34
4218,2009,05,74,694,10.66
4218,2009,06,9,694,1.3
4218,2009,07,14,694,2.02
4218,2009,55,6,694,0.86
4218,2013,01,144,757,19.02
4218,2013,02,160,757,21.14
4218,2013,03,136,757,17.97
4218,2013,04,152,757,20.08
4218,2013,05,87,757,11.49
4218,2013,06,9,757,1.19
4218,2013,07,17,757,2.25
4218,2013,08,9,757,1.19
4218,2013,55,9,757,1.19
4218,2017,01,111,747,14.86
4218,2017,02,147,747,19.68
4218,2017,03,116,747,15.53
4218,2017,04,152,747,20.35
4218,2017,05,148,747,19.81
4218,2017,06,16,747,2.14
4218,2017,07,14,747,1.87
4218,2017,08,13,747,1.74
4218,2017,55,10,747,1.34
4218,2021,01,90,728,12.36
4218,2021,02,101,728,13.87
4218,2021,03,74,728,10.16
4218,2021,04,136,728,18.68
4218,2021,05,218,728,29.95
4218,2021,06,15,728,2.06
4218,2021,07,11,728,1.51
4218,2021,08,10,728,1.37
4218,2021,55,23,728,3.16
4218,2025,01,118,786,15.01
4218,2025,02,242,786,30.79
4218,2025,03,40,786,5.09
4218,2025,04,125,786,15.9
4218,2025,05,125,786,15.9
4218,2025,06,13,786,1.65
4218,2025,07,10,786,1.27
4218,2025,08,12,786,1.53
4218,2025,55,27,786,3.44
4219,1989,01,828,2110,39.24
4219,1989,02,285,2110,13.51
4219,1989,03,273,2110,12.94
4219,1989,04,376,2110,17.82
4219,1989,05,153,2110,7.25
4219,1989,06,102,2110,4.83
4219,1989,07,80,2110,3.79
4219,1989,08,3,2110,0.14
4219,1993,01,710,1913,37.11
4219,1993,02,80,1913,4.18
4219,1993,03,223,1913,11.66
4219,1993,04,296,1913,15.47
4219,1993,05,401,1913,20.96
4219,1993,06,106,1913,5.54
4219,1993,07,52,1913,2.72
4219,1997,01,636,1890,33.65
4219,1997,02,238,1890,12.59
4219,1997,03,194,1890,10.26
4219,1997,04,462,1890,24.44
4219,1997,05,219,1890,11.59
4219,1997,06,65,1890,3.44
4219,1997,07,65,1890,3.44
4219,1997,08,2,1890,0.11
4219,2001,01,345,1725,20.0
4219,2001,02,184,1725,10.67
4219,2001,03,294,1725,17.04
4219,2001,04,493,1725,28.58
4219,2001,05,118,1725,6.84
4219,2001,06,162,1725,9.39
4219,2001,07,55,1725,3.19
4219,2005,01,577,1863,30.97
4219,2005,02,421,1863,22.6
4219,2005,03,134,1863,7.19
4219,2005,04,357,1863,19.16
4219,2005,05,162,1863,8.7
4219,2005,06,100,1863,5.37
4219,2005,07,80,1863,4.29
4219,2009,01,635,1852,34.29
4219,2009,02,421,1852,22.73
4219,2009,03,182,1852,9.83
4219,2009,04,409,1852,22.08
4219,2009,05,109,1852,5.89
4219,2009,06,47,1852,2.54
4219,2009,07,25,1852,1.35
4219,2009,08,9,1852,0.49
4219,2009,55,3,1852,0.16
4219,2013,01,568,1883,30.16
4219,2013,02,298,1883,15.83
4219,2013,03,336,1883,17.84
4219,2013,04,377,1883,20.02
4219,2013,05,140,1883,7.43
4219,2013,06,27,1883,1.43
4219,2013,07,48,1883,2.55
4219,2013,08,28,1883,1.49
4219,2013,55,3,1883,0.16
4219,2017,01,467,1931,24.18
4219,2017,02,308,1931,15.95
4219,2017,03,339,1931,17.56
4219,2017,04,374,1931,19.37
4219,2017,05,266,1931,13.78
4219,2017,06,55,1931,2.85
4219,2017,07,40,1931,2.07
4219,2017,08,25,1931,1.29
4219,2017,55,16,1931,0.83
4219,2021,01,464,1971,23.54
4219,2021,02,242,1971,12.28
4219,2021,03,271,1971,13.75
4219,2021,04,311,1971,15.78
4219,2021,05,410,1971,20.8
4219,2021,06,85,1971,4.31
4219,2021,07,33,1971,1.67
4219,2021,08,26,1971,1.32
4219,2021,55,46,1971,2.33
4219,2025,01,549,2158,25.44
4219,2025,02,595,2158,27.57
4219,2025,03,207,2158,9.59
4219,2025,04,271,2158,12.56
4219,2025,05,223,2158,10.33
4219,2025,06,54,2158,2.5
4219,2025,07,32,2158,1.48
4219,2025,08,29,2158,1.34
4219,2025,55,83,2158,3.85
4220,1989,01,284,865,32.83
4220,1989,02,72,865,8.32
4220,1989,03,112,865,12.95
4220,1989,04,143,865,16.53
4220,1989,05,170,865,19.65
4220,1989,06,42,865,4.86
4220,1989,07,32,865,3.7
4220,1989,08,2,865,0.23
4220,1993,01,256,782,32.74
4220,1993,02,27,782,3.45
4220,1993,03,56,782,7.16
4220,1993,04,98,782,12.53
4220,1993,05,256,782,32.74
4220,1993,06,52,782,6.65
4220,1993,07,17,782,2.17
4220,1997,01,193,771,25.03
4220,1997,02,79,771,10.25
4220,1997,03,64,771,8.3
4220,1997,04,173,771,22.44
4220,1997,05,206,771,26.72
4220,1997,06,27,771,3.5
4220,1997,07,20,771,2.59
4220,1997,08,1,771,0.13
4220,2001,01,115,710,16.2
4220,2001,02,75,710,10.56
4220,2001,03,105,710,14.79
4220,2001,04,169,710,23.8
4220,2001,05,126,710,17.75
4220,2001,06,76,710,10.7
4220,2001,07,16,710,2.25
4220,2005,01,197,749,26.3
4220,2005,02,118,749,15.75
4220,2005,03,77,749,10.28
4220,2005,04,106,749,14.15
4220,2005,05,187,749,24.97
4220,2005,06,27,749,3.6
4220,2005,07,27,749,3.6
4220,2009,01,215,701,30.67
4220,2009,02,126,701,17.97
4220,2009,03,103,701,14.69
4220,2009,04,95,701,13.55
4220,2009,05,104,701,14.84
4220,2009,06,23,701,3.28
4220,2009,07,21,701,3.0
4220,2009,55,5,701,0.71
4220,2013,01,214,740,28.92
4220,2013,02,91,740,12.3
4220,2013,03,132,740,17.84
4220,2013,04,94,740,12.7
4220,2013,05,137,740,18.51
4220,2013,06,13,740,1.76
4220,2013,07,22,740,2.97
4220,2013,08,7,740,0.95
4220,2013,55,4,740,0.54
4220,2017,01,172,730,23.56
4220,2017,02,93,730,12.74
4220,2017,03,125,730,17.12
4220,2017,04,79,730,10.82
4220,2017,05,188,730,25.75
4220,2017,06,19,730,2.6
4220,2017,07,10,730,1.37
4220,2017,08,13,730,1.78
4220,2017,55,9,730,1.23
4220,2021,01,147,698,21.06
4220,2021,02,70,698,10.03
4220,2021,03,89,698,12.75
4220,2021,04,55,698,7.88
4220,2021,05,222,698,31.81
4220,2021,06,35,698,5.01
4220,2021,07,9,698,1.29
4220,2021,08,6,698,0.86
4220,2021,55,35,698,5.01
4220,2025,01,158,719,21.97
4220,2025,02,126,719,17.52
4220,2025,03,66,719,9.18
4220,2025,04,59,719,8.21
4220,2025,05,183,719,25.45
4220,2025,06,21,719,2.92
4220,2025,07,13,719,1.81
4220,2025,08,13,719,1.81
4220,2025,55,32,719,4.45
4221,1989,01,291,917,31.73
4221,1989,02,113,917,12.32
4221,1989,03,92,917,10.03
4221,1989,04,207,917,22.57
4221,1989,05,158,917,17.23
4221,1989,06,33,917,3.6
4221,1989,07,18,917,1.96
4221,1993,01,245,878,27.9
4221,1993,02,45,878,5.13
4221,1993,03,55,878,6.26
4221,1993,04,131,878,14.92
4221,1993,05,334,878,38.04
4221,1993,06,43,878,4.9
4221,1993,07,12,878,1.37
4221,1997,01,215,802,26.81
4221,1997,02,67,802,8.35
4221,1997,03,61,802,7.61
4221,1997,04,184,802,22.94
4221,1997,05,227,802,28.3
4221,1997,06,25,802,3.12
4221,1997,07,18,802,2.24
4221,2001,01,145,779,18.61
4221,2001,02,86,779,11.04
4221,2001,03,87,779,11.17
4221,2001,04,195,779,25.03
4221,2001,05,147,779,18.87
4221,2001,06,73,779,9.37
4221,2001,07,23,779,2.95
4221,2005,01,176,720,24.44
4221,2005,02,174,720,24.17
4221,2005,03,48,720,6.67
4221,2005,04,103,720,14.31
4221,2005,05,138,720,19.17
4221,2005,06,35,720,4.86
4221,2005,07,27,720,3.75
4221,2009,01,191,686,27.84
4221,2009,02,159,686,23.18
4221,2009,03,90,686,13.12
4221,2009,04,95,686,13.85
4221,2009,05,119,686,17.35
4221,2009,06,12,686,1.75
4221,2009,07,8,686,1.17
4221,2009,08,1,686,0.15
4221,2009,55,3,686,0.44
4221,2013,01,175,694,25.22
4221,2013,02,95,694,13.69
4221,2013,03,132,694,19.02
4221,2013,04,82,694,11.82
4221,2013,05,126,694,18.16
4221,2013,06,14,694,2.02
4221,2013,07,25,694,3.6
4221,2013,08,10,694,1.44
4221,2013,55,3,694,0.43
4221,2017,01,136,654,20.8
4221,2017,02,117,654,17.89
4221,2017,03,123,654,18.81
4221,2017,04,61,654,9.33
4221,2017,05,161,654,24.62
4221,2017,06,12,654,1.83
4221,2017,07,16,654,2.45
4221,2017,08,10,654,1.53
4221,2017,55,6,654,0.92
4221,2021,01,134,694,19.31
4221,2021,02,94,694,13.54
4221,2021,03,105,694,15.13
4221,2021,04,74,694,10.66
4221,2021,05,207,694,29.83
4221,2021,06,24,694,3.46
4221,2021,07,12,694,1.73
4221,2021,08,11,694,1.59
4221,2021,55,17,694,2.45
4221,2025,01,152,739,20.57
4221,2025,02,221,739,29.91
4221,2025,03,66,739,8.93
4221,2025,04,50,739,6.77
4221,2025,05,154,739,20.84
4221,2025,06,11,739,1.49
4221,2025,07,9,739,1.22
4221,2025,08,12,739,1.62
4221,2025,55,23,739,3.11
4222,1989,01,139,422,32.94
4222,1989,02,54,422,12.8
4222,1989,03,53,422,12.56
4222,1989,04,82,422,19.43
4222,1989,05,59,422,13.98
4222,1989,06,30,422,7.11
4222,1989,07,3,422,0.71
4222,1989,08,1,422,0.24
4222,1993,01,135,438,30.82
4222,1993,02,27,438,6.16
4222,1993,03,41,438,9.36
4222,1993,04,48,438,10.96
4222,1993,05,129,438,29.45
4222,1993,06,37,438,8.45
4222,1993,07,12,438,2.74
4222,1997,01,120,453,26.49
4222,1997,02,38,453,8.39
4222,1997,03,46,453,10.15
4222,1997,04,88,453,19.43
4222,1997,05,117,453,25.83
4222,1997,06,28,453,6.18
4222,1997,07,16,453,3.53
4222,2001,01,73,420,17.38
4222,2001,02,62,420,14.76
4222,2001,03,77,420,18.33
4222,2001,04,90,420,21.43
4222,2001,05,43,420,10.24
4222,2001,06,56,420,13.33
4222,2001,07,8,420,1.9
4222,2005,01,110,453,24.28
4222,2005,02,100,453,22.08
4222,2005,03,54,453,11.92
4222,2005,04,59,453,13.02
4222,2005,05,60,453,13.25
4222,2005,06,41,453,9.05
4222,2005,07,16,453,3.53
4222,2009,01,143,474,30.17
4222,2009,02,96,474,20.25
4222,2009,03,81,474,17.09
4222,2009,04,57,474,12.03
4222,2009,05,44,474,9.28
4222,2009,06,28,474,5.91
4222,2009,07,16,474,3.38
4222,2009,08,3,474,0.63
4222,2009,55,1,474,0.21
4222,2013,01,138,493,27.99
4222,2013,02,62,493,12.58
4222,2013,03,119,493,24.14
4222,2013,04,44,493,8.92
4222,2013,05,57,493,11.56
4222,2013,06,23,493,4.67
4222,2013,07,23,493,4.67
4222,2013,08,13,493,2.64
4222,2013,55,3,493,0.61
4222,2017,01,110,529,20.79
4222,2017,02,72,529,13.61
4222,2017,03,116,529,21.93
4222,2017,04,45,529,8.51
4222,2017,05,103,529,19.47
4222,2017,06,27,529,5.1
4222,2017,07,21,529,3.97
4222,2017,08,18,529,3.4
4222,2017,55,7,529,1.32
4222,2021,01,99,512,19.34
4222,2021,02,39,512,7.62
4222,2021,03,96,512,18.75
4222,2021,04,39,512,7.62
4222,2021,05,131,512,25.59
4222,2021,06,35,512,6.84
4222,2021,07,25,512,4.88
4222,2021,08,16,512,3.12
4222,2021,55,17,512,3.32
4222,2025,01,143,583,24.53
4222,2025,02,123,583,21.1
4222,2025,03,79,583,13.55
4222,2025,04,35,583,6.0
4222,2025,05,79,583,13.55
4222,2025,06,24,583,4.12
4222,2025,07,18,583,3.09
4222,2025,08,19,583,3.26
4222,2025,55,33,583,5.66
4223,1989,01,2342,7078,33.09
4223,1989,02,1180,7078,16.67
4223,1989,03,709,7078,10.02
4223,1989,04,1844,7078,26.05
4223,1989,05,313,7078,4.42
4223,1989,06,385,7078,5.44
4223,1989,07,178,7078,2.51
4223,1989,08,21,7078,0.3
4223,1993,01,2271,6685,33.97
4223,1993,02,376,6685,5.62
4223,1993,03,395,6685,5.91
4223,1993,04,1840,6685,27.52
4223,1993,05,1005,6685,15.03
4223,1993,06,301,6685,4.5
4223,1993,07,132,6685,1.97
4223,1993,08,5,6685,0.07
4223,1997,01,2227,6941,32.08
4223,1997,02,1002,6941,14.44
4223,1997,03,376,6941,5.42
4223,1997,04,2448,6941,35.27
4223,1997,05,496,6941,7.15
4223,1997,06,144,6941,2.07
4223,1997,07,157,6941,2.26
4223,1997,08,8,6941,0.12
4223,2001,01,1350,6647,20.31
4223,2001,02,710,6647,10.68
4223,2001,03,758,6647,11.4
4223,2001,04,2429,6647,36.54
4223,2001,05,286,6647,4.3
4223,2001,06,593,6647,8.92
4223,2001,07,158,6647,2.38
4223,2001,08,13,6647,0.2
4223,2005,01,1918,6997,27.41
4223,2005,02,1694,6997,24.21
4223,2005,03,506,6997,7.23
4223,2005,04,1921,6997,27.45
4223,2005,05,305,6997,4.36
4223,2005,06,297,6997,4.24
4223,2005,07,216,6997,3.09
4223,2005,08,10,6997,0.14
4223,2009,01,2085,7193,28.99
4223,2009,02,2054,7193,28.56
4223,2009,03,764,7193,10.62
4223,2009,04,1617,7193,22.48
4223,2009,05,276,7193,3.84
4223,2009,06,147,7193,2.04
4223,2009,07,100,7193,1.39
4223,2009,08,16,7193,0.22
4223,2009,55,20,7193,0.28
4223,2013,01,2077,7733,26.86
4223,2013,02,1499,7733,19.38
4223,2013,03,1528,7733,19.76
4223,2013,04,1509,7733,19.51
4223,2013,05,278,7733,3.59
4223,2013,06,115,7733,1.49
4223,2013,07,159,7733,2.06
4223,2013,08,90,7733,1.16
4223,2013,55,31,7733,0.4
4223,2017,01,1758,7866,22.35
4223,2017,02,1540,7866,19.58
4223,2017,03,1646,7866,20.93
4223,2017,04,1423,7866,18.09
4223,2017,05,652,7866,8.29
4223,2017,06,226,7866,2.87
4223,2017,07,172,7866,2.19
4223,2017,08,113,7866,1.44
4223,2017,55,55,7866,0.7
4223,2021,01,1658,8056,20.58
4223,2021,02,1095,8056,13.59
4223,2021,03,1127,8056,13.99
4223,2021,04,1731,8056,21.49
4223,2021,05,1238,8056,15.37
4223,2021,06,327,8056,4.06
4223,2021,07,137,8056,1.7
4223,2021,08,118,8056,1.46
4223,2021,55,179,8056,2.22
4223,2025,01,1874,8970,20.89
4223,2025,02,2825,8970,31.49
4223,2025,03,771,8970,8.6
4223,2025,04,1665,8970,18.56
4223,2025,05,484,8970,5.4
4223,2025,06,242,8970,2.7
4223,2025,07,143,8970,1.59
4223,2025,08,133,8970,1.48
4223,2025,55,278,8970,3.1
4224,1989,01,109,554,19.68
4224,1989,02,70,554,12.64
4224,1989,03,92,554,16.61
4224,1989,04,136,554,24.55
4224,1989,05,124,554,22.38
4224,1989,06,10,554,1.81
4224,1989,07,6,554,1.08
4224,1989,08,1,554,0.18
4224,1993,01,88,541,16.27
4224,1993,02,13,541,2.4
4224,1993,03,43,541,7.95
4224,1993,04,123,541,22.74
4224,1993,05,240,541,44.36
4224,1993,06,12,541,2.22
4224,1993,07,5,541,0.92
4224,1997,01,90,508,17.72
4224,1997,02,55,508,10.83
4224,1997,03,30,508,5.91
4224,1997,04,174,508,34.25
4224,1997,05,140,508,27.56
4224,1997,06,4,508,0.79
4224,1997,07,8,508,1.57
4224,2001,01,62,505,12.28
4224,2001,02,55,505,10.89
4224,2001,03,49,505,9.7
4224,2001,04,222,505,43.96
4224,2001,05,59,505,11.68
4224,2001,06,29,505,5.74
4224,2001,07,6,505,1.19
4224,2005,01,87,487,17.86
4224,2005,02,115,487,23.61
4224,2005,03,29,487,5.95
4224,2005,04,139,487,28.54
4224,2005,05,77,487,15.81
4224,2005,06,15,487,3.08
4224,2005,07,17,487,3.49
4224,2005,08,1,487,0.21
4224,2009,01,101,472,21.4
4224,2009,02,120,472,25.42
4224,2009,03,43,472,9.11
4224,2009,04,109,472,23.09
4224,2009,05,73,472,15.47
4224,2009,06,12,472,2.54
4224,2009,07,7,472,1.48
4224,2013,01,110,487,22.59
4224,2013,02,73,487,14.99
4224,2013,03,77,487,15.81
4224,2013,04,93,487,19.1
4224,2013,05,97,487,19.92
4224,2013,06,5,487,1.03
4224,2013,07,9,487,1.85
4224,2013,08,2,487,0.41
4224,2013,55,1,487,0.21
4224,2017,01,89,526,16.92
4224,2017,02,79,526,15.02
4224,2017,03,111,526,21.1
4224,2017,04,85,526,16.16
4224,2017,05,135,526,25.67
4224,2017,06,8,526,1.52
4224,2017,07,5,526,0.95
4224,2017,08,2,526,0.38
4224,2017,55,2,526,0.38
4224,2021,01,92,552,16.67
4224,2021,02,64,552,11.59
4224,2021,03,67,552,12.14
4224,2021,04,81,552,14.67
4224,2021,05,205,552,37.14
4224,2021,06,8,552,1.45
4224,2021,07,4,552,0.72
4224,2021,08,1,552,0.18
4224,2021,55,6,552,1.09
4224,2025,01,107,548,19.53
4224,2025,02,128,548,23.36
4224,2025,03,30,548,5.47
4224,2025,04,86,548,15.69
4224,2025,05,132,548,24.09
4224,2025,06,11,548,2.01
4224,2025,07,4,548,0.73
4224,2025,08,3,548,0.55
4224,2025,55,13,548,2.37
4225,1989,01,692,3788,18.27
4225,1989,02,598,3788,15.79
4225,1989,03,870,3788,22.97
4225,1989,04,1011,3788,26.69
4225,1989,05,278,3788,7.34
4225,1989,06,135,3788,3.56
4225,1989,07,157,3788,4.14
4225,1989,08,10,3788,0.26
4225,1993,01,727,3542,20.53
4225,1993,02,199,3542,5.62
4225,1993,03,414,3542,11.69
4225,1993,04,970,3542,27.39
4225,1993,05,879,3542,24.82
4225,1993,06,93,3542,2.63
4225,1993,07,128,3542,3.61
4225,1997,01,737,3850,19.14
4225,1997,02,661,3850,17.17
4225,1997,03,506,3850,13.14
4225,1997,04,1285,3850,33.38
4225,1997,05,425,3850,11.04
4225,1997,06,49,3850,1.27
4225,1997,07,150,3850,3.9
4225,1997,08,2,3850,0.05
4225,2001,01,475,3779,12.57
4225,2001,02,502,3779,13.28
4225,2001,03,846,3779,22.39
4225,2001,04,1272,3779,33.66
4225,2001,05,207,3779,5.48
4225,2001,06,208,3779,5.5
4225,2001,07,114,3779,3.02
4225,2001,08,5,3779,0.13
4225,2005,01,646,3909,16.53
4225,2005,02,1076,3909,27.53
4225,2005,03,550,3909,14.07
4225,2005,04,1017,3909,26.02
4225,2005,05,230,3909,5.88
4225,2005,06,158,3909,4.04
4225,2005,07,183,3909,4.68
4225,2005,08,1,3909,0.03
4225,2009,01,707,4105,17.22
4225,2009,02,1243,4105,30.28
4225,2009,03,719,4105,17.52
4225,2009,04,1016,4105,24.75
4225,2009,05,199,4105,4.85
4225,2009,06,90,4105,2.19
4225,2009,07,102,4105,2.48
4225,2009,08,4,4105,0.1
4225,2009,55,4,4105,0.1
4225,2013,01,682,4248,16.05
4225,2013,02,797,4248,18.76
4225,2013,03,1224,4248,28.81
4225,2013,04,936,4248,22.03
4225,2013,05,222,4248,5.23
4225,2013,06,71,4248,1.67
4225,2013,07,104,4248,2.45
4225,2013,08,29,4248,0.68
4225,2013,55,6,4248,0.14
4225,2017,01,578,4456,12.97
4225,2017,02,950,4456,21.32
4225,2017,03,1324,4456,29.71
4225,2017,04,911,4456,20.44
4225,2017,05,360,4456,8.08
4225,2017,06,89,4456,2.0
4225,2017,07,84,4456,1.89
4225,2017,08,51,4456,1.14
4225,2017,55,18,4456,0.4
4225,2021,01,763,5654,13.49
4225,2021,02,988,5654,17.47
4225,2021,03,1141,5654,20.18
4225,2021,04,1203,5654,21.28
4225,2021,05,865,5654,15.3
4225,2021,06,142,5654,2.51
4225,2021,07,103,5654,1.82
4225,2021,08,72,5654,1.27
4225,2021,55,111,5654,1.96
4225,2025,01,885,6067,14.59
4225,2025,02,2075,6067,34.2
4225,2025,03,654,6067,10.78
4225,2025,04,1293,6067,21.31
4225,2025,05,395,6067,6.51
4225,2025,06,93,6067,1.53
4225,2025,07,102,6067,1.68
4225,2025,08,92,6067,1.52
4225,2025,55,166,6067,2.74
4226,1989,01,226,953,23.71
4226,1989,02,92,953,9.65
4226,1989,03,108,953,11.33
4226,1989,04,330,953,34.63
4226,1989,05,150,953,15.74
4226,1989,06,14,953,1.47
4226,1989,07,15,953,1.57
4226,1989,08,3,953,0.31
4226,1993,01,147,939,15.65
4226,1993,02,16,939,1.7
4226,1993,03,66,939,7.03
4226,1993,04,241,939,25.67
4226,1993,05,425,939,45.26
4226,1993,06,17,939,1.81
4226,1993,07,5,939,0.53
4226,1993,08,1,939,0.11
4226,1997,01,162,961,16.86
4226,1997,02,80,961,8.32
4226,1997,03,84,961,8.74
4226,1997,04,357,961,37.15
4226,1997,05,252,961,26.22
4226,1997,06,5,961,0.52
4226,1997,07,13,961,1.35
4226,1997,08,1,961,0.1
4226,2001,01,98,919,10.66
4226,2001,02,90,919,9.79
4226,2001,03,116,919,12.62
4226,2001,04,394,919,42.87
4226,2001,05,128,919,13.93
4226,2001,06,43,919,4.68
4226,2001,07,10,919,1.09
4226,2005,01,134,909,14.74
4226,2005,02,204,909,22.44
4226,2005,03,75,909,8.25
4226,2005,04,306,909,33.66
4226,2005,05,145,909,15.95
4226,2005,06,9,909,0.99
4226,2005,07,21,909,2.31
4226,2005,08,2,909,0.22
4226,2009,01,133,929,14.32
4226,2009,02,271,929,29.17
4226,2009,03,98,929,10.55
4226,2009,04,283,929,30.46
4226,2009,05,114,929,12.27
4226,2009,06,8,929,0.86
4226,2009,07,9,929,0.97
4226,2009,08,2,929,0.22
4226,2013,01,150,980,15.31
4226,2013,02,184,980,18.78
4226,2013,03,159,980,16.22
4226,2013,04,243,980,24.8
4226,2013,05,126,980,12.86
4226,2013,06,2,980,0.2
4226,2013,07,11,980,1.12
4226,2013,08,11,980,1.12
4226,2017,01,103,1007,10.23
4226,2017,02,205,1007,20.36
4226,2017,03,183,1007,18.17
4226,2017,04,242,1007,24.03
4226,2017,05,204,1007,20.26
4226,2017,06,5,1007,0.5
4226,2017,07,12,1007,1.19
4226,2017,08,13,1007,1.29
4226,2017,55,4,1007,0.4
4226,2021,01,78,1019,7.65
4226,2021,02,183,1019,17.96
4226,2021,03,103,1019,10.11
4226,2021,04,277,1019,27.18
4226,2021,05,301,1019,29.54
4226,2021,06,12,1019,1.18
4226,2021,07,1,1019,0.1
4226,2021,08,6,1019,0.59
4226,2021,55,10,1019,0.98
4226,2025,01,106,1078,9.83
4226,2025,02,347,1078,32.19
4226,2025,03,72,1078,6.68
4226,2025,04,279,1078,25.88
4226,2025,05,155,1078,14.38
4226,2025,06,9,1078,0.83
4226,2025,07,8,1078,0.74
4226,2025,08,9,1078,0.83
4226,2025,55,27,1078,2.5
4227,1989,01,834,3333,25.02
4227,1989,02,631,3333,18.93
4227,1989,03,584,3333,17.52
4227,1989,04,787,3333,23.61
4227,1989,05,185,3333,5.55
4227,1989,06,139,3333,4.17
4227,1989,07,117,3333,3.51
4227,1989,08,4,3333,0.12
4227,1993,01,812,3178,25.55
4227,1993,02,229,3178,7.21
4227,1993,03,349,3178,10.98
4227,1993,04,697,3178,21.93
4227,1993,05,767,3178,24.13
4227,1993,06,135,3178,4.25
4227,1993,07,79,3178,2.49
4227,1997,01,761,3173,23.98
4227,1997,02,511,3173,16.1
4227,1997,03,321,3173,10.12
4227,1997,04,914,3173,28.81
4227,1997,05,447,3173,14.09
4227,1997,06,75,3173,2.36
4227,1997,07,95,3173,2.99
4227,1997,08,4,3173,0.13
4227,2001,01,509,3021,16.85
4227,2001,02,478,3021,15.82
4227,2001,03,533,3021,17.64
4227,2001,04,827,3021,27.38
4227,2001,05,206,3021,6.82
4227,2001,06,193,3021,6.39
4227,2001,07,111,3021,3.67
4227,2001,08,2,3021,0.07
4227,2005,01,752,3139,23.96
4227,2005,02,924,3139,29.44
4227,2005,03,303,3139,9.65
4227,2005,04,609,3139,19.4
4227,2005,05,231,3139,7.36
4227,2005,06,124,3139,3.95
4227,2005,07,131,3139,4.17
4227,2005,08,3,3139,0.1
4227,2009,01,889,3066,29.0
4227,2009,02,932,3066,30.4
4227,2009,03,337,3066,10.99
4227,2009,04,495,3066,16.14
4227,2009,05,255,3066,8.32
4227,2009,06,54,3066,1.76
4227,2009,07,66,3066,2.15
4227,2009,08,3,3066,0.1
4227,2009,55,10,3066,0.33
4227,2013,01,824,3174,25.96
