kode,aar,kom2024,andel,befolkning,metode
1242,1987,4623,1.0,2404,arvet
1243,1987,4624,1.0,12016,arvet
1244,1987,4625,1.0,4173,arvet
1245,1987,4626,1.0,4763,arvet
1246,1987,4626,1.0,13300,arvet
1247,1987,4627,1.0,18399,arvet
1251,1987,4628,1.0,4626,arvet
1252,1987,4629,1.0,382,arvet
1253,1987,4630,1.0,6908,arvet
1256,1987,4631,1.0,4275,arvet
1259,1987,4626,1.0,2892,arvet
1260,1987,4631,1.0,4570,arvet
1263,1987,4631,1.0,11349,arvet
1264,1987,4632,1.0,2622,arvet
1265,1987,4633,1.0,775,arvet
1266,1987,4634,1.0,1927,arvet
1401,1987,4602,1.0,9528,arvet
1411,1987,4635,1.0,2650,arvet
1412,1987,4636,1.0,1154,arvet
1413,1987,4637,1.0,1771,arvet
1416,1987,4638,1.0,4866,arvet
1417,1987,4639,1.0,2541,arvet
1418,1987,4640,1.0,1882,arvet
1419,1987,4640,1.0,2824,arvet
1420,1987,4640,1.0,5735,arvet
1421,1987,4641,1.0,1896,arvet
1422,1987,4642,1.0,2249,arvet
1424,1987,4643,1.0,6246,arvet
1426,1987,4644,1.0,5167,arvet
1428,1987,4645,1.0,3403,arvet
1429,1987,4646,1.0,3352,arvet
1430,1987,4647,1.0,2843,arvet
1431,1987,4647,1.0,3016,arvet
1432,1987,4647,1.0,8044,arvet
1433,1987,4647,1.0,2697,arvet
1438,1987,4648,1.0,4744,arvet
1439,1987,4602,1.0,6442,arvet
1441,1987,4649,1.0,3399,arvet
1443,1987,4649,1.0,5329,arvet
1444,1987,1577,1.0,1248,arvet
1445,1987,4650,1.0,6273,arvet
1449,1987,4651,1.0,6612,arvet
1502,1987,1506,1.0,21632,arvet
1503,1987,1505,1.0,17582,arvet
1504,1987,1508,1.0,35319,arvet
1511,1987,1511,1.0,3909,arvet
1514,1987,1514,1.0,3437,arvet
1515,1987,1515,1.0,8035,arvet
1516,1987,1516,1.0,5559,arvet
1517,1987,1517,1.0,4337,arvet
1519,1987,1577,1.0,7824,arvet
1520,1987,1520,1.0,10264,arvet
1523,1987,1508,1.0,1982,arvet
1524,1987,1578,1.0,2084,arvet
1525,1987,1525,1.0,4750,arvet
1526,1987,1578,1.0,1017,arvet
1528,1987,1528,1.0,6763,arvet
1529,1987,1508,1.0,3196,arvet
1531,1987,1531,1.0,6787,arvet
1532,1987,1532,1.0,6161,arvet
1534,1987,1580,1.0,8677,arvet
1535,1987,1535,1.0,6344,arvet
1539,1987,1539,1.0,7810,arvet
1543,1987,1506,1.0,3343,arvet
1545,1987,1506,1.0,2102,arvet
1546,1987,1508,1.0,1576,arvet
1547,1987,1547,1.0,3009,arvet
1548,1987,1579,1.0,8910,arvet
1551,1987,1579,1.0,3102,arvet
1554,1987,1554,1.0,5599,arvet
1556,1987,1505,1.0,4616,arvet
1557,1987,1557,1.0,2921,arvet
1560,1987,1560,1.0,3437,arvet
1563,1987,1563,1.0,7459,arvet
1566,1987,1566,1.0,6497,arvet
1567,1987,5061,1.0,2317,arvet
1569,1987,1576,1.0,2927,arvet
1571,1987,5055,1.0,2122,arvet
1572,1987,1576,1.0,1135,arvet
1573,1987,1573,1.0,2828,arvet
1601,1987,5001,1.0,134537,arvet
1612,1987,5055,1.0,4374,arvet
1613,1987,5055,0.153333,1224,"delt, anslått fra befolkningsendring 2019→2020"
1613,1987,5056,0.339048,1224,"delt, anslått fra befolkningsendring 2019→2020"
1613,1987,5059,0.507619,1224,"delt, anslått fra befolkningsendring 2019→2020"
1617,1987,5056,1.0,4388,arvet
1620,1987,5014,1.0,4365,arvet
1621,1987,5057,1.0,4843,arvet
1622,1987,5059,1.0,1998,arvet
1624,1987,5054,1.0,6776,arvet
1627,1987,5057,1.0,4932,arvet
1630,1987,5058,1.0,3627,arvet
1632,1987,5058,1.0,1287,arvet
1633,1987,5020,1.0,1340,arvet
1634,1987,5021,1.0,6103,arvet
1635,1987,5022,1.0,2993,arvet
1636,1987,5059,1.0,4449,arvet
1638,1987,5059,1.0,10020,arvet
1640,1987,5025,1.0,5349,arvet
1644,1987,5026,1.0,2594,arvet
1648,1987,5027,1.0,6158,arvet
1653,1987,5028,1.0,12177,arvet
1657,1987,5029,1.0,5414,arvet
1662,1987,5001,1.0,4040,arvet
1663,1987,5031,1.0,9139,arvet
1664,1987,5032,1.0,4115,arvet
1665,1987,5033,1.0,995,arvet
1702,1987,5006,1.0,20397,arvet
1703,1987,5007,1.0,11806,arvet
1711,1987,5034,1.0,2876,arvet
1714,1987,5035,1.0,16899,arvet
1717,1987,5036,1.0,2459,arvet
1718,1987,5054,1.0,3642,arvet
1719,1987,5037,1.0,16483,arvet
1721,1987,5038,1.0,13240,arvet
1723,1987,5053,1.0,985,arvet
1724,1987,5006,1.0,3262,arvet
1725,1987,5007,1.0,2058,arvet
1729,1987,5053,1.0,5686,arvet
1736,1987,5041,1.0,2562,arvet
1738,1987,5042,1.0,1771,arvet
1739,1987,5043,1.0,696,arvet
1740,1987,5044,1.0,1250,arvet
1742,1987,5045,1.0,2593,arvet
1743,1987,5046,1.0,1461,arvet
1744,1987,5047,1.0,3706,arvet
1748,1987,5007,1.0,846,arvet
1749,1987,5049,1.0,1507,arvet
1750,1987,5060,1.0,3735,arvet
1751,1987,5060,1.0,5747,arvet
1755,1987,5052,1.0,923,arvet
1804,1987,1804,1.0,34964,arvet
1805,1987,1806,1.0,18643,arvet
1811,1987,1811,1.0,2162,arvet
1812,1987,1812,1.0,2154,arvet
1813,1987,1813,1.0,6819,arvet
1815,1987,1815,1.0,1609,arvet
1816,1987,1816,1.0,729,arvet
1818,1987,1818,1.0,2100,arvet
1820,1987,1820,1.0,7573,arvet
1822,1987,1822,1.0,2357,arvet
1824,1987,1824,1.0,13147,arvet
1825,1987,1825,1.0,1761,arvet
1826,1987,1826,1.0,1758,arvet
1827,1987,1827,1.0,1936,arvet
1828,1987,1828,1.0,1770,arvet
1832,1987,1832,1.0,4854,arvet
1833,1987,1833,1.0,25128,arvet
1834,1987,1834,1.0,2405,arvet
1835,1987,1835,1.0,532,arvet
1836,1987,1836,1.0,1808,arvet
1837,1987,1837,1.0,6959,arvet
1838,1987,1838,1.0,2673,arvet
1839,1987,1839,1.0,1542,arvet
1840,1987,1840,1.0,5228,arvet
1841,1987,1841,1.0,10063,arvet
1842,1987,1804,1.0,1263,arvet
1845,1987,1845,1.0,2977,arvet
1848,1987,1848,1.0,3449,arvet
1849,1987,1875,1.0,2373,arvet
1850,1987,1806,0.422336,2693,"delt, anslått fra befolkningsendring 2019→2020"
1850,1987,1875,0.577664,2693,"delt, anslått fra befolkningsendring 2019→2020"
1851,1987,1851,1.0,2937,arvet
1852,1987,5512,1.0,1842,arvet
1853,1987,1853,1.0,1792,arvet
1854,1987,1806,1.0,3193,arvet
1856,1987,1856,1.0,700,arvet
1857,1987,1857,1.0,935,arvet
1859,1987,1859,1.0,1663,arvet
1860,1987,1860,1.0,10690,arvet
1865,1987,1865,1.0,9440,arvet
1866,1987,1866,1.0,8709,arvet
1867,1987,1867,1.0,4042,arvet
1868,1987,1868,1.0,5012,arvet
1870,1987,1870,1.0,8188,arvet
1871,1987,1871,1.0,6754,arvet
1874,1987,1874,1.0,1512,arvet
1901,1987,5503,1.0,22102,arvet
1902,1987,5501,1.0,48838,arvet
1911,1987,5510,1.0,3691,arvet
1913,1987,5512,1.0,3534,arvet
1915,1987,5503,1.0,789,arvet
1917,1987,5514,1.0,2384,arvet
1919,1987,5516,1.0,1549,arvet
1920,1987,5518,1.0,1161,arvet
1922,1987,5520,1.0,3969,arvet
1923,1987,5522,1.0,2524,arvet
1924,1987,5524,1.0,7394,arvet
1925,1987,5526,1.0,3414,arvet
1926,1987,5528,1.0,1686,arvet
1927,1987,5530,1.0,2111,arvet
1928,1987,5530,1.0,1412,arvet
1929,1987,5530,1.0,1284,arvet
1931,1987,5530,1.0,11113,arvet
1933,1987,5532,1.0,6657,arvet
1936,1987,5534,1.0,2881,arvet
1938,1987,5536,1.0,3675,arvet
1939,1987,5538,1.0,1850,arvet
1940,1987,5540,1.0,2904,arvet
1941,1987,5542,1.0,3197,arvet
1942,1987,5544,1.0,4703,arvet
1943,1987,5546,1.0,1697,arvet
2001,1987,5603,1.0,6949,arvet
2002,1987,5634,1.0,3129,arvet
2003,1987,5607,1.0,5852,arvet
2011,1987,5612,1.0,2893,arvet
2012,1987,5601,1.0,14122,arvet
2014,1987,5614,1.0,1866,arvet
2015,1987,5616,1.0,1459,arvet
2016,1987,5603,1.0,2341,arvet
2017,1987,5603,1.0,1491,arvet
2018,1987,5618,1.0,1968,arvet
2019,1987,5620,1.0,4214,arvet
2020,1987,5622,1.0,4404,arvet
2021,1987,5610,1.0,2654,arvet
2022,1987,5624,1.0,1794,arvet
2023,1987,5626,1.0,1479,arvet
2024,1987,5630,1.0,1469,arvet
2025,1987,5628,1.0,3289,arvet
2027,1987,5636,1.0,999,arvet
2028,1987,5632,1.0,2550,arvet
2030,1987,5605,1.0,9745,arvet
0101,1988,3101,1.0,25848,arvet
0102,1988,3105,1.0,11757,arvet
0103,1988,3107,1.0,26479,arvet
0104,1988,3103,1.0,24747,arvet
0111,1988,3110,1.0,3090,arvet
0113,1988,3107,1.0,11907,arvet
0114,1988,3105,1.0,2181,arvet
0115,1988,3105,1.0,14098,arvet
0118,1988,3124,1.0,1491,arvet
0119,1988,3122,1.0,3474,arvet
0121,1988,3226,1.0,676,arvet
0122,1988,3118,1.0,4755,arvet
0123,1988,3118,1.0,4274,arvet
0124,1988,3118,1.0,12854,arvet
0125,1988,3118,1.0,9188,arvet
0127,1988,3116,1.0,3160,arvet
0128,1988,3120,1.0,7125,arvet
0130,1988,3105,1.0,18615,arvet
0131,1988,3107,1.0,5716,arvet
0133,1988,3107,1.0,7423,arvet
0134,1988,3107,1.0,12723,arvet
0135,1988,3112,1.0,5924,arvet
0136,1988,3103,1.0,11884,arvet
0137,1988,3114,1.0,3847,arvet
0138,1988,3118,1.0,3809,arvet
0211,1988,3216,1.0,11226,arvet
0213,1988,3207,1.0,21979,arvet
0214,1988,3218,1.0,11597,arvet
0215,1988,3214,1.0,9888,arvet
0216,1988,3212,1.0,12458,arvet
0217,1988,3207,1.0,19725,arvet
0219,1988,3201,1.0,87773,arvet
0220,1988,3203,1.0,40365,arvet
0221,1988,3226,1.0,12552,arvet
0226,1988,3205,1.0,10946,arvet
0227,1988,3205,1.0,8394,arvet
0228,1988,3224,1.0,13695,arvet
0229,1988,3220,1.0,7888,arvet
0230,1988,3222,1.0,24874,arvet
0231,1988,3205,1.0,33132,arvet
0233,1988,3232,1.0,15742,arvet
0234,1988,3230,1.0,3644,arvet
0235,1988,3209,1.0,17934,arvet
0236,1988,3228,1.0,15441,arvet
0237,1988,3240,1.0,16242,arvet
0238,1988,3238,1.0,7955,arvet
0239,1988,3242,1.0,2541,arvet
0301,1988,0301,1.0,453730,arvet
0401,1988,3403,1.0,15775,arvet
0402,1988,3401,1.0,17425,arvet
0412,1988,3411,1.0,30854,arvet
0414,1988,3403,1.0,8919,arvet
0415,1988,3412,1.0,7009,arvet
0417,1988,3413,1.0,17722,arvet
0418,1988,3414,1.0,5330,arvet
0419,1988,3415,1.0,7446,arvet
0420,1988,3416,1.0,6436,arvet
0423,1988,3417,1.0,5966,arvet
0425,1988,3418,1.0,8610,arvet
0426,1988,3419,1.0,4508,arvet
0427,1988,3420,1.0,17224,arvet
0428,1988,3421,1.0,7293,arvet
0429,1988,3422,1.0,4498,arvet
0430,1988,3423,1.0,3440,arvet
0432,1988,3424,1.0,2538,arvet
0434,1988,3425,1.0,1739,arvet
0436,1988,3426,1.0,1840,arvet
0437,1988,3427,1.0,5386,arvet
0438,1988,3428,1.0,2443,arvet
0439,1988,3429,1.0,2000,arvet
0441,1988,3430,1.0,2017,arvet
0501,1988,3405,1.0,22310,arvet
0502,1988,3407,1.0,25972,arvet
0511,1988,3431,1.0,3119,arvet
0512,1988,3432,1.0,2561,arvet
0513,1988,3433,1.0,2643,arvet
0514,1988,3434,1.0,2668,arvet
0515,1988,3435,1.0,4047,arvet
0516,1988,3436,1.0,6229,arvet
0517,1988,3437,1.0,6502,arvet
0519,1988,3438,1.0,3488,arvet
0520,1988,3439,1.0,5212,arvet
0521,1988,3440,1.0,4548,arvet
0522,1988,3441,1.0,6467,arvet
0528,1988,3442,1.0,14179,arvet
0529,1988,3443,1.0,13504,arvet
0532,1988,3236,1.0,5757,arvet
0533,1988,3234,1.0,7741,arvet
0534,1988,3446,1.0,12583,arvet
0536,1988,3447,1.0,6341,arvet
0538,1988,3448,1.0,7027,arvet
0540,1988,3449,1.0,3613,arvet
0541,1988,3450,1.0,1616,arvet
0542,1988,3451,1.0,6627,arvet
0543,1988,3452,1.0,2548,arvet
0544,1988,3453,1.0,3092,arvet
0545,1988,3454,1.0,1947,arvet
0602,1988,3301,1.0,51843,arvet
0604,1988,3303,1.0,21262,arvet
0605,1988,3305,1.0,26974,arvet
0612,1988,3310,1.0,4342,arvet
0615,1988,3320,1.0,1219,arvet
0616,1988,3322,1.0,3381,arvet
0617,1988,3324,1.0,4204,arvet
0618,1988,3326,1.0,1612,arvet
0619,1988,3328,1.0,4921,arvet
0620,1988,3330,1.0,4770,arvet
0621,1988,3332,1.0,3768,arvet
0622,1988,3318,1.0,2395,arvet
0623,1988,3316,1.0,12268,arvet
0624,1988,3314,1.0,14449,arvet
0625,1988,3301,1.0,18576,arvet
0626,1988,3312,1.0,18483,arvet
0627,1988,3203,1.0,13902,arvet
0628,1988,3203,1.0,7983,arvet
0631,1988,3334,1.0,2524,arvet
0632,1988,3336,1.0,1450,arvet
0633,1988,3338,1.0,2940,arvet
0701,1988,3901,1.0,22228,arvet
0702,1988,3903,1.0,9057,arvet
0704,1988,3905,1.0,30908,arvet
0706,1988,3907,1.0,35549,arvet
0709,1988,3909,1.0,37520,arvet
0711,1988,3301,1.0,5729,arvet
0713,1988,3903,1.0,6786,arvet
0714,1988,3903,1.0,2726,arvet
0716,1988,3905,1.0,3767,arvet
0718,1988,3905,1.0,3402,arvet
0719,1988,3907,1.0,4358,arvet
0720,1988,3907,1.0,8712,arvet
0722,1988,3911,1.0,17629,arvet
0723,1988,3911,1.0,3743,arvet
0728,1988,3909,1.0,2363,arvet
0805,1988,4001,1.0,31249,arvet
0806,1988,4003,1.0,47531,arvet
0807,1988,4005,1.0,12494,arvet
0811,1988,4010,1.0,2180,arvet
0814,1988,4012,1.0,13661,arvet
0815,1988,4014,1.0,10870,arvet
0817,1988,4016,1.0,4476,arvet
0819,1988,4018,1.0,7029,arvet
0821,1988,4020,1.0,4658,arvet
0822,1988,4020,1.0,4377,arvet
0826,1988,4026,1.0,7089,arvet
0827,1988,4024,1.0,1774,arvet
0828,1988,4022,1.0,3193,arvet
0829,1988,4028,1.0,3016,arvet
0830,1988,4030,1.0,1530,arvet
0831,1988,4032,1.0,1446,arvet
0833,1988,4034,1.0,2748,arvet
0834,1988,4036,1.0,3919,arvet
0901,1988,4201,1.0,7013,arvet
0903,1988,4203,1.0,12240,arvet
0904,1988,4202,1.0,15119,arvet
0911,1988,4211,1.0,2653,arvet
0912,1988,4212,1.0,1832,arvet
0914,1988,4213,1.0,5862,arvet
0918,1988,4203,1.0,7959,arvet
0919,1988,4214,1.0,3927,arvet
0920,1988,4203,1.0,8663,arvet
0921,1988,4203,1.0,4552,arvet
0922,1988,4203,1.0,4032,arvet
0926,1988,4215,1.0,7892,arvet
0928,1988,4216,1.0,4037,arvet
0929,1988,4217,1.0,2073,arvet
0935,1988,4218,1.0,1159,arvet
0937,1988,4219,1.0,3375,arvet
0938,1988,4220,1.0,1444,arvet
0940,1988,4221,1.0,1457,arvet
0941,1988,4222,1.0,722,arvet
1001,1988,4204,1.0,63491,arvet
1002,1988,4205,1.0,12384,arvet
1003,1988,4206,1.0,9431,arvet
1004,1988,4207,1.0,8798,arvet
1014,1988,4223,1.0,11334,arvet
1017,1988,4204,1.0,4965,arvet
1018,1988,4204,1.0,7231,arvet
1021,1988,4205,1.0,2256,arvet
1026,1988,4224,1.0,811,arvet
1027,1988,4225,1.0,1636,arvet
1029,1988,4205,1.0,4142,arvet
1032,1988,4225,1.0,6616,arvet
1034,1988,4226,1.0,1592,arvet
1037,1988,4227,1.0,5633,arvet
1046,1988,4228,1.0,1695,arvet
1101,1988,1101,1.0,12203,arvet
1102,1988,1108,1.0,42584,arvet
1103,1988,1103,1.0,96439,arvet
1106,1988,1106,1.0,26947,arvet
1111,1988,1111,1.0,3507,arvet
1112,1988,1112,1.0,3113,arvet
1114,1988,1114,1.0,2320,arvet
1119,1988,1119,1.0,12868,arvet
1120,1988,1120,1.0,11688,arvet
1121,1988,1121,1.0,11407,arvet
1122,1988,1122,1.0,6866,arvet
1124,1988,1124,1.0,15240,arvet
1127,1988,1127,1.0,7207,arvet
1129,1988,1108,1.0,941,arvet
1130,1988,1130,1.0,9435,arvet
1133,1988,1133,1.0,2805,arvet
1134,1988,1134,1.0,4241,arvet
1135,1988,1135,1.0,5416,arvet
1141,1988,1103,1.0,2750,arvet
1142,1988,1103,1.0,2544,arvet
1144,1988,1144,1.0,488,arvet
1145,1988,1145,1.0,736,arvet
1146,1988,1146,1.0,7856,arvet
1149,1988,1149,1.0,34827,arvet
1151,1988,1151,1.0,221,arvet
1154,1988,1160,1.0,4893,arvet
1201,1988,4601,1.0,209831,arvet
1211,1988,4611,1.0,4119,arvet
1214,1988,1160,1.0,3088,arvet
1216,1988,4612,1.0,4594,arvet
1219,1988,4613,1.0,9569,arvet
1221,1988,4614,1.0,14197,arvet
1222,1988,4615,1.0,3038,arvet
1223,1988,4616,1.0,2879,arvet
1224,1988,4617,1.0,13206,arvet
1227,1988,4618,1.0,1280,arvet
1228,1988,4618,1.0,8432,arvet
1231,1988,4618,1.0,3954,arvet
1232,1988,4619,1.0,1043,arvet
1233,1988,4620,1.0,1218,arvet
1234,1988,4621,1.0,1070,arvet
1235,1988,4621,1.0,14085,arvet
1238,1988,4622,1.0,8768,arvet
1241,1988,4624,1.0,3766,arvet
1242,1988,4623,1.0,2384,arvet
1243,1988,4624,1.0,12190,arvet
1244,1988,4625,1.0,4148,arvet
1245,1988,4626,1.0,4878,arvet
1246,1988,4626,1.0,13816,arvet
1247,1988,4627,1.0,18504,arvet
1251,1988,4628,1.0,4577,arvet
1252,1988,4629,1.0,355,arvet
1253,1988,4630,1.0,6950,arvet
1256,1988,4631,1.0,4406,arvet
1259,1988,4626,1.0,3027,arvet
1260,1988,4631,1.0,4569,arvet
1263,1988,4631,1.0,11722,arvet
1264,1988,4632,1.0,2722,arvet
1265,1988,4633,1.0,761,arvet
1266,1988,4634,1.0,1917,arvet
1401,1988,4602,1.0,9592,arvet
1411,1988,4635,1.0,2635,arvet
1412,1988,4636,1.0,1144,arvet
1413,1988,4637,1.0,1768,arvet
1416,1988,4638,1.0,4816,arvet
1417,1988,4639,1.0,2515,arvet
1418,1988,4640,1.0,1898,arvet
1419,1988,4640,1.0,2858,arvet
1420,1988,4640,1.0,5771,arvet
1421,1988,4641,1.0,1880,arvet
1422,1988,4642,1.0,2208,arvet
1424,1988,4643,1.0,6311,arvet
1426,1988,4644,1.0,5159,arvet
1428,1988,4645,1.0,3363,arvet
1429,1988,4646,1.0,3368,arvet
1430,1988,4647,1.0,2842,arvet
1431,1988,4647,1.0,3011,arvet
1432,1988,4647,1.0,8143,arvet
1433,1988,4647,1.0,2734,arvet
1438,1988,4648,1.0,4674,arvet
1439,1988,4602,1.0,6428,arvet
1441,1988,4649,1.0,3333,arvet
1443,1988,4649,1.0,5393,arvet
1444,1988,1577,1.0,1233,arvet
1445,1988,4650,1.0,6368,arvet
1449,1988,4651,1.0,6621,arvet
1502,1988,1506,1.0,21784,arvet
1503,1988,1505,1.0,17516,arvet
1504,1988,1508,1.0,35563,arvet
1511,1988,1511,1.0,3887,arvet
1514,1988,1514,1.0,3389,arvet
1515,1988,1515,1.0,8099,arvet
1516,1988,1516,1.0,5537,arvet
1517,1988,1517,1.0,4418,arvet
1519,1988,1577,1.0,7876,arvet
1520,1988,1520,1.0,10223,arvet
1523,1988,1508,1.0,1976,arvet
1524,1988,1578,1.0,2021,arvet
1525,1988,1525,1.0,4668,arvet
1526,1988,1578,1.0,1036,arvet
1528,1988,1528,1.0,6760,arvet
1529,1988,1508,1.0,3252,arvet
1531,1988,1531,1.0,6764,arvet
1532,1988,1532,1.0,6175,arvet
1534,1988,1580,1.0,8621,arvet
1535,1988,1535,1.0,6393,arvet
1539,1988,1539,1.0,7793,arvet
1543,1988,1506,1.0,3361,arvet
1545,1988,1506,1.0,2095,arvet
1546,1988,1508,1.0,1552,arvet
1547,1988,1547,1.0,2969,arvet
1548,1988,1579,1.0,8921,arvet
1551,1988,1579,1.0,3085,arvet
1554,1988,1554,1.0,5613,arvet
1556,1988,1505,1.0,4740,arvet
1557,1988,1557,1.0,2890,arvet
1560,1988,1560,1.0,3486,arvet
1563,1988,1563,1.0,7382,arvet
1566,1988,1566,1.0,6514,arvet
1567,1988,5061,1.0,2319,arvet
1569,1988,1576,1.0,2880,arvet
1571,1988,5055,1.0,2133,arvet
1572,1988,1576,1.0,1128,arvet
1573,1988,1573,1.0,2780,arvet
1601,1988,5001,1.0,135524,arvet
1612,1988,5055,1.0,4392,arvet
1613,1988,5055,0.153333,1217,"delt, anslått fra befolkningsendring 2019→2020"
1613,1988,5056,0.339048,1217,"delt, anslått fra befolkningsendring 2019→2020"
1613,1988,5059,0.507619,1217,"delt, anslått fra befolkningsendring 2019→2020"
1617,1988,5056,1.0,4319,arvet
1620,1988,5014,1.0,4286,arvet
1621,1988,5057,1.0,4790,arvet
1622,1988,5059,1.0,1941,arvet
1624,1988,5054,1.0,6650,arvet
1627,1988,5057,1.0,4932,arvet
1630,1988,5058,1.0,3618,arvet
1632,1988,5058,1.0,1252,arvet
1633,1988,5020,1.0,1332,arvet
1634,1988,5021,1.0,6166,arvet
1635,1988,5022,1.0,2979,arvet
1636,1988,5059,1.0,4436,arvet
1638,1988,5059,1.0,10058,arvet
1640,1988,5025,1.0,5325,arvet
1644,1988,5026,1.0,2582,arvet
1648,1988,5027,1.0,6080,arvet
1653,1988,5028,1.0,12196,arvet
1657,1988,5029,1.0,5475,arvet
1662,1988,5001,1.0,4085,arvet
1663,1988,5031,1.0,9332,arvet
1664,1988,5032,1.0,4110,arvet
1665,1988,5033,1.0,999,arvet
1702,1988,5006,1.0,20403,arvet
1703,1988,5007,1.0,11805,arvet
1711,1988,5034,1.0,2848,arvet
1714,1988,5035,1.0,17042,arvet
1717,1988,5036,1.0,2502,arvet
1718,1988,5054,1.0,3653,arvet
1719,1988,5037,1.0,16644,arvet
1721,1988,5038,1.0,13398,arvet
1723,1988,5053,1.0,984,arvet
1724,1988,5006,1.0,3222,arvet
1725,1988,5007,1.0,2033,arvet
1729,1988,5053,1.0,5718,arvet
1736,1988,5041,1.0,2549,arvet
1738,1988,5042,1.0,1728,arvet
1739,1988,5043,1.0,718,arvet
1740,1988,5044,1.0,1215,arvet
1742,1988,5045,1.0,2554,arvet
1743,1988,5046,1.0,1469,arvet
1744,1988,5047,1.0,3676,arvet
1748,1988,5007,1.0,855,arvet
1749,1988,5049,1.0,1473,arvet
1750,1988,5060,1.0,3734,arvet
1751,1988,5060,1.0,5663,arvet
1755,1988,5052,1.0,883,arvet
1804,1988,1804,1.0,35377,arvet
1805,1988,1806,1.0,18470,arvet
1811,1988,1811,1.0,2141,arvet
1812,1988,1812,1.0,2130,arvet
1813,1988,1813,1.0,6843,arvet
1815,1988,1815,1.0,1580,arvet
1816,1988,1816,1.0,706,arvet
1818,1988,1818,1.0,2077,arvet
1820,1988,1820,1.0,7505,arvet
1822,1988,1822,1.0,2389,arvet
1824,1988,1824,1.0,13196,arvet
1825,1988,1825,1.0,1757,arvet
1826,1988,1826,1.0,1736,arvet
1827,1988,1827,1.0,1860,arvet
1828,1988,1828,1.0,1751,arvet
1832,1988,1832,1.0,4870,arvet
1833,1988,1833,1.0,24891,arvet
1834,1988,1834,1.0,2343,arvet
1835,1988,1835,1.0,556,arvet
1836,1988,1836,1.0,1793,arvet
1837,1988,1837,1.0,7012,arvet
1838,1988,1838,1.0,2639,arvet
1839,1988,1839,1.0,1525,arvet
1840,1988,1840,1.0,5248,arvet
1841,1988,1841,1.0,10072,arvet
1842,1988,1804,1.0,1257,arvet
1845,1988,1845,1.0,2900,arvet
1848,1988,1848,1.0,3393,arvet
1849,1988,1875,1.0,2363,arvet
1850,1988,1806,0.422336,2641,"delt, anslått fra befolkningsendring 2019→2020"
1850,1988,1875,0.577664,2641,"delt, anslått fra befolkningsendring 2019→2020"
1851,1988,1851,1.0,2921,arvet
1852,1988,5512,1.0,1826,arvet
1853,1988,1853,1.0,1812,arvet
1854,1988,1806,1.0,3200,arvet
1856,1988,1856,1.0,663,arvet
1857,1988,1857,1.0,898,arvet
1859,1988,1859,1.0,1634,arvet
1860,1988,1860,1.0,10599,arvet
1865,1988,1865,1.0,9325,arvet
1866,1988,1866,1.0,8713,arvet
1867,1988,1867,1.0,4012,arvet
1868,1988,1868,1.0,5027,arvet
1870,1988,1870,1.0,8214,arvet
1871,1988,1871,1.0,6715,arvet
1874,1988,1874,1.0,1498,arvet
1901,1988,5503,1.0,22277,arvet
1902,1988,5501,1.0,49459,arvet
1911,1988,5510,1.0,3630,arvet
1913,1988,5512,1.0,3521,arvet
1915,1988,5503,1.0,761,arvet
1917,1988,5514,1.0,2328,arvet
1919,1988,5516,1.0,1540,arvet
1920,1988,5518,1.0,1173,arvet
1922,1988,5520,1.0,3894,arvet
1923,1988,5522,1.0,2542,arvet
1924,1988,5524,1.0,7413,arvet
1925,1988,5526,1.0,3411,arvet
1926,1988,5528,1.0,1656,arvet
1927,1988,5530,1.0,2077,arvet
1928,1988,5530,1.0,1381,arvet
1929,1988,5530,1.0,1255,arvet
1931,1988,5530,1.0,11021,arvet
1933,1988,5532,1.0,6532,arvet
1936,1988,5534,1.0,2836,arvet
1938,1988,5536,1.0,3600,arvet
1939,1988,5538,1.0,1855,arvet
1940,1988,5540,1.0,2867,arvet
1941,1988,5542,1.0,3134,arvet
1942,1988,5544,1.0,4698,arvet
1943,1988,5546,1.0,1628,arvet
2001,1988,5603,1.0,6816,arvet
2002,1988,5634,1.0,3133,arvet
2003,1988,5607,1.0,5894,arvet
2011,1988,5612,1.0,2907,arvet
2012,1988,5601,1.0,14367,arvet
2014,1988,5614,1.0,1769,arvet
2015,1988,5616,1.0,1412,arvet
2016,1988,5603,1.0,2402,arvet
2017,1988,5603,1.0,1439,arvet
2018,1988,5618,1.0,1897,arvet
2019,1988,5620,1.0,4127,arvet
2020,1988,5622,1.0,4386,arvet
2021,1988,5610,1.0,2670,arvet
2022,1988,5624,1.0,1736,arvet
2023,1988,5626,1.0,1458,arvet
2024,1988,5630,1.0,1412,arvet
2025,1988,5628,1.0,3215,arvet
2027,1988,5636,1.0,1008,arvet
2028,1988,5632,1.0,2461,arvet
2030,1988,5605,1.0,9564,arvet
0101,1989,3101,1.0,25841,arvet
0102,1989,3105,1.0,11886,arvet
0103,1989,3107,1.0,26525,arvet
0104,1989,3103,1.0,24720,arvet
0111,1989,3110,1.0,3181,arvet
0113,1989,3107,1.0,11961,arvet
0114,1989,3105,1.0,2185,arvet
0115,1989,3105,1.0,14278,arvet
0118,1989,3124,1.0,1493,arvet
0119,1989,3122,1.0,3425,arvet
0121,1989,3226,1.0,671,arvet
0122,1989,3118,1.0,4761,arvet
0123,1989,3118,1.0,4282,arvet
0124,1989,3118,1.0,12903,arvet
0125,1989,3118,1.0,9276,arvet
0127,1989,3116,1.0,3168,arvet
0128,1989,3120,1.0,7238,arvet
