kode,aar,kom2024,andel,metode
1647,1945,5027,1.0,1951-oversetting
1648,1945,5027,1.0,1951-oversetting
1649,1945,5027,1.0,1951-oversetting
1650,1945,5028,1.0,1951-oversetting
1651,1945,5028,1.0,1951-oversetting
1652,1945,5028,1.0,1951-oversetting
1653,1945,5028,1.0,1951-oversetting
1654,1945,5001,1.0,1951-oversetting
1655,1945,5001,1.0,1951-oversetting
1656,1945,5029,1.0,1951-oversetting
1657,1945,5029,1.0,1951-oversetting
1658,1945,5029,1.0,1951-oversetting
1659,1945,5059,1.0,1951-oversetting
1660,1945,5001,1.0,1951-oversetting
1661,1945,5001,1.0,1951-oversetting
1662,1945,5001,1.0,1951-oversetting
1663,1945,5031,1.0,1951-oversetting
1664,1945,5032,1.0,1951-oversetting
1665,1945,5033,1.0,1951-oversetting
1701,1945,5037,1.0,1951-oversetting
1702,1945,5006,1.0,1951-oversetting
1703,1945,5007,1.0,1951-oversetting
1711,1945,5034,1.0,1951-oversetting
1712,1945,5035,1.0,1951-oversetting
1713,1945,5035,1.0,1951-oversetting
1714,1945,5035,1.0,1951-oversetting
1715,1945,5035,1.0,1951-oversetting
1716,1945,5037,1.0,1951-oversetting
1717,1945,5036,1.0,1951-oversetting
1718,1945,5054,1.0,1951-oversetting
1719,1945,5037,1.0,1951-oversetting
1720,1945,5037,1.0,1951-oversetting
1721,1945,5038,1.0,1951-oversetting
1722,1945,5037,1.0,1951-oversetting
1723,1945,5053,1.0,1951-oversetting
1724,1945,5006,1.0,1951-oversetting
1725,1945,5007,1.0,1951-oversetting
1726,1945,5006,1.0,1951-oversetting
1727,1945,5006,1.0,1951-oversetting
1728,1945,5053,1.0,1951-oversetting
1729,1945,5053,1.0,1951-oversetting
1730,1945,5053,1.0,1951-oversetting
1731,1945,5006,1.0,1951-oversetting
1732,1945,5006,1.0,1951-oversetting
1733,1945,5006,1.0,1951-oversetting
1734,1945,5006,1.0,1951-oversetting
1735,1945,5006,1.0,1951-oversetting
1736,1945,5041,1.0,1951-oversetting
1737,1945,5042,1.0,1951-oversetting
1738,1945,5042,1.0,1951-oversetting
1739,1945,5043,1.0,1951-oversetting
1740,1945,5044,1.0,1951-oversetting
1741,1945,5045,1.0,1951-oversetting
1742,1945,5045,1.0,1951-oversetting
1743,1945,5046,1.0,1951-oversetting
1744,1945,5047,1.0,1951-oversetting
1745,1945,5007,1.0,1951-oversetting
1746,1945,5007,1.0,1951-oversetting
1747,1945,5007,1.0,1951-oversetting
1748,1945,5007,1.0,1951-oversetting
1749,1945,5049,1.0,1951-oversetting
1750,1945,5060,1.0,1951-oversetting
1751,1945,5060,1.0,1951-oversetting
1752,1945,5060,1.0,1951-oversetting
1753,1945,5046,0.212909,1951-oversetting
1753,1945,5060,0.787091,1951-oversetting
1754,1945,5060,1.0,1951-oversetting
1755,1945,5052,1.0,1951-oversetting
1801,1945,1812,0.240223,1951-oversetting
1801,1945,1813,0.759777,1951-oversetting
1802,1945,1824,1.0,1951-oversetting
1803,1945,1833,1.0,1951-oversetting
1804,1945,1804,1.0,1951-oversetting
1805,1945,1806,1.0,1951-oversetting
1806,1945,1865,1.0,1951-oversetting
1811,1945,1811,0.89421,1951-oversetting
1811,1945,1812,0.025413,1951-oversetting
1811,1945,1813,0.080377,1951-oversetting
1812,1945,1812,0.240223,1951-oversetting
1812,1945,1813,0.759777,1951-oversetting
1813,1945,1812,0.240223,1951-oversetting
1813,1945,1813,0.759777,1951-oversetting
1814,1945,1812,0.240223,1951-oversetting
1814,1945,1813,0.759777,1951-oversetting
1815,1945,1815,1.0,1951-oversetting
1816,1945,1816,1.0,1951-oversetting
1817,1945,1815,0.117155,1951-oversetting
1817,1945,1820,0.882845,1951-oversetting
1818,1945,1818,1.0,1951-oversetting
1819,1945,1827,1.0,1951-oversetting
1820,1945,1818,0.312754,1951-oversetting
1820,1945,1820,0.687246,1951-oversetting
1821,1945,1820,1.0,1951-oversetting
1822,1945,1822,1.0,1951-oversetting
1823,1945,1824,1.0,1951-oversetting
1824,1945,1824,1.0,1951-oversetting
1825,1945,1825,1.0,1951-oversetting
1826,1945,1826,1.0,1951-oversetting
1827,1945,1822,0.010348,1951-oversetting
1827,1945,1827,0.943978,1951-oversetting
1827,1945,1828,0.035986,1951-oversetting
1827,1945,1833,0.009688,1951-oversetting
1828,1945,1822,0.184713,1951-oversetting
1828,1945,1828,0.642357,1951-oversetting
1828,1945,1833,0.17293,1951-oversetting
1829,1945,1824,1.0,1951-oversetting
1830,1945,1832,1.0,1951-oversetting
1831,1945,1832,0.572655,1951-oversetting
1831,1945,1833,0.427345,1951-oversetting
1832,1945,1832,1.0,1951-oversetting
1833,1945,1833,1.0,1951-oversetting
1834,1945,1834,1.0,1951-oversetting
1835,1945,1835,1.0,1951-oversetting
1836,1945,1836,1.0,1951-oversetting
1837,1945,1837,1.0,1951-oversetting
1838,1945,1838,1.0,1951-oversetting
1839,1945,1839,1.0,1951-oversetting
1840,1945,1840,1.0,1951-oversetting
1841,1945,1841,1.0,1951-oversetting
1842,1945,1804,1.0,1951-oversetting
1843,1945,1804,1.0,1951-oversetting
1844,1945,1804,0.945848,1951-oversetting
1844,1945,1848,0.054152,1951-oversetting
1845,1945,1845,1.0,1951-oversetting
1846,1945,1845,0.181081,1951-oversetting
1846,1945,1848,0.818919,1951-oversetting
1847,1945,1848,1.0,1951-oversetting
1848,1945,1848,1.0,1951-oversetting
1849,1945,1875,1.0,1951-oversetting
1850,1945,1806,0.422336,1951-oversetting
1850,1945,1875,0.577664,1951-oversetting
1851,1945,1806,0.107125,1951-oversetting
1851,1945,1851,0.892875,1951-oversetting
1852,1945,5512,1.0,1951-oversetting
1853,1945,1853,1.0,1951-oversetting
1854,1945,1806,1.0,1951-oversetting
1855,1945,1806,1.0,1951-oversetting
1856,1945,1856,1.0,1951-oversetting
1857,1945,1857,1.0,1951-oversetting
1858,1945,1859,0.540679,1951-oversetting
1858,1945,1874,0.459321,1951-oversetting
1859,1945,1859,0.540679,1951-oversetting
1859,1945,1874,0.459321,1951-oversetting
1860,1945,1860,1.0,1951-oversetting
1861,1945,1860,1.0,1951-oversetting
1862,1945,1860,1.0,1951-oversetting
1863,1945,1860,1.0,1951-oversetting
1864,1945,1865,1.0,1951-oversetting
1865,1945,1865,1.0,1951-oversetting
1866,1945,1866,0.868903,1951-oversetting
1866,1945,1870,0.131097,1951-oversetting
1867,1945,1867,1.0,1951-oversetting
1868,1945,1868,1.0,1951-oversetting
1869,1945,1868,1.0,1951-oversetting
1870,1945,1870,1.0,1951-oversetting
1871,1945,1871,1.0,1951-oversetting
1872,1945,1871,1.0,1951-oversetting
1873,1945,1871,1.0,1951-oversetting
1901,1945,5503,1.0,1951-oversetting
1902,1945,5501,1.0,1951-oversetting
1911,1945,5510,1.0,1951-oversetting
1912,1945,5503,1.0,1951-oversetting
1913,1945,5512,1.0,1951-oversetting
1914,1945,5503,1.0,1951-oversetting
1915,1945,5503,0.727118,1951-oversetting
1915,1945,5530,0.272882,1951-oversetting
1916,1945,5514,1.0,1951-oversetting
1917,1945,5514,1.0,1951-oversetting
1918,1945,5512,1.0,1951-oversetting
1919,1945,5516,1.0,1951-oversetting
1920,1945,5518,0.391091,1951-oversetting
1920,1945,5522,0.608909,1951-oversetting
1921,1945,5518,0.391091,1951-oversetting
1921,1945,5522,0.608909,1951-oversetting
1922,1945,5520,1.0,1951-oversetting
1923,1945,5524,1.0,1951-oversetting
1924,1945,5524,1.0,1951-oversetting
1925,1945,5526,1.0,1951-oversetting
1926,1945,5528,1.0,1951-oversetting
1927,1945,5528,0.160572,1951-oversetting
1927,1945,5530,0.839428,1951-oversetting
1928,1945,5530,1.0,1951-oversetting
1929,1945,5530,1.0,1951-oversetting
1930,1945,5501,0.531717,1951-oversetting
1930,1945,5530,0.468283,1951-oversetting
1931,1945,5530,1.0,1951-oversetting
1932,1945,5524,0.057337,1951-oversetting
1932,1945,5532,0.942663,1951-oversetting
1933,1945,5532,1.0,1951-oversetting
1934,1945,5501,1.0,1951-oversetting
1935,1945,5534,1.0,1951-oversetting
1936,1945,5534,0.657074,1951-oversetting
1936,1945,5536,0.342926,1951-oversetting
1937,1945,5501,0.921918,1951-oversetting
1937,1945,5536,0.078082,1951-oversetting
1938,1945,5536,1.0,1951-oversetting
1939,1945,5538,1.0,1951-oversetting
1940,1945,5540,1.0,1951-oversetting
1941,1945,5542,0.68553,1951-oversetting
1941,1945,5544,0.31447,1951-oversetting
1942,1945,5544,1.0,1951-oversetting
1943,1945,5546,1.0,1951-oversetting
2001,1945,5603,1.0,1951-oversetting
2002,1945,5634,1.0,1951-oversetting
2003,1945,5607,1.0,1951-oversetting
2011,1945,5612,1.0,1951-oversetting
2012,1945,5601,1.0,1951-oversetting
2013,1945,5601,1.0,1951-oversetting
2014,1945,5614,1.0,1951-oversetting
2015,1945,5616,1.0,1951-oversetting
2016,1945,5603,1.0,1951-oversetting
2017,1945,5603,1.0,1951-oversetting
2018,1945,5618,1.0,1951-oversetting
2019,1945,5620,1.0,1951-oversetting
2020,1945,5622,1.0,1951-oversetting
2021,1945,5610,1.0,1951-oversetting
2022,1945,5624,1.0,1951-oversetting
2023,1945,5626,1.0,1951-oversetting
2024,1945,5630,1.0,1951-oversetting
2025,1945,5628,1.0,1951-oversetting
2026,1945,5628,1.0,1951-oversetting
2027,1945,5636,1.0,1951-oversetting
2028,1945,5632,0.785714,1951-oversetting
2028,1945,5634,0.214286,1951-oversetting
2029,1945,5607,1.0,1951-oversetting
2030,1945,5605,1.0,1951-oversetting
0101,1946,3101,1.0,1951-oversetting
0102,1946,3105,1.0,1951-oversetting
0103,1946,3107,1.0,1951-oversetting
0104,1946,3103,1.0,1951-oversetting
0111,1946,3110,1.0,1951-oversetting
0112,1946,3107,1.0,1951-oversetting
0113,1946,3107,1.0,1951-oversetting
0114,1946,3105,1.0,1951-oversetting
0115,1946,3105,1.0,1951-oversetting
0116,1946,3101,1.0,1951-oversetting
0117,1946,3101,1.0,1951-oversetting
0118,1946,3124,1.0,1951-oversetting
0119,1946,3122,1.0,1951-oversetting
0120,1946,3122,1.0,1951-oversetting
0121,1946,3226,1.0,1951-oversetting
0122,1946,3118,1.0,1951-oversetting
0123,1946,3118,1.0,1951-oversetting
0124,1946,3118,1.0,1951-oversetting
0125,1946,3118,1.0,1951-oversetting
0126,1946,3118,1.0,1951-oversetting
0127,1946,3116,1.0,1951-oversetting
0128,1946,3120,1.0,1951-oversetting
0129,1946,3120,1.0,1951-oversetting
0130,1946,3105,1.0,1951-oversetting
0131,1946,3107,1.0,1951-oversetting
0132,1946,3107,1.0,1951-oversetting
0133,1946,3107,1.0,1951-oversetting
0134,1946,3107,1.0,1951-oversetting
0135,1946,3112,1.0,1951-oversetting
0136,1946,3103,1.0,1951-oversetting
0137,1946,3114,1.0,1951-oversetting
0138,1946,3118,1.0,1951-oversetting
0201,1946,3216,1.0,1951-oversetting
0203,1946,3214,1.0,1951-oversetting
0211,1946,3216,1.0,1951-oversetting
0212,1946,3207,1.0,1951-oversetting
0213,1946,3207,1.0,1951-oversetting
0214,1946,3218,1.0,1951-oversetting
0215,1946,3214,1.0,1951-oversetting
0216,1946,3212,1.0,1951-oversetting
0217,1946,3207,1.0,1951-oversetting
0218,1946,0301,0.999695,rapport 99/13 (1945–1950)
0218,1946,3207,0.000305,rapport 99/13 (1945–1950)
0219,1946,3201,1.0,1951-oversetting
0220,1946,3203,1.0,1951-oversetting
0221,1946,3226,1.0,1951-oversetting
0222,1946,3226,1.0,1951-oversetting
0223,1946,3226,1.0,1951-oversetting
0224,1946,3226,1.0,1951-oversetting
0225,1946,3205,1.0,1951-oversetting
0226,1946,3205,1.0,1951-oversetting
0227,1946,3205,1.0,1951-oversetting
0228,1946,3224,1.0,1951-oversetting
0229,1946,3220,1.0,1951-oversetting
0230,1946,3222,1.0,1951-oversetting
0231,1946,3205,1.0,1951-oversetting
0232,1946,3205,1.0,1951-oversetting
0233,1946,3232,1.0,1951-oversetting
0234,1946,3230,1.0,1951-oversetting
0235,1946,3209,1.0,1951-oversetting
0236,1946,3228,1.0,1951-oversetting
0237,1946,3240,1.0,1951-oversetting
0238,1946,3238,1.0,1951-oversetting
0239,1946,3242,1.0,1951-oversetting
0240,1946,3240,1.0,1951-oversetting
0301,1946,0301,1.0,1951-oversetting
0401,1946,3403,1.0,1951-oversetting
0402,1946,3401,1.0,1951-oversetting
0411,1946,3411,1.0,1951-oversetting
0412,1946,3411,1.0,1951-oversetting
0413,1946,3411,1.0,1951-oversetting
0414,1946,3403,1.0,1951-oversetting
0415,1946,3412,1.0,1951-oversetting
0416,1946,3413,1.0,1951-oversetting
0417,1946,3413,1.0,1951-oversetting
0418,1946,3414,1.0,1951-oversetting
0419,1946,3415,1.0,1951-oversetting
0420,1946,3416,1.0,1951-oversetting
0421,1946,3401,1.0,1951-oversetting
0422,1946,3401,1.0,1951-oversetting
0423,1946,3417,1.0,1951-oversetting
0424,1946,3418,1.0,1951-oversetting
0425,1946,3418,1.0,1951-oversetting
0426,1946,3419,1.0,1951-oversetting
0427,1946,3420,1.0,1951-oversetting
0428,1946,3421,1.0,1951-oversetting
0429,1946,3422,1.0,1951-oversetting
0430,1946,3423,1.0,1951-oversetting
0431,1946,3423,1.0,1951-oversetting
0432,1946,3424,1.0,1951-oversetting
0433,1946,3424,1.0,1951-oversetting
0434,1946,3425,1.0,1951-oversetting
0435,1946,3426,0.500806,1951-oversetting
0435,1946,3430,0.499194,1951-oversetting
0436,1946,3426,0.500806,1951-oversetting
0436,1946,3430,0.499194,1951-oversetting
0437,1946,3427,1.0,1951-oversetting
0438,1946,3428,1.0,1951-oversetting
0439,1946,3429,1.0,1951-oversetting
0440,1946,3427,0.441489,1951-oversetting
0440,1946,5022,0.558511,1951-oversetting
0501,1946,3405,1.0,1951-oversetting
0502,1946,3407,1.0,1951-oversetting
0511,1946,3431,1.0,1951-oversetting
0512,1946,3432,1.0,1951-oversetting
0513,1946,3433,1.0,1951-oversetting
0514,1946,3434,1.0,1951-oversetting
0515,1946,3435,1.0,1951-oversetting
0516,1946,3437,1.0,1951-oversetting
0517,1946,3437,1.0,1951-oversetting
0518,1946,3436,0.635996,1951-oversetting
0518,1946,3438,0.364004,1951-oversetting
0519,1946,3436,0.635996,1951-oversetting
0519,1946,3438,0.364004,1951-oversetting
0520,1946,3439,1.0,1951-oversetting
0521,1946,3440,1.0,1951-oversetting
0522,1946,3441,1.0,1951-oversetting
0523,1946,3441,1.0,1951-oversetting
0524,1946,3405,1.0,1951-oversetting
0525,1946,3407,1.0,1951-oversetting
0526,1946,3407,1.0,1951-oversetting
0527,1946,3407,0.992268,1951-oversetting
0527,1946,3443,0.007732,1951-oversetting
0528,1946,3442,1.0,1951-oversetting
0529,1946,3443,1.0,1951-oversetting
0530,1946,3443,1.0,1951-oversetting
0531,1946,3442,1.0,1951-oversetting
0532,1946,3236,1.0,1951-oversetting
0533,1946,3234,1.0,1951-oversetting
0534,1946,3446,1.0,1951-oversetting
0535,1946,3446,1.0,1951-oversetting
0536,1946,3447,1.0,1951-oversetting
0537,1946,3447,0.915004,1951-oversetting
0537,1946,3448,0.084996,1951-oversetting
0538,1946,3448,1.0,1951-oversetting
0539,1946,3448,1.0,1951-oversetting
0540,1946,3449,1.0,1951-oversetting
0541,1946,3450,1.0,1951-oversetting
0542,1946,3451,1.0,1951-oversetting
0543,1946,3452,1.0,1951-oversetting
0544,1946,3453,1.0,1951-oversetting
0545,1946,3454,1.0,1951-oversetting
0601,1946,3305,0.870941,1951-oversetting
0601,1946,3310,0.129059,1951-oversetting
0602,1946,3301,1.0,1951-oversetting
0604,1946,3303,1.0,1951-oversetting
0611,1946,3305,0.870941,1951-oversetting
0611,1946,3310,0.129059,1951-oversetting
0612,1946,3305,0.870941,1951-oversetting
0612,1946,3310,0.129059,1951-oversetting
0613,1946,3305,0.870941,1951-oversetting
0613,1946,3310,0.129059,1951-oversetting
0614,1946,3305,0.870941,1951-oversetting
0614,1946,3310,0.129059,1951-oversetting
0615,1946,3320,1.0,1951-oversetting
0616,1946,3322,1.0,1951-oversetting
0617,1946,3324,1.0,1951-oversetting
0618,1946,3326,1.0,1951-oversetting
0619,1946,3328,1.0,1951-oversetting
0620,1946,3330,1.0,1951-oversetting
0621,1946,3332,1.0,1951-oversetting
0622,1946,3318,1.0,1951-oversetting
0623,1946,3316,1.0,1951-oversetting
0624,1946,3314,1.0,1951-oversetting
0625,1946,3301,1.0,1951-oversetting
0626,1946,3301,0.188114,1951-oversetting
0626,1946,3312,0.811886,1951-oversetting
0627,1946,3203,1.0,1951-oversetting
0628,1946,3203,1.0,1951-oversetting
0629,1946,3303,1.0,1951-oversetting
0630,1946,3303,1.0,1951-oversetting
0631,1946,3334,1.0,1951-oversetting
0632,1946,3336,1.0,1951-oversetting
0633,1946,3338,1.0,1951-oversetting
0634,1946,3338,1.0,1951-oversetting
0701,1946,3301,1.0,1951-oversetting
0702,1946,3903,1.0,1951-oversetting
0703,1946,3901,1.0,1951-oversetting
0704,1946,3901,1.0,1951-oversetting
0705,1946,3905,1.0,1951-oversetting
0706,1946,3907,1.0,1951-oversetting
0707,1946,3909,1.0,1951-oversetting
0708,1946,3909,1.0,1951-oversetting
0711,1946,3301,1.0,1951-oversetting
0712,1946,3301,1.0,1951-oversetting
0713,1946,3903,1.0,1951-oversetting
0714,1946,3903,1.0,1951-oversetting
0715,1946,3903,1.0,1951-oversetting
0716,1946,3905,1.0,1951-oversetting
0717,1946,3901,1.0,1951-oversetting
0718,1946,3905,1.0,1951-oversetting
0719,1946,3907,1.0,1951-oversetting
0720,1946,3907,1.0,1951-oversetting
0721,1946,3905,1.0,1951-oversetting
0722,1946,3911,1.0,1951-oversetting
0723,1946,3911,1.0,1951-oversetting
0724,1946,3907,1.0,1951-oversetting
0725,1946,3909,1.0,1951-oversetting
0726,1946,3909,1.0,1951-oversetting
0727,1946,3909,1.0,1951-oversetting
0728,1946,3909,1.0,1951-oversetting
0801,1946,4014,1.0,1951-oversetting
0802,1946,4012,1.0,1951-oversetting
0803,1946,4012,1.0,1951-oversetting
0804,1946,4001,1.0,1951-oversetting
0805,1946,4001,1.0,1951-oversetting
0806,1946,4003,1.0,1951-oversetting
0807,1946,4005,1.0,1951-oversetting
0811,1946,4010,1.0,1951-oversetting
0812,1946,4003,1.0,1951-oversetting
0813,1946,4001,1.0,1951-oversetting
0814,1946,4012,1.0,1951-oversetting
0815,1946,4014,1.0,1951-oversetting
0816,1946,4014,1.0,1951-oversetting
0817,1946,4016,1.0,1951-oversetting
0818,1946,4003,1.0,1951-oversetting
0819,1946,4003,0.059513,1951-oversetting
0819,1946,4018,0.940487,1951-oversetting
0820,1946,4018,1.0,1951-oversetting
0821,1946,4020,1.0,1951-oversetting
0822,1946,4020,1.0,1951-oversetting
0823,1946,4005,1.0,1951-oversetting
0824,1946,3303,0.105854,1951-oversetting
0824,1946,4005,0.894146,1951-oversetting
0825,1946,4005,0.043568,1951-oversetting
0825,1946,4026,0.956432,1951-oversetting
0826,1946,4026,1.0,1951-oversetting
0827,1946,4024,1.0,1951-oversetting
0828,1946,4022,1.0,1951-oversetting
0829,1946,4028,1.0,1951-oversetting
0830,1946,4030,1.0,1951-oversetting
0831,1946,4032,1.0,1951-oversetting
0832,1946,4034,1.0,1951-oversetting
0833,1946,4034,1.0,1951-oversetting
0834,1946,4036,1.0,1951-oversetting
0835,1946,4036,1.0,1951-oversetting
0901,1946,4201,1.0,1951-oversetting
0902,1946,4213,1.0,1951-oversetting
0903,1946,4203,1.0,1951-oversetting
0904,1946,4202,1.0,1951-oversetting
0905,1946,4215,1.0,1951-oversetting
0911,1946,4211,1.0,1951-oversetting
0912,1946,4212,1.0,1951-oversetting
0913,1946,4201,1.0,1951-oversetting
0914,1946,4213,1.0,1951-oversetting
0915,1946,4213,1.0,1951-oversetting
0916,1946,4203,1.0,1951-oversetting
0917,1946,4203,1.0,1951-oversetting
0918,1946,4203,1.0,1951-oversetting
0919,1946,4214,1.0,1951-oversetting
0920,1946,4203,1.0,1951-oversetting
0921,1946,4203,1.0,1951-oversetting
0922,1946,4203,1.0,1951-oversetting
0923,1946,4202,1.0,1951-oversetting
0924,1946,4202,1.0,1951-oversetting
0925,1946,4202,0.958175,1951-oversetting
0925,1946,4215,0.041825,1951-oversetting
0926,1946,4215,1.0,1951-oversetting
0927,1946,4215,1.0,1951-oversetting
0928,1946,4216,1.0,1951-oversetting
0929,1946,4217,1.0,1951-oversetting
0930,1946,4217,1.0,1951-oversetting
0931,1946,4217,1.0,1951-oversetting
0932,1946,4214,1.0,1951-oversetting
0933,1946,4216,1.0,1951-oversetting
0934,1946,4216,1.0,1951-oversetting
0935,1946,4218,1.0,1951-oversetting
0936,1946,4219,1.0,1951-oversetting
0937,1946,4219,1.0,1951-oversetting
0938,1946,4220,1.0,1951-oversetting
0939,1946,4221,1.0,1951-oversetting
0940,1946,4221,1.0,1951-oversetting
0941,1946,4222,1.0,1951-oversetting
1001,1946,4204,1.0,1951-oversetting
1002,1946,4205,1.0,1951-oversetting
1003,1946,4206,1.0,1951-oversetting
1004,1946,4207,1.0,1951-oversetting
1011,1946,4204,1.0,1951-oversetting
1012,1946,4204,1.0,1951-oversetting
1013,1946,4204,1.0,1951-oversetting
1014,1946,4223,1.0,1951-oversetting
1015,1946,4223,1.0,1951-oversetting
1016,1946,4204,0.040456,1951-oversetting
1016,1946,4223,0.959544,1951-oversetting
1017,1946,4204,1.0,1951-oversetting
1018,1946,4204,1.0,1951-oversetting
1019,1946,4205,1.0,1951-oversetting
1020,1946,4204,0.007923,1951-oversetting
1020,1946,4205,0.992077,1951-oversetting
1021,1946,4204,0.039568,1951-oversetting
1021,1946,4205,0.960432,1951-oversetting
1022,1946,4205,1.0,1951-oversetting
1023,1946,4204,0.959085,1951-oversetting
1023,1946,4205,0.040915,1951-oversetting
1024,1946,4205,0.847861,1951-oversetting
1024,1946,4225,0.152139,1951-oversetting
1025,1946,4225,1.0,1951-oversetting
1026,1946,4224,1.0,1951-oversetting
1027,1946,4225,1.0,1951-oversetting
1028,1946,4225,1.0,1951-oversetting
1029,1946,4205,1.0,1951-oversetting
1030,1946,4205,1.0,1951-oversetting
1031,1946,4225,1.0,1951-oversetting
1032,1946,4225,1.0,1951-oversetting
1033,1946,4225,1.0,1951-oversetting
