kom2024,aar,parti,stemmer,total_stemmer_alle_partier,prosent_alle
3201,2003,03,19458,50215,38.75
3201,2003,04,1563,50215,3.11
3201,2003,05,714,50215,1.42
3201,2003,06,7098,50215,14.14
3201,2003,07,2810,50215,5.6
3201,2003,08,0,50215,0.0
3201,2003,55,0,50215,0.0
3201,2007,01,10460,53543,19.54
3201,2007,02,8195,53543,15.31
3201,2007,03,21639,53543,40.41
3201,2007,04,1502,53543,2.81
3201,2007,05,664,53543,1.24
3201,2007,06,3026,53543,5.65
3201,2007,07,5819,53543,10.87
3201,2007,08,400,53543,0.75
3201,2007,55,0,53543,0.0
3201,2011,01,12475,59097,21.11
3201,2011,02,4599,59097,7.78
3201,2011,03,30296,59097,51.26
3201,2011,04,1552,59097,2.63
3201,2011,05,482,59097,0.82
3201,2011,06,1998,59097,3.38
3201,2011,07,5380,59097,9.1
3201,2011,08,699,59097,1.18
3201,2011,55,662,59097,1.12
3201,2015,01,11563,57778,20.01
3201,2015,02,4404,57778,7.62
3201,2015,03,26175,57778,45.3
3201,2015,04,1490,57778,2.58
3201,2015,05,686,57778,1.19
3201,2015,06,1788,57778,3.09
3201,2015,07,5619,57778,9.73
3201,2015,08,3629,57778,6.28
3201,2015,55,787,57778,1.36
3201,2019,01,10096,68196,14.8
3201,2019,02,4858,68196,7.12
3201,2019,03,28922,68196,42.41
3201,2019,04,1195,68196,1.75
3201,2019,05,2303,68196,3.38
3201,2019,06,2849,68196,4.18
3201,2019,07,6673,68196,9.79
3201,2019,08,7378,68196,10.82
3201,2019,55,1848,68196,2.71
3201,2023,01,8584,68225,12.58
3201,2023,02,4811,68225,7.05
3201,2023,03,32455,68225,47.57
3201,2023,04,1259,68225,1.85
3201,2023,05,661,68225,0.97
3201,2023,06,3132,68225,4.59
3201,2023,07,8085,68225,11.85
3201,2023,08,4007,68225,5.87
3201,2023,55,1591,68225,2.33
3203,1987,01,9092,34418,26.42
3203,1987,02,5937,34418,17.25
3203,1987,03,12047,34418,35.0
3203,1987,04,1335,34418,3.88
3203,1987,05,1037,34418,3.01
3203,1987,06,1783,34418,5.18
3203,1987,07,1944,34418,5.65
3203,1987,08,0,34418,0.0
3203,1987,55,0,34418,0.0
3203,1991,01,7847,34109,23.01
3203,1991,02,3567,34109,10.46
3203,1991,03,12845,34109,37.66
3203,1991,04,1520,34109,4.46
3203,1991,05,1971,34109,5.78
3203,1991,06,3438,34109,10.08
3203,1991,07,1605,34109,4.71
3203,1991,08,0,34109,0.0
3203,1991,55,0,34109,0.0
3203,1995,01,8362,34670,24.12
3203,1995,02,4572,34670,13.19
3203,1995,03,10902,34670,31.45
3203,1995,04,1626,34670,4.69
3203,1995,05,1535,34670,4.43
3203,1995,06,1515,34670,4.37
3203,1995,07,1884,34670,5.43
3203,1995,08,0,34670,0.0
3203,1995,55,0,34670,0.0
3203,1999,01,7129,35049,20.34
3203,1999,02,4694,35049,13.39
3203,1999,03,12450,35049,35.52
3203,1999,04,1960,35049,5.59
3203,1999,05,865,35049,2.47
3203,1999,06,2231,35049,6.37
3203,1999,07,1539,35049,4.39
3203,1999,08,0,35049,0.0
3203,1999,55,0,35049,0.0
3203,2003,01,8043,35688,22.54
3203,2003,02,6094,35688,17.08
3203,2003,03,10469,35688,29.33
3203,2003,04,1217,35688,3.41
3203,2003,05,770,35688,2.16
3203,2003,06,4020,35688,11.26
3203,2003,07,1820,35688,5.1
3203,2003,08,0,35688,0.0
3203,2003,55,0,35688,0.0
3203,2007,01,9185,38215,24.04
3203,2007,02,6277,38215,16.43
3203,2007,03,14019,38215,36.68
3203,2007,04,1230,38215,3.22
3203,2007,05,733,38215,1.92
3203,2007,06,1783,38215,4.67
3203,2007,07,3148,38215,8.24
3203,2007,08,0,38215,0.0
3203,2007,55,0,38215,0.0
3203,2011,01,9845,42558,23.13
3203,2011,02,3769,42558,8.86
3203,2011,03,20830,42558,48.94
3203,2011,04,1133,42558,2.66
3203,2011,05,667,42558,1.57
3203,2011,06,1303,42558,3.06
3203,2011,07,2935,42558,6.9
3203,2011,08,92,42558,0.22
3203,2011,55,354,42558,0.83
3203,2015,01,9168,42321,21.66
3203,2015,02,3778,42321,8.93
3203,2015,03,18797,42321,44.42
3203,2015,04,1269,42321,3.0
3203,2015,05,793,42321,1.87
3203,2015,06,1347,42321,3.18
3203,2015,07,3423,42321,8.09
3203,2015,08,2864,42321,6.77
3203,2015,55,361,42321,0.85
3203,2019,01,7819,48626,16.08
3203,2019,02,3530,48626,7.26
3203,2019,03,20958,48626,43.1
3203,2019,04,937,48626,1.93
3203,2019,05,2905,48626,5.97
3203,2019,06,2219,48626,4.56
3203,2019,07,2837,48626,5.83
3203,2019,08,5104,48626,10.5
3203,2019,55,1226,48626,2.52
3203,2023,01,6048,48960,12.35
3203,2023,02,3955,48960,8.08
3203,2023,03,22419,48960,45.79
3203,2023,04,900,48960,1.84
3203,2023,05,1205,48960,2.46
3203,2023,06,2596,48960,5.3
3203,2023,07,3694,48960,7.54
3203,2023,08,3538,48960,7.23
3203,2023,55,1246,48960,2.54
3205,1987,01,12425,28605,43.44
3205,1987,02,3265,28605,11.41
3205,1987,03,7398,28605,25.86
3205,1987,04,1189,28605,4.16
3205,1987,05,1433,28605,5.01
3205,1987,06,1618,28605,5.66
3205,1987,07,984,28605,3.44
3205,1987,08,0,28605,0.0
3205,1987,55,0,28605,0.0
3205,1991,01,10720,27749,38.63
3205,1991,02,1864,27749,6.72
3205,1991,03,6935,27749,24.99
3205,1991,04,1246,27749,4.49
3205,1991,05,2403,27749,8.66
3205,1991,06,3898,27749,14.05
3205,1991,07,518,27749,1.87
3205,1991,08,0,27749,0.0
3205,1991,55,0,27749,0.0
3205,1995,01,11740,27573,42.58
3205,1995,02,4219,27573,15.3
3205,1995,03,5331,27573,19.33
3205,1995,04,1435,27573,5.2
3205,1995,05,2379,27573,8.63
3205,1995,06,1660,27573,6.02
3205,1995,07,636,27573,2.31
3205,1995,08,0,27573,0.0
3205,1995,55,0,27573,0.0
3205,1999,01,10449,27930,37.41
3205,1999,02,4368,27930,15.64
3205,1999,03,6325,27930,22.65
3205,1999,04,1708,27930,6.12
3205,1999,05,1490,27930,5.33
3205,1999,06,2394,27930,8.57
3205,1999,07,625,27930,2.24
3205,1999,08,0,27930,0.0
3205,1999,55,0,27930,0.0
3205,2003,01,10153,28034,36.22
3205,2003,02,5432,28034,19.38
3205,2003,03,4780,28034,17.05
3205,2003,04,1084,28034,3.87
3205,2003,05,1521,28034,5.43
3205,2003,06,3551,28034,12.67
3205,2003,07,709,28034,2.53
3205,2003,08,0,28034,0.0
3205,2003,55,0,28034,0.0
3205,2007,01,12225,32587,37.51
3205,2007,02,7007,32587,21.5
3205,2007,03,7076,32587,21.71
3205,2007,04,1179,32587,3.62
3205,2007,05,1637,32587,5.02
3205,2007,06,1692,32587,5.19
3205,2007,07,1155,32587,3.54
3205,2007,08,0,32587,0.0
3205,2007,55,0,32587,0.0
3205,2011,01,14447,36187,39.92
3205,2011,02,4484,36187,12.39
3205,2011,03,10608,36187,29.31
3205,2011,04,890,36187,2.46
3205,2011,05,1377,36187,3.81
3205,2011,06,1282,36187,3.54
3205,2011,07,1433,36187,3.96
3205,2011,08,230,36187,0.64
3205,2011,55,202,36187,0.56
3205,2015,01,13259,35009,37.87
3205,2015,02,4344,35009,12.41
3205,2015,03,9051,35009,25.85
3205,2015,04,1144,35009,3.27
3205,2015,05,1612,35009,4.6
3205,2015,06,1176,35009,3.36
3205,2015,07,1407,35009,4.02
3205,2015,08,1260,35009,3.6
3205,2015,55,196,35009,0.56
3205,2019,01,11787,39411,29.91
3205,2019,02,4198,39411,10.65
3205,2019,03,7720,39411,19.59
3205,2019,04,944,39411,2.4
3205,2019,05,4700,39411,11.93
3205,2019,06,1957,39411,4.97
3205,2019,07,1136,39411,2.88
3205,2019,08,2520,39411,6.39
3205,2019,55,1020,39411,2.59
3205,2023,01,9563,39894,23.97
3205,2023,02,5138,39894,12.88
3205,2023,03,11286,39894,28.29
3205,2023,04,879,39894,2.2
3205,2023,05,2183,39894,5.47
3205,2023,06,2350,39894,5.89
3205,2023,07,1550,39894,3.89
3205,2023,08,1378,39894,3.45
3205,2023,55,1016,39894,2.55
3207,1987,01,5915,21779,27.16
3207,1987,02,3584,21779,16.46
3207,1987,03,8269,21779,37.97
3207,1987,04,1027,21779,4.72
3207,1987,05,459,21779,2.11
3207,1987,06,1465,21779,6.73
3207,1987,07,755,21779,3.47
3207,1987,08,0,21779,0.0
3207,1987,55,0,21779,0.0
3207,1991,01,5844,22309,26.2
3207,1991,02,2122,22309,9.51
3207,1991,03,8146,22309,36.51
3207,1991,04,1227,22309,5.5
3207,1991,05,1153,22309,5.17
3207,1991,06,2810,22309,12.6
3207,1991,07,839,22309,3.76
3207,1991,08,0,22309,0.0
3207,1991,55,0,22309,0.0
3207,1995,01,6554,24223,27.06
3207,1995,02,3229,24223,13.33
3207,1995,03,8691,24223,35.88
3207,1995,04,1231,24223,5.08
3207,1995,05,909,24223,3.75
3207,1995,06,1188,24223,4.9
3207,1995,07,1181,24223,4.88
3207,1995,08,0,24223,0.0
3207,1995,55,0,24223,0.0
3207,1999,01,5173,23506,22.01
3207,1999,02,2721,23506,11.58
3207,1999,03,8685,23506,36.95
3207,1999,04,1607,23506,6.84
3207,1999,05,456,23506,1.94
3207,1999,06,2154,23506,9.16
3207,1999,07,1576,23506,6.7
3207,1999,08,0,23506,0.0
3207,1999,55,0,23506,0.0
3207,2003,01,5540,23580,23.49
3207,2003,02,3466,23580,14.7
3207,2003,03,7502,23580,31.82
3207,2003,04,982,23580,4.16
3207,2003,05,582,23580,2.47
3207,2003,06,3095,23580,13.13
3207,2003,07,1339,23580,5.68
3207,2003,08,0,23580,0.0
3207,2003,55,0,23580,0.0
3207,2007,01,6504,25427,25.58
3207,2007,02,3915,25427,15.4
3207,2007,03,9273,25427,36.47
3207,2007,04,1083,25427,4.26
3207,2007,05,576,25427,2.27
3207,2007,06,1662,25427,6.54
3207,2007,07,1618,25427,6.36
3207,2007,08,0,25427,0.0
3207,2007,55,0,25427,0.0
3207,2011,01,8062,28000,28.79
3207,2011,02,2577,28000,9.2
3207,2011,03,11709,28000,41.82
3207,2011,04,1097,28000,3.92
3207,2011,05,442,28000,1.58
3207,2011,06,1260,28000,4.5
3207,2011,07,1963,28000,7.01
3207,2011,08,285,28000,1.02
3207,2011,55,287,28000,1.03
3207,2015,01,8186,28317,28.91
3207,2015,02,2283,28317,8.06
3207,2015,03,10643,28317,37.59
3207,2015,04,1147,28317,4.05
3207,2015,05,585,28317,2.07
3207,2015,06,1214,28317,4.29
3207,2015,07,1704,28317,6.02
3207,2015,08,1700,28317,6.0
3207,2015,55,395,28317,1.39
3207,2019,01,7254,31002,23.4
3207,2019,02,2585,31002,8.34
3207,2019,03,9285,31002,29.95
3207,2019,04,782,31002,2.52
3207,2019,05,2201,31002,7.1
3207,2019,06,1670,31002,5.39
3207,2019,07,1888,31002,6.09
3207,2019,08,3147,31002,10.15
3207,2019,55,933,31002,3.01
3207,2023,01,5729,31555,18.16
3207,2023,02,3337,31555,10.58
3207,2023,03,11896,31555,37.7
3207,2023,04,794,31555,2.52
3207,2023,05,842,31555,2.67
3207,2023,06,2062,31555,6.53
3207,2023,07,2216,31555,7.02
3207,2023,08,1772,31555,5.62
3207,2023,55,770,31555,2.44
3209,1987,01,3649,9305,39.22
3209,1987,02,1662,9305,17.86
3209,1987,03,2221,9305,23.87
3209,1987,04,352,9305,3.78
3209,1987,05,732,9305,7.87
3209,1987,06,305,9305,3.28
3209,1987,07,334,9305,3.59
3209,1987,08,0,9305,0.0
3209,1987,55,0,9305,0.0
3209,1991,01,3263,9054,36.04
3209,1991,02,968,9054,10.69
3209,1991,03,2117,9054,23.38
3209,1991,04,373,9054,4.12
3209,1991,05,1129,9054,12.47
3209,1991,06,885,9054,9.77
3209,1991,07,266,9054,2.94
3209,1991,08,0,9054,0.0
3209,1991,55,0,9054,0.0
3209,1995,01,3249,8851,36.71
3209,1995,02,1497,8851,16.91
3209,1995,03,1773,8851,20.03
3209,1995,04,381,8851,4.3
3209,1995,05,1065,8851,12.03
3209,1995,06,321,8851,3.63
3209,1995,07,210,8851,2.37
3209,1995,08,0,8851,0.0
3209,1995,55,0,8851,0.0
3209,1999,01,2553,8487,30.08
3209,1999,02,1583,8487,18.65
3209,1999,03,2014,8487,23.73
3209,1999,04,534,8487,6.29
3209,1999,05,717,8487,8.45
3209,1999,06,656,8487,7.73
3209,1999,07,185,8487,2.18
3209,1999,08,0,8487,0.0
3209,1999,55,0,8487,0.0
3209,2003,01,2741,9470,28.94
3209,2003,02,2516,9470,26.57
3209,2003,03,1359,9470,14.35
3209,2003,04,278,9470,2.94
3209,2003,05,755,9470,7.97
3209,2003,06,913,9470,9.64
3209,2003,07,171,9470,1.81
3209,2003,08,0,9470,0.0
3209,2003,55,0,9470,0.0
3209,2007,01,3325,11723,28.36
3209,2007,02,4856,11723,41.42
3209,2007,03,1478,11723,12.61
3209,2007,04,288,11723,2.46
3209,2007,05,703,11723,6.0
3209,2007,06,326,11723,2.78
3209,2007,07,350,11723,2.99
3209,2007,08,0,11723,0.0
3209,2007,55,0,11723,0.0
3209,2011,01,4294,13544,31.7
3209,2011,02,4874,13544,35.99
3209,2011,03,2464,13544,18.19
3209,2011,04,318,13544,2.35
3209,2011,05,621,13544,4.59
3209,2011,06,299,13544,2.21
3209,2011,07,419,13544,3.09
3209,2011,08,0,13544,0.0
3209,2011,55,99,13544,0.73
3209,2015,01,4417,13494,32.73
3209,2015,02,4022,13494,29.81
3209,2015,03,2508,13494,18.59
3209,2015,04,355,13494,2.63
3209,2015,05,690,13494,5.11
3209,2015,06,0,13494,0.0
3209,2015,07,523,13494,3.88
3209,2015,08,352,13494,2.61
3209,2015,55,0,13494,0.0
3209,2019,01,4387,16278,26.95
3209,2019,02,4811,16278,29.56
3209,2019,03,2402,16278,14.76
3209,2019,04,308,16278,1.89
3209,2019,05,2051,16278,12.6
3209,2019,06,662,16278,4.07
3209,2019,07,489,16278,3.0
3209,2019,08,625,16278,3.84
3209,2019,55,474,16278,2.91
3209,2023,01,3839,16791,22.86
3209,2023,02,4941,16791,29.43
3209,2023,03,3701,16791,22.04
3209,2023,04,303,16791,1.8
3209,2023,05,1504,16791,8.96
3209,2023,06,649,16791,3.87
3209,2023,07,647,16791,3.85
3209,2023,08,432,16791,2.57
3209,2023,55,533,16791,3.17
3212,1987,01,1597,6385,25.01
3212,1987,02,991,6385,15.52
3212,1987,03,2054,6385,32.17
3212,1987,04,293,6385,4.59
3212,1987,05,128,6385,2.0
3212,1987,06,755,6385,11.82
3212,1987,07,351,6385,5.5
3212,1987,08,0,6385,0.0
3212,1987,55,0,6385,0.0
3212,1991,01,1646,6644,24.77
3212,1991,02,501,6644,7.54
3212,1991,03,1721,6644,25.9
3212,1991,04,439,6644,6.61
3212,1991,05,217,6644,3.27
3212,1991,06,1502,6644,22.61
3212,1991,07,279,6644,4.2
3212,1991,08,172,6644,2.59
3212,1991,55,0,6644,0.0
3212,1995,01,1919,7050,27.22
3212,1995,02,803,7050,11.39
3212,1995,03,1928,7050,27.35
3212,1995,04,366,7050,5.19
3212,1995,05,186,7050,2.64
3212,1995,06,1006,7050,14.27
3212,1995,07,284,7050,4.03
3212,1995,08,333,7050,4.72
3212,1995,55,0,7050,0.0
3212,1999,01,1281,7290,17.57
3212,1999,02,1000,7290,13.72
3212,1999,03,1547,7290,21.22
3212,1999,04,605,7290,8.3
3212,1999,05,0,7290,0.0
3212,1999,06,1674,7290,22.96
3212,1999,07,526,7290,7.22
3212,1999,08,316,7290,4.33
3212,1999,55,0,7290,0.0
3212,2003,01,1520,7252,20.96
3212,2003,02,830,7252,11.45
3212,2003,03,1464,7252,20.19
3212,2003,04,292,7252,4.03
3212,2003,05,122,7252,1.68
3212,2003,06,2193,7252,30.24
3212,2003,07,395,7252,5.45
3212,2003,08,195,7252,2.69
3212,2003,55,0,7252,0.0
3212,2007,01,1588,7951,19.97
3212,2007,02,908,7951,11.42
3212,2007,03,1628,7951,20.48
3212,2007,04,525,7951,6.6
3212,2007,05,111,7951,1.4
3212,2007,06,1943,7951,24.44
3212,2007,07,497,7951,6.25
3212,2007,08,253,7951,3.18
3212,2007,55,0,7951,0.0
3212,2011,01,2550,9247,27.58
3212,2011,02,565,9247,6.11
3212,2011,03,2505,9247,27.09
3212,2011,04,407,9247,4.4
3212,2011,05,58,9247,0.63
3212,2011,06,1562,9247,16.89
3212,2011,07,579,9247,6.26
3212,2011,08,462,9247,5.0
3212,2011,55,535,9247,5.79
3212,2015,01,2634,9533,27.63
3212,2015,02,650,9533,6.82
3212,2015,03,1924,9533,20.18
3212,2015,04,360,9533,3.78
3212,2015,05,87,9533,0.91
3212,2015,06,1236,9533,12.97
3212,2015,07,690,9533,7.24
3212,2015,08,1257,9533,13.19
3212,2015,55,676,9533,7.09
3212,2019,01,2130,10810,19.7
3212,2019,02,642,10810,5.94
3212,2019,03,2288,10810,21.17
3212,2019,04,285,10810,2.64
3212,2019,05,636,10810,5.88
3212,2019,06,1347,10810,12.46
3212,2019,07,612,10810,5.66
3212,2019,08,1598,10810,14.78
3212,2019,55,1272,10810,11.77
3212,2023,01,2535,11071,22.9
3212,2023,02,618,11071,5.58
3212,2023,03,2589,11071,23.39
3212,2023,04,283,11071,2.56
3212,2023,05,219,11071,1.98
3212,2023,06,997,11071,9.01
3212,2023,07,841,11071,7.6
3212,2023,08,1383,11071,12.49
3212,2023,55,1203,11071,10.87
3214,1987,01,1818,5451,33.35
3214,1987,02,778,5451,14.27
3214,1987,03,1464,5451,26.86
3214,1987,04,154,5451,2.83
3214,1987,05,386,5451,7.08
3214,1987,06,310,5451,5.69
3214,1987,07,541,5451,9.92
3214,1987,08,0,5451,0.0
3214,1987,55,0,5451,0.0
3214,1991,01,1657,5419,30.58
3214,1991,02,474,5419,8.75
3214,1991,03,1480,5419,27.31
3214,1991,04,216,5419,3.99
3214,1991,05,414,5419,7.64
3214,1991,06,538,5419,9.93
3214,1991,07,640,5419,11.81
3214,1991,08,0,5419,0.0
3214,1991,55,0,5419,0.0
3214,1995,01,1843,5942,31.02
3214,1995,02,613,5942,10.32
3214,1995,03,1697,5942,28.56
3214,1995,04,192,5942,3.23
3214,1995,05,508,5942,8.55
3214,1995,06,318,5942,5.35
3214,1995,07,713,5942,12.0
3214,1995,08,0,5942,0.0
3214,1995,55,0,5942,0.0
3214,1999,01,1137,6064,18.75
3214,1999,02,782,6064,12.9
3214,1999,03,1917,6064,31.61
3214,1999,04,239,6064,3.94
3214,1999,05,221,6064,3.64
3214,1999,06,536,6064,8.84
3214,1999,07,713,6064,11.76
3214,1999,08,0,6064,0.0
3214,1999,55,0,6064,0.0
3214,2003,01,1137,6178,18.4
3214,2003,02,913,6178,14.78
3214,2003,03,1780,6178,28.81
3214,2003,04,221,6178,3.58
3214,2003,05,185,6178,2.99
3214,2003,06,861,6178,13.94
3214,2003,07,652,6178,10.55
3214,2003,08,0,6178,0.0
3214,2003,55,0,6178,0.0
3214,2007,01,1295,7145,18.12
3214,2007,02,979,7145,13.7
3214,2007,03,2238,7145,31.32
3214,2007,04,368,7145,5.15
3214,2007,05,227,7145,3.18
3214,2007,06,561,7145,7.85
3214,2007,07,1203,7145,16.84
3214,2007,08,0,7145,0.0
3214,2007,55,0,7145,0.0
3214,2011,01,1855,7864,23.59
3214,2011,02,667,7864,8.48
3214,2011,03,2480,7864,31.54
3214,2011,04,545,7864,6.93
3214,2011,05,279,7864,3.55
3214,2011,06,400,7864,5.09
3214,2011,07,1258,7864,16.0
3214,2011,08,0,7864,0.0
3214,2011,55,0,7864,0.0
3214,2015,01,1821,8005,22.75
3214,2015,02,710,8005,8.87
3214,2015,03,2962,8005,37.0
3214,2015,04,377,8005,4.71
3214,2015,05,284,8005,3.55
3214,2015,06,347,8005,4.33
3214,2015,07,732,8005,9.14
3214,2015,08,523,8005,6.53
3214,2015,55,0,8005,0.0
3214,2019,01,1466,8771,16.71
3214,2019,02,574,8771,6.54
3214,2019,03,3058,8771,34.86
3214,2019,04,386,8771,4.4
3214,2019,05,608,8771,6.93
3214,2019,06,568,8771,6.48
3214,2019,07,684,8771,7.8
3214,2019,08,835,8771,9.52
3214,2019,55,228,8771,2.6
3214,2023,01,1108,8786,12.61
3214,2023,02,793,8786,9.03
3214,2023,03,3422,8786,38.95
3214,2023,04,104,8786,1.18
3214,2023,05,534,8786,6.08
3214,2023,06,676,8786,7.69
3214,2023,07,554,8786,6.31
3214,2023,08,430,8786,4.89
3214,2023,55,259,8786,2.95
3216,1987,01,1863,5437,34.27
3216,1987,02,985,5437,18.12
3216,1987,03,1451,5437,26.69
3216,1987,04,179,5437,3.29
3216,1987,05,414,5437,7.61
3216,1987,06,285,5437,5.24
3216,1987,07,215,5437,3.95
3216,1987,08,0,5437,0.0
3216,1987,55,0,5437,0.0
3216,1991,01,1413,5260,26.86
3216,1991,02,521,5260,9.9
3216,1991,03,1560,5260,29.66
3216,1991,04,202,5260,3.84
3216,1991,05,629,5260,11.96
3216,1991,06,742,5260,14.11
3216,1991,07,136,5260,2.59
3216,1991,08,0,5260,0.0
3216,1991,55,0,5260,0.0
3216,1995,01,2048,5588,36.65
3216,1995,02,802,5588,14.35
3216,1995,03,1547,5588,27.68
3216,1995,04,224,5588,4.01
3216,1995,05,595,5588,10.65
3216,1995,06,0,5588,0.0
3216,1995,07,214,5588,3.83
3216,1995,08,0,5588,0.0
3216,1995,55,0,5588,0.0
3216,1999,01,1910,5627,33.94
3216,1999,02,654,5627,11.62
3216,1999,03,1314,5627,23.35
3216,1999,04,262,5627,4.66
3216,1999,05,453,5627,8.05
3216,1999,06,377,5627,6.7
3216,1999,07,152,5627,2.7
3216,1999,08,0,5627,0.0
3216,1999,55,0,5627,0.0
3216,2003,01,2216,5978,37.07
3216,2003,02,956,5978,15.99
3216,2003,03,1268,5978,21.21
3216,2003,04,193,5978,3.23
3216,2003,05,343,5978,5.74
3216,2003,06,548,5978,9.17
3216,2003,07,220,5978,3.68
3216,2003,08,0,5978,0.0
3216,2003,55,0,5978,0.0
3216,2007,01,2111,6282,33.6
3216,2007,02,1197,6282,19.05
3216,2007,03,1745,6282,27.78
3216,2007,04,219,6282,3.49
3216,2007,05,0,6282,0.0
3216,2007,06,422,6282,6.72
3216,2007,07,467,6282,7.43
3216,2007,08,0,6282,0.0
3216,2007,55,0,6282,0.0
3216,2011,01,2348,7525,31.2
3216,2011,02,687,7525,9.13
3216,2011,03,2876,7525,38.22
3216,2011,04,222,7525,2.95
3216,2011,05,445,7525,5.91
3216,2011,06,360,7525,4.78
3216,2011,07,458,7525,6.09
3216,2011,08,69,7525,0.92
3216,2011,55,60,7525,0.8
3216,2015,01,2602,7800,33.36
3216,2015,02,814,7800,10.44
3216,2015,03,1662,7800,21.31
3216,2015,04,234,7800,3.0
3216,2015,05,386,7800,4.95
3216,2015,06,386,7800,4.95
3216,2015,07,238,7800,3.05
3216,2015,08,512,7800,6.56
3216,2015,55,0,7800,0.0
3216,2019,01,2748,8790,31.26
3216,2019,02,712,8790,8.1
3216,2019,03,1689,8790,19.22
3216,2019,04,168,8790,1.91
3216,2019,05,735,8790,8.36
3216,2019,06,427,8790,4.86
3216,2019,07,302,8790,3.44
3216,2019,08,893,8790,10.16
3216,2019,55,283,8790,3.22
3216,2023,01,2399,9120,26.3
3216,2023,02,929,9120,10.19
3216,2023,03,2481,9120,27.2
3216,2023,04,173,9120,1.9
3216,2023,05,495,9120,5.43
3216,2023,06,463,9120,5.08
3216,2023,07,476,9120,5.22
3216,2023,08,675,9120,7.4
3216,2023,55,289,9120,3.17
3218,1987,01,1734,6371,27.22
3218,1987,02,703,6371,11.03
3218,1987,03,1760,6371,27.63
3218,1987,04,322,6371,5.05
3218,1987,05,833,6371,13.07
3218,1987,06,453,6371,7.11
3218,1987,07,385,6371,6.04
3218,1987,08,0,6371,0.0
3218,1987,55,0,6371,0.0
3218,1991,01,1532,6259,24.48
3218,1991,02,389,6259,6.22
3218,1991,03,1619,6259,25.87
3218,1991,04,308,6259,4.92
3218,1991,05,1234,6259,19.72
3218,1991,06,785,6259,12.54
3218,1991,07,297,6259,4.75
3218,1991,08,0,6259,0.0
3218,1991,55,0,6259,0.0
3218,1995,01,1829,6382,28.66
3218,1995,02,740,6382,11.6
3218,1995,03,1172,6382,18.36
3218,1995,04,381,6382,5.97
3218,1995,05,1022,6382,16.01
3218,1995,06,634,6382,9.93
3218,1995,07,458,6382,7.18
3218,1995,08,0,6382,0.0
3218,1995,55,0,6382,0.0
3218,1999,01,1728,6328,27.31
3218,1999,02,727,6328,11.49
3218,1999,03,1196,6328,18.9
3218,1999,04,459,6328,7.25
3218,1999,05,668,6328,10.56
3218,1999,06,797,6328,12.59
3218,1999,07,405,6328,6.4
3218,1999,08,54,6328,0.85
3218,1999,55,0,6328,0.0
3218,2003,01,1995,6608,30.19
3218,2003,02,1017,6608,15.39
3218,2003,03,863,6608,13.06
3218,2003,04,332,6608,5.02
3218,2003,05,757,6608,11.46
3218,2003,06,1166,6608,17.65
3218,2003,07,365,6608,5.52
3218,2003,08,0,6608,0.0
3218,2003,55,0,6608,0.0
3218,2007,01,2143,6919,30.97
3218,2007,02,1040,6919,15.03
3218,2007,03,1077,6919,15.57
3218,2007,04,316,6919,4.57
3218,2007,05,859,6919,12.42
3218,2007,06,813,6919,11.75
3218,2007,07,536,6919,7.75
3218,2007,08,0,6919,0.0
3218,2007,55,0,6919,0.0
3218,2011,01,2456,8063,30.46
3218,2011,02,837,8063,10.38
3218,2011,03,2004,8063,24.85
3218,2011,04,316,8063,3.92
3218,2011,05,739,8063,9.17
3218,2011,06,732,8063,9.08
3218,2011,07,782,8063,9.7
3218,2011,08,197,8063,2.44
3218,2011,55,0,8063,0.0
3218,2015,01,2379,8131,29.26
3218,2015,02,839,8131,10.32
3218,2015,03,1678,8131,20.64
3218,2015,04,300,8131,3.69
3218,2015,05,1000,8131,12.3
3218,2015,06,594,8131,7.31
3218,2015,07,524,8131,6.44
3218,2015,08,606,8131,7.45
3218,2015,55,211,8131,2.6
3218,2019,01,2597,9724,26.71
3218,2019,02,945,9724,9.72
3218,2019,03,1798,9724,18.49
3218,2019,04,239,9724,2.46
3218,2019,05,1212,9724,12.46
3218,2019,06,833,9724,8.57
3218,2019,07,465,9724,4.78
3218,2019,08,1178,9724,12.11
3218,2019,55,457,9724,4.7
3218,2023,01,1873,10057,18.62
3218,2023,02,1126,10057,11.2
3218,2023,03,2925,10057,29.08
3218,2023,04,193,10057,1.92
3218,2023,05,640,10057,6.36
3218,2023,06,965,10057,9.6
3218,2023,07,579,10057,5.76
3218,2023,08,767,10057,7.63
3218,2023,55,418,10057,4.16
3220,1987,01,1327,3832,34.63
3220,1987,02,732,3832,19.1
3220,1987,03,844,3832,22.03
3220,1987,04,247,3832,6.45
3220,1987,05,288,3832,7.52
3220,1987,06,189,3832,4.93
3220,1987,07,205,3832,5.35
3220,1987,08,0,3832,0.0
3220,1987,55,0,3832,0.0
3220,1991,01,1173,3794,30.92
3220,1991,02,436,3794,11.49
3220,1991,03,879,3794,23.17
3220,1991,04,301,3794,7.93
3220,1991,05,526,3794,13.86
3220,1991,06,479,3794,12.63
3220,1991,07,0,3794,0.0
3220,1991,08,0,3794,0.0
3220,1991,55,0,3794,0.0
3220,1995,01,1174,3779,31.07
3220,1995,02,637,3779,16.86
3220,1995,03,669,3779,17.7
3220,1995,04,441,3779,11.67
3220,1995,05,625,3779,16.54
3220,1995,06,233,3779,6.17
3220,1995,07,0,3779,0.0
3220,1995,08,0,3779,0.0
3220,1995,55,0,3779,0.0
