kom2024,navn,aar,parti,stemmer,total_stemmer,prosent
1121,Time,1997,01,1862,7446,25.01
1121,Time,1997,02,1129,7446,15.16
1121,Time,1997,03,1014,7446,13.62
1121,Time,1997,04,1785,7446,23.97
1121,Time,1997,05,929,7446,12.48
1121,Time,1997,06,283,7446,3.8
1121,Time,1997,07,434,7446,5.83
1121,Time,1997,08,10,7446,0.13
1121,Time,2001,01,1288,7490,17.2
1121,Time,2001,02,1142,7490,15.25
1121,Time,2001,03,1491,7490,19.91
1121,Time,2001,04,1869,7490,24.95
1121,Time,2001,05,749,7490,10.0
1121,Time,2001,06,592,7490,7.9
1121,Time,2001,07,355,7490,4.74
1121,Time,2001,08,4,7490,0.05
1121,Time,2005,01,1860,8288,22.44
1121,Time,2005,02,1946,8288,23.48
1121,Time,2005,03,1114,8288,13.44
1121,Time,2005,04,1402,8288,16.92
1121,Time,2005,05,869,8288,10.49
1121,Time,2005,06,466,8288,5.62
1121,Time,2005,07,624,8288,7.53
1121,Time,2005,08,7,8288,0.08
1121,Time,2009,01,2291,8896,25.75
1121,Time,2009,02,2020,8896,22.71
1121,Time,2009,03,1543,8896,17.34
1121,Time,2009,04,1348,8896,15.15
1121,Time,2009,05,908,8896,10.21
1121,Time,2009,06,382,8896,4.29
1121,Time,2009,07,371,8896,4.17
1121,Time,2009,08,13,8896,0.15
1121,Time,2009,55,20,8896,0.22
1121,Time,2013,01,2043,9722,21.01
1121,Time,2013,02,1597,9722,16.43
1121,Time,2013,03,2740,9722,28.18
1121,Time,2013,04,1381,9722,14.2
1121,Time,2013,05,1001,9722,10.3
1121,Time,2013,06,302,9722,3.11
1121,Time,2013,07,382,9722,3.93
1121,Time,2013,08,255,9722,2.62
1121,Time,2013,55,21,9722,0.22
1121,Time,2017,01,2033,10234,19.87
1121,Time,2017,02,1908,10234,18.64
1121,Time,2017,03,2901,10234,28.35
1121,Time,2017,04,1205,10234,11.77
1121,Time,2017,05,1187,10234,11.6
1121,Time,2017,06,388,10234,3.79
1121,Time,2017,07,267,10234,2.61
1121,Time,2017,08,288,10234,2.81
1121,Time,2017,55,57,10234,0.56
1121,Time,2021,01,2151,10526,20.44
1121,Time,2021,02,1709,10526,16.24
1121,Time,2021,03,2532,10526,24.05
1121,Time,2021,04,1163,10526,11.05
1121,Time,2021,05,1656,10526,15.73
1121,Time,2021,06,622,10526,5.91
1121,Time,2021,07,283,10526,2.69
1121,Time,2021,08,181,10526,1.72
1121,Time,2021,55,229,10526,2.18
1121,Time,2025,01,2416,11412,21.17
1121,Time,2025,02,3239,11412,28.38
1121,Time,2025,03,1903,11412,16.68
1121,Time,2025,04,1317,11412,11.54
1121,Time,2025,05,1015,11412,8.89
1121,Time,2025,06,487,11412,4.27
1121,Time,2025,07,275,11412,2.41
1121,Time,2025,08,254,11412,2.23
1121,Time,2025,55,506,11412,4.43
1122,Gjesdal,1989,01,2412,5345,45.13
1122,Gjesdal,1989,02,481,5345,9.0
1122,Gjesdal,1989,03,669,5345,12.52
1122,Gjesdal,1989,04,785,5345,14.69
1122,Gjesdal,1989,05,556,5345,10.4
1122,Gjesdal,1989,06,210,5345,3.93
1122,Gjesdal,1989,07,223,5345,4.17
1122,Gjesdal,1989,08,9,5345,0.17
1122,Gjesdal,1993,01,1289,4061,31.74
1122,Gjesdal,1993,02,239,4061,5.89
1122,Gjesdal,1993,03,433,4061,10.66
1122,Gjesdal,1993,04,758,4061,18.67
1122,Gjesdal,1993,05,995,4061,24.5
1122,Gjesdal,1993,06,202,4061,4.97
1122,Gjesdal,1993,07,143,4061,3.52
1122,Gjesdal,1993,08,2,4061,0.05
1122,Gjesdal,1997,01,1388,4453,31.17
1122,Gjesdal,1997,02,625,4453,14.04
1122,Gjesdal,1997,03,468,4453,10.51
1122,Gjesdal,1997,04,1149,4453,25.8
1122,Gjesdal,1997,05,473,4453,10.62
1122,Gjesdal,1997,06,148,4453,3.32
1122,Gjesdal,1997,07,193,4453,4.33
1122,Gjesdal,1997,08,9,4453,0.2
1122,Gjesdal,2001,01,844,4497,18.77
1122,Gjesdal,2001,02,722,4497,16.06
1122,Gjesdal,2001,03,854,4497,18.99
1122,Gjesdal,2001,04,1204,4497,26.77
1122,Gjesdal,2001,05,358,4497,7.96
1122,Gjesdal,2001,06,337,4497,7.49
1122,Gjesdal,2001,07,173,4497,3.85
1122,Gjesdal,2001,08,5,4497,0.11
1122,Gjesdal,2005,01,1175,4933,23.82
1122,Gjesdal,2005,02,1259,4933,25.52
1122,Gjesdal,2005,03,572,4933,11.6
1122,Gjesdal,2005,04,883,4933,17.9
1122,Gjesdal,2005,05,505,4933,10.24
1122,Gjesdal,2005,06,249,4933,5.05
1122,Gjesdal,2005,07,284,4933,5.76
1122,Gjesdal,2005,08,6,4933,0.12
1122,Gjesdal,2009,01,1321,5371,24.6
1122,Gjesdal,2009,02,1391,5371,25.9
1122,Gjesdal,2009,03,779,5371,14.5
1122,Gjesdal,2009,04,989,5371,18.41
1122,Gjesdal,2009,05,523,5371,9.74
1122,Gjesdal,2009,06,190,5371,3.54
1122,Gjesdal,2009,07,155,5371,2.89
1122,Gjesdal,2009,08,15,5371,0.28
1122,Gjesdal,2009,55,8,5371,0.15
1122,Gjesdal,2013,01,1204,5722,21.04
1122,Gjesdal,2013,02,1164,5722,20.34
1122,Gjesdal,2013,03,1485,5722,25.95
1122,Gjesdal,2013,04,969,5722,16.93
1122,Gjesdal,2013,05,459,5722,8.02
1122,Gjesdal,2013,06,146,5722,2.55
1122,Gjesdal,2013,07,182,5722,3.18
1122,Gjesdal,2013,08,97,5722,1.7
1122,Gjesdal,2013,55,16,5722,0.28
1122,Gjesdal,2017,01,1349,6048,22.3
1122,Gjesdal,2017,02,1338,6048,22.12
1122,Gjesdal,2017,03,1383,6048,22.87
1122,Gjesdal,2017,04,835,6048,13.81
1122,Gjesdal,2017,05,689,6048,11.39
1122,Gjesdal,2017,06,168,6048,2.78
1122,Gjesdal,2017,07,137,6048,2.27
1122,Gjesdal,2017,08,111,6048,1.84
1122,Gjesdal,2017,55,38,6048,0.63
1122,Gjesdal,2021,01,1403,6060,23.15
1122,Gjesdal,2021,02,1125,6060,18.56
1122,Gjesdal,2021,03,1129,6060,18.63
1122,Gjesdal,2021,04,790,6060,13.04
1122,Gjesdal,2021,05,945,6060,15.59
1122,Gjesdal,2021,06,265,6060,4.37
1122,Gjesdal,2021,07,113,6060,1.86
1122,Gjesdal,2021,08,118,6060,1.95
1122,Gjesdal,2021,55,172,6060,2.84
1122,Gjesdal,2025,01,1428,6449,22.14
1122,Gjesdal,2025,02,2057,6449,31.9
1122,Gjesdal,2025,03,770,6449,11.94
1122,Gjesdal,2025,04,862,6449,13.37
1122,Gjesdal,2025,05,535,6449,8.3
1122,Gjesdal,2025,06,238,6449,3.69
1122,Gjesdal,2025,07,100,6449,1.55
1122,Gjesdal,2025,08,111,6449,1.72
1122,Gjesdal,2025,55,348,6449,5.4
1124,Sola,1989,01,3888,10995,35.36
1124,Sola,1989,02,1910,10995,17.37
1124,Sola,1989,03,2288,10995,20.81
1124,Sola,1989,04,1111,10995,10.1
1124,Sola,1989,05,858,10995,7.8
1124,Sola,1989,06,494,10995,4.49
1124,Sola,1989,07,423,10995,3.85
1124,Sola,1989,08,23,10995,0.21
1124,Sola,1993,01,2274,8677,26.21
1124,Sola,1993,02,996,8677,11.48
1124,Sola,1993,03,1802,8677,20.77
1124,Sola,1993,04,1136,8677,13.09
1124,Sola,1993,05,1630,8677,18.79
1124,Sola,1993,06,418,8677,4.82
1124,Sola,1993,07,405,8677,4.67
1124,Sola,1993,08,16,8677,0.18
1124,Sola,1997,01,2389,9926,24.07
1124,Sola,1997,02,2424,9926,24.42
1124,Sola,1997,03,1901,9926,19.15
1124,Sola,1997,04,1808,9926,18.21
1124,Sola,1997,05,686,9926,6.91
1124,Sola,1997,06,274,9926,2.76
1124,Sola,1997,07,432,9926,4.35
1124,Sola,1997,08,12,9926,0.12
1124,Sola,2001,01,1372,9900,13.86
1124,Sola,2001,02,2221,9900,22.43
1124,Sola,2001,03,2878,9900,29.07
1124,Sola,2001,04,1867,9900,18.86
1124,Sola,2001,05,430,9900,4.34
1124,Sola,2001,06,708,9900,7.15
1124,Sola,2001,07,415,9900,4.19
1124,Sola,2001,08,9,9900,0.09
1124,Sola,2005,01,2129,10661,19.97
1124,Sola,2005,02,3504,10661,32.87
1124,Sola,2005,03,2025,10661,18.99
1124,Sola,2005,04,1199,10661,11.25
1124,Sola,2005,05,492,10661,4.61
1124,Sola,2005,06,564,10661,5.29
1124,Sola,2005,07,738,10661,6.92
1124,Sola,2005,08,10,10661,0.09
1124,Sola,2009,01,2615,11855,22.06
1124,Sola,2009,02,3822,11855,32.24
1124,Sola,2009,03,2845,11855,24.0
1124,Sola,2009,04,1108,11855,9.35
1124,Sola,2009,05,493,11855,4.16
1124,Sola,2009,06,394,11855,3.32
1124,Sola,2009,07,510,11855,4.3
1124,Sola,2009,08,32,11855,0.27
1124,Sola,2009,55,36,11855,0.3
1124,Sola,2013,01,2358,12862,18.33
1124,Sola,2013,02,2837,12862,22.06
1124,Sola,2013,03,4844,12862,37.66
1124,Sola,2013,04,1218,12862,9.47
1124,Sola,2013,05,449,12862,3.49
1124,Sola,2013,06,308,12862,2.39
1124,Sola,2013,07,581,12862,4.52
1124,Sola,2013,08,230,12862,1.79
1124,Sola,2013,55,37,12862,0.29
1124,Sola,2017,01,2635,13588,19.39
1124,Sola,2017,02,3123,13588,22.98
1124,Sola,2017,03,4870,13588,35.84
1124,Sola,2017,04,907,13588,6.68
1124,Sola,2017,05,785,13588,5.78
1124,Sola,2017,06,382,13588,2.81
1124,Sola,2017,07,472,13588,3.47
1124,Sola,2017,08,315,13588,2.32
1124,Sola,2017,55,99,13588,0.73
1124,Sola,2021,01,2789,13949,19.99
1124,Sola,2021,02,2922,13949,20.95
1124,Sola,2021,03,4399,13949,31.54
1124,Sola,2021,04,946,13949,6.78
1124,Sola,2021,05,1187,13949,8.51
1124,Sola,2021,06,538,13949,3.86
1124,Sola,2021,07,519,13949,3.72
1124,Sola,2021,08,273,13949,1.96
1124,Sola,2021,55,376,13949,2.7
1124,Sola,2025,01,3192,15269,20.91
1124,Sola,2025,02,5350,15269,35.04
1124,Sola,2025,03,3110,15269,20.37
1124,Sola,2025,04,1179,15269,7.72
1124,Sola,2025,05,528,15269,3.46
1124,Sola,2025,06,472,15269,3.09
1124,Sola,2025,07,431,15269,2.82
1124,Sola,2025,08,355,15269,2.32
1124,Sola,2025,55,652,15269,4.27
1127,Randaberg,1989,01,2034,5450,37.32
1127,Randaberg,1989,02,621,5450,11.39
1127,Randaberg,1989,03,1073,5450,19.69
1127,Randaberg,1989,04,837,5450,15.36
1127,Randaberg,1989,05,442,5450,8.11
1127,Randaberg,1989,06,231,5450,4.24
1127,Randaberg,1989,07,203,5450,3.72
1127,Randaberg,1989,08,9,5450,0.17
1127,Randaberg,1993,01,1207,4475,26.97
1127,Randaberg,1993,02,367,4475,8.2
1127,Randaberg,1993,03,736,4475,16.45
1127,Randaberg,1993,04,815,4475,18.21
1127,Randaberg,1993,05,868,4475,19.4
1127,Randaberg,1993,06,227,4475,5.07
1127,Randaberg,1993,07,251,4475,5.61
1127,Randaberg,1993,08,4,4475,0.09
1127,Randaberg,1997,01,1252,4809,26.03
1127,Randaberg,1997,02,832,4809,17.3
1127,Randaberg,1997,03,772,4809,16.05
1127,Randaberg,1997,04,1147,4809,23.85
1127,Randaberg,1997,05,383,4809,7.96
1127,Randaberg,1997,06,157,4809,3.26
1127,Randaberg,1997,07,259,4809,5.39
1127,Randaberg,1997,08,7,4809,0.15
1127,Randaberg,2001,01,751,4691,16.01
1127,Randaberg,2001,02,745,4691,15.88
1127,Randaberg,2001,03,1160,4691,24.73
1127,Randaberg,2001,04,1127,4691,24.02
1127,Randaberg,2001,05,273,4691,5.82
1127,Randaberg,2001,06,368,4691,7.84
1127,Randaberg,2001,07,264,4691,5.63
1127,Randaberg,2001,08,3,4691,0.06
1127,Randaberg,2005,01,1228,5047,24.33
1127,Randaberg,2005,02,1266,5047,25.08
1127,Randaberg,2005,03,837,5047,16.58
1127,Randaberg,2005,04,833,5047,16.5
1127,Randaberg,2005,05,317,5047,6.28
1127,Randaberg,2005,06,218,5047,4.32
1127,Randaberg,2005,07,345,5047,6.84
1127,Randaberg,2005,08,3,5047,0.06
1127,Randaberg,2009,01,1359,5428,25.04
1127,Randaberg,2009,02,1408,5428,25.94
1127,Randaberg,2009,03,1148,5428,21.15
1127,Randaberg,2009,04,799,5428,14.72
1127,Randaberg,2009,05,273,5428,5.03
1127,Randaberg,2009,06,184,5428,3.39
1127,Randaberg,2009,07,234,5428,4.31
1127,Randaberg,2009,08,8,5428,0.15
1127,Randaberg,2009,55,15,5428,0.28
1127,Randaberg,2013,01,1233,5630,21.9
1127,Randaberg,2013,02,1014,5630,18.01
1127,Randaberg,2013,03,1869,5630,33.2
1127,Randaberg,2013,04,754,5630,13.39
1127,Randaberg,2013,05,249,5630,4.42
1127,Randaberg,2013,06,127,5630,2.26
1127,Randaberg,2013,07,271,5630,4.81
1127,Randaberg,2013,08,96,5630,1.71
1127,Randaberg,2013,55,17,5630,0.3
1127,Randaberg,2017,01,1257,5961,21.09
1127,Randaberg,2017,02,1132,5961,18.99
1127,Randaberg,2017,03,1913,5961,32.09
1127,Randaberg,2017,04,710,5961,11.91
1127,Randaberg,2017,05,400,5961,6.71
1127,Randaberg,2017,06,160,5961,2.68
1127,Randaberg,2017,07,198,5961,3.32
1127,Randaberg,2017,08,149,5961,2.5
1127,Randaberg,2017,55,42,5961,0.7
1127,Randaberg,2021,01,1360,6287,21.63
1127,Randaberg,2021,02,1058,6287,16.83
1127,Randaberg,2021,03,1751,6287,27.85
1127,Randaberg,2021,04,784,6287,12.47
1127,Randaberg,2021,05,576,6287,9.16
1127,Randaberg,2021,06,244,6287,3.88
1127,Randaberg,2021,07,211,6287,3.36
1127,Randaberg,2021,08,117,6287,1.86
1127,Randaberg,2021,55,186,6287,2.96
1127,Randaberg,2025,01,1531,6600,23.2
1127,Randaberg,2025,02,1903,6600,28.83
1127,Randaberg,2025,03,1084,6600,16.42
1127,Randaberg,2025,04,780,6600,11.82
1127,Randaberg,2025,05,556,6600,8.42
1127,Randaberg,2025,06,179,6600,2.71
1127,Randaberg,2025,07,150,6600,2.27
1127,Randaberg,2025,08,146,6600,2.21
1127,Randaberg,2025,55,271,6600,4.11
1130,Strand,1989,01,2798,6952,40.25
1130,Strand,1989,02,741,6952,10.66
1130,Strand,1989,03,979,6952,14.08
1130,Strand,1989,04,1325,6952,19.06
1130,Strand,1989,05,399,6952,5.74
1130,Strand,1989,06,403,6952,5.8
1130,Strand,1989,07,286,6952,4.11
1130,Strand,1989,08,21,6952,0.3
1130,Strand,1993,01,1460,5119,28.52
1130,Strand,1993,02,302,5119,5.9
1130,Strand,1993,03,591,5119,11.55
1130,Strand,1993,04,1099,5119,21.47
1130,Strand,1993,05,1113,5119,21.74
1130,Strand,1993,06,340,5119,6.64
1130,Strand,1993,07,205,5119,4.0
1130,Strand,1993,08,9,5119,0.18
1130,Strand,1997,01,1387,5420,25.59
1130,Strand,1997,02,946,5420,17.45
1130,Strand,1997,03,499,5420,9.21
1130,Strand,1997,04,1661,5420,30.65
1130,Strand,1997,05,456,5420,8.41
