kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,sum_9parti,prosent_9parti,dekning,estimert
1539,Rauma,1987,06,201,3934,5.11,3934,5.11,1.0,False
1539,Rauma,1987,07,247,3934,6.28,3934,6.28,1.0,False
1539,Rauma,1987,08,0,3934,0.0,3934,0.0,1.0,False
1539,Rauma,1987,55,0,3934,0.0,3934,0.0,1.0,False
1539,Rauma,1987,99,0,3934,0.0,3934,,1.0,False
1547,Aukra,1987,01,441,1372,32.14,1372,32.14,1.0,False
1547,Aukra,1987,02,0,1372,0.0,1372,0.0,1.0,False
1547,Aukra,1987,03,290,1372,21.14,1372,21.14,1.0,False
1547,Aukra,1987,04,285,1372,20.77,1372,20.77,1.0,False
1547,Aukra,1987,05,160,1372,11.66,1372,11.66,1.0,False
1547,Aukra,1987,06,0,1372,0.0,1372,0.0,1.0,False
1547,Aukra,1987,07,196,1372,14.29,1372,14.29,1.0,False
1547,Aukra,1987,08,0,1372,0.0,1372,0.0,1.0,False
1547,Aukra,1987,55,0,1372,0.0,1372,0.0,1.0,False
1547,Aukra,1987,99,0,1372,0.0,1372,,1.0,False
1554,Averøy,1987,01,876,2611,33.55,2611,33.55,1.0,False
1554,Averøy,1987,02,188,2611,7.2,2611,7.2,1.0,False
1554,Averøy,1987,03,252,2611,9.65,2611,9.65,1.0,False
1554,Averøy,1987,04,364,2611,13.94,2611,13.94,1.0,False
1554,Averøy,1987,05,288,2611,11.03,2611,11.03,1.0,False
1554,Averøy,1987,06,0,2611,0.0,2611,0.0,1.0,False
1554,Averøy,1987,07,643,2611,24.63,2611,24.63,1.0,False
1554,Averøy,1987,08,0,2611,0.0,2611,0.0,1.0,False
1554,Averøy,1987,55,0,2611,0.0,2611,0.0,1.0,False
1554,Averøy,1987,99,0,2611,0.0,2611,,1.0,False
1557,Gjemnes,1987,01,487,1523,31.98,1523,31.98,1.0,False
1557,Gjemnes,1987,02,0,1523,0.0,1523,0.0,1.0,False
1557,Gjemnes,1987,03,163,1523,10.7,1523,10.7,1.0,False
1557,Gjemnes,1987,04,221,1523,14.51,1523,14.51,1.0,False
1557,Gjemnes,1987,05,505,1523,33.16,1523,33.16,1.0,False
1557,Gjemnes,1987,06,0,1523,0.0,1523,0.0,1.0,False
1557,Gjemnes,1987,07,147,1523,9.65,1523,9.65,1.0,False
1557,Gjemnes,1987,08,0,1523,0.0,1523,0.0,1.0,False
1557,Gjemnes,1987,55,0,1523,0.0,1523,0.0,1.0,False
1557,Gjemnes,1987,99,0,1523,0.0,1523,,1.0,False
1560,Tingvoll,1987,01,801,1833,43.7,1833,43.7,1.0,False
1560,Tingvoll,1987,02,0,1833,0.0,1833,0.0,1.0,False
1560,Tingvoll,1987,03,217,1833,11.84,1833,11.84,1.0,False
1560,Tingvoll,1987,04,243,1833,13.26,1833,13.26,1.0,False
1560,Tingvoll,1987,05,322,1833,17.57,1833,17.57,1.0,False
1560,Tingvoll,1987,06,90,1833,4.91,1833,4.91,1.0,False
1560,Tingvoll,1987,07,160,1833,8.73,1833,8.73,1.0,False
1560,Tingvoll,1987,08,0,1833,0.0,1833,0.0,1.0,False
1560,Tingvoll,1987,55,0,1833,0.0,1833,0.0,1.0,False
1560,Tingvoll,1987,99,0,1833,0.0,1833,,1.0,False
1563,Sunndal,1987,01,1860,3844,48.39,3844,48.39,1.0,False
1563,Sunndal,1987,02,0,3844,0.0,3844,0.0,1.0,False
1563,Sunndal,1987,03,461,3844,11.99,3844,11.99,1.0,False
1563,Sunndal,1987,04,283,3844,7.36,3844,7.36,1.0,False
1563,Sunndal,1987,05,525,3844,13.66,3844,13.66,1.0,False
1563,Sunndal,1987,06,347,3844,9.03,3844,9.03,1.0,False
1563,Sunndal,1987,07,345,3844,8.98,3844,8.98,1.0,False
1563,Sunndal,1987,08,0,3844,0.0,3844,0.0,1.0,False
1563,Sunndal,1987,55,23,3844,0.6,3844,0.6,1.0,False
1563,Sunndal,1987,99,0,3844,0.0,3844,,1.0,False
1566,Surnadal,1987,01,1472,3135,46.95,3135,46.95,1.0,False
1566,Surnadal,1987,02,0,3135,0.0,3135,0.0,1.0,False
1566,Surnadal,1987,03,328,3135,10.46,3135,10.46,1.0,False
1566,Surnadal,1987,04,293,3135,9.35,3135,9.35,1.0,False
1566,Surnadal,1987,05,863,3135,27.53,3135,27.53,1.0,False
1566,Surnadal,1987,06,0,3135,0.0,3135,0.0,1.0,False
1566,Surnadal,1987,07,179,3135,5.71,3135,5.71,1.0,False
1566,Surnadal,1987,08,0,3135,0.0,3135,0.0,1.0,False
1566,Surnadal,1987,55,0,3135,0.0,3135,0.0,1.0,False
1566,Surnadal,1987,99,0,3135,0.0,3135,,1.0,False
1573,Smøla,1987,01,360,1445,24.91,1093,32.94,1.0,False
1573,Smøla,1987,02,0,1445,0.0,1093,0.0,1.0,False
1573,Smøla,1987,03,239,1445,16.54,1093,21.87,1.0,False
1573,Smøla,1987,04,117,1445,8.1,1093,10.7,1.0,False
1573,Smøla,1987,05,255,1445,17.65,1093,23.33,1.0,False
1573,Smøla,1987,06,0,1445,0.0,1093,0.0,1.0,False
1573,Smøla,1987,07,122,1445,8.44,1093,11.16,1.0,False
1573,Smøla,1987,08,0,1445,0.0,1093,0.0,1.0,False
1573,Smøla,1987,55,0,1445,0.0,1093,0.0,1.0,False
1573,Smøla,1987,99,352,1445,24.36,1093,,1.0,False
1576,Aure,1987,01,772,2080,37.12,2080,37.12,1.0,False
1576,Aure,1987,02,0,2080,0.0,2080,0.0,1.0,False
1576,Aure,1987,03,320,2080,15.38,2080,15.38,1.0,False
1576,Aure,1987,04,233,2080,11.2,2080,11.2,1.0,False
1576,Aure,1987,05,474,2080,22.79,2080,22.79,1.0,False
1576,Aure,1987,06,38,2080,1.83,2080,1.83,1.0,False
1576,Aure,1987,07,243,2080,11.68,2080,11.68,1.0,False
1576,Aure,1987,08,0,2080,0.0,2080,0.0,1.0,False
1576,Aure,1987,55,0,2080,0.0,2080,0.0,1.0,False
1576,Aure,1987,99,0,2080,0.0,2080,,1.0,False
1577,Volda,1987,01,852,4791,17.78,4327,19.69,1.0,False
1577,Volda,1987,02,0,4791,0.0,4327,0.0,1.0,False
1577,Volda,1987,03,1056,4791,22.04,4327,24.4,1.0,False
1577,Volda,1987,04,679,4791,14.17,4327,15.69,1.0,False
1577,Volda,1987,05,749,4791,15.63,4327,17.31,1.0,False
1577,Volda,1987,06,217,4791,4.53,4327,5.02,1.0,False
1577,Volda,1987,07,774,4791,16.16,4327,17.89,1.0,False
1577,Volda,1987,08,0,4791,0.0,4327,0.0,1.0,False
1577,Volda,1987,55,0,4791,0.0,4327,0.0,1.0,False
1577,Volda,1987,99,464,4791,9.68,4327,,1.0,False
1578,Fjord,1987,01,310,1499,20.68,1499,20.68,1.0,False
1578,Fjord,1987,02,0,1499,0.0,1499,0.0,1.0,False
1578,Fjord,1987,03,303,1499,20.21,1499,20.21,1.0,False
1578,Fjord,1987,04,231,1499,15.41,1499,15.41,1.0,False
1578,Fjord,1987,05,513,1499,34.22,1499,34.22,1.0,False
1578,Fjord,1987,06,0,1499,0.0,1499,0.0,1.0,False
1578,Fjord,1987,07,142,1499,9.47,1499,9.47,1.0,False
1578,Fjord,1987,08,0,1499,0.0,1499,0.0,1.0,False
1578,Fjord,1987,55,0,1499,0.0,1499,0.0,1.0,False
1578,Fjord,1987,99,0,1499,0.0,1499,,1.0,False
1579,Hustadvika,1987,01,1709,5678,30.1,5678,30.1,1.0,False
1579,Hustadvika,1987,02,722,5678,12.72,5678,12.72,1.0,False
1579,Hustadvika,1987,03,847,5678,14.92,5678,14.92,1.0,False
1579,Hustadvika,1987,04,814,5678,14.34,5678,14.34,1.0,False
1579,Hustadvika,1987,05,1054,5678,18.56,5678,18.56,1.0,False
1579,Hustadvika,1987,06,198,5678,3.49,5678,3.49,1.0,False
1579,Hustadvika,1987,07,334,5678,5.88,5678,5.88,1.0,False
1579,Hustadvika,1987,08,0,5678,0.0,5678,0.0,1.0,False
1579,Hustadvika,1987,55,0,5678,0.0,5678,0.0,1.0,False
1579,Hustadvika,1987,99,0,5678,0.0,5678,,1.0,False
1580,Haram,1987,01,877,4384,20.0,3092,28.36,1.0,False
1580,Haram,1987,02,0,4384,0.0,3092,0.0,1.0,False
1580,Haram,1987,03,816,4384,18.61,3092,26.39,1.0,False
1580,Haram,1987,04,701,4384,15.99,3092,22.67,1.0,False
1580,Haram,1987,05,191,4384,4.36,3092,6.18,1.0,False
1580,Haram,1987,06,122,4384,2.78,3092,3.95,1.0,False
1580,Haram,1987,07,385,4384,8.78,3092,12.45,1.0,False
1580,Haram,1987,08,0,4384,0.0,3092,0.0,1.0,False
1580,Haram,1987,55,0,4384,0.0,3092,0.0,1.0,False
1580,Haram,1987,99,1292,4384,29.47,3092,,1.0,False
1804,Bodø,1987,01,6666,17270,38.6,17205,38.74,1.0,False
1804,Bodø,1987,02,1557,17270,9.02,17205,9.05,1.0,False
1804,Bodø,1987,03,4620,17270,26.75,17205,26.85,1.0,False
1804,Bodø,1987,04,1138,17270,6.59,17205,6.61,1.0,False
1804,Bodø,1987,05,646,17270,3.74,17205,3.75,1.0,False
1804,Bodø,1987,06,1442,17270,8.35,17205,8.38,1.0,False
1804,Bodø,1987,07,737,17270,4.27,17205,4.28,1.0,False
1804,Bodø,1987,08,0,17270,0.0,17205,0.0,1.0,False
1804,Bodø,1987,55,399,17270,2.31,17205,2.32,1.0,False
1804,Bodø,1987,99,65,17270,0.38,17205,,1.0,False
1806,Narvik,1987,01,5251.51,11235.86,46.74,10805.08,48.6,1.0,True
1806,Narvik,1987,02,0.0,11235.86,0.0,10805.08,0.0,1.0,True
1806,Narvik,1987,03,2524.0,11235.86,22.46,10805.08,23.36,1.0,True
1806,Narvik,1987,04,610.26,11235.86,5.43,10805.08,5.65,1.0,True
1806,Narvik,1987,05,651.0,11235.86,5.79,10805.08,6.02,1.0,True
1806,Narvik,1987,06,1158.29,11235.86,10.31,10805.08,10.72,1.0,True
1806,Narvik,1987,07,508.03,11235.86,4.52,10805.08,4.7,1.0,True
1806,Narvik,1987,08,0.0,11235.86,0.0,10805.08,0.0,1.0,True
1806,Narvik,1987,55,102.0,11235.86,0.91,10805.08,0.94,1.0,True
1806,Narvik,1987,99,430.78,11235.86,3.83,10805.08,,1.0,True
1811,Bindal,1987,01,479,1212,39.52,988,48.48,1.0,False
1811,Bindal,1987,02,0,1212,0.0,988,0.0,1.0,False
1811,Bindal,1987,03,93,1212,7.67,988,9.41,1.0,False
1811,Bindal,1987,04,0,1212,0.0,988,0.0,1.0,False
1811,Bindal,1987,05,273,1212,22.52,988,27.63,1.0,False
1811,Bindal,1987,06,143,1212,11.8,988,14.47,1.0,False
1811,Bindal,1987,07,0,1212,0.0,988,0.0,1.0,False
1811,Bindal,1987,08,0,1212,0.0,988,0.0,1.0,False
1811,Bindal,1987,55,0,1212,0.0,988,0.0,1.0,False
1811,Bindal,1987,99,224,1212,18.48,988,,1.0,False
1812,Sømna,1987,01,430,1113,38.63,1113,38.63,1.0,False
1812,Sømna,1987,02,0,1113,0.0,1113,0.0,1.0,False
1812,Sømna,1987,03,163,1113,14.65,1113,14.65,1.0,False
1812,Sømna,1987,04,56,1113,5.03,1113,5.03,1.0,False
1812,Sømna,1987,05,293,1113,26.33,1113,26.33,1.0,False
1812,Sømna,1987,06,171,1113,15.36,1113,15.36,1.0,False
1812,Sømna,1987,07,0,1113,0.0,1113,0.0,1.0,False
1812,Sømna,1987,08,0,1113,0.0,1113,0.0,1.0,False
1812,Sømna,1987,55,0,1113,0.0,1113,0.0,1.0,False
1812,Sømna,1987,99,0,1113,0.0,1113,,1.0,False
1813,Brønnøy,1987,01,1499,3121,48.03,3121,48.03,1.0,False
1813,Brønnøy,1987,02,161,3121,5.16,3121,5.16,1.0,False
1813,Brønnøy,1987,03,576,3121,18.46,3121,18.46,1.0,False
1813,Brønnøy,1987,04,165,3121,5.29,3121,5.29,1.0,False
1813,Brønnøy,1987,05,250,3121,8.01,3121,8.01,1.0,False
1813,Brønnøy,1987,06,311,3121,9.96,3121,9.96,1.0,False
1813,Brønnøy,1987,07,86,3121,2.76,3121,2.76,1.0,False
1813,Brønnøy,1987,08,0,3121,0.0,3121,0.0,1.0,False
1813,Brønnøy,1987,55,73,3121,2.34,3121,2.34,1.0,False
1813,Brønnøy,1987,99,0,3121,0.0,3121,,1.0,False
1815,Vega,1987,01,319,887,35.96,723,44.12,1.0,False
1815,Vega,1987,02,0,887,0.0,723,0.0,1.0,False
1815,Vega,1987,03,105,887,11.84,723,14.52,1.0,False
1815,Vega,1987,04,0,887,0.0,723,0.0,1.0,False
1815,Vega,1987,05,143,887,16.12,723,19.78,1.0,False
1815,Vega,1987,06,92,887,10.37,723,12.72,1.0,False
1815,Vega,1987,07,64,887,7.22,723,8.85,1.0,False
1815,Vega,1987,08,0,887,0.0,723,0.0,1.0,False
1815,Vega,1987,55,0,887,0.0,723,0.0,1.0,False
1815,Vega,1987,99,164,887,18.49,723,,1.0,False
1816,Vevelstad,1987,01,222,409,54.28,222,100.0,1.0,False
1816,Vevelstad,1987,02,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,03,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,04,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,05,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,06,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,07,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,08,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,55,0,409,0.0,222,0.0,1.0,False
1816,Vevelstad,1987,99,187,409,45.72,222,,1.0,False
1818,Herøy (Nordland),1987,01,521,944,55.19,659,79.06,1.0,False
1818,Herøy (Nordland),1987,02,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,03,138,944,14.62,659,20.94,1.0,False
1818,Herøy (Nordland),1987,04,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,05,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,06,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,07,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,08,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,55,0,944,0.0,659,0.0,1.0,False
1818,Herøy (Nordland),1987,99,285,944,30.19,659,,1.0,False
1820,Alstahaug,1987,01,1386,3274,42.33,3274,42.33,1.0,False
1820,Alstahaug,1987,02,122,3274,3.73,3274,3.73,1.0,False
1820,Alstahaug,1987,03,888,3274,27.12,3274,27.12,1.0,False
1820,Alstahaug,1987,04,167,3274,5.1,3274,5.1,1.0,False
1820,Alstahaug,1987,05,249,3274,7.61,3274,7.61,1.0,False
1820,Alstahaug,1987,06,169,3274,5.16,3274,5.16,1.0,False
1820,Alstahaug,1987,07,151,3274,4.61,3274,4.61,1.0,False
1820,Alstahaug,1987,08,0,3274,0.0,3274,0.0,1.0,False
1820,Alstahaug,1987,55,142,3274,4.34,3274,4.34,1.0,False
1820,Alstahaug,1987,99,0,3274,0.0,3274,,1.0,False
1822,Leirfjord,1987,01,312,1173,26.6,731,42.68,1.0,False
1822,Leirfjord,1987,02,0,1173,0.0,731,0.0,1.0,False
1822,Leirfjord,1987,03,100,1173,8.53,731,13.68,1.0,False
1822,Leirfjord,1987,04,45,1173,3.84,731,6.16,1.0,False
1822,Leirfjord,1987,05,151,1173,12.87,731,20.66,1.0,False
1822,Leirfjord,1987,06,79,1173,6.73,731,10.81,1.0,False
1822,Leirfjord,1987,07,0,1173,0.0,731,0.0,1.0,False
1822,Leirfjord,1987,08,0,1173,0.0,731,0.0,1.0,False
1822,Leirfjord,1987,55,44,1173,3.75,731,6.02,1.0,False
1822,Leirfjord,1987,99,442,1173,37.68,731,,1.0,False
1824,Vefsn,1987,01,3685,6328,58.23,6328,58.23,1.0,False
1824,Vefsn,1987,02,0,6328,0.0,6328,0.0,1.0,False
1824,Vefsn,1987,03,1050,6328,16.59,6328,16.59,1.0,False
1824,Vefsn,1987,04,284,6328,4.49,6328,4.49,1.0,False
1824,Vefsn,1987,05,448,6328,7.08,6328,7.08,1.0,False
1824,Vefsn,1987,06,505,6328,7.98,6328,7.98,1.0,False
1824,Vefsn,1987,07,262,6328,4.14,6328,4.14,1.0,False
1824,Vefsn,1987,08,0,6328,0.0,6328,0.0,1.0,False
1824,Vefsn,1987,55,94,6328,1.49,6328,1.49,1.0,False
1824,Vefsn,1987,99,0,6328,0.0,6328,,1.0,False
1825,Grane,1987,01,486,918,52.94,656,74.09,1.0,False
1825,Grane,1987,02,0,918,0.0,656,0.0,1.0,False
1825,Grane,1987,03,91,918,9.91,656,13.87,1.0,False
1825,Grane,1987,04,0,918,0.0,656,0.0,1.0,False
1825,Grane,1987,05,0,918,0.0,656,0.0,1.0,False
1825,Grane,1987,06,79,918,8.61,656,12.04,1.0,False
1825,Grane,1987,07,0,918,0.0,656,0.0,1.0,False
1825,Grane,1987,08,0,918,0.0,656,0.0,1.0,False
1825,Grane,1987,55,0,918,0.0,656,0.0,1.0,False
1825,Grane,1987,99,262,918,28.54,656,,1.0,False
1826,Aarborte - Hattfjelldal,1987,01,533,954,55.87,635,83.94,1.0,False
1826,Aarborte - Hattfjelldal,1987,02,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,03,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,04,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,05,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,06,102,954,10.69,635,16.06,1.0,False
1826,Aarborte - Hattfjelldal,1987,07,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,08,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,55,0,954,0.0,635,0.0,1.0,False
1826,Aarborte - Hattfjelldal,1987,99,319,954,33.44,635,,1.0,False
1827,Dønna,1987,01,382,937,40.77,937,40.77,1.0,False
1827,Dønna,1987,02,0,937,0.0,937,0.0,1.0,False
1827,Dønna,1987,03,206,937,21.99,937,21.99,1.0,False
1827,Dønna,1987,04,58,937,6.19,937,6.19,1.0,False
1827,Dønna,1987,05,166,937,17.72,937,17.72,1.0,False
1827,Dønna,1987,06,80,937,8.54,937,8.54,1.0,False
1827,Dønna,1987,07,0,937,0.0,937,0.0,1.0,False
1827,Dønna,1987,08,0,937,0.0,937,0.0,1.0,False
1827,Dønna,1987,55,45,937,4.8,937,4.8,1.0,False
1827,Dønna,1987,99,0,937,0.0,937,,1.0,False
1828,Nesna,1987,01,453,994,45.57,994,45.57,1.0,False
1828,Nesna,1987,02,0,994,0.0,994,0.0,1.0,False
1828,Nesna,1987,03,193,994,19.42,994,19.42,1.0,False
1828,Nesna,1987,04,49,994,4.93,994,4.93,1.0,False
1828,Nesna,1987,05,150,994,15.09,994,15.09,1.0,False
1828,Nesna,1987,06,96,994,9.66,994,9.66,1.0,False
1828,Nesna,1987,07,53,994,5.33,994,5.33,1.0,False
1828,Nesna,1987,08,0,994,0.0,994,0.0,1.0,False
1828,Nesna,1987,55,0,994,0.0,994,0.0,1.0,False
1828,Nesna,1987,99,0,994,0.0,994,,1.0,False
1832,Hemnes,1987,01,1140,2649,43.04,2500,45.6,1.0,False
1832,Hemnes,1987,02,0,2649,0.0,2500,0.0,1.0,False
1832,Hemnes,1987,03,512,2649,19.33,2500,20.48,1.0,False
1832,Hemnes,1987,04,114,2649,4.3,2500,4.56,1.0,False
1832,Hemnes,1987,05,268,2649,10.12,2500,10.72,1.0,False
1832,Hemnes,1987,06,376,2649,14.19,2500,15.04,1.0,False
1832,Hemnes,1987,07,90,2649,3.4,2500,3.6,1.0,False
1832,Hemnes,1987,08,0,2649,0.0,2500,0.0,1.0,False
1832,Hemnes,1987,55,0,2649,0.0,2500,0.0,1.0,False
1832,Hemnes,1987,99,149,2649,5.62,2500,,1.0,False
1833,Rana - Raane,1987,01,5276,11236,46.96,11065,47.68,1.0,False
1833,Rana - Raane,1987,02,809,11236,7.2,11065,7.31,1.0,False
1833,Rana - Raane,1987,03,1543,11236,13.73,11065,13.94,1.0,False
1833,Rana - Raane,1987,04,410,11236,3.65,11065,3.71,1.0,False
1833,Rana - Raane,1987,05,328,11236,2.92,11065,2.96,1.0,False
1833,Rana - Raane,1987,06,2120,11236,18.87,11065,19.16,1.0,False
1833,Rana - Raane,1987,07,347,11236,3.09,11065,3.14,1.0,False
1833,Rana - Raane,1987,08,0,11236,0.0,11065,0.0,1.0,False
1833,Rana - Raane,1987,55,232,11236,2.06,11065,2.1,1.0,False
1833,Rana - Raane,1987,99,171,11236,1.52,11065,,1.0,False
1834,Lurøy,1987,01,491,1231,39.89,1176,41.75,1.0,False
1834,Lurøy,1987,02,61,1231,4.96,1176,5.19,1.0,False
1834,Lurøy,1987,03,183,1231,14.87,1176,15.56,1.0,False
1834,Lurøy,1987,04,94,1231,7.64,1176,7.99,1.0,False
1834,Lurøy,1987,05,202,1231,16.41,1176,17.18,1.0,False
1834,Lurøy,1987,06,89,1231,7.23,1176,7.57,1.0,False
1834,Lurøy,1987,07,56,1231,4.55,1176,4.76,1.0,False
1834,Lurøy,1987,08,0,1231,0.0,1176,0.0,1.0,False
1834,Lurøy,1987,55,0,1231,0.0,1176,0.0,1.0,False
1834,Lurøy,1987,99,55,1231,4.47,1176,,1.0,False
1835,Træna,1987,01,100,295,33.9,295,33.9,1.0,False
1835,Træna,1987,02,0,295,0.0,295,0.0,1.0,False
1835,Træna,1987,03,64,295,21.69,295,21.69,1.0,False
1835,Træna,1987,04,55,295,18.64,295,18.64,1.0,False
1835,Træna,1987,05,76,295,25.76,295,25.76,1.0,False
1835,Træna,1987,06,0,295,0.0,295,0.0,1.0,False
1835,Træna,1987,07,0,295,0.0,295,0.0,1.0,False
1835,Træna,1987,08,0,295,0.0,295,0.0,1.0,False
1835,Træna,1987,55,0,295,0.0,295,0.0,1.0,False
1835,Træna,1987,99,0,295,0.0,295,,1.0,False
1836,Rødøy,1987,01,247,999,24.72,540,45.74,1.0,False
1836,Rødøy,1987,02,0,999,0.0,540,0.0,1.0,False
1836,Rødøy,1987,03,95,999,9.51,540,17.59,1.0,False
1836,Rødøy,1987,04,85,999,8.51,540,15.74,1.0,False
1836,Rødøy,1987,05,113,999,11.31,540,20.93,1.0,False
1836,Rødøy,1987,06,0,999,0.0,540,0.0,1.0,False
1836,Rødøy,1987,07,0,999,0.0,540,0.0,1.0,False
1836,Rødøy,1987,08,0,999,0.0,540,0.0,1.0,False
1836,Rødøy,1987,55,0,999,0.0,540,0.0,1.0,False
1836,Rødøy,1987,99,459,999,45.95,540,,1.0,False
1837,Meløy,1987,01,1407,3663,38.41,3663,38.41,1.0,False
1837,Meløy,1987,02,0,3663,0.0,3663,0.0,1.0,False
1837,Meløy,1987,03,1363,3663,37.21,3663,37.21,1.0,False
1837,Meløy,1987,04,326,3663,8.9,3663,8.9,1.0,False
1837,Meløy,1987,05,167,3663,4.56,3663,4.56,1.0,False
1837,Meløy,1987,06,262,3663,7.15,3663,7.15,1.0,False
1837,Meløy,1987,07,138,3663,3.77,3663,3.77,1.0,False
1837,Meløy,1987,08,0,3663,0.0,3663,0.0,1.0,False
1837,Meløy,1987,55,0,3663,0.0,3663,0.0,1.0,False
1837,Meløy,1987,99,0,3663,0.0,3663,,1.0,False
1838,Gildeskål,1987,01,693,1405,49.32,1405,49.32,1.0,False
1838,Gildeskål,1987,02,0,1405,0.0,1405,0.0,1.0,False
1838,Gildeskål,1987,03,382,1405,27.19,1405,27.19,1.0,False
1838,Gildeskål,1987,04,132,1405,9.4,1405,9.4,1.0,False
1838,Gildeskål,1987,05,122,1405,8.68,1405,8.68,1.0,False
1838,Gildeskål,1987,06,0,1405,0.0,1405,0.0,1.0,False
1838,Gildeskål,1987,07,76,1405,5.41,1405,5.41,1.0,False
1838,Gildeskål,1987,08,0,1405,0.0,1405,0.0,1.0,False
1838,Gildeskål,1987,55,0,1405,0.0,1405,0.0,1.0,False
1838,Gildeskål,1987,99,0,1405,0.0,1405,,1.0,False
1839,Beiarn,1987,01,438,883,49.6,543,80.66,1.0,False
1839,Beiarn,1987,02,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,03,105,883,11.89,543,19.34,1.0,False
1839,Beiarn,1987,04,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,05,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,06,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,07,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,08,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,55,0,883,0.0,543,0.0,1.0,False
1839,Beiarn,1987,99,340,883,38.51,543,,1.0,False
1840,Saltdal,1987,01,1077,2526,42.64,2248,47.91,1.0,False
1840,Saltdal,1987,02,0,2526,0.0,2248,0.0,1.0,False
1840,Saltdal,1987,03,398,2526,15.76,2248,17.7,1.0,False
1840,Saltdal,1987,04,117,2526,4.63,2248,5.2,1.0,False
1840,Saltdal,1987,05,167,2526,6.61,2248,7.43,1.0,False
1840,Saltdal,1987,06,203,2526,8.04,2248,9.03,1.0,False
1840,Saltdal,1987,07,117,2526,4.63,2248,5.2,1.0,False
1840,Saltdal,1987,08,0,2526,0.0,2248,0.0,1.0,False
1840,Saltdal,1987,55,169,2526,6.69,2248,7.52,1.0,False
1840,Saltdal,1987,99,278,2526,11.01,2248,,1.0,False
1841,Fauske - Fuossko,1987,01,2708,5131,52.78,5131,52.78,1.0,False
1841,Fauske - Fuossko,1987,02,296,5131,5.77,5131,5.77,1.0,False
1841,Fauske - Fuossko,1987,03,989,5131,19.27,5131,19.27,1.0,False
1841,Fauske - Fuossko,1987,04,125,5131,2.44,5131,2.44,1.0,False
1841,Fauske - Fuossko,1987,05,147,5131,2.86,5131,2.86,1.0,False
1841,Fauske - Fuossko,1987,06,512,5131,9.98,5131,9.98,1.0,False
1841,Fauske - Fuossko,1987,07,274,5131,5.34,5131,5.34,1.0,False
1841,Fauske - Fuossko,1987,08,0,5131,0.0,5131,0.0,1.0,False
1841,Fauske - Fuossko,1987,55,80,5131,1.56,5131,1.56,1.0,False
1841,Fauske - Fuossko,1987,99,0,5131,0.0,5131,,1.0,False
1845,Sørfold - Fuolldá,1987,01,634,1445,43.88,1299,48.81,1.0,False
1845,Sørfold - Fuolldá,1987,02,0,1445,0.0,1299,0.0,1.0,False
1845,Sørfold - Fuolldá,1987,03,144,1445,9.97,1299,11.09,1.0,False
1845,Sørfold - Fuolldá,1987,04,88,1445,6.09,1299,6.77,1.0,False
1845,Sørfold - Fuolldá,1987,05,300,1445,20.76,1299,23.09,1.0,False
1845,Sørfold - Fuolldá,1987,06,133,1445,9.2,1299,10.24,1.0,False
1845,Sørfold - Fuolldá,1987,07,0,1445,0.0,1299,0.0,1.0,False
1845,Sørfold - Fuolldá,1987,08,0,1445,0.0,1299,0.0,1.0,False
1845,Sørfold - Fuolldá,1987,55,0,1445,0.0,1299,0.0,1.0,False
1845,Sørfold - Fuolldá,1987,99,146,1445,10.1,1299,,1.0,False
1848,Steigen,1987,01,522,1609,32.44,1609,32.44,1.0,False
1848,Steigen,1987,02,50,1609,3.11,1609,3.11,1.0,False
1848,Steigen,1987,03,267,1609,16.59,1609,16.59,1.0,False
1848,Steigen,1987,04,126,1609,7.83,1609,7.83,1.0,False
1848,Steigen,1987,05,455,1609,28.28,1609,28.28,1.0,False
1848,Steigen,1987,06,113,1609,7.02,1609,7.02,1.0,False
