kode,nivaa,kjonn,variabel,aar,verdi
0542,03a,0,Personer,2001,687
0542,03a,0,Personer,2002,713
0542,03a,0,Personer,2003,739
0542,03a,0,Personer,2004,750
0542,03a,0,Personer,2005,785
0542,03a,0,Personer,2006,791
0542,03a,0,Personer,2007,802
0542,03a,0,Personer,2008,841
0542,03a,0,Personer,2009,864
0542,03a,0,Personer,2010,872
0542,03a,0,Personer,2011,877
0542,03a,0,Personer,2012,898
0542,03a,0,Personer,2013,917
0542,03a,0,Personer,2014,972
0542,03a,0,Personer,2015,993
0542,03a,0,Personer,2016,1028
0542,03a,0,Personer,2017,1057
0542,03a,0,Personer,2018,1066
0542,03a,0,Personer,2019,1066
0542,04a,0,Personer,1986,87
0542,04a,0,Personer,1987,96
0542,04a,0,Personer,1988,93
0542,04a,0,Personer,1989,95
0542,04a,0,Personer,1990,99
0542,04a,0,Personer,1991,97
0542,04a,0,Personer,1992,104
0542,04a,0,Personer,1993,110
0542,04a,0,Personer,1994,112
0542,04a,0,Personer,1995,123
0542,04a,0,Personer,1996,118
0542,04a,0,Personer,1997,121
0542,04a,0,Personer,1998,123
0542,04a,0,Personer,1999,124
0542,04a,0,Personer,2000,130
0542,04a,0,Personer,2001,124
0542,04a,0,Personer,2002,136
0542,04a,0,Personer,2003,137
0542,04a,0,Personer,2004,139
0542,04a,0,Personer,2005,139
0542,04a,0,Personer,2006,143
0542,04a,0,Personer,2007,153
0542,04a,0,Personer,2008,157
0542,04a,0,Personer,2009,160
0542,04a,0,Personer,2010,176
0542,04a,0,Personer,2011,170
0542,04a,0,Personer,2012,185
0542,04a,0,Personer,2013,193
0542,04a,0,Personer,2014,222
0542,04a,0,Personer,2015,224
0542,04a,0,Personer,2016,232
0542,04a,0,Personer,2017,241
0542,04a,0,Personer,2018,235
0542,04a,0,Personer,2019,241
0543,00,0,Personer,1986,1958
0543,00,0,Personer,1987,2116
0543,00,0,Personer,1988,2115
0543,00,0,Personer,1989,2077
0543,00,0,Personer,1990,2046
0543,00,0,Personer,1991,2090
0543,00,0,Personer,1992,2074
0543,00,0,Personer,1993,2106
0543,00,0,Personer,1994,2024
0543,00,0,Personer,1995,1949
0543,00,0,Personer,1996,1918
0543,00,0,Personer,1997,1899
0543,00,0,Personer,1998,1893
0543,00,0,Personer,1999,1887
0543,00,0,Personer,2000,1884
0543,00,0,Personer,2001,1847
0543,00,0,Personer,2002,1842
0543,00,0,Personer,2003,1840
0543,00,0,Personer,2004,1817
0543,00,0,Personer,2005,1813
0543,00,0,Personer,2006,1810
0543,00,0,Personer,2007,1800
0543,00,0,Personer,2008,1796
0543,00,0,Personer,2009,1814
0543,00,0,Personer,2010,1833
0543,00,0,Personer,2011,1850
0543,00,0,Personer,2012,1844
0543,00,0,Personer,2013,1815
0543,00,0,Personer,2014,1804
0543,00,0,Personer,2015,1795
0543,00,0,Personer,2016,1775
0543,00,0,Personer,2017,1789
0543,00,0,Personer,2018,1778
0543,00,0,Personer,2019,1781
0543,03a,0,Personer,1986,142
0543,03a,0,Personer,1987,166
0543,03a,0,Personer,1988,154
0543,03a,0,Personer,1989,172
0543,03a,0,Personer,1990,166
0543,03a,0,Personer,1991,172
0543,03a,0,Personer,1992,180
0543,03a,0,Personer,1993,190
0543,03a,0,Personer,1994,200
0543,03a,0,Personer,1995,202
0543,03a,0,Personer,1996,198
0543,03a,0,Personer,1997,205
0543,03a,0,Personer,1998,200
0543,03a,0,Personer,1999,206
0543,03a,0,Personer,2000,217
0543,03a,0,Personer,2001,214
0543,03a,0,Personer,2002,220
0543,03a,0,Personer,2003,231
0543,03a,0,Personer,2004,234
0543,03a,0,Personer,2005,242
0543,03a,0,Personer,2006,243
0543,03a,0,Personer,2007,252
0543,03a,0,Personer,2008,267
0543,03a,0,Personer,2009,267
0543,03a,0,Personer,2010,281
0543,03a,0,Personer,2011,285
0543,03a,0,Personer,2012,290
0543,03a,0,Personer,2013,289
0543,03a,0,Personer,2014,298
0543,03a,0,Personer,2015,294
0543,03a,0,Personer,2016,301
0543,03a,0,Personer,2017,310
0543,03a,0,Personer,2018,313
0543,03a,0,Personer,2019,327
0543,04a,0,Personer,1986,28
0543,04a,0,Personer,1987,30
0543,04a,0,Personer,1988,27
0543,04a,0,Personer,1989,27
0543,04a,0,Personer,1990,28
0543,04a,0,Personer,1991,27
0543,04a,0,Personer,1992,30
0543,04a,0,Personer,1993,30
0543,04a,0,Personer,1994,32
0543,04a,0,Personer,1995,29
0543,04a,0,Personer,1996,27
0543,04a,0,Personer,1997,27
0543,04a,0,Personer,1998,28
0543,04a,0,Personer,1999,29
0543,04a,0,Personer,2000,27
0543,04a,0,Personer,2001,32
0543,04a,0,Personer,2002,32
0543,04a,0,Personer,2003,32
0543,04a,0,Personer,2004,35
0543,04a,0,Personer,2005,37
0543,04a,0,Personer,2006,39
0543,04a,0,Personer,2007,36
0543,04a,0,Personer,2008,39
0543,04a,0,Personer,2009,39
0543,04a,0,Personer,2010,44
0543,04a,0,Personer,2011,51
0543,04a,0,Personer,2012,53
0543,04a,0,Personer,2013,58
0543,04a,0,Personer,2014,67
0543,04a,0,Personer,2015,70
0543,04a,0,Personer,2016,74
0543,04a,0,Personer,2017,77
0543,04a,0,Personer,2018,78
0543,04a,0,Personer,2019,83
0544,00,0,Personer,1986,2497
0544,00,0,Personer,1987,2524
0544,00,0,Personer,1988,2553
0544,00,0,Personer,1989,2534
0544,00,0,Personer,1990,2509
0544,00,0,Personer,1991,2515
0544,00,0,Personer,1992,2525
0544,00,0,Personer,1993,2511
0544,00,0,Personer,1994,2504
0544,00,0,Personer,1995,2495
0544,00,0,Personer,1996,2497
0544,00,0,Personer,1997,2473
0544,00,0,Personer,1998,2460
0544,00,0,Personer,1999,2462
0544,00,0,Personer,2000,2435
0544,00,0,Personer,2001,2440
0544,00,0,Personer,2002,2460
0544,00,0,Personer,2003,2483
0544,00,0,Personer,2004,2491
0544,00,0,Personer,2005,2517
0544,00,0,Personer,2006,2532
0544,00,0,Personer,2007,2557
0544,00,0,Personer,2008,2579
0544,00,0,Personer,2009,2608
0544,00,0,Personer,2010,2593
0544,00,0,Personer,2011,2610
0544,00,0,Personer,2012,2631
0544,00,0,Personer,2013,2632
0544,00,0,Personer,2014,2681
0544,00,0,Personer,2015,2680
0544,00,0,Personer,2016,2683
0544,00,0,Personer,2017,2680
0544,00,0,Personer,2018,2682
0544,00,0,Personer,2019,2701
0544,03a,0,Personer,1986,207
0544,03a,0,Personer,1987,207
0544,03a,0,Personer,1988,214
0544,03a,0,Personer,1989,228
0544,03a,0,Personer,1990,229
0544,03a,0,Personer,1991,243
0544,03a,0,Personer,1992,250
0544,03a,0,Personer,1993,267
0544,03a,0,Personer,1994,270
0544,03a,0,Personer,1995,280
0544,03a,0,Personer,1996,293
0544,03a,0,Personer,1997,299
0544,03a,0,Personer,1998,317
0544,03a,0,Personer,1999,313
0544,03a,0,Personer,2000,316
0544,03a,0,Personer,2001,327
0544,03a,0,Personer,2002,337
0544,03a,0,Personer,2003,352
0544,03a,0,Personer,2004,365
0544,03a,0,Personer,2005,370
0544,03a,0,Personer,2006,384
0544,03a,0,Personer,2007,394
0544,03a,0,Personer,2008,409
0544,03a,0,Personer,2009,416
0544,03a,0,Personer,2010,426
0544,03a,0,Personer,2011,437
0544,03a,0,Personer,2012,444
0544,03a,0,Personer,2013,462
0544,03a,0,Personer,2014,478
0544,03a,0,Personer,2015,496
0544,03a,0,Personer,2016,496
0544,03a,0,Personer,2017,510
0544,03a,0,Personer,2018,519
0544,03a,0,Personer,2019,544
0544,04a,0,Personer,1986,32
0544,04a,0,Personer,1987,32
0544,04a,0,Personer,1988,32
0544,04a,0,Personer,1989,40
0544,04a,0,Personer,1990,42
0544,04a,0,Personer,1991,38
0544,04a,0,Personer,1992,39
0544,04a,0,Personer,1993,42
0544,04a,0,Personer,1994,38
0544,04a,0,Personer,1995,34
0544,04a,0,Personer,1996,36
0544,04a,0,Personer,1997,36
0544,04a,0,Personer,1998,36
0544,04a,0,Personer,1999,48
0544,04a,0,Personer,2000,52
0544,04a,0,Personer,2001,49
0544,04a,0,Personer,2002,56
0544,04a,0,Personer,2003,59
0544,04a,0,Personer,2004,63
0544,04a,0,Personer,2005,63
0544,04a,0,Personer,2006,71
0544,04a,0,Personer,2007,74
0544,04a,0,Personer,2008,77
0544,04a,0,Personer,2009,84
0544,04a,0,Personer,2010,86
0544,04a,0,Personer,2011,99
0544,04a,0,Personer,2012,104
0544,04a,0,Personer,2013,103
0544,04a,0,Personer,2014,128
0544,04a,0,Personer,2015,125
0544,04a,0,Personer,2016,144
0544,04a,0,Personer,2017,149
0544,04a,0,Personer,2018,140
0544,04a,0,Personer,2019,130
0545,00,0,Personer,1986,1384
0545,00,0,Personer,1987,1531
0545,00,0,Personer,1988,1589
0545,00,0,Personer,1989,1526
0545,00,0,Personer,1990,1453
0545,00,0,Personer,1991,1388
0545,00,0,Personer,1992,1390
0545,00,0,Personer,1993,1388
0545,00,0,Personer,1994,1357
0545,00,0,Personer,1995,1342
0545,00,0,Personer,1996,1324
0545,00,0,Personer,1997,1317
0545,00,0,Personer,1998,1307
0545,00,0,Personer,1999,1319
0545,00,0,Personer,2000,1362
0545,00,0,Personer,2001,1315
0545,00,0,Personer,2002,1314
0545,00,0,Personer,2003,1316
0545,00,0,Personer,2004,1301
0545,00,0,Personer,2005,1331
0545,00,0,Personer,2006,1301
0545,00,0,Personer,2007,1300
0545,00,0,Personer,2008,1304
0545,00,0,Personer,2009,1299
0545,00,0,Personer,2010,1321
0545,00,0,Personer,2011,1351
0545,00,0,Personer,2012,1336
0545,00,0,Personer,2013,1334
0545,00,0,Personer,2014,1355
0545,00,0,Personer,2015,1378
0545,00,0,Personer,2016,1315
0545,00,0,Personer,2017,1341
0545,00,0,Personer,2018,1337
0545,00,0,Personer,2019,1309
0545,03a,0,Personer,1986,91
0545,03a,0,Personer,1987,111
0545,03a,0,Personer,1988,121
0545,03a,0,Personer,1989,110
0545,03a,0,Personer,1990,109
0545,03a,0,Personer,1991,107
0545,03a,0,Personer,1992,111
0545,03a,0,Personer,1993,114
0545,03a,0,Personer,1994,119
0545,03a,0,Personer,1995,120
0545,03a,0,Personer,1996,122
0545,03a,0,Personer,1997,125
0545,03a,0,Personer,1998,131
0545,03a,0,Personer,1999,136
0545,03a,0,Personer,2000,142
0545,03a,0,Personer,2001,148
0545,03a,0,Personer,2002,153
0545,03a,0,Personer,2003,161
0545,03a,0,Personer,2004,158
0545,03a,0,Personer,2005,173
0545,03a,0,Personer,2006,180
0545,03a,0,Personer,2007,180
0545,03a,0,Personer,2008,191
0545,03a,0,Personer,2009,202
0545,03a,0,Personer,2010,213
0545,03a,0,Personer,2011,220
0545,03a,0,Personer,2012,219
0545,03a,0,Personer,2013,228
0545,03a,0,Personer,2014,246
0545,03a,0,Personer,2015,249
0545,03a,0,Personer,2016,266
0545,03a,0,Personer,2017,278
0545,03a,0,Personer,2018,280
0545,03a,0,Personer,2019,272
0545,04a,0,Personer,1986,16
0545,04a,0,Personer,1987,14
0545,04a,0,Personer,1988,24
0545,04a,0,Personer,1989,21
0545,04a,0,Personer,1990,19
0545,04a,0,Personer,1991,20
0545,04a,0,Personer,1992,20
0545,04a,0,Personer,1993,20
0545,04a,0,Personer,1994,20
0545,04a,0,Personer,1995,23
0545,04a,0,Personer,1996,24
0545,04a,0,Personer,1997,28
0545,04a,0,Personer,1998,25
0545,04a,0,Personer,1999,26
0545,04a,0,Personer,2000,37
0545,04a,0,Personer,2001,37
0545,04a,0,Personer,2002,37
0545,04a,0,Personer,2003,38
0545,04a,0,Personer,2004,35
0545,04a,0,Personer,2005,34
0545,04a,0,Personer,2006,33
0545,04a,0,Personer,2007,39
0545,04a,0,Personer,2008,42
0545,04a,0,Personer,2009,45
0545,04a,0,Personer,2010,46
0545,04a,0,Personer,2011,50
0545,04a,0,Personer,2012,51
0545,04a,0,Personer,2013,54
0545,04a,0,Personer,2014,71
0545,04a,0,Personer,2015,70
0545,04a,0,Personer,2016,72
0545,04a,0,Personer,2017,77
0545,04a,0,Personer,2018,75
0545,04a,0,Personer,2019,86
3801,00,0,Personer,2020,22934
3801,00,0,Personer,2021,23026
3801,00,0,Personer,2022,23104
3801,00,0,Personer,2023,23345
3801,03a,0,Personer,2020,5885
3801,03a,0,Personer,2021,5932
3801,03a,0,Personer,2022,6041
3801,03a,0,Personer,2023,6084
3801,04a,0,Personer,2020,1758
3801,04a,0,Personer,2021,1837
3801,04a,0,Personer,2022,1974
3801,04a,0,Personer,2023,2091
3802,00,0,Personer,2020,20478
3802,00,0,Personer,2021,21062
3802,00,0,Personer,2022,21565
3802,00,0,Personer,2023,22128
3802,03a,0,Personer,2020,4462
3802,03a,0,Personer,2021,4698
3802,03a,0,Personer,2022,4836
3802,03a,0,Personer,2023,5009
3802,04a,0,Personer,2020,1290
3802,04a,0,Personer,2021,1420
3802,04a,0,Personer,2022,1518
3802,04a,0,Personer,2023,1643
3803,00,0,Personer,2020,46645
3803,00,0,Personer,2021,47526
3803,00,0,Personer,2022,48251
3803,00,0,Personer,2023,48988
3803,03a,0,Personer,2020,12635
3803,03a,0,Personer,2021,13007
3803,03a,0,Personer,2022,13376
3803,03a,0,Personer,2023,13631
3803,04a,0,Personer,2020,4225
3803,04a,0,Personer,2021,4507
3803,04a,0,Personer,2022,4733
3803,04a,0,Personer,2023,5047
3804,00,0,Personer,2020,52720
3804,00,0,Personer,2021,53420
3804,00,0,Personer,2022,54120
3804,00,0,Personer,2023,54716
3804,03a,0,Personer,2020,11921
3804,03a,0,Personer,2021,12272
3804,03a,0,Personer,2022,12660
3804,03a,0,Personer,2023,12879
3804,04a,0,Personer,2020,3516
3804,04a,0,Personer,2021,3710
3804,04a,0,Personer,2022,3950
3804,04a,0,Personer,2023,4231
3805,00,0,Personer,2020,39358
3805,00,0,Personer,2021,39727
3805,00,0,Personer,2022,40157
3805,00,0,Personer,2023,40641
3805,03a,0,Personer,2020,8655
3805,03a,0,Personer,2021,8881
3805,03a,0,Personer,2022,9127
3805,03a,0,Personer,2023,9347
3805,04a,0,Personer,2020,2434
3805,04a,0,Personer,2021,2562
3805,04a,0,Personer,2022,2721
3805,04a,0,Personer,2023,2884
3806,00,0,Personer,2020,30348
3806,00,0,Personer,2021,30510
3806,00,0,Personer,2022,30845
3806,00,0,Personer,2023,31119
3806,03a,0,Personer,2020,6838
