kom2024,aar,befolkning
K-4036,1995,4008
K-4036,1996,4010
K-4036,1997,3988
K-4036,1998,3932
K-4036,1999,3894
K-4036,2000,3869
K-4036,2001,3832
K-4036,2002,3850
K-4036,2003,3812
K-4036,2004,3756
K-4036,2005,3758
K-4036,2006,3694
K-4036,2007,3684
K-4036,2008,3635
K-4036,2009,3662
K-4036,2010,3641
K-4036,2011,3661
K-4036,2012,3700
K-4036,2013,3721
K-4036,2014,3723
K-4036,2015,3689
K-4036,2016,3727
K-4036,2017,3726
K-4036,2018,3709
K-4036,2019,3723
K-4036,2020,3676
K-4036,2021,3756
K-4036,2022,3755
K-4036,2023,3832
K-4036,2024,3851
K-4036,2025,3861
K-4036,2026,3829
K-4201,1986,6953
K-4201,1987,6979
K-4201,1988,7013
K-4201,1989,7023
K-4201,1990,6995
K-4201,1991,6962
K-4201,1992,6972
K-4201,1993,6987
K-4201,1994,7053
K-4201,1995,7022
K-4201,1996,7006
K-4201,1997,6924
K-4201,1998,6940
K-4201,1999,6976
K-4201,2000,7000
K-4201,2001,7041
K-4201,2002,7027
K-4201,2003,6988
K-4201,2004,6938
K-4201,2005,6909
K-4201,2006,6863
K-4201,2007,6873
K-4201,2008,6888
K-4201,2009,6889
K-4201,2010,6894
K-4201,2011,6871
K-4201,2012,6899
K-4201,2013,6848
K-4201,2014,6899
K-4201,2015,6909
K-4201,2016,6920
K-4201,2017,6936
K-4201,2018,6882
K-4201,2019,6848
K-4201,2020,6809
K-4201,2021,6762
K-4201,2022,6735
K-4201,2023,6806
K-4201,2024,6825
K-4201,2025,6687
K-4201,2026,6683
K-4202,1986,14768
K-4202,1987,14959
K-4202,1988,15119
K-4202,1989,15343
K-4202,1990,15522
K-4202,1991,15662
K-4202,1992,15881
K-4202,1993,16155
K-4202,1994,16375
K-4202,1995,16662
K-4202,1996,16874
K-4202,1997,17003
K-4202,1998,17359
K-4202,1999,17608
K-4202,2000,17821
K-4202,2001,18052
K-4202,2002,18307
K-4202,2003,18549
K-4202,2004,18740
K-4202,2005,18885
K-4202,2006,19224
K-4202,2007,19536
K-4202,2008,19809
K-4202,2009,20111
K-4202,2010,20497
K-4202,2011,20823
K-4202,2012,21301
K-4202,2013,21594
K-4202,2014,21783
K-4202,2015,22098
K-4202,2016,22550
K-4202,2017,22692
K-4202,2018,23017
K-4202,2019,23246
K-4202,2020,23544
K-4202,2021,23891
K-4202,2022,24017
K-4202,2023,24587
K-4202,2024,24969
K-4202,2025,25419
K-4202,2026,25569
K-4203,1986,36911
K-4203,1987,37202
K-4203,1988,37446
K-4203,1989,37637
K-4203,1990,37791
K-4203,1991,38042
K-4203,1992,38181
K-4203,1993,38438
K-4203,1994,38715
K-4203,1995,38742
K-4203,1996,38958
K-4203,1997,39051
K-4203,1998,39144
K-4203,1999,39247
K-4203,2000,39446
K-4203,2001,39547
K-4203,2002,39554
K-4203,2003,39502
K-4203,2004,39495
K-4203,2005,39676
K-4203,2006,39826
K-4203,2007,40057
K-4203,2008,40701
K-4203,2009,41241
K-4203,2010,41655
K-4203,2011,42229
K-4203,2012,42801
K-4203,2013,43336
K-4203,2014,43841
K-4203,2015,44219
K-4203,2016,44313
K-4203,2017,44576
K-4203,2018,44645
K-4203,2019,44785
K-4203,2020,44999
K-4203,2021,45065
K-4203,2022,45509
K-4203,2023,45891
K-4203,2024,46355
K-4203,2025,46568
K-4203,2026,46603
K-4204,1986,74340
K-4204,1987,75221
K-4204,1988,75687
K-4204,1989,76820
K-4204,1990,77489
K-4204,1991,78448
K-4204,1992,79166
K-4204,1993,80142
K-4204,1994,81057
K-4204,1995,81937
K-4204,1996,82704
K-4204,1997,83646
K-4204,1998,84443
K-4204,1999,85549
K-4204,2000,86779
K-4204,2001,87711
K-4204,2002,88708
K-4204,2003,89474
K-4204,2004,90189
K-4204,2005,91169
K-4204,2006,92147
K-4204,2007,93247
K-4204,2008,94697
K-4204,2009,96330
K-4204,2010,97744
K-4204,2011,99102
K-4204,2012,100263
K-4204,2013,101721
K-4204,2014,103291
K-4204,2015,105017
K-4204,2016,106126
K-4204,2017,107157
K-4204,2018,109438
K-4204,2019,110391
K-4204,2020,111633
K-4204,2021,112588
K-4204,2022,113737
K-4204,2023,115569
K-4204,2024,116986
K-4204,2025,118221
K-4204,2026,119287
K-4205,1986,18619
K-4205,1987,18611
K-4205,1988,18782
K-4205,1989,18848
K-4205,1990,18855
K-4205,1991,18935
K-4205,1992,19076
K-4205,1993,19097
K-4205,1994,19355
K-4205,1995,19448
K-4205,1996,19599
K-4205,1997,19616
K-4205,1998,19745
K-4205,1999,19856
K-4205,2000,19909
K-4205,2001,19962
K-4205,2002,20014
K-4205,2003,20333
K-4205,2004,20540
K-4205,2005,20661
K-4205,2006,20726
K-4205,2007,20867
K-4205,2008,21135
K-4205,2009,21386
K-4205,2010,21588
K-4205,2011,21911
K-4205,2012,22188
K-4205,2013,22325
K-4205,2014,22492
K-4205,2015,22611
K-4205,2016,22762
K-4205,2017,22859
K-4205,2018,22905
K-4205,2019,22909
K-4205,2020,23046
K-4205,2021,23055
K-4205,2022,23147
K-4205,2023,23479
K-4205,2024,23690
K-4205,2025,23768
K-4205,2026,23702
K-4206,1986,9504
K-4206,1987,9506
K-4206,1988,9431
K-4206,1989,9378
K-4206,1990,9349
K-4206,1991,9324
K-4206,1992,9287
K-4206,1993,9275
K-4206,1994,9363
K-4206,1995,9238
K-4206,1996,9202
K-4206,1997,9286
K-4206,1998,9321
K-4206,1999,9451
K-4206,2000,9630
K-4206,2001,9625
K-4206,2002,9497
K-4206,2003,9578
K-4206,2004,9497
K-4206,2005,9479
K-4206,2006,9446
K-4206,2007,9386
K-4206,2008,9392
K-4206,2009,9427
K-4206,2010,9410
K-4206,2011,9415
K-4206,2012,9433
K-4206,2013,9441
K-4206,2014,9516
K-4206,2015,9596
K-4206,2016,9705
K-4206,2017,9769
K-4206,2018,9726
K-4206,2019,9695
K-4206,2020,9691
K-4206,2021,9645
K-4206,2022,9622
K-4206,2023,9860
K-4206,2024,9876
K-4206,2025,9880
K-4206,2026,9949
K-4207,1986,8825
K-4207,1987,8774
K-4207,1988,8798
K-4207,1989,8796
K-4207,1990,8785
K-4207,1991,8785
K-4207,1992,8743
K-4207,1993,8781
K-4207,1994,8708
K-4207,1995,8821
K-4207,1996,8786
K-4207,1997,8824
K-4207,1998,8813
K-4207,1999,8826
K-4207,2000,8851
K-4207,2001,8866
K-4207,2002,8839
K-4207,2003,8871
K-4207,2004,8918
K-4207,2005,8878
K-4207,2006,8852
K-4207,2007,8860
K-4207,2008,8910
K-4207,2009,8975
K-4207,2010,9003
K-4207,2011,9013
K-4207,2012,9046
K-4207,2013,9060
K-4207,2014,9013
K-4207,2015,9069
K-4207,2016,9096
K-4207,2017,9090
K-4207,2018,9066
K-4207,2019,9066
K-4207,2020,9028
K-4207,2021,9027
K-4207,2022,9048
K-4207,2023,9216
K-4207,2024,9279
K-4207,2025,9329
K-4207,2026,9373
K-4211,1986,2687
K-4211,1987,2664
K-4211,1988,2653
K-4211,1989,2628
K-4211,1990,2604
K-4211,1991,2584
K-4211,1992,2584
K-4211,1993,2569
K-4211,1994,2557
K-4211,1995,2549
K-4211,1996,2533
K-4211,1997,2555
K-4211,1998,2561
K-4211,1999,2532
K-4211,2000,2509
K-4211,2001,2493
K-4211,2002,2486
K-4211,2003,2511
K-4211,2004,2541
K-4211,2005,2500
K-4211,2006,2506
K-4211,2007,2513
K-4211,2008,2519
K-4211,2009,2496
K-4211,2010,2478
K-4211,2011,2497
K-4211,2012,2478
K-4211,2013,2484
K-4211,2014,2489
K-4211,2015,2481
K-4211,2016,2473
K-4211,2017,2511
K-4211,2018,2467
K-4211,2019,2454
K-4211,2020,2428
K-4211,2021,2430
K-4211,2022,2427
K-4211,2023,2421
K-4211,2024,2444
K-4211,2025,2492
K-4211,2026,2502
K-4212,1986,1825
K-4212,1987,1845
K-4212,1988,1832
K-4212,1989,1834
K-4212,1990,1839
K-4212,1991,1853
K-4212,1992,1853
K-4212,1993,1847
K-4212,1994,1829
K-4212,1995,1862
K-4212,1996,1857
K-4212,1997,1860
K-4212,1998,1851
K-4212,1999,1828
K-4212,2000,1838
K-4212,2001,1838
K-4212,2002,1831
K-4212,2003,1840
K-4212,2004,1856
K-4212,2005,1854
K-4212,2006,1849
K-4212,2007,1864
K-4212,2008,1884
K-4212,2009,1881
K-4212,2010,1886
K-4212,2011,1922
K-4212,2012,1933
K-4212,2013,1986
K-4212,2014,2000
K-4212,2015,2018
K-4212,2016,2036
K-4212,2017,2104
K-4212,2018,2087
K-4212,2019,2093
K-4212,2020,2097
K-4212,2021,2128
K-4212,2022,2131
K-4212,2023,2143
K-4212,2024,2268
K-4212,2025,2285
K-4212,2026,2253
K-4213,1986,5772
K-4213,1987,5830
K-4213,1988,5862
K-4213,1989,5869
K-4213,1990,5885
K-4213,1991,5846
K-4213,1992,5856
K-4213,1993,5843
K-4213,1994,5837
K-4213,1995,5879
K-4213,1996,5870
K-4213,1997,5881
K-4213,1998,5929
K-4213,1999,5914
K-4213,2000,5967
K-4213,2001,5935
K-4213,2002,5957
K-4213,2003,5918
K-4213,2004,5887
K-4213,2005,5889
K-4213,2006,5838
K-4213,2007,5822
K-4213,2008,5874
K-4213,2009,5939
K-4213,2010,5939
K-4213,2011,5969
K-4213,2012,6019
K-4213,2013,6064
K-4213,2014,6059
K-4213,2015,6048
K-4213,2016,6014
K-4213,2017,6051
K-4213,2018,6086
K-4213,2019,6069
K-4213,2020,6053
K-4213,2021,6067
K-4213,2022,6115
K-4213,2023,6184
K-4213,2024,6323
