kode,naering,kjonn,alder,variabel,aar,verdi
3006,86-88,0,15-74,Sysselsatte,2023,2780
3007,00-99,0,15-74,Sysselsatte,2020,14883
3007,00-99,0,15-74,Sysselsatte,2021,15269
3007,00-99,0,15-74,Sysselsatte,2022,15509
3007,00-99,0,15-74,Sysselsatte,2023,15520
3007,01-03,0,15-74,Sysselsatte,2020,304
3007,01-03,0,15-74,Sysselsatte,2021,305
3007,01-03,0,15-74,Sysselsatte,2022,312
3007,01-03,0,15-74,Sysselsatte,2023,319
3007,10-33,0,15-74,Sysselsatte,2020,1420
3007,10-33,0,15-74,Sysselsatte,2021,1452
3007,10-33,0,15-74,Sysselsatte,2022,1474
3007,10-33,0,15-74,Sysselsatte,2023,1564
3007,84,0,15-74,Sysselsatte,2020,861
3007,84,0,15-74,Sysselsatte,2021,866
3007,84,0,15-74,Sysselsatte,2022,915
3007,84,0,15-74,Sysselsatte,2023,916
3007,85,0,15-74,Sysselsatte,2020,1124
3007,85,0,15-74,Sysselsatte,2021,1133
3007,85,0,15-74,Sysselsatte,2022,1159
3007,85,0,15-74,Sysselsatte,2023,1199
3007,86-88,0,15-74,Sysselsatte,2020,3344
3007,86-88,0,15-74,Sysselsatte,2021,3407
3007,86-88,0,15-74,Sysselsatte,2022,3382
3007,86-88,0,15-74,Sysselsatte,2023,3378
3011,00-99,0,15-74,Sysselsatte,2020,2115
3011,00-99,0,15-74,Sysselsatte,2021,2174
3011,00-99,0,15-74,Sysselsatte,2022,2213
3011,00-99,0,15-74,Sysselsatte,2023,2179
3011,01-03,0,15-74,Sysselsatte,2020,53
3011,01-03,0,15-74,Sysselsatte,2021,57
3011,01-03,0,15-74,Sysselsatte,2022,49
3011,01-03,0,15-74,Sysselsatte,2023,48
3011,10-33,0,15-74,Sysselsatte,2020,164
3011,10-33,0,15-74,Sysselsatte,2021,164
3011,10-33,0,15-74,Sysselsatte,2022,158
3011,10-33,0,15-74,Sysselsatte,2023,158
3011,84,0,15-74,Sysselsatte,2020,147
3011,84,0,15-74,Sysselsatte,2021,153
3011,84,0,15-74,Sysselsatte,2022,170
3011,84,0,15-74,Sysselsatte,2023,162
3011,85,0,15-74,Sysselsatte,2020,176
3011,85,0,15-74,Sysselsatte,2021,187
3011,85,0,15-74,Sysselsatte,2022,186
3011,85,0,15-74,Sysselsatte,2023,192
3011,86-88,0,15-74,Sysselsatte,2020,501
3011,86-88,0,15-74,Sysselsatte,2021,503
3011,86-88,0,15-74,Sysselsatte,2022,486
3011,86-88,0,15-74,Sysselsatte,2023,460
3012,00-99,0,15-74,Sysselsatte,2020,653
3012,00-99,0,15-74,Sysselsatte,2021,656
3012,00-99,0,15-74,Sysselsatte,2022,655
3012,00-99,0,15-74,Sysselsatte,2023,658
3012,01-03,0,15-74,Sysselsatte,2020,54
3012,01-03,0,15-74,Sysselsatte,2021,45
3012,01-03,0,15-74,Sysselsatte,2022,56
3012,01-03,0,15-74,Sysselsatte,2023,57
3012,10-33,0,15-74,Sysselsatte,2020,107
3012,10-33,0,15-74,Sysselsatte,2021,101
3012,10-33,0,15-74,Sysselsatte,2022,97
3012,10-33,0,15-74,Sysselsatte,2023,101
3012,84,0,15-74,Sysselsatte,2020,41
3012,84,0,15-74,Sysselsatte,2021,42
3012,84,0,15-74,Sysselsatte,2022,32
3012,84,0,15-74,Sysselsatte,2023,38
3012,85,0,15-74,Sysselsatte,2020,48
3012,85,0,15-74,Sysselsatte,2021,47
3012,85,0,15-74,Sysselsatte,2022,48
3012,85,0,15-74,Sysselsatte,2023,50
3012,86-88,0,15-74,Sysselsatte,2020,116
3012,86-88,0,15-74,Sysselsatte,2021,119
3012,86-88,0,15-74,Sysselsatte,2022,128
3012,86-88,0,15-74,Sysselsatte,2023,135
3013,00-99,0,15-74,Sysselsatte,2020,1676
3013,00-99,0,15-74,Sysselsatte,2021,1676
3013,00-99,0,15-74,Sysselsatte,2022,1678
3013,00-99,0,15-74,Sysselsatte,2023,1656
3013,01-03,0,15-74,Sysselsatte,2020,126
3013,01-03,0,15-74,Sysselsatte,2021,124
3013,01-03,0,15-74,Sysselsatte,2022,122
3013,01-03,0,15-74,Sysselsatte,2023,136
3013,10-33,0,15-74,Sysselsatte,2020,157
3013,10-33,0,15-74,Sysselsatte,2021,148
3013,10-33,0,15-74,Sysselsatte,2022,155
3013,10-33,0,15-74,Sysselsatte,2023,139
3013,84,0,15-74,Sysselsatte,2020,111
3013,84,0,15-74,Sysselsatte,2021,108
3013,84,0,15-74,Sysselsatte,2022,94
3013,84,0,15-74,Sysselsatte,2023,92
3013,85,0,15-74,Sysselsatte,2020,127
3013,85,0,15-74,Sysselsatte,2021,133
3013,85,0,15-74,Sysselsatte,2022,134
3013,85,0,15-74,Sysselsatte,2023,145
3013,86-88,0,15-74,Sysselsatte,2020,303
3013,86-88,0,15-74,Sysselsatte,2021,295
3013,86-88,0,15-74,Sysselsatte,2022,310
3013,86-88,0,15-74,Sysselsatte,2023,296
3014,00-99,0,15-74,Sysselsatte,2020,21360
3014,00-99,0,15-74,Sysselsatte,2021,21974
3014,00-99,0,15-74,Sysselsatte,2022,22493
3014,00-99,0,15-74,Sysselsatte,2023,22618
3014,01-03,0,15-74,Sysselsatte,2020,590
3014,01-03,0,15-74,Sysselsatte,2021,577
3014,01-03,0,15-74,Sysselsatte,2022,586
3014,01-03,0,15-74,Sysselsatte,2023,596
3014,10-33,0,15-74,Sysselsatte,2020,1780
3014,10-33,0,15-74,Sysselsatte,2021,1815
3014,10-33,0,15-74,Sysselsatte,2022,1851
3014,10-33,0,15-74,Sysselsatte,2023,1808
3014,84,0,15-74,Sysselsatte,2020,1209
3014,84,0,15-74,Sysselsatte,2021,1255
3014,84,0,15-74,Sysselsatte,2022,1208
3014,84,0,15-74,Sysselsatte,2023,1213
3014,85,0,15-74,Sysselsatte,2020,1554
3014,85,0,15-74,Sysselsatte,2021,1568
3014,85,0,15-74,Sysselsatte,2022,1623
3014,85,0,15-74,Sysselsatte,2023,1680
3014,86-88,0,15-74,Sysselsatte,2020,3924
3014,86-88,0,15-74,Sysselsatte,2021,4005
3014,86-88,0,15-74,Sysselsatte,2022,4089
3014,86-88,0,15-74,Sysselsatte,2023,4153
3015,00-99,0,15-74,Sysselsatte,2020,1885
3015,00-99,0,15-74,Sysselsatte,2021,1932
3015,00-99,0,15-74,Sysselsatte,2022,1934
3015,00-99,0,15-74,Sysselsatte,2023,1937
3015,01-03,0,15-74,Sysselsatte,2020,84
3015,01-03,0,15-74,Sysselsatte,2021,78
3015,01-03,0,15-74,Sysselsatte,2022,84
3015,01-03,0,15-74,Sysselsatte,2023,91
3015,10-33,0,15-74,Sysselsatte,2020,131
3015,10-33,0,15-74,Sysselsatte,2021,139
3015,10-33,0,15-74,Sysselsatte,2022,135
3015,10-33,0,15-74,Sysselsatte,2023,138
3015,84,0,15-74,Sysselsatte,2020,90
3015,84,0,15-74,Sysselsatte,2021,109
3015,84,0,15-74,Sysselsatte,2022,93
3015,84,0,15-74,Sysselsatte,2023,99
3015,85,0,15-74,Sysselsatte,2020,121
3015,85,0,15-74,Sysselsatte,2021,135
3015,85,0,15-74,Sysselsatte,2022,140
3015,85,0,15-74,Sysselsatte,2023,144
3015,86-88,0,15-74,Sysselsatte,2020,371
3015,86-88,0,15-74,Sysselsatte,2021,371
3015,86-88,0,15-74,Sysselsatte,2022,371
3015,86-88,0,15-74,Sysselsatte,2023,377
3016,00-99,0,15-74,Sysselsatte,2020,3987
3016,00-99,0,15-74,Sysselsatte,2021,4127
3016,00-99,0,15-74,Sysselsatte,2022,4162
3016,00-99,0,15-74,Sysselsatte,2023,4171
3016,01-03,0,15-74,Sysselsatte,2020,264
3016,01-03,0,15-74,Sysselsatte,2021,247
3016,01-03,0,15-74,Sysselsatte,2022,218
3016,01-03,0,15-74,Sysselsatte,2023,230
3016,10-33,0,15-74,Sysselsatte,2020,537
3016,10-33,0,15-74,Sysselsatte,2021,538
3016,10-33,0,15-74,Sysselsatte,2022,545
3016,10-33,0,15-74,Sysselsatte,2023,531
3016,84,0,15-74,Sysselsatte,2020,165
3016,84,0,15-74,Sysselsatte,2021,191
3016,84,0,15-74,Sysselsatte,2022,182
3016,84,0,15-74,Sysselsatte,2023,195
3016,85,0,15-74,Sysselsatte,2020,272
3016,85,0,15-74,Sysselsatte,2021,280
3016,85,0,15-74,Sysselsatte,2022,285
3016,85,0,15-74,Sysselsatte,2023,291
3016,86-88,0,15-74,Sysselsatte,2020,777
3016,86-88,0,15-74,Sysselsatte,2021,810
3016,86-88,0,15-74,Sysselsatte,2022,826
3016,86-88,0,15-74,Sysselsatte,2023,819
3017,00-99,0,15-74,Sysselsatte,2020,3645
3017,00-99,0,15-74,Sysselsatte,2021,3762
3017,00-99,0,15-74,Sysselsatte,2022,3824
3017,00-99,0,15-74,Sysselsatte,2023,3831
3017,01-03,0,15-74,Sysselsatte,2020,106
3017,01-03,0,15-74,Sysselsatte,2021,108
3017,01-03,0,15-74,Sysselsatte,2022,152
3017,01-03,0,15-74,Sysselsatte,2023,136
3017,10-33,0,15-74,Sysselsatte,2020,320
3017,10-33,0,15-74,Sysselsatte,2021,309
3017,10-33,0,15-74,Sysselsatte,2022,295
3017,10-33,0,15-74,Sysselsatte,2023,283
3017,84,0,15-74,Sysselsatte,2020,211
3017,84,0,15-74,Sysselsatte,2021,210
3017,84,0,15-74,Sysselsatte,2022,215
3017,84,0,15-74,Sysselsatte,2023,209
3017,85,0,15-74,Sysselsatte,2020,257
3017,85,0,15-74,Sysselsatte,2021,276
3017,85,0,15-74,Sysselsatte,2022,280
3017,85,0,15-74,Sysselsatte,2023,292
3017,86-88,0,15-74,Sysselsatte,2020,790
3017,86-88,0,15-74,Sysselsatte,2021,782
3017,86-88,0,15-74,Sysselsatte,2022,788
3017,86-88,0,15-74,Sysselsatte,2023,802
3018,00-99,0,15-74,Sysselsatte,2020,2921
3018,00-99,0,15-74,Sysselsatte,2021,3034
3018,00-99,0,15-74,Sysselsatte,2022,3059
3018,00-99,0,15-74,Sysselsatte,2023,3107
3018,01-03,0,15-74,Sysselsatte,2020,84
3018,01-03,0,15-74,Sysselsatte,2021,87
3018,01-03,0,15-74,Sysselsatte,2022,90
3018,01-03,0,15-74,Sysselsatte,2023,83
3018,10-33,0,15-74,Sysselsatte,2020,185
3018,10-33,0,15-74,Sysselsatte,2021,204
3018,10-33,0,15-74,Sysselsatte,2022,201
3018,10-33,0,15-74,Sysselsatte,2023,198
3018,84,0,15-74,Sysselsatte,2020,156
3018,84,0,15-74,Sysselsatte,2021,158
3018,84,0,15-74,Sysselsatte,2022,156
3018,84,0,15-74,Sysselsatte,2023,168
3018,85,0,15-74,Sysselsatte,2020,199
3018,85,0,15-74,Sysselsatte,2021,187
3018,85,0,15-74,Sysselsatte,2022,201
3018,85,0,15-74,Sysselsatte,2023,201
3018,86-88,0,15-74,Sysselsatte,2020,594
3018,86-88,0,15-74,Sysselsatte,2021,624
3018,86-88,0,15-74,Sysselsatte,2022,612
3018,86-88,0,15-74,Sysselsatte,2023,618
3019,00-99,0,15-74,Sysselsatte,2020,8928
3019,00-99,0,15-74,Sysselsatte,2021,9460
3019,00-99,0,15-74,Sysselsatte,2022,9611
3019,00-99,0,15-74,Sysselsatte,2023,9828
3019,01-03,0,15-74,Sysselsatte,2020,100
3019,01-03,0,15-74,Sysselsatte,2021,97
3019,01-03,0,15-74,Sysselsatte,2022,100
3019,01-03,0,15-74,Sysselsatte,2023,103
3019,10-33,0,15-74,Sysselsatte,2020,338
3019,10-33,0,15-74,Sysselsatte,2021,352
3019,10-33,0,15-74,Sysselsatte,2022,365
3019,10-33,0,15-74,Sysselsatte,2023,389
3019,84,0,15-74,Sysselsatte,2020,640
3019,84,0,15-74,Sysselsatte,2021,655
3019,84,0,15-74,Sysselsatte,2022,656
3019,84,0,15-74,Sysselsatte,2023,660
3019,85,0,15-74,Sysselsatte,2020,727
3019,85,0,15-74,Sysselsatte,2021,752
3019,85,0,15-74,Sysselsatte,2022,748
3019,85,0,15-74,Sysselsatte,2023,755
3019,86-88,0,15-74,Sysselsatte,2020,1560
3019,86-88,0,15-74,Sysselsatte,2021,1669
3019,86-88,0,15-74,Sysselsatte,2022,1667
3019,86-88,0,15-74,Sysselsatte,2023,1711
3020,00-99,0,15-74,Sysselsatte,2020,29661
3020,00-99,0,15-74,Sysselsatte,2021,30983
3020,00-99,0,15-74,Sysselsatte,2022,31934
3020,00-99,0,15-74,Sysselsatte,2023,32602
3020,01-03,0,15-74,Sysselsatte,2020,116
3020,01-03,0,15-74,Sysselsatte,2021,129
3020,01-03,0,15-74,Sysselsatte,2022,125
3020,01-03,0,15-74,Sysselsatte,2023,132
3020,10-33,0,15-74,Sysselsatte,2020,1002
3020,10-33,0,15-74,Sysselsatte,2021,1021
3020,10-33,0,15-74,Sysselsatte,2022,1011
3020,10-33,0,15-74,Sysselsatte,2023,1031
3020,84,0,15-74,Sysselsatte,2020,2871
3020,84,0,15-74,Sysselsatte,2021,2936
3020,84,0,15-74,Sysselsatte,2022,2869
3020,84,0,15-74,Sysselsatte,2023,2831
3020,85,0,15-74,Sysselsatte,2020,2195
3020,85,0,15-74,Sysselsatte,2021,2226
3020,85,0,15-74,Sysselsatte,2022,2340
3020,85,0,15-74,Sysselsatte,2023,2477
3020,86-88,0,15-74,Sysselsatte,2020,4889
3020,86-88,0,15-74,Sysselsatte,2021,5056
3020,86-88,0,15-74,Sysselsatte,2022,5219
3020,86-88,0,15-74,Sysselsatte,2023,5445
3021,00-99,0,15-74,Sysselsatte,2020,10249
3021,00-99,0,15-74,Sysselsatte,2021,10680
3021,00-99,0,15-74,Sysselsatte,2022,11179
3021,00-99,0,15-74,Sysselsatte,2023,11430
3021,01-03,0,15-74,Sysselsatte,2020,171
3021,01-03,0,15-74,Sysselsatte,2021,168
3021,01-03,0,15-74,Sysselsatte,2022,161
3021,01-03,0,15-74,Sysselsatte,2023,141
3021,10-33,0,15-74,Sysselsatte,2020,341
3021,10-33,0,15-74,Sysselsatte,2021,335
3021,10-33,0,15-74,Sysselsatte,2022,351
3021,10-33,0,15-74,Sysselsatte,2023,350
3021,84,0,15-74,Sysselsatte,2020,734
3021,84,0,15-74,Sysselsatte,2021,746
3021,84,0,15-74,Sysselsatte,2022,801
3021,84,0,15-74,Sysselsatte,2023,807
3021,85,0,15-74,Sysselsatte,2020,1291
3021,85,0,15-74,Sysselsatte,2021,1344
3021,85,0,15-74,Sysselsatte,2022,1387
3021,85,0,15-74,Sysselsatte,2023,1469
3021,86-88,0,15-74,Sysselsatte,2020,1642
3021,86-88,0,15-74,Sysselsatte,2021,1715
3021,86-88,0,15-74,Sysselsatte,2022,1693
3021,86-88,0,15-74,Sysselsatte,2023,1715
3022,00-99,0,15-74,Sysselsatte,2020,7902
3022,00-99,0,15-74,Sysselsatte,2021,8209
3022,00-99,0,15-74,Sysselsatte,2022,8238
3022,00-99,0,15-74,Sysselsatte,2023,8287
3022,01-03,0,15-74,Sysselsatte,2020,71
3022,01-03,0,15-74,Sysselsatte,2021,81
3022,01-03,0,15-74,Sysselsatte,2022,84
3022,01-03,0,15-74,Sysselsatte,2023,80
3022,10-33,0,15-74,Sysselsatte,2020,292
3022,10-33,0,15-74,Sysselsatte,2021,274
3022,10-33,0,15-74,Sysselsatte,2022,244
3022,10-33,0,15-74,Sysselsatte,2023,235
3022,84,0,15-74,Sysselsatte,2020,623
3022,84,0,15-74,Sysselsatte,2021,634
3022,84,0,15-74,Sysselsatte,2022,633
3022,84,0,15-74,Sysselsatte,2023,637
3022,85,0,15-74,Sysselsatte,2020,673
3022,85,0,15-74,Sysselsatte,2021,696
3022,85,0,15-74,Sysselsatte,2022,697
3022,85,0,15-74,Sysselsatte,2023,719
3022,86-88,0,15-74,Sysselsatte,2020,1356
3022,86-88,0,15-74,Sysselsatte,2021,1391
3022,86-88,0,15-74,Sysselsatte,2022,1345
3022,86-88,0,15-74,Sysselsatte,2023,1368
3023,00-99,0,15-74,Sysselsatte,2020,9975
3023,00-99,0,15-74,Sysselsatte,2021,10124
3023,00-99,0,15-74,Sysselsatte,2022,10328
3023,00-99,0,15-74,Sysselsatte,2023,10500
3023,01-03,0,15-74,Sysselsatte,2020,81
3023,01-03,0,15-74,Sysselsatte,2021,78
3023,01-03,0,15-74,Sysselsatte,2022,66
3023,01-03,0,15-74,Sysselsatte,2023,62
3023,10-33,0,15-74,Sysselsatte,2020,197
3023,10-33,0,15-74,Sysselsatte,2021,202
3023,10-33,0,15-74,Sysselsatte,2022,217
3023,10-33,0,15-74,Sysselsatte,2023,214
3023,84,0,15-74,Sysselsatte,2020,902
3023,84,0,15-74,Sysselsatte,2021,889
3023,84,0,15-74,Sysselsatte,2022,897
3023,84,0,15-74,Sysselsatte,2023,931
3023,85,0,15-74,Sysselsatte,2020,1111
3023,85,0,15-74,Sysselsatte,2021,1103
3023,85,0,15-74,Sysselsatte,2022,1158
3023,85,0,15-74,Sysselsatte,2023,1102
3023,86-88,0,15-74,Sysselsatte,2020,2020
3023,86-88,0,15-74,Sysselsatte,2021,2014
3023,86-88,0,15-74,Sysselsatte,2022,2063
3023,86-88,0,15-74,Sysselsatte,2023,2095
3024,00-99,0,15-74,Sysselsatte,2020,64125
3024,00-99,0,15-74,Sysselsatte,2021,66215
3024,00-99,0,15-74,Sysselsatte,2022,67594
3024,00-99,0,15-74,Sysselsatte,2023,67953
3024,01-03,0,15-74,Sysselsatte,2020,217
3024,01-03,0,15-74,Sysselsatte,2021,229
3024,01-03,0,15-74,Sysselsatte,2022,231
3024,01-03,0,15-74,Sysselsatte,2023,212
3024,10-33,0,15-74,Sysselsatte,2020,2189
3024,10-33,0,15-74,Sysselsatte,2021,2298
3024,10-33,0,15-74,Sysselsatte,2022,2308
3024,10-33,0,15-74,Sysselsatte,2023,2244
3024,84,0,15-74,Sysselsatte,2020,4893
3024,84,0,15-74,Sysselsatte,2021,4946
3024,84,0,15-74,Sysselsatte,2022,4958
3024,84,0,15-74,Sysselsatte,2023,5009
3024,85,0,15-74,Sysselsatte,2020,4412
3024,85,0,15-74,Sysselsatte,2021,4465
3024,85,0,15-74,Sysselsatte,2022,4525
3024,85,0,15-74,Sysselsatte,2023,4609
3024,86-88,0,15-74,Sysselsatte,2020,11317
3024,86-88,0,15-74,Sysselsatte,2021,11574
3024,86-88,0,15-74,Sysselsatte,2022,11603
3024,86-88,0,15-74,Sysselsatte,2023,11695
3025,00-99,0,15-74,Sysselsatte,2020,47411
3025,00-99,0,15-74,Sysselsatte,2021,49180
3025,00-99,0,15-74,Sysselsatte,2022,50737
3025,00-99,0,15-74,Sysselsatte,2023,50978
3025,01-03,0,15-74,Sysselsatte,2020,289
3025,01-03,0,15-74,Sysselsatte,2021,302
3025,01-03,0,15-74,Sysselsatte,2022,298
3025,01-03,0,15-74,Sysselsatte,2023,306
3025,10-33,0,15-74,Sysselsatte,2020,2397
3025,10-33,0,15-74,Sysselsatte,2021,2488
3025,10-33,0,15-74,Sysselsatte,2022,2546
3025,10-33,0,15-74,Sysselsatte,2023,2496
3025,84,0,15-74,Sysselsatte,2020,3293
3025,84,0,15-74,Sysselsatte,2021,3315
3025,84,0,15-74,Sysselsatte,2022,3418
3025,84,0,15-74,Sysselsatte,2023,3464
3025,85,0,15-74,Sysselsatte,2020,3429
3025,85,0,15-74,Sysselsatte,2021,3540
3025,85,0,15-74,Sysselsatte,2022,3542
3025,85,0,15-74,Sysselsatte,2023,3513
3025,86-88,0,15-74,Sysselsatte,2020,8943
3025,86-88,0,15-74,Sysselsatte,2021,9194
3025,86-88,0,15-74,Sysselsatte,2022,9351
3025,86-88,0,15-74,Sysselsatte,2023,9432
3026,00-99,0,15-74,Sysselsatte,2020,8539
3026,00-99,0,15-74,Sysselsatte,2021,8838
3026,00-99,0,15-74,Sysselsatte,2022,8968
3026,00-99,0,15-74,Sysselsatte,2023,8913
3026,01-03,0,15-74,Sysselsatte,2020,216
3026,01-03,0,15-74,Sysselsatte,2021,227
3026,01-03,0,15-74,Sysselsatte,2022,227
3026,01-03,0,15-74,Sysselsatte,2023,231
3026,10-33,0,15-74,Sysselsatte,2020,713
3026,10-33,0,15-74,Sysselsatte,2021,737
3026,10-33,0,15-74,Sysselsatte,2022,729
3026,10-33,0,15-74,Sysselsatte,2023,700
3026,84,0,15-74,Sysselsatte,2020,399
3026,84,0,15-74,Sysselsatte,2021,414
3026,84,0,15-74,Sysselsatte,2022,387
3026,84,0,15-74,Sysselsatte,2023,390
3026,85,0,15-74,Sysselsatte,2020,612
3026,85,0,15-74,Sysselsatte,2021,646
3026,85,0,15-74,Sysselsatte,2022,649
3026,85,0,15-74,Sysselsatte,2023,651
3026,86-88,0,15-74,Sysselsatte,2020,1671
3026,86-88,0,15-74,Sysselsatte,2021,1695
3026,86-88,0,15-74,Sysselsatte,2022,1723
3026,86-88,0,15-74,Sysselsatte,2023,1737
3027,00-99,0,15-74,Sysselsatte,2020,9607
3027,00-99,0,15-74,Sysselsatte,2021,10025
3027,00-99,0,15-74,Sysselsatte,2022,10444
3027,00-99,0,15-74,Sysselsatte,2023,10745
3027,01-03,0,15-74,Sysselsatte,2020,34
3027,01-03,0,15-74,Sysselsatte,2021,29
3027,01-03,0,15-74,Sysselsatte,2022,32
3027,01-03,0,15-74,Sysselsatte,2023,30
3027,10-33,0,15-74,Sysselsatte,2020,408
3027,10-33,0,15-74,Sysselsatte,2021,413
3027,10-33,0,15-74,Sysselsatte,2022,443
3027,10-33,0,15-74,Sysselsatte,2023,430
3027,84,0,15-74,Sysselsatte,2020,721
3027,84,0,15-74,Sysselsatte,2021,758
3027,84,0,15-74,Sysselsatte,2022,742
3027,84,0,15-74,Sysselsatte,2023,757
3027,85,0,15-74,Sysselsatte,2020,634
3027,85,0,15-74,Sysselsatte,2021,668
3027,85,0,15-74,Sysselsatte,2022,696
3027,85,0,15-74,Sysselsatte,2023,726
3027,86-88,0,15-74,Sysselsatte,2020,1847
3027,86-88,0,15-74,Sysselsatte,2021,1926
3027,86-88,0,15-74,Sysselsatte,2022,1989
3027,86-88,0,15-74,Sysselsatte,2023,2089
3028,00-99,0,15-74,Sysselsatte,2020,5457
3028,00-99,0,15-74,Sysselsatte,2021,5641
3028,00-99,0,15-74,Sysselsatte,2022,5858
3028,00-99,0,15-74,Sysselsatte,2023,5923
3028,01-03,0,15-74,Sysselsatte,2020,84
3028,01-03,0,15-74,Sysselsatte,2021,78
3028,01-03,0,15-74,Sysselsatte,2022,70
3028,01-03,0,15-74,Sysselsatte,2023,80
3028,10-33,0,15-74,Sysselsatte,2020,210
3028,10-33,0,15-74,Sysselsatte,2021,209
3028,10-33,0,15-74,Sysselsatte,2022,220
3028,10-33,0,15-74,Sysselsatte,2023,213
3028,84,0,15-74,Sysselsatte,2020,312
3028,84,0,15-74,Sysselsatte,2021,319
3028,84,0,15-74,Sysselsatte,2022,316
3028,84,0,15-74,Sysselsatte,2023,335
3028,85,0,15-74,Sysselsatte,2020,360
3028,85,0,15-74,Sysselsatte,2021,369
3028,85,0,15-74,Sysselsatte,2022,402
3028,85,0,15-74,Sysselsatte,2023,414
3028,86-88,0,15-74,Sysselsatte,2020,1016
3028,86-88,0,15-74,Sysselsatte,2021,1050
3028,86-88,0,15-74,Sysselsatte,2022,1035
3028,86-88,0,15-74,Sysselsatte,2023,1048
3029,00-99,0,15-74,Sysselsatte,2020,21533
3029,00-99,0,15-74,Sysselsatte,2021,23060
3029,00-99,0,15-74,Sysselsatte,2022,24545
3029,00-99,0,15-74,Sysselsatte,2023,25198
3029,01-03,0,15-74,Sysselsatte,2020,39
3029,01-03,0,15-74,Sysselsatte,2021,42
3029,01-03,0,15-74,Sysselsatte,2022,48
3029,01-03,0,15-74,Sysselsatte,2023,48
3029,10-33,0,15-74,Sysselsatte,2020,827
3029,10-33,0,15-74,Sysselsatte,2021,867
3029,10-33,0,15-74,Sysselsatte,2022,931
3029,10-33,0,15-74,Sysselsatte,2023,970
3029,84,0,15-74,Sysselsatte,2020,1346
3029,84,0,15-74,Sysselsatte,2021,1396
3029,84,0,15-74,Sysselsatte,2022,1448
3029,84,0,15-74,Sysselsatte,2023,1482
3029,85,0,15-74,Sysselsatte,2020,1321
3029,85,0,15-74,Sysselsatte,2021,1449
3029,85,0,15-74,Sysselsatte,2022,1528
3029,85,0,15-74,Sysselsatte,2023,1588
3029,86-88,0,15-74,Sysselsatte,2020,4664
3029,86-88,0,15-74,Sysselsatte,2021,4917
3029,86-88,0,15-74,Sysselsatte,2022,5088
3029,86-88,0,15-74,Sysselsatte,2023,5288
3030,00-99,0,15-74,Sysselsatte,2020,44226
3030,00-99,0,15-74,Sysselsatte,2021,46560
3030,00-99,0,15-74,Sysselsatte,2022,48613
3030,00-99,0,15-74,Sysselsatte,2023,50214
3030,01-03,0,15-74,Sysselsatte,2020,306
3030,01-03,0,15-74,Sysselsatte,2021,281
3030,01-03,0,15-74,Sysselsatte,2022,279
3030,01-03,0,15-74,Sysselsatte,2023,281
3030,10-33,0,15-74,Sysselsatte,2020,2075
3030,10-33,0,15-74,Sysselsatte,2021,2128
3030,10-33,0,15-74,Sysselsatte,2022,2133
3030,10-33,0,15-74,Sysselsatte,2023,2221
3030,84,0,15-74,Sysselsatte,2020,3358
3030,84,0,15-74,Sysselsatte,2021,3445
3030,84,0,15-74,Sysselsatte,2022,3485
3030,84,0,15-74,Sysselsatte,2023,3579
3030,85,0,15-74,Sysselsatte,2020,2777
3030,85,0,15-74,Sysselsatte,2021,2858
3030,85,0,15-74,Sysselsatte,2022,2955
3030,85,0,15-74,Sysselsatte,2023,3085
3030,86-88,0,15-74,Sysselsatte,2020,8082
3030,86-88,0,15-74,Sysselsatte,2021,8485
3030,86-88,0,15-74,Sysselsatte,2022,8671
3030,86-88,0,15-74,Sysselsatte,2023,8972
3031,00-99,0,15-74,Sysselsatte,2020,12632
3031,00-99,0,15-74,Sysselsatte,2021,13106
3031,00-99,0,15-74,Sysselsatte,2022,13529
3031,00-99,0,15-74,Sysselsatte,2023,13766
3031,01-03,0,15-74,Sysselsatte,2020,63
3031,01-03,0,15-74,Sysselsatte,2021,69
3031,01-03,0,15-74,Sysselsatte,2022,75
3031,01-03,0,15-74,Sysselsatte,2023,75
3031,10-33,0,15-74,Sysselsatte,2020,612
3031,10-33,0,15-74,Sysselsatte,2021,641
3031,10-33,0,15-74,Sysselsatte,2022,650
3031,10-33,0,15-74,Sysselsatte,2023,663
3031,84,0,15-74,Sysselsatte,2020,1068
3031,84,0,15-74,Sysselsatte,2021,1073
3031,84,0,15-74,Sysselsatte,2022,1095
3031,84,0,15-74,Sysselsatte,2023,1135
3031,85,0,15-74,Sysselsatte,2020,977
3031,85,0,15-74,Sysselsatte,2021,997
3031,85,0,15-74,Sysselsatte,2022,1003
3031,85,0,15-74,Sysselsatte,2023,1029
3031,86-88,0,15-74,Sysselsatte,2020,2492
3031,86-88,0,15-74,Sysselsatte,2021,2601
3031,86-88,0,15-74,Sysselsatte,2022,2671
3031,86-88,0,15-74,Sysselsatte,2023,2722
3032,00-99,0,15-74,Sysselsatte,2020,3625
3032,00-99,0,15-74,Sysselsatte,2021,3708
3032,00-99,0,15-74,Sysselsatte,2022,3915
3032,00-99,0,15-74,Sysselsatte,2023,3983
3032,01-03,0,15-74,Sysselsatte,2020,53
3032,01-03,0,15-74,Sysselsatte,2021,53
3032,01-03,0,15-74,Sysselsatte,2022,45
3032,01-03,0,15-74,Sysselsatte,2023,51
3032,10-33,0,15-74,Sysselsatte,2020,141
3032,10-33,0,15-74,Sysselsatte,2021,150
3032,10-33,0,15-74,Sysselsatte,2022,178
3032,10-33,0,15-74,Sysselsatte,2023,175
