kode,husholdtype,variabel,aar,verdi
1224,0000,InntSkatt,2012,471000
1224,0000,InntSkatt,2013,491000
1224,0000,InntSkatt,2014,503000
1224,0000,InntSkatt,2015,510000
1224,0000,InntSkatt,2016,512000
1224,0000,InntSkatt,2017,529000
1224,0000,InntSkatt,2018,540000
1224,0000,InntSkatt,2019,556000
1224,0000,AntallHushold,2005,5064
1224,0000,AntallHushold,2006,5182
1224,0000,AntallHushold,2007,5226
1224,0000,AntallHushold,2008,5273
1224,0000,AntallHushold,2009,5336
1224,0000,AntallHushold,2010,5386
1224,0000,AntallHushold,2011,5478
1224,0000,AntallHushold,2012,5500
1224,0000,AntallHushold,2013,5535
1224,0000,AntallHushold,2014,5603
1224,0000,AntallHushold,2015,5656
1224,0000,AntallHushold,2016,5657
1224,0000,AntallHushold,2017,5649
1224,0000,AntallHushold,2018,5685
1224,0000,AntallHushold,2019,5717
1227,0000,InntSkatt,2005,317000
1227,0000,InntSkatt,2006,324000
1227,0000,InntSkatt,2007,360000
1227,0000,InntSkatt,2008,359000
1227,0000,InntSkatt,2009,377000
1227,0000,InntSkatt,2010,385000
1227,0000,InntSkatt,2011,421000
1227,0000,InntSkatt,2012,425000
1227,0000,InntSkatt,2013,462000
1227,0000,InntSkatt,2014,486000
1227,0000,InntSkatt,2015,513000
1227,0000,InntSkatt,2016,513000
1227,0000,InntSkatt,2017,534000
1227,0000,InntSkatt,2018,550000
1227,0000,InntSkatt,2019,548000
1227,0000,AntallHushold,2005,422
1227,0000,AntallHushold,2006,431
1227,0000,AntallHushold,2007,427
1227,0000,AntallHushold,2008,425
1227,0000,AntallHushold,2009,435
1227,0000,AntallHushold,2010,429
1227,0000,AntallHushold,2011,434
1227,0000,AntallHushold,2012,448
1227,0000,AntallHushold,2013,463
1227,0000,AntallHushold,2014,457
1227,0000,AntallHushold,2015,454
1227,0000,AntallHushold,2016,471
1227,0000,AntallHushold,2017,472
1227,0000,AntallHushold,2018,475
1227,0000,AntallHushold,2019,476
1228,0000,InntSkatt,2005,299000
1228,0000,InntSkatt,2006,313000
1228,0000,InntSkatt,2007,341000
1228,0000,InntSkatt,2008,365000
1228,0000,InntSkatt,2009,370000
1228,0000,InntSkatt,2010,389000
1228,0000,InntSkatt,2011,410000
1228,0000,InntSkatt,2012,422000
1228,0000,InntSkatt,2013,439000
1228,0000,InntSkatt,2014,453000
1228,0000,InntSkatt,2015,465000
1228,0000,InntSkatt,2016,468000
1228,0000,InntSkatt,2017,491000
1228,0000,InntSkatt,2018,502000
1228,0000,InntSkatt,2019,511000
1228,0000,AntallHushold,2005,3246
1228,0000,AntallHushold,2006,3272
1228,0000,AntallHushold,2007,3237
1228,0000,AntallHushold,2008,3244
1228,0000,AntallHushold,2009,3243
1228,0000,AntallHushold,2010,3213
1228,0000,AntallHushold,2011,3226
1228,0000,AntallHushold,2012,3259
1228,0000,AntallHushold,2013,3285
1228,0000,AntallHushold,2014,3269
1228,0000,AntallHushold,2015,3258
1228,0000,AntallHushold,2016,3277
1228,0000,AntallHushold,2017,3228
1228,0000,AntallHushold,2018,3216
1228,0000,AntallHushold,2019,3245
1231,0000,InntSkatt,2005,317000
1231,0000,InntSkatt,2006,332000
1231,0000,InntSkatt,2007,360000
1231,0000,InntSkatt,2008,398000
1231,0000,InntSkatt,2009,408000
1231,0000,InntSkatt,2010,420000
1231,0000,InntSkatt,2011,449000
1231,0000,InntSkatt,2012,467000
1231,0000,InntSkatt,2013,494000
1231,0000,InntSkatt,2014,512000
1231,0000,InntSkatt,2015,514000
1231,0000,InntSkatt,2016,522000
1231,0000,InntSkatt,2017,543000
1231,0000,InntSkatt,2018,557000
1231,0000,InntSkatt,2019,567000
1231,0000,AntallHushold,2005,1410
1231,0000,AntallHushold,2006,1403
1231,0000,AntallHushold,2007,1418
1231,0000,AntallHushold,2008,1389
1231,0000,AntallHushold,2009,1408
1231,0000,AntallHushold,2010,1415
1231,0000,AntallHushold,2011,1430
1231,0000,AntallHushold,2012,1410
1231,0000,AntallHushold,2013,1400
1231,0000,AntallHushold,2014,1416
1231,0000,AntallHushold,2015,1414
1231,0000,AntallHushold,2016,1408
1231,0000,AntallHushold,2017,1398
1231,0000,AntallHushold,2018,1426
1231,0000,AntallHushold,2019,1427
1232,0000,InntSkatt,2005,308000
1232,0000,InntSkatt,2006,329000
1232,0000,InntSkatt,2007,357000
1232,0000,InntSkatt,2008,368000
1232,0000,InntSkatt,2009,392000
1232,0000,InntSkatt,2010,406000
1232,0000,InntSkatt,2011,433000
1232,0000,InntSkatt,2012,453000
1232,0000,InntSkatt,2013,479000
1232,0000,InntSkatt,2014,487000
1232,0000,InntSkatt,2015,495000
1232,0000,InntSkatt,2016,506000
1232,0000,InntSkatt,2017,538000
1232,0000,InntSkatt,2018,550000
1232,0000,InntSkatt,2019,559000
1232,0000,AntallHushold,2005,395
1232,0000,AntallHushold,2006,401
1232,0000,AntallHushold,2007,410
1232,0000,AntallHushold,2008,421
1232,0000,AntallHushold,2009,420
1232,0000,AntallHushold,2010,410
1232,0000,AntallHushold,2011,417
1232,0000,AntallHushold,2012,425
1232,0000,AntallHushold,2013,429
1232,0000,AntallHushold,2014,444
1232,0000,AntallHushold,2015,428
1232,0000,AntallHushold,2016,429
1232,0000,AntallHushold,2017,417
1232,0000,AntallHushold,2018,419
1232,0000,AntallHushold,2019,424
1233,0000,InntSkatt,2005,295000
1233,0000,InntSkatt,2006,314000
1233,0000,InntSkatt,2007,348000
1233,0000,InntSkatt,2008,365000
1233,0000,InntSkatt,2009,358000
1233,0000,InntSkatt,2010,373000
1233,0000,InntSkatt,2011,407000
1233,0000,InntSkatt,2012,424000
1233,0000,InntSkatt,2013,464000
1233,0000,InntSkatt,2014,460000
1233,0000,InntSkatt,2015,465000
1233,0000,InntSkatt,2016,477000
1233,0000,InntSkatt,2017,502000
1233,0000,InntSkatt,2018,528000
1233,0000,InntSkatt,2019,543000
1233,0000,AntallHushold,2005,474
1233,0000,AntallHushold,2006,476
1233,0000,AntallHushold,2007,473
1233,0000,AntallHushold,2008,468
1233,0000,AntallHushold,2009,479
1233,0000,AntallHushold,2010,485
1233,0000,AntallHushold,2011,479
1233,0000,AntallHushold,2012,479
1233,0000,AntallHushold,2013,465
1233,0000,AntallHushold,2014,475
1233,0000,AntallHushold,2015,480
1233,0000,AntallHushold,2016,486
1233,0000,AntallHushold,2017,480
1233,0000,AntallHushold,2018,463
1233,0000,AntallHushold,2019,474
1234,0000,InntSkatt,2005,313000
1234,0000,InntSkatt,2006,324000
1234,0000,InntSkatt,2007,352000
1234,0000,InntSkatt,2008,397000
1234,0000,InntSkatt,2009,376000
1234,0000,InntSkatt,2010,399000
1234,0000,InntSkatt,2011,402000
1234,0000,InntSkatt,2012,425000
1234,0000,InntSkatt,2013,435000
1234,0000,InntSkatt,2014,468000
1234,0000,InntSkatt,2015,501000
1234,0000,InntSkatt,2016,484000
1234,0000,InntSkatt,2017,510000
1234,0000,InntSkatt,2018,528000
1234,0000,InntSkatt,2019,543000
1234,0000,AntallHushold,2005,390
1234,0000,AntallHushold,2006,391
1234,0000,AntallHushold,2007,391
1234,0000,AntallHushold,2008,373
1234,0000,AntallHushold,2009,385
1234,0000,AntallHushold,2010,390
1234,0000,AntallHushold,2011,391
1234,0000,AntallHushold,2012,390
1234,0000,AntallHushold,2013,396
1234,0000,AntallHushold,2014,413
1234,0000,AntallHushold,2015,411
1234,0000,AntallHushold,2016,425
1234,0000,AntallHushold,2017,421
1234,0000,AntallHushold,2018,424
1234,0000,AntallHushold,2019,420
1235,0000,InntSkatt,2005,328000
1235,0000,InntSkatt,2006,338000
1235,0000,InntSkatt,2007,363000
1235,0000,InntSkatt,2008,394000
1235,0000,InntSkatt,2009,400000
1235,0000,InntSkatt,2010,415000
1235,0000,InntSkatt,2011,443000
1235,0000,InntSkatt,2012,462000
1235,0000,InntSkatt,2013,476000
1235,0000,InntSkatt,2014,488000
1235,0000,InntSkatt,2015,505000
1235,0000,InntSkatt,2016,510000
1235,0000,InntSkatt,2017,522000
1235,0000,InntSkatt,2018,536000
1235,0000,InntSkatt,2019,552000
1235,0000,AntallHushold,2005,5515
1235,0000,AntallHushold,2006,5632
1235,0000,AntallHushold,2007,5705
1235,0000,AntallHushold,2008,5784
1235,0000,AntallHushold,2009,5824
1235,0000,AntallHushold,2010,5868
1235,0000,AntallHushold,2011,5892
1235,0000,AntallHushold,2012,5950
1235,0000,AntallHushold,2013,6009
1235,0000,AntallHushold,2014,6116
1235,0000,AntallHushold,2015,6146
1235,0000,AntallHushold,2016,6180
1235,0000,AntallHushold,2017,6271
1235,0000,AntallHushold,2018,6330
1235,0000,AntallHushold,2019,6456
1238,0000,InntSkatt,2005,336000
1238,0000,InntSkatt,2006,352000
1238,0000,InntSkatt,2007,387000
1238,0000,InntSkatt,2008,414000
1238,0000,InntSkatt,2009,416000
1238,0000,InntSkatt,2010,432000
1238,0000,InntSkatt,2011,452000
1238,0000,InntSkatt,2012,468000
1238,0000,InntSkatt,2013,496000
1238,0000,InntSkatt,2014,514000
1238,0000,InntSkatt,2015,520000
1238,0000,InntSkatt,2016,530000
1238,0000,InntSkatt,2017,540000
1238,0000,InntSkatt,2018,553000
1238,0000,InntSkatt,2019,574000
1238,0000,AntallHushold,2005,3271
1238,0000,AntallHushold,2006,3346
1238,0000,AntallHushold,2007,3376
1238,0000,AntallHushold,2008,3437
1238,0000,AntallHushold,2009,3474
1238,0000,AntallHushold,2010,3500
1238,0000,AntallHushold,2011,3493
1238,0000,AntallHushold,2012,3532
1238,0000,AntallHushold,2013,3519
1238,0000,AntallHushold,2014,3505
1238,0000,AntallHushold,2015,3513
1238,0000,AntallHushold,2016,3497
1238,0000,AntallHushold,2017,3539
1238,0000,AntallHushold,2018,3548
1238,0000,AntallHushold,2019,3579
1241,0000,InntSkatt,2005,361000
1241,0000,InntSkatt,2006,375000
1241,0000,InntSkatt,2007,419000
1241,0000,InntSkatt,2008,452000
1241,0000,InntSkatt,2009,458000
1241,0000,InntSkatt,2010,476000
1241,0000,InntSkatt,2011,498000
1241,0000,InntSkatt,2012,521000
1241,0000,InntSkatt,2013,539000
1241,0000,InntSkatt,2014,551000
1241,0000,InntSkatt,2015,572000
1241,0000,InntSkatt,2016,576000
1241,0000,InntSkatt,2017,577000
1241,0000,InntSkatt,2018,598000
1241,0000,InntSkatt,2019,619000
1241,0000,AntallHushold,2005,1431
1241,0000,AntallHushold,2006,1451
1241,0000,AntallHushold,2007,1451
1241,0000,AntallHushold,2008,1484
1241,0000,AntallHushold,2009,1493
1241,0000,AntallHushold,2010,1497
1241,0000,AntallHushold,2011,1492
1241,0000,AntallHushold,2012,1505
1241,0000,AntallHushold,2013,1520
1241,0000,AntallHushold,2014,1541
1241,0000,AntallHushold,2015,1557
1241,0000,AntallHushold,2016,1569
1241,0000,AntallHushold,2017,1603
1241,0000,AntallHushold,2018,1593
1241,0000,AntallHushold,2019,1626
1242,0000,InntSkatt,2005,353000
1242,0000,InntSkatt,2006,381000
1242,0000,InntSkatt,2007,415000
1242,0000,InntSkatt,2008,452000
1242,0000,InntSkatt,2009,457000
1242,0000,InntSkatt,2010,469000
1242,0000,InntSkatt,2011,490000
1242,0000,InntSkatt,2012,498000
1242,0000,InntSkatt,2013,527000
1242,0000,InntSkatt,2014,541000
1242,0000,InntSkatt,2015,540000
1242,0000,InntSkatt,2016,534000
1242,0000,InntSkatt,2017,547000
1242,0000,InntSkatt,2018,562000
1242,0000,InntSkatt,2019,580000
1242,0000,AntallHushold,2005,926
1242,0000,AntallHushold,2006,939
1242,0000,AntallHushold,2007,956
1242,0000,AntallHushold,2008,952
1242,0000,AntallHushold,2009,954
1242,0000,AntallHushold,2010,961
1242,0000,AntallHushold,2011,988
1242,0000,AntallHushold,2012,1000
1242,0000,AntallHushold,2013,1016
1242,0000,AntallHushold,2014,1022
1242,0000,AntallHushold,2015,1030
1242,0000,AntallHushold,2016,1055
1242,0000,AntallHushold,2017,1049
1242,0000,AntallHushold,2018,1046
1242,0000,AntallHushold,2019,1058
1243,0000,InntSkatt,2005,403000
1243,0000,InntSkatt,2006,421000
1243,0000,InntSkatt,2007,451000
1243,0000,InntSkatt,2008,481000
1243,0000,InntSkatt,2009,477000
1243,0000,InntSkatt,2010,489000
1243,0000,InntSkatt,2011,511000
1243,0000,InntSkatt,2012,533000
1243,0000,InntSkatt,2013,554000
1243,0000,InntSkatt,2014,572000
1243,0000,InntSkatt,2015,583000
1243,0000,InntSkatt,2016,575000
1243,0000,InntSkatt,2017,586000
1243,0000,InntSkatt,2018,597000
1243,0000,InntSkatt,2019,621000
1243,0000,AntallHushold,2005,5720
1243,0000,AntallHushold,2006,5974
1243,0000,AntallHushold,2007,6260
1243,0000,AntallHushold,2008,6446
1243,0000,AntallHushold,2009,6596
1243,0000,AntallHushold,2010,6786
1243,0000,AntallHushold,2011,7011
1243,0000,AntallHushold,2012,7178
1243,0000,AntallHushold,2013,7422
1243,0000,AntallHushold,2014,7621
1243,0000,AntallHushold,2015,7898
1243,0000,AntallHushold,2016,8168
1243,0000,AntallHushold,2017,8335
1243,0000,AntallHushold,2018,8470
1243,0000,AntallHushold,2019,8630
1244,0000,InntSkatt,2005,427000
1244,0000,InntSkatt,2006,439000
1244,0000,InntSkatt,2007,478000
1244,0000,InntSkatt,2008,511000
1244,0000,InntSkatt,2009,510000
1244,0000,InntSkatt,2010,520000
1244,0000,InntSkatt,2011,548000
1244,0000,InntSkatt,2012,554000
1244,0000,InntSkatt,2013,579000
1244,0000,InntSkatt,2014,603000
1244,0000,InntSkatt,2015,627000
1244,0000,InntSkatt,2016,634000
1244,0000,InntSkatt,2017,628000
1244,0000,InntSkatt,2018,665000
1244,0000,InntSkatt,2019,676000
1244,0000,AntallHushold,2005,1565
1244,0000,AntallHushold,2006,1599
1244,0000,AntallHushold,2007,1601
1244,0000,AntallHushold,2008,1617
1244,0000,AntallHushold,2009,1707
1244,0000,AntallHushold,2010,1786
1244,0000,AntallHushold,2011,1820
1244,0000,AntallHushold,2012,1877
1244,0000,AntallHushold,2013,1850
1244,0000,AntallHushold,2014,1897
1244,0000,AntallHushold,2015,1910
1244,0000,AntallHushold,2016,1986
1244,0000,AntallHushold,2017,2024
1244,0000,AntallHushold,2018,2040
1244,0000,AntallHushold,2019,2063
1245,0000,InntSkatt,2005,399000
1245,0000,InntSkatt,2006,424000
1245,0000,InntSkatt,2007,460000
1245,0000,InntSkatt,2008,497000
1245,0000,InntSkatt,2009,483000
1245,0000,InntSkatt,2010,508000
1245,0000,InntSkatt,2011,530000
1245,0000,InntSkatt,2012,549000
1245,0000,InntSkatt,2013,565000
1245,0000,InntSkatt,2014,580000
1245,0000,InntSkatt,2015,575000
1245,0000,InntSkatt,2016,575000
1245,0000,InntSkatt,2017,586000
1245,0000,InntSkatt,2018,596000
1245,0000,InntSkatt,2019,614000
1245,0000,AntallHushold,2005,2021
1245,0000,AntallHushold,2006,2114
1245,0000,AntallHushold,2007,2187
1245,0000,AntallHushold,2008,2251
1245,0000,AntallHushold,2009,2332
1245,0000,AntallHushold,2010,2367
1245,0000,AntallHushold,2011,2433
1245,0000,AntallHushold,2012,2503
1245,0000,AntallHushold,2013,2569
1245,0000,AntallHushold,2014,2626
1245,0000,AntallHushold,2015,2731
1245,0000,AntallHushold,2016,2799
1245,0000,AntallHushold,2017,2802
1245,0000,AntallHushold,2018,2819
1245,0000,AntallHushold,2019,2866
1246,0000,InntSkatt,2005,426000
1246,0000,InntSkatt,2006,447000
1246,0000,InntSkatt,2007,484000
1246,0000,InntSkatt,2008,517000
1246,0000,InntSkatt,2009,522000
1246,0000,InntSkatt,2010,528000
1246,0000,InntSkatt,2011,554000
1246,0000,InntSkatt,2012,577000
1246,0000,InntSkatt,2013,594000
1246,0000,InntSkatt,2014,608000
1246,0000,InntSkatt,2015,613000
1246,0000,InntSkatt,2016,611000
1246,0000,InntSkatt,2017,616000
1246,0000,InntSkatt,2018,622000
1246,0000,InntSkatt,2019,635000
1246,0000,AntallHushold,2005,7168
1246,0000,AntallHushold,2006,7516
1246,0000,AntallHushold,2007,7698
1246,0000,AntallHushold,2008,7914
1246,0000,AntallHushold,2009,8079
1246,0000,AntallHushold,2010,8314
1246,0000,AntallHushold,2011,8571
1246,0000,AntallHushold,2012,8873
1246,0000,AntallHushold,2013,9116
1246,0000,AntallHushold,2014,9437
1246,0000,AntallHushold,2015,9655
1246,0000,AntallHushold,2016,9846
1246,0000,AntallHushold,2017,10141
1246,0000,AntallHushold,2018,10435
1246,0000,AntallHushold,2019,10632
1247,0000,InntSkatt,2005,404000
1247,0000,InntSkatt,2006,429000
1247,0000,InntSkatt,2007,459000
1247,0000,InntSkatt,2008,490000
1247,0000,InntSkatt,2009,496000
1247,0000,InntSkatt,2010,509000
1247,0000,InntSkatt,2011,535000
1247,0000,InntSkatt,2012,559000
1247,0000,InntSkatt,2013,573000
1247,0000,InntSkatt,2014,596000
1247,0000,InntSkatt,2015,612000
1247,0000,InntSkatt,2016,608000
1247,0000,InntSkatt,2017,628000
1247,0000,InntSkatt,2018,640000
1247,0000,InntSkatt,2019,653000
1247,0000,AntallHushold,2005,8129
1247,0000,AntallHushold,2006,8521
1247,0000,AntallHushold,2007,8914
1247,0000,AntallHushold,2008,9277
1247,0000,AntallHushold,2009,9471
1247,0000,AntallHushold,2010,9702
1247,0000,AntallHushold,2011,9971
1247,0000,AntallHushold,2012,10227
1247,0000,AntallHushold,2013,10507
1247,0000,AntallHushold,2014,10696
1247,0000,AntallHushold,2015,10822
1247,0000,AntallHushold,2016,11061
1247,0000,AntallHushold,2017,11179
1247,0000,AntallHushold,2018,11340
1247,0000,AntallHushold,2019,11522
1251,0000,InntSkatt,2005,307000
1251,0000,InntSkatt,2006,325000
1251,0000,InntSkatt,2007,356000
1251,0000,InntSkatt,2008,378000
1251,0000,InntSkatt,2009,392000
1251,0000,InntSkatt,2010,404000
1251,0000,InntSkatt,2011,436000
1251,0000,InntSkatt,2012,437000
1251,0000,InntSkatt,2013,451000
1251,0000,InntSkatt,2014,462000
1251,0000,InntSkatt,2015,480000
1251,0000,InntSkatt,2016,486000
1251,0000,InntSkatt,2017,499000
1251,0000,InntSkatt,2018,516000
1251,0000,InntSkatt,2019,531000
1251,0000,AntallHushold,2005,1687
1251,0000,AntallHushold,2006,1714
1251,0000,AntallHushold,2007,1726
1251,0000,AntallHushold,2008,1740
1251,0000,AntallHushold,2009,1751
1251,0000,AntallHushold,2010,1770
1251,0000,AntallHushold,2011,1749
1251,0000,AntallHushold,2012,1786
1251,0000,AntallHushold,2013,1819
1251,0000,AntallHushold,2014,1804
1251,0000,AntallHushold,2015,1804
1251,0000,AntallHushold,2016,1805
1251,0000,AntallHushold,2017,1808
1251,0000,AntallHushold,2018,1796
1251,0000,AntallHushold,2019,1767
1252,0000,InntSkatt,2005,340000
1252,0000,InntSkatt,2006,325000
1252,0000,InntSkatt,2007,326000
1252,0000,InntSkatt,2008,346000
1252,0000,InntSkatt,2009,381000
1252,0000,InntSkatt,2010,385000
1252,0000,InntSkatt,2011,387000
1252,0000,InntSkatt,2012,451000
1252,0000,InntSkatt,2013,473000
1252,0000,InntSkatt,2014,503000
1252,0000,InntSkatt,2015,540000
1252,0000,InntSkatt,2016,545000
1252,0000,InntSkatt,2017,565000
1252,0000,InntSkatt,2018,617000
1252,0000,InntSkatt,2019,579000
1252,0000,AntallHushold,2005,135
1252,0000,AntallHushold,2006,146
1252,0000,AntallHushold,2007,148
1252,0000,AntallHushold,2008,149
1252,0000,AntallHushold,2009,146
1252,0000,AntallHushold,2010,152
1252,0000,AntallHushold,2011,148
1252,0000,AntallHushold,2012,152
1252,0000,AntallHushold,2013,153
1252,0000,AntallHushold,2014,152
1252,0000,AntallHushold,2015,149
1252,0000,AntallHushold,2016,148
1252,0000,AntallHushold,2017,148
1252,0000,AntallHushold,2018,149
1252,0000,AntallHushold,2019,151
1253,0000,InntSkatt,2005,355000
1253,0000,InntSkatt,2006,379000
1253,0000,InntSkatt,2007,405000
1253,0000,InntSkatt,2008,440000
1253,0000,InntSkatt,2009,443000
1253,0000,InntSkatt,2010,454000
1253,0000,InntSkatt,2011,471000
1253,0000,InntSkatt,2012,487000
1253,0000,InntSkatt,2013,500000
1253,0000,InntSkatt,2014,524000
1253,0000,InntSkatt,2015,535000
1253,0000,InntSkatt,2016,531000
1253,0000,InntSkatt,2017,544000
1253,0000,InntSkatt,2018,561000
1253,0000,InntSkatt,2019,576000
1253,0000,AntallHushold,2005,2719
1253,0000,AntallHushold,2006,2755
1253,0000,AntallHushold,2007,2836
1253,0000,AntallHushold,2008,2868
1253,0000,AntallHushold,2009,2904
1253,0000,AntallHushold,2010,2943
1253,0000,AntallHushold,2011,2993
1253,0000,AntallHushold,2012,3054
1253,0000,AntallHushold,2013,3118
1253,0000,AntallHushold,2014,3139
1253,0000,AntallHushold,2015,3182
1253,0000,AntallHushold,2016,3253
1253,0000,AntallHushold,2017,3336
1253,0000,AntallHushold,2018,3349
1253,0000,AntallHushold,2019,3385
1256,0000,InntSkatt,2005,400000
1256,0000,InntSkatt,2006,424000
1256,0000,InntSkatt,2007,450000
1256,0000,InntSkatt,2008,487000
1256,0000,InntSkatt,2009,491000
1256,0000,InntSkatt,2010,506000
1256,0000,InntSkatt,2011,529000
1256,0000,InntSkatt,2012,545000
1256,0000,InntSkatt,2013,564000
1256,0000,InntSkatt,2014,589000
1256,0000,InntSkatt,2015,606000
1256,0000,InntSkatt,2016,597000
1256,0000,InntSkatt,2017,616000
1256,0000,InntSkatt,2018,633000
1256,0000,InntSkatt,2019,648000
1256,0000,AntallHushold,2005,2166
1256,0000,AntallHushold,2006,2263
1256,0000,AntallHushold,2007,2363
1256,0000,AntallHushold,2008,2447
1256,0000,AntallHushold,2009,2547
1256,0000,AntallHushold,2010,2603
1256,0000,AntallHushold,2011,2685
1256,0000,AntallHushold,2012,2840
1256,0000,AntallHushold,2013,2927
