Tid,GodkjenteProsent,PolitParti,Region
2013 2013,6.4,07 Venstre,1401 Flora (1964-2019)
2017 2017,3.9,07 Venstre,1401 Flora (1964-2019)
2013 2013,2.2,08 Miljøpartiet de Grønne,1401 Flora (1964-2019)
2017 2017,3.4,08 Miljøpartiet de Grønne,1401 Flora (1964-2019)
2013 2013,0.7,55 Rødt,1401 Flora (1964-2019)
2017 2017,1.4,55 Rødt,1401 Flora (1964-2019)
2013 2013,22.5,01 Arbeiderpartiet,1411 Gulen (-2019)
2017 2017,19.0,01 Arbeiderpartiet,1411 Gulen (-2019)
2013 2013,10.5,02 Fremskrittspartiet,1411 Gulen (-2019)
2017 2017,11.0,02 Fremskrittspartiet,1411 Gulen (-2019)
2013 2013,23.1,03 Høyre,1411 Gulen (-2019)
2017 2017,25.9,03 Høyre,1411 Gulen (-2019)
2013 2013,12.1,04 Kristelig Folkeparti,1411 Gulen (-2019)
2017 2017,5.8,04 Kristelig Folkeparti,1411 Gulen (-2019)
2013 2013,22.7,05 Senterpartiet,1411 Gulen (-2019)
2017 2017,31.5,05 Senterpartiet,1411 Gulen (-2019)
2013 2013,1.8,06 Sosialistisk Venstreparti,1411 Gulen (-2019)
2017 2017,2.6,06 Sosialistisk Venstreparti,1411 Gulen (-2019)
2013 2013,4.7,07 Venstre,1411 Gulen (-2019)
2017 2017,2.0,07 Venstre,1411 Gulen (-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,1411 Gulen (-2019)
2017 2017,1.3,08 Miljøpartiet de Grønne,1411 Gulen (-2019)
2013 2013,0.3,55 Rødt,1411 Gulen (-2019)
2017 2017,0.6,55 Rødt,1411 Gulen (-2019)
2013 2013,21.5,01 Arbeiderpartiet,1412 Solund (-2019)
2017 2017,20.6,01 Arbeiderpartiet,1412 Solund (-2019)
2013 2013,12.7,02 Fremskrittspartiet,1412 Solund (-2019)
2017 2017,9.5,02 Fremskrittspartiet,1412 Solund (-2019)
2013 2013,28.2,03 Høyre,1412 Solund (-2019)
2017 2017,32.1,03 Høyre,1412 Solund (-2019)
2013 2013,6.8,04 Kristelig Folkeparti,1412 Solund (-2019)
2017 2017,3.1,04 Kristelig Folkeparti,1412 Solund (-2019)
2013 2013,20.0,05 Senterpartiet,1412 Solund (-2019)
2017 2017,27.2,05 Senterpartiet,1412 Solund (-2019)
2013 2013,2.2,06 Sosialistisk Venstreparti,1412 Solund (-2019)
2017 2017,2.6,06 Sosialistisk Venstreparti,1412 Solund (-2019)
2013 2013,3.7,07 Venstre,1412 Solund (-2019)
2017 2017,0.7,07 Venstre,1412 Solund (-2019)
2013 2013,2.2,08 Miljøpartiet de Grønne,1412 Solund (-2019)
2017 2017,2.2,08 Miljøpartiet de Grønne,1412 Solund (-2019)
2013 2013,0.8,55 Rødt,1412 Solund (-2019)
2017 2017,1.1,55 Rødt,1412 Solund (-2019)
2013 2013,33.0,01 Arbeiderpartiet,1413 Hyllestad (-2019)
2017 2017,25.4,01 Arbeiderpartiet,1413 Hyllestad (-2019)
2013 2013,8.6,02 Fremskrittspartiet,1413 Hyllestad (-2019)
2017 2017,6.5,02 Fremskrittspartiet,1413 Hyllestad (-2019)
2013 2013,16.2,03 Høyre,1413 Hyllestad (-2019)
2017 2017,17.1,03 Høyre,1413 Hyllestad (-2019)
2013 2013,8.7,04 Kristelig Folkeparti,1413 Hyllestad (-2019)
2017 2017,3.4,04 Kristelig Folkeparti,1413 Hyllestad (-2019)
2013 2013,23.9,05 Senterpartiet,1413 Hyllestad (-2019)
2017 2017,39.0,05 Senterpartiet,1413 Hyllestad (-2019)
2013 2013,2.0,06 Sosialistisk Venstreparti,1413 Hyllestad (-2019)
2017 2017,2.5,06 Sosialistisk Venstreparti,1413 Hyllestad (-2019)
2013 2013,2.8,07 Venstre,1413 Hyllestad (-2019)
2017 2017,1.8,07 Venstre,1413 Hyllestad (-2019)
2013 2013,2.0,08 Miljøpartiet de Grønne,1413 Hyllestad (-2019)
2017 2017,2.9,08 Miljøpartiet de Grønne,1413 Hyllestad (-2019)
2013 2013,0.1,55 Rødt,1413 Hyllestad (-2019)
2017 2017,1.0,55 Rødt,1413 Hyllestad (-2019)
2013 2013,44.0,01 Arbeiderpartiet,1416 Høyanger (1964-2019)
2017 2017,38.3,01 Arbeiderpartiet,1416 Høyanger (1964-2019)
2013 2013,9.6,02 Fremskrittspartiet,1416 Høyanger (1964-2019)
2017 2017,7.9,02 Fremskrittspartiet,1416 Høyanger (1964-2019)
2013 2013,15.5,03 Høyre,1416 Høyanger (1964-2019)
2017 2017,15.7,03 Høyre,1416 Høyanger (1964-2019)
2013 2013,5.2,04 Kristelig Folkeparti,1416 Høyanger (1964-2019)
2017 2017,2.4,04 Kristelig Folkeparti,1416 Høyanger (1964-2019)
2013 2013,15.2,05 Senterpartiet,1416 Høyanger (1964-2019)
2017 2017,24.3,05 Senterpartiet,1416 Høyanger (1964-2019)
2013 2013,2.7,06 Sosialistisk Venstreparti,1416 Høyanger (1964-2019)
2017 2017,2.8,06 Sosialistisk Venstreparti,1416 Høyanger (1964-2019)
2013 2013,2.5,07 Venstre,1416 Høyanger (1964-2019)
2017 2017,2.1,07 Venstre,1416 Høyanger (1964-2019)
2013 2013,1.9,08 Miljøpartiet de Grønne,1416 Høyanger (1964-2019)
2017 2017,1.5,08 Miljøpartiet de Grønne,1416 Høyanger (1964-2019)
2013 2013,2.2,55 Rødt,1416 Høyanger (1964-2019)
2017 2017,4.1,55 Rødt,1416 Høyanger (1964-2019)
2013 2013,27.0,01 Arbeiderpartiet,1417 Vik (-2019)
2017 2017,22.4,01 Arbeiderpartiet,1417 Vik (-2019)
2013 2013,9.0,02 Fremskrittspartiet,1417 Vik (-2019)
2017 2017,8.7,02 Fremskrittspartiet,1417 Vik (-2019)
2013 2013,13.4,03 Høyre,1417 Vik (-2019)
2017 2017,11.8,03 Høyre,1417 Vik (-2019)
2013 2013,5.4,04 Kristelig Folkeparti,1417 Vik (-2019)
2017 2017,2.8,04 Kristelig Folkeparti,1417 Vik (-2019)
2013 2013,37.2,05 Senterpartiet,1417 Vik (-2019)
2017 2017,48.5,05 Senterpartiet,1417 Vik (-2019)
2013 2013,2.5,06 Sosialistisk Venstreparti,1417 Vik (-2019)
2017 2017,2.5,06 Sosialistisk Venstreparti,1417 Vik (-2019)
2013 2013,2.8,07 Venstre,1417 Vik (-2019)
2017 2017,1.4,07 Venstre,1417 Vik (-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,1417 Vik (-2019)
2017 2017,1.0,08 Miljøpartiet de Grønne,1417 Vik (-2019)
2013 2013,0.3,55 Rødt,1417 Vik (-2019)
2017 2017,0.5,55 Rødt,1417 Vik (-2019)
2013 2013,22.8,01 Arbeiderpartiet,1418 Balestrand (-2019)
2017 2017,19.2,01 Arbeiderpartiet,1418 Balestrand (-2019)
2013 2013,8.5,02 Fremskrittspartiet,1418 Balestrand (-2019)
2017 2017,6.0,02 Fremskrittspartiet,1418 Balestrand (-2019)
2013 2013,14.8,03 Høyre,1418 Balestrand (-2019)
2017 2017,16.2,03 Høyre,1418 Balestrand (-2019)
2013 2013,13.9,04 Kristelig Folkeparti,1418 Balestrand (-2019)
2017 2017,10.5,04 Kristelig Folkeparti,1418 Balestrand (-2019)
2013 2013,22.2,05 Senterpartiet,1418 Balestrand (-2019)
2017 2017,33.6,05 Senterpartiet,1418 Balestrand (-2019)
2013 2013,5.6,06 Sosialistisk Venstreparti,1418 Balestrand (-2019)
2017 2017,6.2,06 Sosialistisk Venstreparti,1418 Balestrand (-2019)
2013 2013,6.1,07 Venstre,1418 Balestrand (-2019)
2017 2017,3.0,07 Venstre,1418 Balestrand (-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,1418 Balestrand (-2019)
2017 2017,2.7,08 Miljøpartiet de Grønne,1418 Balestrand (-2019)
2013 2013,1.8,55 Rødt,1418 Balestrand (-2019)
2017 2017,2.0,55 Rødt,1418 Balestrand (-2019)
2013 2013,34.8,01 Arbeiderpartiet,1419 Leikanger (-2019)
2017 2017,28.6,01 Arbeiderpartiet,1419 Leikanger (-2019)
2013 2013,5.9,02 Fremskrittspartiet,1419 Leikanger (-2019)
2017 2017,6.1,02 Fremskrittspartiet,1419 Leikanger (-2019)
2013 2013,13.6,03 Høyre,1419 Leikanger (-2019)
2017 2017,10.9,03 Høyre,1419 Leikanger (-2019)
2013 2013,4.6,04 Kristelig Folkeparti,1419 Leikanger (-2019)
2017 2017,2.9,04 Kristelig Folkeparti,1419 Leikanger (-2019)
2013 2013,25.9,05 Senterpartiet,1419 Leikanger (-2019)
2017 2017,36.6,05 Senterpartiet,1419 Leikanger (-2019)
2013 2013,6.0,06 Sosialistisk Venstreparti,1419 Leikanger (-2019)
2017 2017,7.2,06 Sosialistisk Venstreparti,1419 Leikanger (-2019)
2013 2013,5.8,07 Venstre,1419 Leikanger (-2019)
2017 2017,4.0,07 Venstre,1419 Leikanger (-2019)
2013 2013,2.0,08 Miljøpartiet de Grønne,1419 Leikanger (-2019)
2017 2017,2.2,08 Miljøpartiet de Grønne,1419 Leikanger (-2019)
2013 2013,0.7,55 Rødt,1419 Leikanger (-2019)
2017 2017,1.3,55 Rødt,1419 Leikanger (-2019)
2013 2013,30.0,01 Arbeiderpartiet,1420 Sogndal (-2019)
2017 2017,23.4,01 Arbeiderpartiet,1420 Sogndal (-2019)
2013 2013,10.4,02 Fremskrittspartiet,1420 Sogndal (-2019)
2017 2017,8.9,02 Fremskrittspartiet,1420 Sogndal (-2019)
2013 2013,18.1,03 Høyre,1420 Sogndal (-2019)
2017 2017,15.4,03 Høyre,1420 Sogndal (-2019)
2013 2013,6.9,04 Kristelig Folkeparti,1420 Sogndal (-2019)
2017 2017,3.9,04 Kristelig Folkeparti,1420 Sogndal (-2019)
2013 2013,21.7,05 Senterpartiet,1420 Sogndal (-2019)
2017 2017,32.4,05 Senterpartiet,1420 Sogndal (-2019)
2013 2013,5.0,06 Sosialistisk Venstreparti,1420 Sogndal (-2019)
2017 2017,7.8,06 Sosialistisk Venstreparti,1420 Sogndal (-2019)
2013 2013,4.8,07 Venstre,1420 Sogndal (-2019)
2017 2017,3.6,07 Venstre,1420 Sogndal (-2019)
2013 2013,2.0,08 Miljøpartiet de Grønne,1420 Sogndal (-2019)
2017 2017,3.1,08 Miljøpartiet de Grønne,1420 Sogndal (-2019)
2013 2013,0.4,55 Rødt,1420 Sogndal (-2019)
2017 2017,1.0,55 Rødt,1420 Sogndal (-2019)
2013 2013,32.2,01 Arbeiderpartiet,1421 Aurland (-2019)
2017 2017,26.8,01 Arbeiderpartiet,1421 Aurland (-2019)
2013 2013,9.3,02 Fremskrittspartiet,1421 Aurland (-2019)
2017 2017,10.0,02 Fremskrittspartiet,1421 Aurland (-2019)
2013 2013,21.9,03 Høyre,1421 Aurland (-2019)
2017 2017,18.8,03 Høyre,1421 Aurland (-2019)
2013 2013,2.3,04 Kristelig Folkeparti,1421 Aurland (-2019)
2017 2017,1.4,04 Kristelig Folkeparti,1421 Aurland (-2019)
2013 2013,18.0,05 Senterpartiet,1421 Aurland (-2019)
2017 2017,29.6,05 Senterpartiet,1421 Aurland (-2019)
2013 2013,3.3,06 Sosialistisk Venstreparti,1421 Aurland (-2019)
2017 2017,3.3,06 Sosialistisk Venstreparti,1421 Aurland (-2019)
2013 2013,5.5,07 Venstre,1421 Aurland (-2019)
2017 2017,3.8,07 Venstre,1421 Aurland (-2019)
2013 2013,6.1,08 Miljøpartiet de Grønne,1421 Aurland (-2019)
2017 2017,4.9,08 Miljøpartiet de Grønne,1421 Aurland (-2019)
2013 2013,0.8,55 Rødt,1421 Aurland (-2019)
2017 2017,0.9,55 Rødt,1421 Aurland (-2019)
2013 2013,31.3,01 Arbeiderpartiet,1422 Lærdal (-2019)
2017 2017,27.3,01 Arbeiderpartiet,1422 Lærdal (-2019)
2013 2013,9.2,02 Fremskrittspartiet,1422 Lærdal (-2019)
2017 2017,10.2,02 Fremskrittspartiet,1422 Lærdal (-2019)
2013 2013,15.4,03 Høyre,1422 Lærdal (-2019)
2017 2017,13.4,03 Høyre,1422 Lærdal (-2019)
2013 2013,1.7,04 Kristelig Folkeparti,1422 Lærdal (-2019)
2017 2017,0.6,04 Kristelig Folkeparti,1422 Lærdal (-2019)
2013 2013,30.3,05 Senterpartiet,1422 Lærdal (-2019)
2017 2017,36.9,05 Senterpartiet,1422 Lærdal (-2019)
2013 2013,4.6,06 Sosialistisk Venstreparti,1422 Lærdal (-2019)
2017 2017,5.3,06 Sosialistisk Venstreparti,1422 Lærdal (-2019)
2013 2013,4.5,07 Venstre,1422 Lærdal (-2019)
2017 2017,2.5,07 Venstre,1422 Lærdal (-2019)
2013 2013,1.6,08 Miljøpartiet de Grønne,1422 Lærdal (-2019)
2017 2017,1.5,08 Miljøpartiet de Grønne,1422 Lærdal (-2019)
2013 2013,0.8,55 Rødt,1422 Lærdal (-2019)
2017 2017,2.1,55 Rødt,1422 Lærdal (-2019)
2013 2013,62.7,01 Arbeiderpartiet,1424 Årdal (-2019)
2017 2017,59.8,01 Arbeiderpartiet,1424 Årdal (-2019)
2013 2013,8.2,02 Fremskrittspartiet,1424 Årdal (-2019)
2017 2017,6.7,02 Fremskrittspartiet,1424 Årdal (-2019)
2013 2013,12.7,03 Høyre,1424 Årdal (-2019)
2017 2017,9.7,03 Høyre,1424 Årdal (-2019)
2013 2013,1.3,04 Kristelig Folkeparti,1424 Årdal (-2019)
2017 2017,0.5,04 Kristelig Folkeparti,1424 Årdal (-2019)
2013 2013,9.1,05 Senterpartiet,1424 Årdal (-2019)
2017 2017,16.6,05 Senterpartiet,1424 Årdal (-2019)
2013 2013,2.1,06 Sosialistisk Venstreparti,1424 Årdal (-2019)
2017 2017,2.6,06 Sosialistisk Venstreparti,1424 Årdal (-2019)
2013 2013,2.0,07 Venstre,1424 Årdal (-2019)
2017 2017,1.2,07 Venstre,1424 Årdal (-2019)
2013 2013,1.0,08 Miljøpartiet de Grønne,1424 Årdal (-2019)
2017 2017,1.2,08 Miljøpartiet de Grønne,1424 Årdal (-2019)
2013 2013,0.3,55 Rødt,1424 Årdal (-2019)
2017 2017,0.9,55 Rødt,1424 Årdal (-2019)
2013 2013,35.3,01 Arbeiderpartiet,1426 Luster (-2019)
2017 2017,27.5,01 Arbeiderpartiet,1426 Luster (-2019)
2013 2013,8.4,02 Fremskrittspartiet,1426 Luster (-2019)
2017 2017,7.4,02 Fremskrittspartiet,1426 Luster (-2019)
2013 2013,12.1,03 Høyre,1426 Luster (-2019)
2017 2017,10.9,03 Høyre,1426 Luster (-2019)
2013 2013,7.3,04 Kristelig Folkeparti,1426 Luster (-2019)
2017 2017,5.4,04 Kristelig Folkeparti,1426 Luster (-2019)
2013 2013,28.3,05 Senterpartiet,1426 Luster (-2019)
2017 2017,39.7,05 Senterpartiet,1426 Luster (-2019)
2013 2013,2.4,06 Sosialistisk Venstreparti,1426 Luster (-2019)
2017 2017,3.5,06 Sosialistisk Venstreparti,1426 Luster (-2019)
2013 2013,3.0,07 Venstre,1426 Luster (-2019)
2017 2017,2.0,07 Venstre,1426 Luster (-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,1426 Luster (-2019)
2017 2017,1.9,08 Miljøpartiet de Grønne,1426 Luster (-2019)
2013 2013,0.4,55 Rødt,1426 Luster (-2019)
2017 2017,0.9,55 Rødt,1426 Luster (-2019)
2013 2013,24.9,01 Arbeiderpartiet,1428 Askvoll (-2019)
2017 2017,17.6,01 Arbeiderpartiet,1428 Askvoll (-2019)
2013 2013,10.9,02 Fremskrittspartiet,1428 Askvoll (-2019)
2017 2017,6.2,02 Fremskrittspartiet,1428 Askvoll (-2019)
2013 2013,19.2,03 Høyre,1428 Askvoll (-2019)
2017 2017,26.8,03 Høyre,1428 Askvoll (-2019)
2013 2013,9.5,04 Kristelig Folkeparti,1428 Askvoll (-2019)
2017 2017,5.8,04 Kristelig Folkeparti,1428 Askvoll (-2019)
2013 2013,20.6,05 Senterpartiet,1428 Askvoll (-2019)
2017 2017,32.4,05 Senterpartiet,1428 Askvoll (-2019)
2013 2013,3.0,06 Sosialistisk Venstreparti,1428 Askvoll (-2019)
2017 2017,3.7,06 Sosialistisk Venstreparti,1428 Askvoll (-2019)
2013 2013,8.2,07 Venstre,1428 Askvoll (-2019)
2017 2017,4.1,07 Venstre,1428 Askvoll (-2019)
2013 2013,1.1,08 Miljøpartiet de Grønne,1428 Askvoll (-2019)
2017 2017,1.3,08 Miljøpartiet de Grønne,1428 Askvoll (-2019)
2013 2013,0.3,55 Rødt,1428 Askvoll (-2019)
2017 2017,0.7,55 Rødt,1428 Askvoll (-2019)
2013 2013,27.0,01 Arbeiderpartiet,1429 Fjaler (-2019)
2017 2017,20.0,01 Arbeiderpartiet,1429 Fjaler (-2019)
2013 2013,7.1,02 Fremskrittspartiet,1429 Fjaler (-2019)
2017 2017,6.0,02 Fremskrittspartiet,1429 Fjaler (-2019)
2013 2013,16.8,03 Høyre,1429 Fjaler (-2019)
2017 2017,14.0,03 Høyre,1429 Fjaler (-2019)
2013 2013,7.8,04 Kristelig Folkeparti,1429 Fjaler (-2019)
2017 2017,2.3,04 Kristelig Folkeparti,1429 Fjaler (-2019)
2013 2013,26.5,05 Senterpartiet,1429 Fjaler (-2019)
2017 2017,42.0,05 Senterpartiet,1429 Fjaler (-2019)
2013 2013,4.6,06 Sosialistisk Venstreparti,1429 Fjaler (-2019)
2017 2017,5.4,06 Sosialistisk Venstreparti,1429 Fjaler (-2019)
2013 2013,6.6,07 Venstre,1429 Fjaler (-2019)
2017 2017,4.2,07 Venstre,1429 Fjaler (-2019)
2013 2013,1.5,08 Miljøpartiet de Grønne,1429 Fjaler (-2019)
2017 2017,3.2,08 Miljøpartiet de Grønne,1429 Fjaler (-2019)
2013 2013,0.9,55 Rødt,1429 Fjaler (-2019)
2017 2017,2.1,55 Rødt,1429 Fjaler (-2019)
2013 2013,22.7,01 Arbeiderpartiet,1430 Gaular (-2019)
2017 2017,16.9,01 Arbeiderpartiet,1430 Gaular (-2019)
2013 2013,8.0,02 Fremskrittspartiet,1430 Gaular (-2019)
2017 2017,7.7,02 Fremskrittspartiet,1430 Gaular (-2019)
2013 2013,18.3,03 Høyre,1430 Gaular (-2019)
2017 2017,21.0,03 Høyre,1430 Gaular (-2019)
2013 2013,12.5,04 Kristelig Folkeparti,1430 Gaular (-2019)
2017 2017,7.1,04 Kristelig Folkeparti,1430 Gaular (-2019)
2013 2013,29.3,05 Senterpartiet,1430 Gaular (-2019)
2017 2017,38.2,05 Senterpartiet,1430 Gaular (-2019)
2013 2013,2.8,06 Sosialistisk Venstreparti,1430 Gaular (-2019)
2017 2017,3.7,06 Sosialistisk Venstreparti,1430 Gaular (-2019)
2013 2013,2.8,07 Venstre,1430 Gaular (-2019)
2017 2017,1.9,07 Venstre,1430 Gaular (-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,1430 Gaular (-2019)
2017 2017,2.1,08 Miljøpartiet de Grønne,1430 Gaular (-2019)
2013 2013,0.4,55 Rødt,1430 Gaular (-2019)
2017 2017,0.6,55 Rødt,1430 Gaular (-2019)
2013 2013,23.2,01 Arbeiderpartiet,1431 Jølster (-2019)
2017 2017,18.4,01 Arbeiderpartiet,1431 Jølster (-2019)
2013 2013,7.1,02 Fremskrittspartiet,1431 Jølster (-2019)
2017 2017,7.2,02 Fremskrittspartiet,1431 Jølster (-2019)
2013 2013,14.0,03 Høyre,1431 Jølster (-2019)
2017 2017,18.3,03 Høyre,1431 Jølster (-2019)
2013 2013,9.6,04 Kristelig Folkeparti,1431 Jølster (-2019)
2017 2017,4.6,04 Kristelig Folkeparti,1431 Jølster (-2019)
2013 2013,32.6,05 Senterpartiet,1431 Jølster (-2019)
2017 2017,38.5,05 Senterpartiet,1431 Jølster (-2019)
2013 2013,4.1,06 Sosialistisk Venstreparti,1431 Jølster (-2019)
2017 2017,4.5,06 Sosialistisk Venstreparti,1431 Jølster (-2019)
2013 2013,6.5,07 Venstre,1431 Jølster (-2019)
2017 2017,4.7,07 Venstre,1431 Jølster (-2019)
2013 2013,1.5,08 Miljøpartiet de Grønne,1431 Jølster (-2019)
2017 2017,2.1,08 Miljøpartiet de Grønne,1431 Jølster (-2019)
2013 2013,0.1,55 Rødt,1431 Jølster (-2019)
2017 2017,0.9,55 Rødt,1431 Jølster (-2019)
2013 2013,31.2,01 Arbeiderpartiet,1432 Førde (-2019)
2017 2017,27.4,01 Arbeiderpartiet,1432 Førde (-2019)
2013 2013,8.9,02 Fremskrittspartiet,1432 Førde (-2019)
2017 2017,7.6,02 Fremskrittspartiet,1432 Førde (-2019)
2013 2013,20.2,03 Høyre,1432 Førde (-2019)
2017 2017,20.9,03 Høyre,1432 Førde (-2019)
2013 2013,9.0,04 Kristelig Folkeparti,1432 Førde (-2019)
2017 2017,4.3,04 Kristelig Folkeparti,1432 Førde (-2019)
2013 2013,14.3,05 Senterpartiet,1432 Førde (-2019)
2017 2017,23.2,05 Senterpartiet,1432 Førde (-2019)
2013 2013,5.5,06 Sosialistisk Venstreparti,1432 Førde (-2019)
2017 2017,6.9,06 Sosialistisk Venstreparti,1432 Førde (-2019)
2013 2013,6.4,07 Venstre,1432 Førde (-2019)
2017 2017,4.2,07 Venstre,1432 Førde (-2019)
2013 2013,2.4,08 Miljøpartiet de Grønne,1432 Førde (-2019)
2017 2017,3.0,08 Miljøpartiet de Grønne,1432 Førde (-2019)
2013 2013,0.8,55 Rødt,1432 Førde (-2019)
2017 2017,1.4,55 Rødt,1432 Førde (-2019)
2013 2013,26.2,01 Arbeiderpartiet,1433 Naustdal (-2019)
2017 2017,22.5,01 Arbeiderpartiet,1433 Naustdal (-2019)
2013 2013,9.2,02 Fremskrittspartiet,1433 Naustdal (-2019)
2017 2017,9.4,02 Fremskrittspartiet,1433 Naustdal (-2019)
2013 2013,18.1,03 Høyre,1433 Naustdal (-2019)
2017 2017,18.8,03 Høyre,1433 Naustdal (-2019)
2013 2013,8.7,04 Kristelig Folkeparti,1433 Naustdal (-2019)
2017 2017,4.4,04 Kristelig Folkeparti,1433 Naustdal (-2019)
2013 2013,23.1,05 Senterpartiet,1433 Naustdal (-2019)
2017 2017,32.7,05 Senterpartiet,1433 Naustdal (-2019)
2013 2013,6.0,06 Sosialistisk Venstreparti,1433 Naustdal (-2019)
2017 2017,6.2,06 Sosialistisk Venstreparti,1433 Naustdal (-2019)
2013 2013,4.8,07 Venstre,1433 Naustdal (-2019)
2017 2017,2.1,07 Venstre,1433 Naustdal (-2019)
2013 2013,1.4,08 Miljøpartiet de Grønne,1433 Naustdal (-2019)
2017 2017,1.7,08 Miljøpartiet de Grønne,1433 Naustdal (-2019)
2013 2013,0.9,55 Rødt,1433 Naustdal (-2019)
2017 2017,1.5,55 Rødt,1433 Naustdal (-2019)
2013 2013,26.3,01 Arbeiderpartiet,1438 Bremanger (-2019)
2017 2017,25.2,01 Arbeiderpartiet,1438 Bremanger (-2019)
2013 2013,17.2,02 Fremskrittspartiet,1438 Bremanger (-2019)
2017 2017,12.2,02 Fremskrittspartiet,1438 Bremanger (-2019)
2013 2013,22.4,03 Høyre,1438 Bremanger (-2019)
2017 2017,18.8,03 Høyre,1438 Bremanger (-2019)
2013 2013,8.5,04 Kristelig Folkeparti,1438 Bremanger (-2019)
2017 2017,4.5,04 Kristelig Folkeparti,1438 Bremanger (-2019)
2013 2013,14.8,05 Senterpartiet,1438 Bremanger (-2019)
2017 2017,28.6,05 Senterpartiet,1438 Bremanger (-2019)
2013 2013,2.1,06 Sosialistisk Venstreparti,1438 Bremanger (-2019)
2017 2017,4.1,06 Sosialistisk Venstreparti,1438 Bremanger (-2019)
2013 2013,5.8,07 Venstre,1438 Bremanger (-2019)
2017 2017,2.8,07 Venstre,1438 Bremanger (-2019)
2013 2013,1.0,08 Miljøpartiet de Grønne,1438 Bremanger (-2019)
2017 2017,1.9,08 Miljøpartiet de Grønne,1438 Bremanger (-2019)
2013 2013,0.4,55 Rødt,1438 Bremanger (-2019)
2017 2017,1.0,55 Rødt,1438 Bremanger (-2019)
2013 2013,20.1,01 Arbeiderpartiet,1439 Vågsøy (1964-2019)
2017 2017,15.8,01 Arbeiderpartiet,1439 Vågsøy (1964-2019)
2013 2013,19.6,02 Fremskrittspartiet,1439 Vågsøy (1964-2019)
2017 2017,21.2,02 Fremskrittspartiet,1439 Vågsøy (1964-2019)
2013 2013,29.8,03 Høyre,1439 Vågsøy (1964-2019)
2017 2017,28.1,03 Høyre,1439 Vågsøy (1964-2019)
2013 2013,8.9,04 Kristelig Folkeparti,1439 Vågsøy (1964-2019)
2017 2017,4.8,04 Kristelig Folkeparti,1439 Vågsøy (1964-2019)
2013 2013,7.8,05 Senterpartiet,1439 Vågsøy (1964-2019)
2017 2017,15.9,05 Senterpartiet,1439 Vågsøy (1964-2019)
2013 2013,2.1,06 Sosialistisk Venstreparti,1439 Vågsøy (1964-2019)
2017 2017,3.1,06 Sosialistisk Venstreparti,1439 Vågsøy (1964-2019)
2013 2013,8.1,07 Venstre,1439 Vågsøy (1964-2019)
2017 2017,6.2,07 Venstre,1439 Vågsøy (1964-2019)
2013 2013,0.7,08 Miljøpartiet de Grønne,1439 Vågsøy (1964-2019)
2017 2017,1.3,08 Miljøpartiet de Grønne,1439 Vågsøy (1964-2019)
2013 2013,1.1,55 Rødt,1439 Vågsøy (1964-2019)
2017 2017,2.4,55 Rødt,1439 Vågsøy (1964-2019)
2013 2013,13.9,01 Arbeiderpartiet,1441 Selje (-2019)
2017 2017,10.9,01 Arbeiderpartiet,1441 Selje (-2019)
2013 2013,24.8,02 Fremskrittspartiet,1441 Selje (-2019)
2017 2017,28.4,02 Fremskrittspartiet,1441 Selje (-2019)
2013 2013,21.5,03 Høyre,1441 Selje (-2019)
2017 2017,20.0,03 Høyre,1441 Selje (-2019)
2013 2013,14.4,04 Kristelig Folkeparti,1441 Selje (-2019)
2017 2017,8.7,04 Kristelig Folkeparti,1441 Selje (-2019)
2013 2013,13.1,05 Senterpartiet,1441 Selje (-2019)
2017 2017,20.9,05 Senterpartiet,1441 Selje (-2019)
2013 2013,1.2,06 Sosialistisk Venstreparti,1441 Selje (-2019)
2017 2017,2.3,06 Sosialistisk Venstreparti,1441 Selje (-2019)
2013 2013,6.1,07 Venstre,1441 Selje (-2019)
2017 2017,4.2,07 Venstre,1441 Selje (-2019)
2013 2013,1.9,08 Miljøpartiet de Grønne,1441 Selje (-2019)
2017 2017,2.3,08 Miljøpartiet de Grønne,1441 Selje (-2019)
2013 2013,0.4,55 Rødt,1441 Selje (-2019)
2017 2017,1.2,55 Rødt,1441 Selje (-2019)
2013 2013,10.0,01 Arbeiderpartiet,1443 Eid (-2019)
2017 2017,14.1,01 Arbeiderpartiet,1443 Eid (-2019)
2013 2013,11.0,02 Fremskrittspartiet,1443 Eid (-2019)
2017 2017,11.5,02 Fremskrittspartiet,1443 Eid (-2019)
2013 2013,10.6,03 Høyre,1443 Eid (-2019)
2017 2017,14.8,03 Høyre,1443 Eid (-2019)
2013 2013,8.1,04 Kristelig Folkeparti,1443 Eid (-2019)
2017 2017,4.6,04 Kristelig Folkeparti,1443 Eid (-2019)
2013 2013,31.5,05 Senterpartiet,1443 Eid (-2019)
2017 2017,31.7,05 Senterpartiet,1443 Eid (-2019)
2013 2013,2.7,06 Sosialistisk Venstreparti,1443 Eid (-2019)
2017 2017,4.4,06 Sosialistisk Venstreparti,1443 Eid (-2019)
2013 2013,23.6,07 Venstre,1443 Eid (-2019)
2017 2017,15.6,07 Venstre,1443 Eid (-2019)
2013 2013,1.1,08 Miljøpartiet de Grønne,1443 Eid (-2019)
